this_week_position,last_week_position,track,artist,clean_artist,genre,entry_date,entry_position,peak_position,total_weeks,chart_date
8,12,Rudolph The Red Nosed Reindeer,Gene Autrey,Gene Autrey,country / folk,19491211,12,1,6,19491218
9,9,I Never See Maggie Alone,Kenny Roberts,Kenny Roberts,country / folk,19490911,17,9,16,19491218
10,18,Mule Train,Tennessee Ernie Ford,Tennessee Ernie Ford,country / folk,19491204,20,10,4,19491218
11,NEW,I Yust Go Nuts At Christmas,Yogi Yorgesson,Yogi Yorgesson,pop,19491218,11,5,3,19491218
12,11,Jealous Heart,Al Morgan,Al Morgan,pop,19490731,7,4,22,19491218
13,13,Whispering Hope,Jo Stafford & Gordon Macrae,Jo Stafford,jazz,19490911,20,6,19,19491218
14,8,I've Got A Lovely Bunch Of Coconuts,Freddy Martin / Merv Griffin,Freddy Martin / Merv Griffin,pop,19491113,16,8,7,19491218
15,10,Mule Train,Vaughn Monroe,Vaughn Monroe,jazz,19491127,18,10,5,19491218
16,NEW,The Old Master Painter,Richard Hayes,Richard Hayes,pop,19491218,16,16,1,19491218
17,NEW,Charley My Boy,Andrews Sisters / Russ Morgan,Andrews Sisters / Russ Morgan,pop,19491218,17,17,1,19491218
18,15,That Lucky Old Sun,Vaughn Monroe,Vaughn Monroe,jazz,19491023,16,9,9,19491218
19,NEW,Yingle Bells,Yogi Yorgesson,Yogi Yorgesson,pop,19491218,19,9,3,19491218
20,20,Canadian Capers,Doris Day,Doris Day,jazz,19491120,16,16,5,19491218
1,1,Mule Train,Frankie Laine,Frankie Laine,country / folk,19491113,9,1,12,19491211
2,2,I Can Dream Can't I,Andrews Sisters / Gordon Jenkins,Andrews Sisters / Gordon Jenkins,pop,19491002,19,1,22,19491211
3,3,Slipping Around,Margaret Whiting / Jimmy Wakely,Margaret Whiting / Jimmy Wakely,pop,19490925,14,2,20,19491211
4,4,That Lucky Old Sun,Frankie Laine,Frankie Laine,country / folk,19490904,20,1,18,19491211
5,5,Mule Train,Bing Crosby,Bing Crosby,jazz,19491120,10,5,9,19491211
6,6,Don't Cry Joe,Gordon Jenkins / Betty Brewer,Gordon Jenkins / Betty Brewer,pop,19491002,14,4,13,19491211
7,7,A Dreamer's Holiday,Perry Como / Fontane Sisters,Perry Como / Fontane Sisters,pop,19491106,12,4,14,19491211
8,9,I've Got A Lovely Bunch Of Coconuts,Freddy Martin / Merv Griffin,Freddy Martin / Merv Griffin,pop,19491113,16,8,7,19491211
9,11,I Never See Maggie Alone,Kenny Roberts,Kenny Roberts,country / folk,19490911,17,9,16,19491211
10,13,Mule Train,Vaughn Monroe,Vaughn Monroe,jazz,19491127,18,10,5,19491211
11,8,Jealous Heart,Al Morgan,Al Morgan,pop,19490731,7,4,22,19491211
12,NEW,Rudolph The Red Nosed Reindeer,Gene Autrey,Gene Autrey,country / folk,19491211,12,1,6,19491211
13,10,Whispering Hope,Jo Stafford & Gordon Macrae,Jo Stafford,jazz,19490911,20,6,19,19491211
14,14,I'll Never Slip Around Again,Margaret Whiting / Jimmy Wakely,Margaret Whiting / Jimmy Wakely,pop,19491113,11,11,5,19491211
15,12,That Lucky Old Sun,Vaughn Monroe,Vaughn Monroe,jazz,19491023,16,9,9,19491211
16,17,Johnson Rag,Jack Teter Trio,Jack Teter Trio,pop,19491120,17,16,4,19491211
17,15,You're Breaking My Heart,Vic Damone,Vic Damone,jazz,19490710,13,1,23,19491211
18,20,Mule Train,Tennessee Ernie Ford,Tennessee Ernie Ford,country / folk,19491204,20,10,4,19491211
19,NEW,A Dreamer's Holiday,Buddy Clark,Buddy Clark,jazz,19491211,19,19,1,19491211
20,19,Canadian Capers,Doris Day,Doris Day,jazz,19491120,16,16,5,19491211
1,1,Mule Train,Frankie Laine,Frankie Laine,country / folk,19491113,9,1,12,19491204
2,4,I Can Dream Can't I,Andrews Sisters / Gordon Jenkins,Andrews Sisters / Gordon Jenkins,pop,19491002,19,1,22,19491204
3,3,Slipping Around,Margaret Whiting / Jimmy Wakely,Margaret Whiting / Jimmy Wakely,pop,19490925,14,2,20,19491204
4,2,That Lucky Old Sun,Frankie Laine,Frankie Laine,country / folk,19490904,20,1,18,19491204
5,6,Mule Train,Bing Crosby,Bing Crosby,jazz,19491120,10,5,9,19491204
6,5,Don't Cry Joe,Gordon Jenkins / Betty Brewer,Gordon Jenkins / Betty Brewer,pop,19491002,14,4,13,19491204
7,8,A Dreamer's Holiday,Perry Como / Fontane Sisters,Perry Como / Fontane Sisters,pop,19491106,12,4,14,19491204
8,7,Jealous Heart,Al Morgan,Al Morgan,pop,19490731,7,4,22,19491204
9,12,I've Got A Lovely Bunch Of Coconuts,Freddy Martin / Merv Griffin,Freddy Martin / Merv Griffin,pop,19491113,16,8,7,19491204
10,10,Whispering Hope,Jo Stafford & Gordon Macrae,Jo Stafford,jazz,19490911,20,6,19,19491204
11,15,I Never See Maggie Alone,Kenny Roberts,Kenny Roberts,country / folk,19490911,17,9,16,19491204
12,14,That Lucky Old Sun,Vaughn Monroe,Vaughn Monroe,jazz,19491023,16,9,9,19491204
13,18,Mule Train,Vaughn Monroe,Vaughn Monroe,jazz,19491127,18,10,5,19491204
14,13,I'll Never Slip Around Again,Margaret Whiting / Jimmy Wakely,Margaret Whiting / Jimmy Wakely,pop,19491113,11,11,5,19491204
15,9,You're Breaking My Heart,Vic Damone,Vic Damone,jazz,19490710,13,1,23,19491204
16,NEW,Hop-Scotch Polka (Scotch Hot),Guy Lombardo,Guy Lombardo,jazz,19491204,16,16,1,19491204
17,19,Johnson Rag,Jack Teter Trio,Jack Teter Trio,pop,19491120,17,16,4,19491204
18,11,You're Breaking My Heart,Buddy Clark,Buddy Clark,jazz,19491002,18,9,10,19491204
19,17,Canadian Capers,Doris Day,Doris Day,jazz,19491120,16,16,5,19491204
20,NEW,Mule Train,Tennessee Ernie Ford,Tennessee Ernie Ford,country / folk,19491204,20,10,4,19491204
1,3,Mule Train,Frankie Laine,Frankie Laine,country / folk,19491113,9,1,12,19491127
2,1,That Lucky Old Sun,Frankie Laine,Frankie Laine,country / folk,19490904,20,1,18,19491127
3,2,Slipping Around,Margaret Whiting / Jimmy Wakely,Margaret Whiting / Jimmy Wakely,pop,19490925,14,2,20,19491127
4,4,I Can Dream Can't I,Andrews Sisters / Gordon Jenkins,Andrews Sisters / Gordon Jenkins,pop,19491002,19,1,22,19491127
5,5,Don't Cry Joe,Gordon Jenkins / Betty Brewer,Gordon Jenkins / Betty Brewer,pop,19491002,14,4,13,19491127
6,10,Mule Train,Bing Crosby,Bing Crosby,jazz,19491120,10,5,9,19491127
7,6,Jealous Heart,Al Morgan,Al Morgan,pop,19490731,7,4,22,19491127
8,8,A Dreamer's Holiday,Perry Como / Fontane Sisters,Perry Como / Fontane Sisters,pop,19491106,12,4,14,19491127
9,7,You're Breaking My Heart,Vic Damone,Vic Damone,jazz,19490710,13,1,23,19491127
10,11,Whispering Hope,Jo Stafford & Gordon Macrae,Jo Stafford,jazz,19490911,20,6,19,19491127
11,14,You're Breaking My Heart,Buddy Clark,Buddy Clark,jazz,19491002,18,9,10,19491127
12,15,I've Got A Lovely Bunch Of Coconuts,Freddy Martin / Merv Griffin,Freddy Martin / Merv Griffin,pop,19491113,16,8,7,19491127
13,12,I'll Never Slip Around Again,Margaret Whiting / Jimmy Wakely,Margaret Whiting / Jimmy Wakely,pop,19491113,11,11,5,19491127
14,9,That Lucky Old Sun,Vaughn Monroe,Vaughn Monroe,jazz,19491023,16,9,9,19491127
15,19,I Never See Maggie Alone,Kenny Roberts,Kenny Roberts,country / folk,19490911,17,9,16,19491127
16,13,Someday,Vaughn Monroe,Vaughn Monroe,jazz,19490904,4,2,13,19491127
17,16,Canadian Capers,Doris Day,Doris Day,jazz,19491120,16,16,5,19491127
18,NEW,Mule Train,Vaughn Monroe,Vaughn Monroe,jazz,19491127,18,10,5,19491127
19,17,Johnson Rag,Jack Teter Trio,Jack Teter Trio,pop,19491120,17,16,4,19491127
20,NEW,Toot Toot Tootsie (Good-Bye),Art Mooney,Art Mooney,pop,19491127,20,20,1,19491127
1,1,That Lucky Old Sun,Frankie Laine,Frankie Laine,country / folk,19490904,20,1,18,19491120
2,3,Slipping Around,Margaret Whiting / Jimmy Wakely,Margaret Whiting / Jimmy Wakely,pop,19490925,14,2,20,19491120
3,9,Mule Train,Frankie Laine,Frankie Laine,country / folk,19491113,9,1,12,19491120
4,2,I Can Dream Can't I,Andrews Sisters / Gordon Jenkins,Andrews Sisters / Gordon Jenkins,pop,19491002,19,1,22,19491120
5,4,Don't Cry Joe,Gordon Jenkins / Betty Brewer,Gordon Jenkins / Betty Brewer,pop,19491002,14,4,13,19491120
6,5,Jealous Heart,Al Morgan,Al Morgan,pop,19490731,7,4,22,19491120
7,6,You're Breaking My Heart,Vic Damone,Vic Damone,jazz,19490710,13,1,23,19491120
8,13,A Dreamer's Holiday,Perry Como / Fontane Sisters,Perry Como / Fontane Sisters,pop,19491106,12,4,14,19491120
9,10,That Lucky Old Sun,Vaughn Monroe,Vaughn Monroe,jazz,19491023,16,9,9,19491120
10,NEW,Mule Train,Bing Crosby,Bing Crosby,jazz,19491120,10,5,9,19491120
11,7,Whispering Hope,Jo Stafford & Gordon Macrae,Jo Stafford,jazz,19490911,20,6,19,19491120
12,11,I'll Never Slip Around Again,Margaret Whiting / Jimmy Wakely,Margaret Whiting / Jimmy Wakely,pop,19491113,11,11,5,19491120
13,8,Someday,Vaughn Monroe,Vaughn Monroe,jazz,19490904,4,2,13,19491120
14,12,You're Breaking My Heart,Buddy Clark,Buddy Clark,jazz,19491002,18,9,10,19491120
15,16,I've Got A Lovely Bunch Of Coconuts,Freddy Martin / Merv Griffin,Freddy Martin / Merv Griffin,pop,19491113,16,8,7,19491120
16,NEW,Canadian Capers,Doris Day,Doris Day,jazz,19491120,16,16,5,19491120
17,NEW,Johnson Rag,Jack Teter Trio,Jack Teter Trio,pop,19491120,17,16,4,19491120
18,NEW,Room Full Of Roses,Sammy Kaye / Don Cornell / Kaydets,Sammy Kaye / Don Cornell / Kaydets,pop,19491120,18,18,1,19491120
19,14,I Never See Maggie Alone,Kenny Roberts,Kenny Roberts,country / folk,19490911,17,9,16,19491120
20,NEW,There's No Tomorrow,Tony Martin,Tony Martin,rock,19491120,20,20,1,19491120
1,1,That Lucky Old Sun,Frankie Laine,Frankie Laine,country / folk,19490904,20,1,18,19491113
2,3,I Can Dream Can't I,Andrews Sisters / Gordon Jenkins,Andrews Sisters / Gordon Jenkins,pop,19491002,19,1,22,19491113
3,2,Slipping Around,Margaret Whiting / Jimmy Wakely,Margaret Whiting / Jimmy Wakely,pop,19490925,14,2,20,19491113
4,5,Don't Cry Joe,Gordon Jenkins / Betty Brewer,Gordon Jenkins / Betty Brewer,pop,19491002,14,4,13,19491113
5,6,Jealous Heart,Al Morgan,Al Morgan,pop,19490731,7,4,22,19491113
6,4,You're Breaking My Heart,Vic Damone,Vic Damone,jazz,19490710,13,1,23,19491113
7,7,Whispering Hope,Jo Stafford & Gordon Macrae,Jo Stafford,jazz,19490911,20,6,19,19491113
8,8,Someday,Vaughn Monroe,Vaughn Monroe,jazz,19490904,4,2,13,19491113
9,NEW,Mule Train,Frankie Laine,Frankie Laine,country / folk,19491113,9,1,12,19491113
10,10,That Lucky Old Sun,Vaughn Monroe,Vaughn Monroe,jazz,19491023,16,9,9,19491113
11,NEW,I'll Never Slip Around Again,Margaret Whiting / Jimmy Wakely,Margaret Whiting / Jimmy Wakely,pop,19491113,11,11,5,19491113
12,9,You're Breaking My Heart,Buddy Clark,Buddy Clark,jazz,19491002,18,9,10,19491113
13,12,A Dreamer's Holiday,Perry Como / Fontane Sisters,Perry Como / Fontane Sisters,pop,19491106,12,4,14,19491113
14,13,I Never See Maggie Alone,Kenny Roberts,Kenny Roberts,country / folk,19490911,17,9,16,19491113
15,15,Someday,Mills Brothers,Mills Brothers,jazz,19490904,18,8,11,19491113
16,NEW,I've Got A Lovely Bunch Of Coconuts,Freddy Martin / Merv Griffin,Freddy Martin / Merv Griffin,pop,19491113,16,8,7,19491113
17,18,Hop-Scotch Polka (Scotch Hot),Guy Lombardo / Kenny Gardner,Guy Lombardo / Kenny Gardner,pop,19491016,19,11,5,19491113
18,NEW,Hop-Scotch Polka (Scotch Hot),Art Mooney,Art Mooney,pop,19491113,18,18,1,19491113
19,NEW,Jealous Heart,Jack Owens,Jack Owens,pop,19491113,19,19,1,19491113
20,11,Maybe It's Because,Dick Haymes,Dick Haymes,jazz,19490807,17,5,15,19491113
1,1,That Lucky Old Sun,Frankie Laine,Frankie Laine,country / folk,19490904,20,1,18,19491106
2,2,Slipping Around,Margaret Whiting / Jimmy Wakely,Margaret Whiting / Jimmy Wakely,pop,19490925,14,2,20,19491106
3,4,I Can Dream Can't I,Andrews Sisters / Gordon Jenkins,Andrews Sisters / Gordon Jenkins,pop,19491002,19,1,22,19491106
4,3,You're Breaking My Heart,Vic Damone,Vic Damone,jazz,19490710,13,1,23,19491106
5,7,Don't Cry Joe,Gordon Jenkins / Betty Brewer,Gordon Jenkins / Betty Brewer,pop,19491002,14,4,13,19491106
6,5,Jealous Heart,Al Morgan,Al Morgan,pop,19490731,7,4,22,19491106
7,8,Whispering Hope,Jo Stafford & Gordon Macrae,Jo Stafford,jazz,19490911,20,6,19,19491106
8,6,Someday,Vaughn Monroe,Vaughn Monroe,jazz,19490904,4,2,13,19491106
9,13,You're Breaking My Heart,Buddy Clark,Buddy Clark,jazz,19491002,18,9,10,19491106
10,16,That Lucky Old Sun,Vaughn Monroe,Vaughn Monroe,jazz,19491023,16,9,9,19491106
11,15,Maybe It's Because,Dick Haymes,Dick Haymes,jazz,19490807,17,5,15,19491106
12,NEW,A Dreamer's Holiday,Perry Como / Fontane Sisters,Perry Como / Fontane Sisters,pop,19491106,12,4,14,19491106
13,9,I Never See Maggie Alone,Kenny Roberts,Kenny Roberts,country / folk,19490911,17,9,16,19491106
14,10,Room Full Of Roses,Sammy Kaye / Don Cornell / Kaydets,Sammy Kaye / Don Cornell / Kaydets,pop,19490703,17,3,19,19491106
15,12,Someday,Mills Brothers,Mills Brothers,jazz,19490904,18,8,11,19491106
16,14,You're Breaking My Heart,Ink Spots,Ink Spots,jazz,19490904,19,9,10,19491106
17,NEW,Canadian Capers,Doris Day,Doris Day,jazz,19491106,17,17,1,19491106
18,11,Hop-Scotch Polka (Scotch Hot),Guy Lombardo / Kenny Gardner,Guy Lombardo / Kenny Gardner,pop,19491016,19,11,5,19491106
19,19,Room Full Of Roses,Dick Haymes,Dick Haymes,jazz,19491030,19,19,2,19491106
20,20,Johnson Rag,Jack Teter Trio,Jack Teter Trio,pop,19491030,20,20,2,19491106
1,1,That Lucky Old Sun,Frankie Laine,Frankie Laine,country / folk,19490904,20,1,18,19491030
2,5,Slipping Around,Margaret Whiting / Jimmy Wakely,Margaret Whiting / Jimmy Wakely,pop,19490925,14,2,20,19491030
3,2,You're Breaking My Heart,Vic Damone,Vic Damone,jazz,19490710,13,1,23,19491030
4,6,I Can Dream Can't I,Andrews Sisters / Gordon Jenkins,Andrews Sisters / Gordon Jenkins,pop,19491002,19,1,22,19491030
5,4,Jealous Heart,Al Morgan,Al Morgan,pop,19490731,7,4,22,19491030
6,3,Someday,Vaughn Monroe,Vaughn Monroe,jazz,19490904,4,2,13,19491030
7,7,Don't Cry Joe,Gordon Jenkins / Betty Brewer,Gordon Jenkins / Betty Brewer,pop,19491002,14,4,13,19491030
8,8,Whispering Hope,Jo Stafford & Gordon Macrae,Jo Stafford,jazz,19490911,20,6,19,19491030
9,14,I Never See Maggie Alone,Kenny Roberts,Kenny Roberts,country / folk,19490911,17,9,16,19491030
10,10,Room Full Of Roses,Sammy Kaye / Don Cornell / Kaydets,Sammy Kaye / Don Cornell / Kaydets,pop,19490703,17,3,19,19491030
11,20,Hop-Scotch Polka (Scotch Hot),Guy Lombardo / Kenny Gardner,Guy Lombardo / Kenny Gardner,pop,19491016,19,11,5,19491030
12,11,Someday,Mills Brothers,Mills Brothers,jazz,19490904,18,8,11,19491030
13,9,You're Breaking My Heart,Buddy Clark,Buddy Clark,jazz,19491002,18,9,10,19491030
14,12,You're Breaking My Heart,Ink Spots,Ink Spots,jazz,19490904,19,9,10,19491030
15,13,Maybe It's Because,Dick Haymes,Dick Haymes,jazz,19490807,17,5,15,19491030
16,16,That Lucky Old Sun,Vaughn Monroe,Vaughn Monroe,jazz,19491023,16,9,9,19491030
17,18,Hop-Scotch Polka (Scotch Hot),Art Mooney,Art Mooney,pop,19491016,20,17,3,19491030
18,15,Room Full Of Roses,Eddy Howard,Eddy Howard,jazz,19490821,11,11,11,19491030
19,NEW,Room Full Of Roses,Dick Haymes,Dick Haymes,jazz,19491030,19,19,2,19491030
20,NEW,Johnson Rag,Jack Teter Trio,Jack Teter Trio,pop,19491030,20,20,2,19491030
1,1,That Lucky Old Sun,Frankie Laine,Frankie Laine,country / folk,19490904,20,1,18,19491023
2,2,You're Breaking My Heart,Vic Damone,Vic Damone,jazz,19490710,13,1,23,19491023
3,3,Someday,Vaughn Monroe,Vaughn Monroe,jazz,19490904,4,2,13,19491023
4,4,Jealous Heart,Al Morgan,Al Morgan,pop,19490731,7,4,22,19491023
5,5,Slipping Around,Margaret Whiting / Jimmy Wakely,Margaret Whiting / Jimmy Wakely,pop,19490925,14,2,20,19491023
6,6,I Can Dream Can't I,Andrews Sisters / Gordon Jenkins,Andrews Sisters / Gordon Jenkins,pop,19491002,19,1,22,19491023
7,7,Don't Cry Joe,Gordon Jenkins / Betty Brewer,Gordon Jenkins / Betty Brewer,pop,19491002,14,4,13,19491023
8,8,Whispering Hope,Jo Stafford & Gordon Macrae,Jo Stafford,jazz,19490911,20,6,19,19491023
9,15,You're Breaking My Heart,Buddy Clark,Buddy Clark,jazz,19491002,18,9,10,19491023
10,11,Room Full Of Roses,Sammy Kaye / Don Cornell / Kaydets,Sammy Kaye / Don Cornell / Kaydets,pop,19490703,17,3,19,19491023
11,9,Someday,Mills Brothers,Mills Brothers,jazz,19490904,18,8,11,19491023
12,10,You're Breaking My Heart,Ink Spots,Ink Spots,jazz,19490904,19,9,10,19491023
13,12,Maybe It's Because,Dick Haymes,Dick Haymes,jazz,19490807,17,5,15,19491023
14,14,I Never See Maggie Alone,Kenny Roberts,Kenny Roberts,country / folk,19490911,17,9,16,19491023
15,13,Room Full Of Roses,Eddy Howard,Eddy Howard,jazz,19490821,11,11,11,19491023
16,NEW,That Lucky Old Sun,Vaughn Monroe,Vaughn Monroe,jazz,19491023,16,9,9,19491023
17,NEW,Some Enchanted Evening,Ezio Pinza,Ezio Pinza,pop,19491023,17,17,1,19491023
18,20,Hop-Scotch Polka (Scotch Hot),Art Mooney,Art Mooney,pop,19491016,20,17,3,19491023
19,NEW,Maybe It's Because,Eddy Howard,Eddy Howard,jazz,19491023,19,19,1,19491023
20,19,Hop-Scotch Polka (Scotch Hot),Guy Lombardo / Kenny Gardner,Guy Lombardo / Kenny Gardner,pop,19491016,19,11,5,19491023
1,1,That Lucky Old Sun,Frankie Laine,Frankie Laine,country / folk,19490904,20,1,18,19491016
2,2,You're Breaking My Heart,Vic Damone,Vic Damone,jazz,19490710,13,1,23,19491016
3,3,Someday,Vaughn Monroe,Vaughn Monroe,jazz,19490904,4,2,13,19491016
4,4,Jealous Heart,Al Morgan,Al Morgan,pop,19490731,7,4,22,19491016
5,5,Slipping Around,Margaret Whiting / Jimmy Wakely,Margaret Whiting / Jimmy Wakely,pop,19490925,14,2,20,19491016
6,13,I Can Dream Can't I,Andrews Sisters / Gordon Jenkins,Andrews Sisters / Gordon Jenkins,pop,19491002,19,1,22,19491016
7,17,Don't Cry Joe,Gordon Jenkins / Betty Brewer,Gordon Jenkins / Betty Brewer,pop,19491002,14,4,13,19491016
8,7,Whispering Hope,Jo Stafford & Gordon Macrae,Jo Stafford,jazz,19490911,20,6,19,19491016
9,8,Someday,Mills Brothers,Mills Brothers,jazz,19490904,18,8,11,19491016
10,9,You're Breaking My Heart,Ink Spots,Ink Spots,jazz,19490904,19,9,10,19491016
11,6,Room Full Of Roses,Sammy Kaye / Don Cornell / Kaydets,Sammy Kaye / Don Cornell / Kaydets,pop,19490703,17,3,19,19491016
12,12,Maybe It's Because,Dick Haymes,Dick Haymes,jazz,19490807,17,5,15,19491016
13,11,Room Full Of Roses,Eddy Howard,Eddy Howard,jazz,19490821,11,11,11,19491016
14,10,I Never See Maggie Alone,Kenny Roberts,Kenny Roberts,country / folk,19490911,17,9,16,19491016
15,16,You're Breaking My Heart,Buddy Clark,Buddy Clark,jazz,19491002,18,9,10,19491016
16,14,Some Enchanted Evening,Perry Como,Perry Como,jazz,19490515,20,1,23,19491016
17,15,Room Full Of Roses,Dick Haymes,Dick Haymes,jazz,19490918,11,10,5,19491016
18,19,The Hucklebuck,Tommy Dorsey / Charlie Shavers,Tommy Dorsey / Charlie Shavers,pop,19490703,16,5,16,19491016
19,NEW,Hop-Scotch Polka (Scotch Hot),Guy Lombardo / Kenny Gardner,Guy Lombardo / Kenny Gardner,pop,19491016,19,11,5,19491016
20,NEW,Hop-Scotch Polka (Scotch Hot),Art Mooney,Art Mooney,pop,19491016,20,17,3,19491016
1,1,That Lucky Old Sun,Frankie Laine,Frankie Laine,country / folk,19490904,20,1,18,19491009
2,2,You're Breaking My Heart,Vic Damone,Vic Damone,jazz,19490710,13,1,23,19491009
3,3,Someday,Vaughn Monroe,Vaughn Monroe,jazz,19490904,4,2,13,19491009
4,4,Jealous Heart,Al Morgan,Al Morgan,pop,19490731,7,4,22,19491009
5,9,Slipping Around,Margaret Whiting / Jimmy Wakely,Margaret Whiting / Jimmy Wakely,pop,19490925,14,2,20,19491009
6,5,Room Full Of Roses,Sammy Kaye / Don Cornell / Kaydets,Sammy Kaye / Don Cornell / Kaydets,pop,19490703,17,3,19,19491009
7,6,Whispering Hope,Jo Stafford & Gordon Macrae,Jo Stafford,jazz,19490911,20,6,19,19491009
8,8,Someday,Mills Brothers,Mills Brothers,jazz,19490904,18,8,11,19491009
9,11,You're Breaking My Heart,Ink Spots,Ink Spots,jazz,19490904,19,9,10,19491009
10,16,I Never See Maggie Alone,Kenny Roberts,Kenny Roberts,country / folk,19490911,17,9,16,19491009
11,15,Room Full Of Roses,Eddy Howard,Eddy Howard,jazz,19490821,11,11,11,19491009
12,10,Maybe It's Because,Dick Haymes,Dick Haymes,jazz,19490807,17,5,15,19491009
13,19,I Can Dream Can't I,Andrews Sisters / Gordon Jenkins,Andrews Sisters / Gordon Jenkins,pop,19491002,19,1,22,19491009
14,7,Some Enchanted Evening,Perry Como,Perry Como,jazz,19490515,20,1,23,19491009
15,12,Room Full Of Roses,Dick Haymes,Dick Haymes,jazz,19490918,11,10,5,19491009
16,18,You're Breaking My Heart,Buddy Clark,Buddy Clark,jazz,19491002,18,9,10,19491009
17,14,Don't Cry Joe,Gordon Jenkins / Betty Brewer,Gordon Jenkins / Betty Brewer,pop,19491002,14,4,13,19491009
18,13,Some Enchanted Evening,Ezio Pinza,Ezio Pinza,pop,19490911,16,7,5,19491009
19,17,The Hucklebuck,Tommy Dorsey / Charlie Shavers,Tommy Dorsey / Charlie Shavers,pop,19490703,16,5,16,19491009
20,NEW,That Lucky Old Sun,Vaughn Monroe,Vaughn Monroe,jazz,19491009,20,20,1,19491009
1,2,That Lucky Old Sun,Frankie Laine,Frankie Laine,country / folk,19490904,20,1,18,19491002
2,1,You're Breaking My Heart,Vic Damone,Vic Damone,jazz,19490710,13,1,23,19491002
3,3,Someday,Vaughn Monroe,Vaughn Monroe,jazz,19490904,4,2,13,19491002
4,4,Jealous Heart,Al Morgan,Al Morgan,pop,19490731,7,4,22,19491002
5,6,Room Full Of Roses,Sammy Kaye / Don Cornell / Kaydets,Sammy Kaye / Don Cornell / Kaydets,pop,19490703,17,3,19,19491002
6,9,Whispering Hope,Jo Stafford & Gordon Macrae,Jo Stafford,jazz,19490911,20,6,19,19491002
7,5,Some Enchanted Evening,Perry Como,Perry Como,jazz,19490515,20,1,23,19491002
8,11,Someday,Mills Brothers,Mills Brothers,jazz,19490904,18,8,11,19491002
9,14,Slipping Around,Margaret Whiting / Jimmy Wakely,Margaret Whiting / Jimmy Wakely,pop,19490925,14,2,20,19491002
10,8,Maybe It's Because,Dick Haymes,Dick Haymes,jazz,19490807,17,5,15,19491002
11,12,You're Breaking My Heart,Ink Spots,Ink Spots,jazz,19490904,19,9,10,19491002
12,10,Room Full Of Roses,Dick Haymes,Dick Haymes,jazz,19490918,11,10,5,19491002
13,7,Some Enchanted Evening,Ezio Pinza,Ezio Pinza,pop,19490911,16,7,5,19491002
