this_week_position,last_week_position,track,artist,clean_artist,genre,entry_date,entry_position,peak_position,total_weeks,chart_date
47,47,Since I Don't Have You,Chuck Jackson,Chuck Jackson,rnb / soul,19641114,99,47,8,19641226
48,51,What Now,Gene Chandler,Gene Chandler,rnb / soul,19641205,78,40,8,19641226
49,55,Boom Boom,Animals,Animals,rock,19641205,89,43,7,19641226
50,27,Ask Me,Elvis Presley,Elvis Presley,rock,19641010,88,12,12,19641226
51,63,I'll Be There,Gerry And The Pacemakers,Gerry And The Pacemakers,pop,19641205,115,14,11,19641226
52,58,Hawaii Tattoo,Waikikis,Waikikis,pop,19641128,127,33,10,19641226
53,53,The 81,Candy & The Kisses,Candy & The Kisses,rnb / soul,19641107,127,51,12,19641226
54,54,(There's) Always Something There To Remind Me,Sandie Shaw,Sandie Shaw,pop,19641121,127,52,8,19641226
55,65,Promised Land,Chuck Berry,Chuck Berry,rock,19641205,134,41,8,19641226
56,43,Without The One You Love,Four Tops,Four Tops,rnb / soul,19641121,110,43,6,19641226
57,64,You're Nobody Till Somebody Loves You,Dean Martin,Dean Martin,jazz,19641212,70,25,9,19641226
58,59,I'm Gonna Love You Too,Hullaballoos,Hullaballoos,pop,19641128,90,56,9,19641226
59,75,Hold What You've Got,Joe Tex,Joe Tex,rnb / soul,19641219,75,5,11,19641226
60,73,The Name Game,Shirley Ellis,Shirley Ellis,rnb / soul,19641212,90,3,14,19641226
61,62,Lovin' Place,Gale Garnett,Gale Garnett,pop,19641205,90,54,9,19641226
62,72,Makin' Whoopee,Ray Charles,Ray Charles,jazz,19641205,118,46,9,19641226
63,78,Seven Letters,Ben E. King,Ben E. King,rnb / soul,19641212,114,45,8,19641226
64,69,Sometimes I Wonder,Major Lance,Major Lance,rnb / soul,19641205,88,64,8,19641226
65,70,Come On Do The Jerk,Miracles,Miracles,rnb / soul,19641212,86,50,8,19641226
66,66,Getting Mighty Crowded,Betty Everett,Betty Everett,rnb / soul,19641128,98,65,6,19641226
67,57,The Price,Solomon Burke,Solomon Burke,rnb / soul,19641114,115,57,7,19641226
68,84,I Can't Stop,Honeycombs,Honeycombs,pop,19641219,84,48,7,19641226
69,NEW,All Day And All Of The Night,Kinks,Kinks,rock,19641226,69,7,12,19641226
70,77,Do It Right,Brook Benton,Brook Benton,rnb / soul,19641219,77,67,4,19641226
71,76,He's My Guy,Irma Thomas,Irma Thomas,rnb / soul,19641219,76,63,8,19641226
72,67,It's All Over,Walter Jackson,Walter Jackson,rnb / soul,19641107,132,67,8,19641226
73,83,I Found A Love Oh What A Love,Jo Ann & Troy,Jo Ann,pop,19641212,84,67,6,19641226
74,74,Do Anything You Wanna,Harold Betters,Harold Betters,pop,19641017,134,74,12,19641226
75,98,Have You Looked Into Your Heart,Jerry Vale,Jerry Vale,pop,19641212,115,24,11,19641226
76,88,Somewhere In Your Heart,Frank Sinatra,Frank Sinatra,jazz,19641219,88,32,10,19641226
77,80,Can You Jerk Like Me,The Contours,The Contours,rnb / soul,19641219,80,47,7,19641226
78,86,Dear Heart,Henry Mancini,Henry Mancini,pop,19641128,115,77,9,19641226
79,119,You'll Always Be The One I Love,Dean Martin,Dean Martin,jazz,19641212,119,64,7,19641226
80,81,Scratchy,Travis Wammack,Travis Wammack,rock,19640926,127,80,14,19641226
81,111,Let's Lock The Door (And Throw Away The Key),Jay And The Americans,Jay And The Americans,pop,19641219,111,11,11,19641226
82,97,Danny Boy,Patti Labelle & The Bluebells,Patti Labelle & The Bluebells,rnb / soul,19641219,97,76,5,19641226
83,104,Give Him A Great Big Kiss,The Shangri-Las,The Shangri-Las,pop,19641219,104,18,10,19641226
84,99,Hey-Da-Da-Dow,Dolphins,Dolphins,pop,19641212,108,69,8,19641226
85,89,Bucket-T,Ronny And The Daytonas,Ronny And The Daytonas,pop,19641212,130,54,8,19641226
86,93,The Sidewinder,Lee Morgan,Lee Morgan,jazz,19641219,93,81,6,19641226
87,95,Percolatin',Willie Mitchell,Willie Mitchell,rnb / soul,19641205,111,85,9,19641226
88,100,Little Bell,Dixie Cups,Dixie Cups,pop,19641219,100,51,9,19641226
89,92,Every Little Bit Hurts,Bobby Vee,Bobby Vee,pop,19641212,93,84,5,19641226
90,123,Look Of Love,Lesley Gore,Lesley Gore,pop,19641219,123,27,10,19641226
91,91,You're The Only World I Know,Sonny James,Sonny James,pop,19641107,116,91,14,19641226
92,96,My Buddy Seat,Hondells,Hondells,pop,19641212,100,87,4,19641226
93,125,Maybe,The Shangri-Las,The Shangri-Las,pop,19641219,125,91,5,19641226
94,90,Endless Sleep,Hank Williams Jnr.,Hank Williams Jnr.,country / folk,19641121,131,90,6,19641226
95,NEW,Have Mercy Baby,James Brown,James Brown,rnb / soul,19641226,95,92,4,19641226
96,110,Voice Your Choice,The Radiants,The Radiants,rnb / soul,19641212,131,51,11,19641226
97,NEW,Take This Hurt Off Me,Don Covay,Don Covay,rnb / soul,19641226,97,97,2,19641226
98,NEW,No Arms Can Ever Hold You,Bachelors,Bachelors,pop,19641226,98,27,10,19641226
99,135,Are You Still My Baby,The Shirelles,The Shirelles,pop,19641219,135,91,5,19641226
100,128,Do What You Do Well,Ned Miller,Ned Miller,country / folk,19641219,128,52,10,19641226
101,101,Big Brother,Dickey Lee,Dickey Lee,rock,19641121,108,101,8,19641226
102,NEW,Whenever A Teenager Cries,Reparata And The Delrons,Reparata And The Delrons,pop,19641226,102,60,11,19641226
103,103,I'm The Lover Man,Little Jerry Williams,Little Jerry Williams,rock,19641121,128,102,6,19641226
104,NEW,The Race Is On,George Jones,George Jones,country / folk,19641226,104,96,5,19641226
105,NEW,Paper Tiger,Sue Thompson,Sue Thompson,pop,19641226,105,23,11,19641226
106,134,Across The Street (Is A Million Miles Away),Ray Peterson,Ray Peterson,pop,19641219,134,106,5,19641226
107,107,Wooden Heart,Elvis Presley,Elvis Presley,rock,19641205,125,107,4,19641226
108,113,It's Better To Have It,Barbara Lynn,Barbara Lynn,rnb / soul,19641219,113,95,7,19641226
109,102,The Dodo,Jumpin' Gene Simmons,Jumpin' Gene Simmons,rock,19641212,121,102,4,19641226
110,118,Ode To The Little Brown Shack Out Back,Billy Edd Wheeler,Billy Edd Wheeler,pop,19641212,124,50,10,19641226
111,112,Fiddler On The Roof,Village Stompers,Village Stompers,pop,19641205,98,97,8,19641226
112,106,Talk To Me Baby,Barry Mann,Barry Mann,pop,19641121,115,94,6,19641226
113,115,Chittlins,Gus Jenkins,Gus Jenkins,rock,19641219,115,113,3,19641226
114,NEW,Guess Who,Dusty Springfield,Dusty Springfield,rnb / soul,19641226,114,109,4,19641226
115,NEW,"Lovely, Lovely (Lovely, Lovely)",Chubby Checker,Chubby Checker,rock,19641226,115,70,5,19641226
116,120,I Want You To Have Everything,Lee Rogers,Lee Rogers,rock,19641219,120,114,3,19641226
117,121,Goldfinger,Billy Strange,Billy Strange,pop,19641205,129,117,4,19641226
118,NEW,And Satisfy,Nancy Wilson,Nancy Wilson,jazz,19641226,118,118,1,19641226
119,124,Haste Makes Waste,Jackie Ross,Jackie Ross,rnb / soul,19641205,132,119,4,19641226
120,NEW,The Crusher,The Novas,The Novas,rock,19641226,120,88,5,19641226
121,NEW,Try To Remember,Ed Ames,Ed Ames,pop,19641226,121,73,10,19641226
122,114,Tell Her Johnny Said Goodbye,Jerry Jackson,Jerry Jackson,rnb / soul,19641205,133,114,4,19641226
123,NEW,So What,Bill Black'S Combo,Bill Black'S Combo,jazz,19641226,123,89,4,19641226
124,NEW,Amem,Lloyd Price,Lloyd Price,rnb / soul,19641226,124,124,1,19641226
125,108,Chained & Bound,Otis Redding,Otis Redding,rnb / soul,19641212,95,95,3,19641226
126,130,"Laugh, Laugh",The Beau Brummels,The Beau Brummels,pop,19641219,130,15,14,19641226
127,NEW,Dusty,The Rag Dolls,The Rag Dolls,pop,19641226,127,55,10,19641226
128,132,Send Her On Me,Johnny Thunder,Johnny Thunder,rnb / soul,19641212,134,121,4,19641226
129,NEW,A Little Bit Of Soap,Garnet Mimms,Garnet Mimms,rnb / soul,19641226,129,95,6,19641226
130,131,The Other Ringo (A Tribute To Ringo Starr),Larry Finnegan,Larry Finnegan,rock,19641219,131,130,2,19641226
131,NEW,I'll Come Running,Lulu,Lulu,pop,19641226,131,105,7,19641226
132,126,Hawaii Tattoo,Martin Denny,Martin Denny,pop,19641212,132,126,3,19641226
133,117,Google Eye,The Nashville Teens,The Nashville Teens,pop,19641212,125,117,3,19641226
134,NEW,Baby Don't Go,Sonny And Cher,Sonny And Cher,pop,19641226,134,112,8,19641226
135,NEW,"The ""In"" Crowd",Dobie Gray,Dobie Gray,rnb / soul,19641226,135,13,11,19641226
1,4,Come See About Me,Supremes,Supremes,rnb / soul,19641114,66,1,14,19641219
2,5,I Feel Fine,Beatles,Beatles,rock,19641205,22,1,11,19641219
3,1,Mr. Lonely,Bobby Vinton,Bobby Vinton,pop,19641031,70,1,15,19641219
4,2,She's Not There,Zombies,Zombies,pop,19641003,116,2,17,19641219
5,3,Ringo,Lorne Greene,Lorne Greene,country / folk,19641024,117,1,13,19641219
6,6,Time Is On My Side,Rolling Stones,Rolling Stones,rock,19641017,80,6,13,19641219
7,14,Goin' Out Of My Head,Little Anthony & The Imperials,Little Anthony & The Imperials,rnb / soul,19641107,75,6,14,19641219
8,10,Dance Dance Dance,Beach Boys,Beach Boys,rock,19641107,79,8,11,19641219
9,9,I'm Gonna Be Strong,Gene Pitney,Gene Pitney,pop,19641024,74,9,12,19641219
10,7,You Really Got Me,The Kinks,The Kinks,rock,19640926,92,7,15,19641219
11,12,Mountain Of Love,Johnny Rivers,Johnny Rivers,rock,19641031,90,9,11,19641219
12,21,The Jerk,The Larks,The Larks,pop,19641024,119,7,16,19641219
13,13,I'm Into Something Good,Herman'S Hermits,Herman'S Hermits,pop,19641010,107,13,14,19641219
14,29,She's A Woman,Beatles,Beatles,rock,19641205,46,4,9,19641219
15,8,Baby Love,Supremes,Supremes,rnb / soul,19641003,51,1,13,19641219
16,17,Sha-La-La,Manfred Mann,Manfred Mann,rock,19641114,71,12,12,19641219
17,26,The Wedding,Julie Rodgers,Julie Rodgers,pop,19641114,102,10,12,19641219
18,19,Saturday Night At The Movies,The Drifters,The Drifters,rnb / soul,19641114,82,18,9,19641219
19,24,Any Way You Want It,Dave Clark Five,Dave Clark Five,pop,19641114,78,15,13,19641219
20,11,The Leader Of The Pack,The Shangri-Las,The Shangri-Las,pop,19641010,86,1,12,19641219
21,18,Right Or Wrong,Ronnie Dove,Ronnie Dove,pop,19641017,110,14,11,19641219
22,20,Big Man In Town,Four Seasons,Four Seasons,rock,19641107,80,20,7,19641219
23,16,Everything's Alright,The Newbeats,The Newbeats,pop,19641017,115,16,10,19641219
24,30,Amen,Impressions,Impressions,rnb / soul,19641121,96,7,11,19641219
25,28,My Love Forgive Me,Robert Goulet,Robert Goulet,pop,19641017,117,16,16,19641219
26,27,Oh No Not My Baby,Maxine Brown,Maxine Brown,rnb / soul,19641003,123,24,16,19641219
27,15,Ask Me,Elvis Presley,Elvis Presley,rock,19641010,88,12,12,19641219
28,36,Willow Weep For Me,Chad & Jeremy,Chad & Jeremy,pop,19641114,94,15,13,19641219
29,34,Too Many Fish In The Sea,Marvelettes,Marvelettes,rnb / soul,19641107,82,25,12,19641219
30,49,Love Potion No. 9,Searchers,Searchers,pop,19641121,102,3,15,19641219
31,33,She Understands Me,Johnny Tillotson,Johnny Tillotson,pop,19641024,104,31,12,19641219
32,23,Walking In The Rain,The Ronettes,The Ronettes,pop,19641024,95,23,11,19641219
33,58,Leader Of The Laundromat,The Detergents,The Detergents,pop,19641205,80,19,8,19641219
34,40,How Sweet It Is,Marvin Gaye,Marvin Gaye,rnb / soul,19641121,88,6,14,19641219
35,39,Thou Shalt Not Steal,Dick & Deedee,Dick & Deedee,pop,19641114,120,13,14,19641219
36,42,As Tears Go By,Marianne Faithfull,Marianne Faithfull,pop,19641114,128,22,11,19641219
37,25,Sidewalk Surfin',Jan And Dean,Jan And Dean,pop,19641031,83,25,8,19641219
38,50,Dear Heart,Andy Williams,Andy Williams,pop,19641128,78,24,11,19641219
39,44,Keep Searchin',Del Shannon,Del Shannon,pop,19641121,87,9,14,19641219
40,43,One More Time,Ray Charles,Ray Charles,jazz,19641031,125,32,12,19641219
41,51,Wild One,Martha And The Vandellas,Martha And The Vandellas,rnb / soul,19641205,63,34,7,19641219
42,22,Come A Little Bit Closer,Jay And The Americans,Jay And The Americans,pop,19640912,86,3,15,19641219
43,45,Without The One You Love,Four Tops,Four Tops,rnb / soul,19641121,110,43,6,19641219
44,46,Run Run Run,Gestures,Gestures,pop,19641107,130,44,9,19641219
45,55,Walk Away,Matt Monro,Matt Monro,pop,19641121,103,23,10,19641219
46,54,Do-Wacka-Do,Roger Miller,Roger Miller,country / folk,19641128,96,31,8,19641219
47,47,Since I Don't Have You,Chuck Jackson,Chuck Jackson,rnb / soul,19641114,99,47,8,19641219
48,53,Dear Heart,Jack Jones,Jack Jones,jazz,19641128,75,30,11,19641219
49,31,Gone Gone Gone,Everly Brothers,Everly Brothers,pop,19641017,98,31,10,19641219
50,74,Smile,Betty Everett & Jerry Butler,Betty Everett & Jerry Butler,rnb / soul,19641205,79,42,7,19641219
51,59,What Now,Gene Chandler,Gene Chandler,rnb / soul,19641205,78,40,8,19641219
52,64,Don't Forget I Still Love You,Bobbi Martin,Bobbi Martin,pop,19641121,134,19,13,19641219
53,57,The 81,Candy & The Kisses,Candy & The Kisses,rnb / soul,19641107,127,51,12,19641219
54,65,(There's) Always Something There To Remind Me,Sandie Shaw,Sandie Shaw,pop,19641121,127,52,8,19641219
55,67,Boom Boom,Animals,Animals,rock,19641205,89,43,7,19641219
56,56,Roses Are Red My Love,The You Know Who Group,The You Know Who Group,pop,19641114,126,43,11,19641219
57,60,The Price,Solomon Burke,Solomon Burke,rnb / soul,19641114,115,57,7,19641219
58,69,Hawaii Tattoo,Waikikis,Waikikis,pop,19641128,127,33,10,19641219
59,63,I'm Gonna Love You Too,Hullaballoos,Hullaballoos,pop,19641128,90,56,9,19641219
60,77,You've Lost That Lovin' Feeling,Righteous Brothers,Righteous Brothers,pop,19641205,124,1,17,19641219
61,52,Ain't It The Truth,Mary Wells,Mary Wells,rnb / soul,19641031,86,45,8,19641219
62,75,Lovin' Place,Gale Garnett,Gale Garnett,pop,19641205,90,54,9,19641219
63,81,I'll Be There,Gerry And The Pacemakers,Gerry And The Pacemakers,pop,19641205,115,14,11,19641219
64,70,You're Nobody Till Somebody Loves You,Dean Martin,Dean Martin,jazz,19641212,70,25,9,19641219
65,89,Promised Land,Chuck Berry,Chuck Berry,rock,19641205,134,41,8,19641219
66,72,Getting Mighty Crowded,Betty Everett,Betty Everett,rnb / soul,19641128,98,65,6,19641219
67,73,It's All Over,Walter Jackson,Walter Jackson,rnb / soul,19641107,132,67,8,19641219
68,61,It Ain't Me Babe,Johnny Cash,Johnny Cash,country / folk,19641031,100,58,8,19641219
69,76,Sometimes I Wonder,Major Lance,Major Lance,rnb / soul,19641205,88,64,8,19641219
70,86,Come On Do The Jerk,Miracles,Miracles,rnb / soul,19641212,86,50,8,19641219
71,80,A Woman's Love,Carla Thomas,Carla Thomas,rnb / soul,19641128,85,71,4,19641219
72,85,Makin' Whoopee,Ray Charles,Ray Charles,jazz,19641205,118,46,9,19641219
73,90,The Name Game,Shirley Ellis,Shirley Ellis,rnb / soul,19641212,90,3,14,19641219
74,78,Do Anything You Wanna,Harold Betters,Harold Betters,pop,19641017,134,74,12,19641219
75,NEW,Hold What You've Got,Joe Tex,Joe Tex,rnb / soul,19641219,75,5,11,19641219
76,NEW,He's My Guy,Irma Thomas,Irma Thomas,rnb / soul,19641219,76,63,8,19641219
77,NEW,Do It Right,Brook Benton,Brook Benton,rnb / soul,19641219,77,67,4,19641219
78,114,Seven Letters,Ben E. King,Ben E. King,rnb / soul,19641212,114,45,8,19641219
79,82,I Don't Want To Walk Without You,Phyllis Mcguire,Phyllis Mcguire,pop,19641121,132,79,5,19641219
80,NEW,Can You Jerk Like Me,The Contours,The Contours,rnb / soul,19641219,80,47,7,19641219
81,83,Scratchy,Travis Wammack,Travis Wammack,rock,19640926,127,80,14,19641219
82,88,A Happy Guy,Rick Nelson,Rick Nelson,rock,19641128,99,82,4,19641219
83,84,I Found A Love Oh What A Love,Jo Ann & Troy,Jo Ann,pop,19641212,84,67,6,19641219
84,NEW,I Can't Stop,Honeycombs,Honeycombs,pop,19641219,84,48,7,19641219
85,87,Party Girl,Tommy Roe,Tommy Roe,pop,19641205,87,85,3,19641219
86,91,Dear Heart,Henry Mancini,Henry Mancini,pop,19641128,115,77,9,19641219
87,NEW,Downtown,Petula Clark,Petula Clark,pop,19641219,87,1,15,19641219
88,NEW,Somewhere In Your Heart,Frank Sinatra,Frank Sinatra,jazz,19641219,88,32,10,19641219
89,130,"Bucket ""T""",Ronny And The Daytonas,Ronny And The Daytonas,pop,19641212,130,54,8,19641219
90,96,Endless Sleep,Hank Williams Jnr.,Hank Williams Jnr.,country / folk,19641121,131,90,6,19641219
91,92,You're The Only World I Know,Sonny James,Sonny James,pop,19641107,116,91,14,19641219
92,93,Every Little Bit Hurts,Bobby Vee,Bobby Vee,pop,19641212,93,84,5,19641219
93,NEW,The Sidewinder,Lee Morgan,Lee Morgan,jazz,19641219,93,81,6,19641219
94,112,I Just Can't Say Goodbye,Bobby Rydell,Bobby Rydell,pop,19641205,114,94,3,19641219
95,109,Percolatin',Willie Mitchell,Willie Mitchell,rnb / soul,19641205,111,85,9,19641219
96,100,My Buddy Seat,Hondells,Hondells,pop,19641212,100,87,4,19641219
97,NEW,Danny Boy,Patti Labelle & The Bluebells,Patti Labelle & The Bluebells,rnb / soul,19641219,97,76,5,19641219
98,115,Have You Looked Into Your Heart,Jerry Vale,Jerry Vale,pop,19641212,115,24,11,19641219
99,108,Hey-Da-Da-Dow,The Dolphins,The Dolphins,pop,19641212,108,69,8,19641219
100,NEW,Little Bell,The Dixie Cups,The Dixie Cups,pop,19641219,100,51,9,19641219
101,104,Big Brother,Dickey Lee,Dickey Lee,rock,19641121,108,101,8,19641219
102,121,The Dodo,Jumpin' Gene Simmons,Jumpin' Gene Simmons,rock,19641212,121,102,4,19641219
103,102,I'm The Lover Man,Little Jerry Williams,Little Jerry Williams,rock,19641121,128,102,6,19641219
104,NEW,Give Him A Great Big Kiss,The Shangri-Las,The Shangri-Las,pop,19641219,104,18,10,19641219
105,103,I Won't Forget You,Jim Reeves,Jim Reeves,country / folk,19641114,109,93,6,19641219
106,94,Talk To Me Baby,Barry Mann,Barry Mann,pop,19641121,115,94,6,19641219
107,122,Wooden Heart,Elvis Presley,Elvis Presley,rock,19641205,125,107,4,19641219
108,95,Chained & Bound,Otis Redding,Otis Redding,rnb / soul,19641212,95,95,3,19641219
109,110,Don't Shut Me Out,Sammy Davis Jr.,Sammy Davis Jr.,jazz,19641024,134,106,9,19641219
110,131,Voice Your Choice,The Radiants,The Radiants,rnb / soul,19641212,131,51,11,19641219
111,NEW,Let's Lock The Door (And Throw Away The Key),Jay And The Americans,Jay And The Americans,pop,19641219,111,11,11,19641219
112,97,Fiddler On The Roof,Village Stompers,Village Stompers,pop,19641205,98,97,8,19641219
113,NEW,It's Better To Have It,Barbara Lynn,Barbara Lynn,rnb / soul,19641219,113,95,7,19641219
114,126,Tell Her Johnny Said Goodbye,Jerry Jackson,Jerry Jackson,rnb / soul,19641205,133,114,4,19641219
115,NEW,Chittlins,Gus Jenkins,Gus Jenkins,rock,19641219,115,113,3,19641219
116,123,I Wouldn't Trade You For The World,The Bachelors,The Bachelors,pop,19641128,110,105,4,19641219
117,125,Google Eye,The Nashville Teens,The Nashville Teens,pop,19641212,125,117,3,19641219
118,124,Ode To The Little Brown Shack Out Back,Billy Edd Wheeler,Billy Edd Wheeler,pop,19641212,124,50,10,19641219
119,119,You'll Always Be The One I Love,Dean Martin,Dean Martin,jazz,19641212,119,64,7,19641219
120,NEW,I Want You To Have Everything,Lee Rogers,Lee Rogers,rock,19641219,120,114,3,19641219
121,128,Goldfinger,Billy Strange,Billy Strange,pop,19641205,129,117,4,19641219
122,NEW,"Love, Love (That's All I Want From You)",The Strange Loves,The Strange Loves,pop,19641219,122,122,1,19641219
123,NEW,Look Of Love,Lesley Gore,Lesley Gore,pop,19641219,123,27,10,19641219
124,129,Haste Makes Waste,Jackie Ross,Jackie Ross,rnb / soul,19641205,132,119,4,19641219
125,NEW,Maybe,The Shangri-Las,The Shangri-Las,pop,19641219,125,91,5,19641219
126,132,Hawaii Tattoo,Martin Denny,Martin Denny,pop,19641212,132,126,3,19641219
127,118,Once A Day,Connie Smith,Connie Smith,country / folk,19641114,101,101,6,19641219
128,NEW,Do What You Do Well,Ned Miller,Ned Miller,country / folk,19641219,128,52,10,19641219
129,120,It's Alright,Adam Faith With The Roulettes,Adam Faith With The Roulettes,pop,19641128,130,120,4,19641219
130,NEW,"Laugh, Laugh",The Beau Brummels,The Beau Brummels,pop,19641219,130,15,14,19641219
131,NEW,The Other Ringo (A Tribute To Ringo Starr),Larry Finnegan,Larry Finnegan,rock,19641219,131,130,2,19641219
132,134,Send Her On Me,Johnny Thunder,Johnny Thunder,rnb / soul,19641212,134,121,4,19641219
133,NEW,Little Star,Randy And The Rainbows,Randy And The Rainbows,pop,19641219,133,133,1,19641219
134,NEW,Across The Street (Is A Million Miles Away),Ray Peterson,Ray Peterson,pop,19641219,134,106,5,19641219
135,NEW,Are You Still My Baby,The Shirelles,The Shirelles,pop,19641219,135,91,5,19641219
1,2,Mr. Lonely,Bobby Vinton,Bobby Vinton,pop,19641031,70,1,15,19641212
2,4,She's Not There,Zombies,Zombies,pop,19641003,116,2,17,19641212
3,1,Ringo,Lorne Greene,Lorne Greene,country / folk,19641024,117,1,13,19641212
4,8,Come See About Me,Supremes,Supremes,rnb / soul,19641114,66,1,14,19641212
5,22,I Feel Fine,Beatles,Beatles,rock,19641205,22,1,11,19641212
6,6,Time Is On My Side,Rolling Stones,Rolling Stones,rock,19641017,80,6,13,19641212
7,7,You Really Got Me,The Kinks,The Kinks,rock,19640926,92,7,15,19641212
8,5,Baby Love,Supremes,Supremes,rnb / soul,19641003,51,1,13,19641212
9,10,I'm Gonna Be Strong,Gene Pitney,Gene Pitney,pop,19641024,74,9,12,19641212
10,13,Dance Dance Dance,Beach Boys,Beach Boys,rock,19641107,79,8,11,19641212
11,3,The Leader Of The Pack,The Shangri-Las,The Shangri-Las,pop,19641010,86,1,12,19641212
12,9,Mountain Of Love,Johnny Rivers,Johnny Rivers,rock,19641031,90,9,11,19641212
13,15,I'm Into Something Good,Herman'S Hermits,Herman'S Hermits,pop,19641010,107,13,14,19641212
14,17,Goin' Out Of My Head,Little Anthony & The Imperials,Little Anthony & The Imperials,rnb / soul,19641107,75,6,14,19641212
15,12,Ask Me,Elvis Presley,Elvis Presley,rock,19641010,88,12,12,19641212
16,18,Everything's Alright,The Newbeats,The Newbeats,pop,19641017,115,16,10,19641212
17,19,Sha-La-La,Manfred Mann,Manfred Mann,rock,19641114,71,12,12,19641212
18,14,Right Or Wrong,Ronnie Dove,Ronnie Dove,pop,19641017,110,14,11,19641212
19,24,Saturday Night At The Movies,The Drifters,The Drifters,rnb / soul,19641114,82,18,9,19641212
20,20,Big Man In Town,Four Seasons,Four Seasons,rock,19641107,80,20,7,19641212
