this_week_position,last_week_position,track,artist,clean_artist,clean_genre,genre,entry_date,entry_position,peak_position,total_weeks,chart_date
88,88,Misunderstanding,Al B Sure !,Al B Sure !,rnb / soul,rnb,19901013,77,42,14,19901229
89,89,This House,Tracie Spencer,Tracie Spencer,rnb / soul,rnb,19901222,89,3,23,19901229
90,90,The Swalk,Notorious,Notorious,rock,black metal,19901215,90,90,5,19901229
91,91,I Found Love,Party,Party,rock,rock,19901103,94,79,11,19901229
92,92,One More Try,Timmy T,Timmy T,pop,90s,19901222,92,1,25,19901229
93,93,The Obvious Child,Paul Simon,Paul Simon,country / folk,singer-songwriter,19901215,96,92,5,19901229
94,94,(Can't Live Without Your) Love And Affection,Nelson,Nelson,rock,hard rock,19900707,93,1,26,19901229
95,95,Wherever Would I Be,Cheap Trick,Cheap Trick,rock,classic rock,19901027,94,50,10,19901229
96,96,Spend My Life,Slaughter,Slaughter,rock,thrash metal,19901222,96,39,13,19901229
97,97,Unchained Melody,Righteous Brothers,Righteous Brothers,pop,oldies,19900825,78,13,19,19901229
98,98,Black Cat,Janet Jackson,Janet Jackson,pop,pop,19900915,37,1,16,19901229
99,99,Love Me Just For Me,Special Generation,Special Generation,pop,romantic ballads,19901208,95,91,4,19901229
100,100,Something Happened On The Way To Heaven,Phil Collins,Phil Collins,pop,pop,19900804,62,4,22,19901229
1,1,Because I Love You,Stevie B,Stevie B,pop,freestyle,19901006,80,1,23,19901222
2,4,Justify My Love,Madonna,Madonna,pop,pop,19901117,46,1,16,19901222
3,2,From A Distance,Bette Midler,Bette Midler,pop,female vocalists,19901006,75,2,26,19901222
4,5,Impulsive,Wilson Phillips,Wilson Phillips,pop,pop,19901013,62,4,20,19901222
5,7,Tom's Diner,Dna Feat Suzanne Vega,Dna Feat Suzanne Vega,pop,female vocalists,19901006,87,5,21,19901222
6,10,High Enough,Damn Yankees,Damn Yankees,rock,hard rock,19900922,89,3,29,19901222
7,3,I'm Your Baby Tonight,Whitney Houston,Whitney Houston,pop,pop,19901020,42,1,19,19901222
8,9,Freedom,George Michael,George Michael,pop,pop,19901027,53,8,16,19901222
9,6,The Way You Do The Things You Do,Ub40,Ub40,reggae,reggae,19900915,100,6,25,19901222
10,14,Sensitivity,Ralph Tresvant,Ralph Tresvant,rnb / soul,rnb,19901103,64,4,20,19901222
11,17,Love Will Never Do,Janet Jackson,Janet Jackson,pop,pop,19901117,89,1,22,19901222
12,13,Miracle,Jon Bon Jovi,Jon Bon Jovi,rock,rock,19901027,47,12,16,19901222
13,8,Something To Believe In,Poison,Poison,rock,hard rock,19901006,70,4,21,19901222
14,12,Love Takes Time,Mariah Carey,Mariah Carey,pop,pop,19900915,73,1,26,19901222
15,11,Groove Is In The Heart,Deee-Lite,Deee-Lite,electronic,dance,19900915,96,4,23,19901222
16,19,The First Time,Surface,Surface,pop,japanese,19901103,82,1,25,19901222
17,18,Miles Away,Winger,Winger,rock,hard rock,19901013,84,12,22,19901222
18,22,One And Only Man,Steve Winwood,Steve Winwood,rock,classic rock,19901103,55,18,15,19901222
19,15,Wiggle It,Two In A Room,Two In A Room,electronic,house,19901006,95,15,22,19901222
20,24,After The Rain,Nelson,Nelson,rock,hard rock,19901103,75,6,22,19901222
21,30,Gonna Make You Sweat,C&C Music Factory,C&C Music Factory,electronic,dance,19901117,74,1,25,19901222
22,16,Feels Good,Tony Toni Tone,Tony Toni Tone,rnb / soul,soul,19900901,68,9,25,19901222
23,37,Play That Funky Music,Vanilla Ice,Vanilla Ice,hip-hop,rap,19901208,66,4,17,19901222
24,25,Just Another Dream,Cathy Dennis,Cathy Dennis,pop,pop,19901027,88,9,22,19901222
25,27,I'm Not In Love,Will To Power,Will To Power,pop,80s,19901117,61,7,18,19901222
26,32,For You,Outfield,Outfield,pop,80s,19901103,68,21,18,19901222
27,33,Hang In Long Enough,Phil Collins,Phil Collins,pop,pop,19901110,69,23,13,19901222
28,21,More Than Words Can Say,Alias,Alias,pop,anticon,19900908,84,2,23,19901222
29,34,On The Way Up,Elisa Fiorillo,Elisa Fiorillo,pop,pop,19900929,89,27,19,19901222
30,20,Stranded,Heart,Heart,rock,classic rock,19900922,83,13,22,19901222
31,28,Fairweather Friend,Johnny Gill,Johnny Gill,rnb / soul,rnb,19901020,88,28,16,19901222
32,35,Anything Is Possible,Debbie Gibson,Debbie Gibson,pop,pop,19901117,75,26,12,19901222
33,41,You're Amazing,Robert Palmer,Robert Palmer,pop,80s,19901117,82,28,13,19901222
34,42,Gentle,Dino,Dino,pop,pop,19901110,81,31,14,19901222
35,29,Ice Ice Baby,Vanilla Ice,Vanilla Ice,hip-hop,rap,19900908,72,1,21,19901222
36,44,I'll Give All My Love To You,Keith Sweat,Keith Sweat,rnb / soul,rnb,19901201,54,7,20,19901222
37,23,My Love Is A Fire,Donny Osmond,Donny Osmond,pop,pop,19901013,80,21,16,19901222
38,26,Knockin' Boots,Candyman,Candyman,hip-hop,hip-hop,19900901,91,9,23,19901222
39,46,Disappear,Inxs,Inxs,rock,rock,19901124,89,8,20,19901222
40,39,Unchained Melody 1990,Righteous Brothers,Righteous Brothers,pop,oldies,19901006,45,19,25,19901222
41,52,Around The Way Girl,Ll Cool J,Ll Cool J,hip-hop,hip-hop,19901201,83,9,23,19901222
42,31,So Close,Daryl Hall & John Oates,Daryl Hall & John Oates,pop,80s,19900929,69,11,19,19901222
43,48,Does She Love That Man,Breathe,Breathe,pop,80s,19901117,80,34,13,19901222
44,50,The Ghetto,Too Short,Too Short,hip-hop,rap,19901117,94,42,14,19901222
45,51,You Gotta Love Someone,Elton John,Elton John,pop,pop,19901124,85,43,13,19901222
46,58,I Saw Red,Warrant,Warrant,rock,hard rock,19901201,85,10,19,19901222
47,36,Pray,M.C. Hammer,M.C. Hammer,hip-hop,hip-hop,19900929,44,2,18,19901222
48,49,New York Minute,Don Henley,Don Henley,rock,classic rock,19901110,82,48,16,19901222
49,55,The Shoop Shoop Song (It's In His Kiss),Cher,Cher,pop,pop,19901124,84,33,16,19901222
50,45,Hard To Handle,Black Crowes,Black Crowes,rock,rock,19901027,99,45,15,19901222
51,65,Where Does My Heart Beat Now,Celine Dion,Celine Dion,pop,pop,19901208,80,4,24,19901222
52,53,World In My Eyes,Depeche Mode,Depeche Mode,pop,electronic,19901124,71,52,10,19901222
53,NEW,All The Man That I Need,Whitney Houston,Whitney Houston,pop,pop,19901222,53,1,23,19901222
54,38,Hippychick,Soho,Soho,electronic,dance,19900908,95,14,19,19901222
55,66,Love Makes Things Happen,Pebbles,Pebbles,pop,80s,19901201,91,13,19,19901222
56,56,If You Needed Somebody,Bad Company,Bad Company,rock,classic rock,19901110,88,16,24,19901222
57,43,BBD (I Thought It Was Me),Bell Biv Devoe,Bell Biv Devoe,rnb / soul,new jack swing,19901013,90,26,15,19901222
58,61,No Matter What,George Lamont,George Lamont,pop,unknown,19901201,86,49,16,19901222
59,40,I Don't Have The Heart,James Ingram,James Ingram,rnb / soul,soul,19900804,86,1,26,19901222
60,67,Money Talks,Ac/Dc,Ac/Dc,rock,hard rock,19901208,76,23,16,19901222
61,63,Candy,Iggy Pop,Iggy Pop,pop,punk,19901124,90,28,15,19901222
62,64,Heat Of The Moment,After 7,After 7,rnb / soul,rnb,19901124,92,19,18,19901222
63,47,Close To You,Maxi Priest,Maxi Priest,reggae,reggae,19900630,87,1,30,19901222
64,69,Wicked Game,Chris Isaak,Chris Isaak,rock,rock,19901201,94,6,24,19901222
65,57,I Wanna Get With U,Guy,Guy,rnb / soul,new jack swing,19901110,73,50,15,19901222
66,NEW,It Never Rains (In Southern California),Tony! Toni! Tone!,Tony! Toni! Tone!,rnb / soul,soul,19901222,66,34,15,19901222
67,72,Shelter Me,Cinderella,Cinderella,rock,hard rock,19901208,89,36,13,19901222
68,74,I Don't Know Anybody Else,Black Box,Black Box,electronic,dance,19901208,86,23,14,19901222
69,59,Can't Stop,After 7,After 7,rnb / soul,rnb,19900728,78,6,25,19901222
70,83,Go For It,Joey B Ellis & Tynetta Hare,Joey B Ellis,hip-hop,rap,19901208,92,66,8,19901222
71,71,House Full Of Reasons,Jude Cole,Jude Cole,country / folk,singer-songwriter,19901201,82,69,15,19901222
72,54,Think,Information Society,Information Society,pop,synthpop,19901006,82,28,16,19901222
73,77,Give It To Me Good,Trixter,Trixter,rock,hard rock,19901201,95,65,9,19901222
74,81,Show Me The Way,Styx,Styx,rock,classic rock,19901208,96,3,23,19901222
75,76,Round And Round,Tevin Campbell,Tevin Campbell,rnb / soul,rnb,19901208,78,12,29,19901222
76,62,Giving You The Benefit,Pebbles,Pebbles,pop,80s,19900818,76,4,22,19901222
77,82,Just A Little Bit Longer,Maxi Priest,Maxi Priest,reggae,reggae,19901208,84,62,11,19901222
78,93,Deeper Shade Of Soul,Urban Dance Squad,Urban Dance Squad,pop,crossover,19901215,93,21,18,19901222
79,89,Get Here,Oleta Adams,Oleta Adams,rnb / soul,soul,19901215,89,5,23,19901222
80,60,And So It Goes,Billy Joel,Billy Joel,rock,classic rock,19901020,83,37,12,19901222
81,70,Cherry Pie,Warrant,Warrant,rock,hard rock,19900908,97,10,19,19901222
82,80,Crash (Have Some Fun),Tka,Tka,pop,freestyle,19901201,92,80,7,19901222
83,68,Joey,Concrete Blonde,Concrete Blonde,rock,alternative,19900818,98,19,21,19901222
84,86,Use It Up And Wear It Out,Pat & Mick,Pat & Mick,pop,80s,19901215,86,81,7,19901222
85,95,Melt In Your Mouth,Candyman,Candyman,hip-hop,hip-hop,19901215,95,69,11,19901222
86,NEW,This Is Ponderous,2Nu,2Nu,pop,spoken word,19901222,86,46,13,19901222
87,73,Lyin' To Myself,David Cassidy,David Cassidy,pop,pop,19900922,90,27,16,19901222
88,75,Misunderstanding,Al B Sure !,Al B Sure !,rnb / soul,rnb,19901013,77,42,14,19901222
89,NEW,This House,Tracie Spencer,Tracie Spencer,rnb / soul,rnb,19901222,89,3,23,19901222
90,90,The Swalk,Notorious,Notorious,rock,black metal,19901215,90,90,5,19901222
91,85,I Found Love,Party,Party,rock,rock,19901103,94,79,11,19901222
92,NEW,One More Try,Timmy T,Timmy T,pop,90s,19901222,92,1,25,19901222
93,96,The Obvious Child,Paul Simon,Paul Simon,country / folk,singer-songwriter,19901215,96,92,5,19901222
94,87,(Can't Live Without Your) Love And Affection,Nelson,Nelson,rock,hard rock,19900707,93,1,26,19901222
95,78,Wherever Would I Be,Cheap Trick,Cheap Trick,rock,classic rock,19901027,94,50,10,19901222
96,NEW,Spend My Life,Slaughter,Slaughter,rock,thrash metal,19901222,96,39,13,19901222
97,84,Unchained Melody,Righteous Brothers,Righteous Brothers,pop,oldies,19900825,78,13,19,19901222
98,79,Black Cat,Janet Jackson,Janet Jackson,pop,pop,19900915,37,1,16,19901222
99,91,Love Me Just For Me,Special Generation,Special Generation,pop,romantic ballads,19901208,95,91,4,19901222
100,88,Something Happened On The Way To Heaven,Phil Collins,Phil Collins,pop,pop,19900804,62,4,22,19901222
1,1,Because I Love You,Stevie B,Stevie B,pop,freestyle,19901006,80,1,23,19901215
2,3,From A Distance,Bette Midler,Bette Midler,pop,female vocalists,19901006,75,2,26,19901215
3,2,I'm Your Baby Tonight,Whitney Houston,Whitney Houston,pop,pop,19901020,42,1,19,19901215
4,10,Justify My Love,Madonna,Madonna,pop,pop,19901117,46,1,16,19901215
5,7,Impulsive,Wilson Phillips,Wilson Phillips,pop,pop,19901013,62,4,20,19901215
6,8,The Way You Do The Things You Do,Ub40,Ub40,reggae,reggae,19900915,100,6,25,19901215
7,9,Tom's Diner,Dna Feat Suzanne Vega,Dna Feat Suzanne Vega,pop,female vocalists,19901006,87,5,21,19901215
8,4,Something To Believe In,Poison,Poison,rock,hard rock,19901006,70,4,21,19901215
9,12,Freedom,George Michael,George Michael,pop,pop,19901027,53,8,16,19901215
10,11,High Enough,Damn Yankees,Damn Yankees,rock,hard rock,19900922,89,3,29,19901215
11,6,Groove Is In The Heart,Deee-Lite,Deee-Lite,electronic,dance,19900915,96,4,23,19901215
12,5,Love Takes Time,Mariah Carey,Mariah Carey,pop,pop,19900915,73,1,26,19901215
13,18,Miracle,Jon Bon Jovi,Jon Bon Jovi,rock,rock,19901027,47,12,16,19901215
14,19,Sensitivity,Ralph Tresvant,Ralph Tresvant,rnb / soul,rnb,19901103,64,4,20,19901215
15,17,Wiggle It,Two In A Room,Two In A Room,electronic,house,19901006,95,15,22,19901215
16,14,Feels Good,Tony Toni Tone,Tony Toni Tone,rnb / soul,soul,19900901,68,9,25,19901215
17,24,Love Will Never Do,Janet Jackson,Janet Jackson,pop,pop,19901117,89,1,22,19901215
18,22,Miles Away,Winger,Winger,rock,hard rock,19901013,84,12,22,19901215
19,27,The First Time,Surface,Surface,pop,japanese,19901103,82,1,25,19901215
20,13,Stranded,Heart,Heart,rock,classic rock,19900922,83,13,22,19901215
21,16,More Than Words Can Say,Alias,Alias,pop,anticon,19900908,84,2,23,19901215
22,25,One And Only Man,Steve Winwood,Steve Winwood,rock,classic rock,19901103,55,18,15,19901215
23,21,My Love Is A Fire,Donny Osmond,Donny Osmond,pop,pop,19901013,80,21,16,19901215
24,30,After The Rain,Nelson,Nelson,rock,hard rock,19901103,75,6,22,19901215
25,34,Just Another Dream,Cathy Dennis,Cathy Dennis,pop,pop,19901027,88,9,22,19901215
26,23,Knockin' Boots,Candyman,Candyman,hip-hop,hip-hop,19900901,91,9,23,19901215
27,39,I'm Not In Love,Will To Power,Will To Power,pop,80s,19901117,61,7,18,19901215
28,32,Fairweather Friend,Johnny Gill,Johnny Gill,rnb / soul,rnb,19901020,88,28,16,19901215
29,20,Ice Ice Baby,Vanilla Ice,Vanilla Ice,hip-hop,rap,19900908,72,1,21,19901215
30,41,Gonna Make You Sweat,C&C Music Factory,C&C Music Factory,electronic,dance,19901117,74,1,25,19901215
31,15,So Close,Daryl Hall & John Oates,Daryl Hall & John Oates,pop,80s,19900929,69,11,19,19901215
32,35,For You,Outfield,Outfield,pop,80s,19901103,68,21,18,19901215
33,36,Hang In Long Enough,Phil Collins,Phil Collins,pop,pop,19901110,69,23,13,19901215
34,38,On The Way Up,Elisa Fiorillo,Elisa Fiorillo,pop,pop,19900929,89,27,19,19901215
35,42,Anything Is Possible,Debbie Gibson,Debbie Gibson,pop,pop,19901117,75,26,12,19901215
36,28,Pray,M.C. Hammer,M.C. Hammer,hip-hop,hip-hop,19900929,44,2,18,19901215
37,66,Play That Funky Music,Vanilla Ice,Vanilla Ice,hip-hop,rap,19901208,66,4,17,19901215
38,29,Hippychick,Soho,Soho,electronic,dance,19900908,95,14,19,19901215
39,40,Unchained Melody 1990,Righteous Brothers,Righteous Brothers,pop,oldies,19901006,45,19,25,19901215
40,31,I Don't Have The Heart,James Ingram,James Ingram,rnb / soul,soul,19900804,86,1,26,19901215
41,51,You're Amazing,Robert Palmer,Robert Palmer,pop,80s,19901117,82,28,13,19901215
42,47,Gentle,Dino,Dino,pop,pop,19901110,81,31,14,19901215
43,26,BBD (I Thought It Was Me),Bell Biv Devoe,Bell Biv Devoe,rnb / soul,new jack swing,19901013,90,26,15,19901215
44,48,I'll Give All My Love To You,Keith Sweat,Keith Sweat,rnb / soul,rnb,19901201,54,7,20,19901215
45,49,Hard To Handle,Black Crowes,Black Crowes,rock,rock,19901027,99,45,15,19901215
46,54,Disappear,Inxs,Inxs,rock,rock,19901124,89,8,20,19901215
47,43,Close To You,Maxi Priest,Maxi Priest,reggae,reggae,19900630,87,1,30,19901215
48,56,Does She Love That Man,Breathe,Breathe,pop,80s,19901117,80,34,13,19901215
49,53,New York Minute,Don Henley,Don Henley,rock,classic rock,19901110,82,48,16,19901215
50,57,The Ghetto,Too Short,Too Short,hip-hop,rap,19901117,94,42,14,19901215
51,60,You Gotta Love Someone,Elton John,Elton John,pop,pop,19901124,85,43,13,19901215
52,62,Around The Way Girl,Ll Cool J,Ll Cool J,hip-hop,hip-hop,19901201,83,9,23,19901215
53,59,World In My Eyes,Depeche Mode,Depeche Mode,pop,electronic,19901124,71,52,10,19901215
54,33,Think,Information Society,Information Society,pop,synthpop,19901006,82,28,16,19901215
55,63,The Shoop Shoop Song (It's In His Kiss),Cher,Cher,pop,pop,19901124,84,33,16,19901215
56,65,If You Needed Somebody,Bad Company,Bad Company,rock,classic rock,19901110,88,16,24,19901215
57,50,I Wanna Get With U,Guy,Guy,rnb / soul,new jack swing,19901110,73,50,15,19901215
58,71,I Saw Red,Warrant,Warrant,rock,hard rock,19901201,85,10,19,19901215
59,46,Can't Stop,After 7,After 7,rnb / soul,rnb,19900728,78,6,25,19901215
60,37,And So It Goes,Billy Joel,Billy Joel,rock,classic rock,19901020,83,37,12,19901215
61,69,No Matter What,George Lamont,George Lamont,pop,unknown,19901201,86,49,16,19901215
62,44,Giving You The Benefit,Pebbles,Pebbles,pop,80s,19900818,76,4,22,19901215
63,68,Candy,Iggy Pop,Iggy Pop,pop,punk,19901124,90,28,15,19901215
64,70,Heat Of The Moment,After 7,After 7,rnb / soul,rnb,19901124,92,19,18,19901215
65,80,Where Does My Heart Beat Now,Celine Dion,Celine Dion,pop,pop,19901208,80,4,24,19901215
66,74,Love Makes Things Happen,Pebbles,Pebbles,pop,80s,19901201,91,13,19,19901215
67,76,Money Talks,Ac/Dc,Ac/Dc,rock,hard rock,19901208,76,23,16,19901215
68,55,Joey,Concrete Blonde,Concrete Blonde,rock,alternative,19900818,98,19,21,19901215
69,77,Wicked Game,Chris Isaak,Chris Isaak,rock,rock,19901201,94,6,24,19901215
70,45,Cherry Pie,Warrant,Warrant,rock,hard rock,19900908,97,10,19,19901215
71,73,House Full Of Reasons,Jude Cole,Jude Cole,country / folk,singer-songwriter,19901201,82,69,15,19901215
72,89,Shelter Me,Cinderella,Cinderella,rock,hard rock,19901208,89,36,13,19901215
73,52,Lyin' To Myself,David Cassidy,David Cassidy,pop,pop,19900922,90,27,16,19901215
74,86,I Don't Know Anybody Else,Black Box,Black Box,electronic,dance,19901208,86,23,14,19901215
75,67,Misunderstanding,Al B Sure !,Al B Sure !,rnb / soul,rnb,19901013,77,42,14,19901215
76,78,Round And Round,Tevin Campbell,Tevin Campbell,rnb / soul,rnb,19901208,78,12,29,19901215
77,87,Give It To Me Good,Trixter,Trixter,rock,hard rock,19901201,95,65,9,19901215
78,61,Wherever Would I Be,Cheap Trick,Cheap Trick,rock,classic rock,19901027,94,50,10,19901215
79,58,Black Cat,Janet Jackson,Janet Jackson,pop,pop,19900915,37,1,16,19901215
80,85,Crash (Have Some Fun),Tka,Tka,pop,freestyle,19901201,92,80,7,19901215
81,96,Show Me The Way,Styx,Styx,rock,classic rock,19901208,96,3,23,19901215
82,84,Just A Little Bit Longer,Maxi Priest,Maxi Priest,reggae,reggae,19901208,84,62,11,19901215
83,92,Go For It,Joey B Ellis & Tynetta Hare,Joey B Ellis,hip-hop,rap,19901208,92,66,8,19901215
84,72,Unchained Melody,Righteous Brothers,Righteous Brothers,pop,oldies,19900825,78,13,19,19901215
85,88,I Found Love,Party,Party,rock,rock,19901103,94,79,11,19901215
86,NEW,Use It Up And Wear It Out,Pat & Mick,Pat & Mick,pop,80s,19901215,86,81,7,19901215
87,75,(Can't Live Without Your) Love And Affection,Nelson,Nelson,rock,hard rock,19900707,93,1,26,19901215
