this_week_position,last_week_position,track,artist,clean_artist,clean_genre,genre,entry_date,entry_position,peak_position,total_weeks,chart_date
7,14,Slow Poke,Pee Wee King / Redd Stewart,Pee Wee King / Redd Stewart,pop,unknown,19511118,13,3,17,19511209
8,17,Cry,Johnnie Ray,Johnnie Ray,pop,50s,19511125,18,1,25,19511209
9,10,Shrimp Boats,Jo Stafford,Jo Stafford,jazz,jazz,19511125,12,2,13,19511209
10,5,It's No Sin,Four Aces,Four Aces,pop,american,19510908,17,4,21,19511209
11,11,Charmaine,Mantovani,Mantovani,pop,instrumental,19511125,17,10,13,19511209
12,12,Domino,Tony Martin,Tony Martin,rock,heavy metal,19511103,17,10,11,19511209
13,7,Down Yonder,Del Wood,Del Wood,pop,ragtime,19510825,19,6,23,19511209
14,13,It's No Sin,Savannah Churchill,Savannah Churchill,pop,rhythm and blues,19511013,19,9,11,19511209
15,18,Turn Back The Hands Of Time,Eddie Fisher,Eddie Fisher,jazz,jazz,19511006,17,8,12,19511209
16,15,Unforgettable,Nat King Cole,Nat King Cole,jazz,jazz,19511202,15,15,3,19511209
17,9,I Get Ideas,Tony Martin,Tony Martin,rock,heavy metal,19510616,18,3,27,19511209
18,19,Down Yonder,Joe 'Fingers' Carr,Joe 'Fingers' Carr,pop,instrumental,19511202,19,18,2,19511209
19,NEW,Tell Me Why,Four Aces,Four Aces,pop,american,19511209,19,2,21,19511209
20,NEW,Any Time,Eddie Fisher,Eddie Fisher,jazz,jazz,19511209,20,3,24,19511209
1,1,Cold Cold Heart,Tony Bennett,Tony Bennett,jazz,jazz,19510811,15,1,25,19511202
2,3,It's No Sin,Eddy Howard,Eddy Howard,jazz,jazz,19510922,14,1,22,19511202
3,2,Because Of You,Tony Bennett,Tony Bennett,jazz,jazz,19510630,19,1,30,19511202
4,4,Jealousy,Frankie Laine,Frankie Laine,country / folk,country,19511110,18,3,8,19511202
5,5,It's No Sin,Four Aces,Four Aces,pop,american,19510908,17,4,21,19511202
6,6,Undecided,Ames Brothers / Les Brown,Ames Brothers / Les Brown,pop,unknown,19511006,20,6,19,19511202
7,8,Down Yonder,Del Wood,Del Wood,pop,ragtime,19510825,19,6,23,19511202
8,11,The Little White Cloud That Cried,Johnnie Ray,Johnnie Ray,pop,50s,19511118,20,2,19,19511202
9,7,I Get Ideas,Tony Martin,Tony Martin,rock,heavy metal,19510616,18,3,27,19511202
10,12,Shrimp Boats,Jo Stafford,Jo Stafford,jazz,jazz,19511125,12,2,13,19511202
11,17,Charmaine,Mantovani,Mantovani,pop,instrumental,19511125,17,10,13,19511202
12,10,Domino,Tony Martin,Tony Martin,rock,heavy metal,19511103,17,10,11,19511202
13,9,It's No Sin,Savannah Churchill,Savannah Churchill,pop,rhythm and blues,19511013,19,9,11,19511202
14,14,Slow Poke,Pee Wee King / Redd Stewart,Pee Wee King / Redd Stewart,pop,unknown,19511118,13,3,17,19511202
15,NEW,Unforgettable,Nat King Cole,Nat King Cole,jazz,jazz,19511202,15,15,3,19511202
16,16,Just One More Chance,Les Paul & Mary Ford,Les Paul & Mary Ford,jazz,jazz,19511027,16,12,7,19511202
17,18,Cry,Johnnie Ray,Johnnie Ray,pop,50s,19511125,18,1,25,19511202
18,13,Turn Back The Hands Of Time,Eddie Fisher,Eddie Fisher,jazz,jazz,19511006,17,8,12,19511202
19,NEW,Down Yonder,Joe 'Fingers' Carr,Joe 'Fingers' Carr,pop,instrumental,19511202,19,18,2,19511202
20,15,And So To Sleep Again,Patti Page,Patti Page,jazz,jazz,19510915,17,10,13,19511202
1,1,Cold Cold Heart,Tony Bennett,Tony Bennett,jazz,jazz,19510811,15,1,25,19511125
2,2,Because Of You,Tony Bennett,Tony Bennett,jazz,jazz,19510630,19,1,30,19511125
3,3,It's No Sin,Eddy Howard,Eddy Howard,jazz,jazz,19510922,14,1,22,19511125
4,4,Jealousy,Frankie Laine,Frankie Laine,country / folk,country,19511110,18,3,8,19511125
5,5,It's No Sin,Four Aces,Four Aces,pop,american,19510908,17,4,21,19511125
6,8,Undecided,Ames Brothers / Les Brown,Ames Brothers / Les Brown,pop,unknown,19511006,20,6,19,19511125
7,6,I Get Ideas,Tony Martin,Tony Martin,rock,heavy metal,19510616,18,3,27,19511125
8,7,Down Yonder,Del Wood,Del Wood,pop,ragtime,19510825,19,6,23,19511125
9,9,It's No Sin,Savannah Churchill,Savannah Churchill,pop,rhythm and blues,19511013,19,9,11,19511125
10,10,Domino,Tony Martin,Tony Martin,rock,heavy metal,19511103,17,10,11,19511125
11,20,The Little White Cloud That Cried,Johnnie Ray,Johnnie Ray,pop,50s,19511118,20,2,19,19511125
12,NEW,Shrimp Boats,Jo Stafford,Jo Stafford,jazz,jazz,19511125,12,2,13,19511125
13,11,Turn Back The Hands Of Time,Eddie Fisher,Eddie Fisher,jazz,jazz,19511006,17,8,12,19511125
14,13,Slow Poke,Pee Wee King / Redd Stewart,Pee Wee King / Redd Stewart,pop,unknown,19511118,13,3,17,19511125
15,15,And So To Sleep Again,Patti Page,Patti Page,jazz,jazz,19510915,17,10,13,19511125
16,12,Just One More Chance,Les Paul & Mary Ford,Les Paul & Mary Ford,jazz,jazz,19511027,16,12,7,19511125
17,NEW,Charmaine,Mantovani,Mantovani,pop,instrumental,19511125,17,10,13,19511125
18,NEW,Cry,Johnnie Ray,Johnnie Ray,pop,50s,19511125,18,1,25,19511125
19,16,The World Is Waiting For The Sunrise,Les Paul & Mary Ford,Les Paul & Mary Ford,jazz,jazz,19510818,11,3,16,19511125
20,18,Blue Velvet,Tony Bennett,Tony Bennett,jazz,jazz,19511117,19,18,3,19511125
1,1,Cold Cold Heart,Tony Bennett,Tony Bennett,jazz,jazz,19510811,15,1,25,19511118
2,2,Because Of You,Tony Bennett,Tony Bennett,jazz,jazz,19510630,19,1,30,19511118
3,3,It's No Sin,Eddy Howard,Eddy Howard,jazz,jazz,19510922,14,1,22,19511118
4,7,Jealousy,Frankie Laine,Frankie Laine,country / folk,country,19511110,18,3,8,19511118
5,4,It's No Sin,Four Aces,Four Aces,pop,american,19510908,17,4,21,19511118
6,5,I Get Ideas,Tony Martin,Tony Martin,rock,heavy metal,19510616,18,3,27,19511118
7,8,Down Yonder,Del Wood,Del Wood,pop,ragtime,19510825,19,6,23,19511118
8,6,Undecided,Ames Brothers / Les Brown,Ames Brothers / Les Brown,pop,unknown,19511006,20,6,19,19511118
9,9,It's No Sin,Savannah Churchill,Savannah Churchill,pop,rhythm and blues,19511013,19,9,11,19511118
10,12,Domino,Tony Martin,Tony Martin,rock,heavy metal,19511103,17,10,11,19511118
11,11,Turn Back The Hands Of Time,Eddie Fisher,Eddie Fisher,jazz,jazz,19511006,17,8,12,19511118
12,14,Just One More Chance,Les Paul & Mary Ford,Les Paul & Mary Ford,jazz,jazz,19511027,16,12,7,19511118
13,NEW,Slow Poke,Pee Wee King / Redd Stewart,Pee Wee King / Redd Stewart,pop,unknown,19511118,13,3,17,19511118
14,NEW,Unforgettable,Nat King Cole,Nat King Cole,jazz,jazz,19511118,14,14,1,19511118
15,13,And So To Sleep Again,Patti Page,Patti Page,jazz,jazz,19510915,17,10,13,19511118
16,10,The World Is Waiting For The Sunrise,Les Paul & Mary Ford,Les Paul & Mary Ford,jazz,jazz,19510818,11,3,16,19511118
17,15,Down Yonder,Joe 'Fingers' Carr,Joe 'Fingers' Carr,pop,instrumental,19511027,17,14,5,19511118
18,19,Blue Velvet,Tony Bennett,Tony Bennett,jazz,jazz,19511117,19,18,3,19511118
19,20,Out In The Cold Again,Richard Hayes,Richard Hayes,pop,under 2000 listeners,19511117,20,19,2,19511118
20,NEW,The Little White Cloud That Cried,Johnnie Ray,Johnnie Ray,pop,50s,19511118,20,2,19,19511118
1,1,Cold Cold Heart,Tony Bennett,Tony Bennett,jazz,jazz,19510811,15,1,25,19511117
2,2,Because Of You,Tony Bennett,Tony Bennett,jazz,jazz,19510630,19,1,30,19511117
3,3,It's No Sin,Eddy Howard,Eddy Howard,jazz,jazz,19510922,14,1,22,19511117
4,5,It's No Sin,Four Aces,Four Aces,pop,american,19510908,17,4,21,19511117
5,4,I Get Ideas,Tony Martin,Tony Martin,rock,heavy metal,19510616,18,3,27,19511117
6,7,Undecided,Ames Brothers / Les Brown,Ames Brothers / Les Brown,pop,unknown,19511006,20,6,19,19511117
7,18,Jealousy,Frankie Laine,Frankie Laine,country / folk,country,19511110,18,3,8,19511117
8,6,Down Yonder,Del Wood,Del Wood,pop,ragtime,19510825,19,6,23,19511117
9,10,It's No Sin,Savannah Churchill,Savannah Churchill,pop,rhythm and blues,19511013,19,9,11,19511117
10,8,The World Is Waiting For The Sunrise,Les Paul & Mary Ford,Les Paul & Mary Ford,jazz,jazz,19510818,11,3,16,19511117
11,9,Turn Back The Hands Of Time,Eddie Fisher,Eddie Fisher,jazz,jazz,19511006,17,8,12,19511117
12,11,Domino,Tony Martin,Tony Martin,rock,heavy metal,19511103,17,10,11,19511117
13,12,And So To Sleep Again,Patti Page,Patti Page,jazz,jazz,19510915,17,10,13,19511117
14,16,Just One More Chance,Les Paul & Mary Ford,Les Paul & Mary Ford,jazz,jazz,19511027,16,12,7,19511117
15,14,Down Yonder,Joe 'Fingers' Carr,Joe 'Fingers' Carr,pop,instrumental,19511027,17,14,5,19511117
16,17,Because Of You,Les Baxter / Chorus,Les Baxter / Chorus,pop,unknown,19510818,18,9,14,19511117
17,19,The Loveliest Night Of The Year,Mario Lanza,Mario Lanza,pop,classical,19510414,20,3,32,19511117
18,20,It's All In The Game,Tommy Edwards,Tommy Edwards,pop,50s,19511110,20,18,2,19511117
19,NEW,Blue Velvet,Tony Bennett,Tony Bennett,jazz,jazz,19511117,19,18,3,19511117
20,NEW,Out In The Cold Again,Richard Hayes,Richard Hayes,pop,under 2000 listeners,19511117,20,19,2,19511117
1,1,Cold Cold Heart,Tony Bennett,Tony Bennett,jazz,jazz,19510811,15,1,25,19511110
2,2,Because Of You,Tony Bennett,Tony Bennett,jazz,jazz,19510630,19,1,30,19511110
3,3,It's No Sin,Eddy Howard,Eddy Howard,jazz,jazz,19510922,14,1,22,19511110
4,4,I Get Ideas,Tony Martin,Tony Martin,rock,heavy metal,19510616,18,3,27,19511110
5,5,It's No Sin,Four Aces,Four Aces,pop,american,19510908,17,4,21,19511110
6,8,Down Yonder,Del Wood,Del Wood,pop,ragtime,19510825,19,6,23,19511110
7,7,Undecided,Ames Brothers / Les Brown,Ames Brothers / Les Brown,pop,unknown,19511006,20,6,19,19511110
8,6,The World Is Waiting For The Sunrise,Les Paul & Mary Ford,Les Paul & Mary Ford,jazz,jazz,19510818,11,3,16,19511110
9,9,Turn Back The Hands Of Time,Eddie Fisher,Eddie Fisher,jazz,jazz,19511006,17,8,12,19511110
10,10,It's No Sin,Savannah Churchill,Savannah Churchill,pop,rhythm and blues,19511013,19,9,11,19511110
11,17,Domino,Tony Martin,Tony Martin,rock,heavy metal,19511103,17,10,11,19511110
12,12,And So To Sleep Again,Patti Page,Patti Page,jazz,jazz,19510915,17,10,13,19511110
13,18,I Get Ideas,Louis Armstrong,Louis Armstrong,jazz,jazz,19511020,16,13,4,19511110
14,14,Down Yonder,Joe 'Fingers' Carr,Joe 'Fingers' Carr,pop,instrumental,19511027,17,14,5,19511110
15,16,Whispering,Les Paul,Les Paul,jazz,jazz,19510818,9,7,13,19511110
16,15,Just One More Chance,Les Paul & Mary Ford,Les Paul & Mary Ford,jazz,jazz,19511027,16,12,7,19511110
17,13,Because Of You,Les Baxter / Chorus,Les Baxter / Chorus,pop,unknown,19510818,18,9,14,19511110
18,NEW,Jealousy,Frankie Laine,Frankie Laine,country / folk,country,19511110,18,3,8,19511110
19,11,The Loveliest Night Of The Year,Mario Lanza,Mario Lanza,pop,classical,19510414,20,3,32,19511110
20,NEW,It's All In The Game,Tommy Edwards,Tommy Edwards,pop,50s,19511110,20,18,2,19511110
1,2,Cold Cold Heart,Tony Bennett,Tony Bennett,jazz,jazz,19510811,15,1,25,19511103
2,1,Because Of You,Tony Bennett,Tony Bennett,jazz,jazz,19510630,19,1,30,19511103
3,4,It's No Sin,Eddy Howard,Eddy Howard,jazz,jazz,19510922,14,1,22,19511103
4,3,I Get Ideas,Tony Martin,Tony Martin,rock,heavy metal,19510616,18,3,27,19511103
5,5,It's No Sin,Four Aces,Four Aces,pop,american,19510908,17,4,21,19511103
6,6,The World Is Waiting For The Sunrise,Les Paul & Mary Ford,Les Paul & Mary Ford,jazz,jazz,19510818,11,3,16,19511103
7,9,Undecided,Ames Brothers / Les Brown,Ames Brothers / Les Brown,pop,unknown,19511006,20,6,19,19511103
8,7,Down Yonder,Del Wood,Del Wood,pop,ragtime,19510825,19,6,23,19511103
9,8,Turn Back The Hands Of Time,Eddie Fisher,Eddie Fisher,jazz,jazz,19511006,17,8,12,19511103
10,14,It's No Sin,Savannah Churchill,Savannah Churchill,pop,rhythm and blues,19511013,19,9,11,19511103
11,11,The Loveliest Night Of The Year,Mario Lanza,Mario Lanza,pop,classical,19510414,20,3,32,19511103
12,10,And So To Sleep Again,Patti Page,Patti Page,jazz,jazz,19510915,17,10,13,19511103
13,12,Because Of You,Les Baxter / Chorus,Les Baxter / Chorus,pop,unknown,19510818,18,9,14,19511103
14,17,Down Yonder,Joe 'Fingers' Carr,Joe 'Fingers' Carr,pop,instrumental,19511027,17,14,5,19511103
15,16,Just One More Chance,Les Paul & Mary Ford,Les Paul & Mary Ford,jazz,jazz,19511027,16,12,7,19511103
16,13,Whispering,Les Paul,Les Paul,jazz,jazz,19510818,9,7,13,19511103
17,NEW,Domino,Tony Martin,Tony Martin,rock,heavy metal,19511103,17,10,11,19511103
18,15,I Get Ideas,Louis Armstrong,Louis Armstrong,jazz,jazz,19511020,16,13,4,19511103
19,NEW,Down Yonder,Champ Butler,Champ Butler,pop,unknown,19511103,19,19,1,19511103
20,19,Blue Velvet,Tony Bennett,Tony Bennett,jazz,jazz,19511020,20,19,3,19511103
1,1,Because Of You,Tony Bennett,Tony Bennett,jazz,jazz,19510630,19,1,30,19511027
2,2,Cold Cold Heart,Tony Bennett,Tony Bennett,jazz,jazz,19510811,15,1,25,19511027
3,3,I Get Ideas,Tony Martin,Tony Martin,rock,heavy metal,19510616,18,3,27,19511027
4,5,It's No Sin,Eddy Howard,Eddy Howard,jazz,jazz,19510922,14,1,22,19511027
5,6,It's No Sin,Four Aces,Four Aces,pop,american,19510908,17,4,21,19511027
6,4,The World Is Waiting For The Sunrise,Les Paul & Mary Ford,Les Paul & Mary Ford,jazz,jazz,19510818,11,3,16,19511027
7,8,Down Yonder,Del Wood,Del Wood,pop,ragtime,19510825,19,6,23,19511027
8,9,Turn Back The Hands Of Time,Eddie Fisher,Eddie Fisher,jazz,jazz,19511006,17,8,12,19511027
9,15,Undecided,Ames Brothers / Les Brown,Ames Brothers / Les Brown,pop,unknown,19511006,20,6,19,19511027
10,12,And So To Sleep Again,Patti Page,Patti Page,jazz,jazz,19510915,17,10,13,19511027
11,7,The Loveliest Night Of The Year,Mario Lanza,Mario Lanza,pop,classical,19510414,20,3,32,19511027
12,10,Because Of You,Les Baxter / Chorus,Les Baxter / Chorus,pop,unknown,19510818,18,9,14,19511027
13,11,Whispering,Les Paul,Les Paul,jazz,jazz,19510818,9,7,13,19511027
14,14,It's No Sin,Savannah Churchill,Savannah Churchill,pop,rhythm and blues,19511013,19,9,11,19511027
15,16,I Get Ideas,Louis Armstrong,Louis Armstrong,jazz,jazz,19511020,16,13,4,19511027
16,NEW,Just One More Chance,Les Paul & Mary Ford,Les Paul & Mary Ford,jazz,jazz,19511027,16,12,7,19511027
17,NEW,Down Yonder,Joe 'Fingers' Carr,Joe 'Fingers' Carr,pop,instrumental,19511027,17,14,5,19511027
18,18,Too Young,Nat King Cole,Nat King Cole,jazz,jazz,19510421,15,1,28,19511027
19,20,Blue Velvet,Tony Bennett,Tony Bennett,jazz,jazz,19511020,20,19,3,19511027
20,NEW,Hey Good Lookin',Jo Stafford / Frankie Laine,Jo Stafford / Frankie Laine,pop,unknown,19511027,20,20,1,19511027
1,1,Because Of You,Tony Bennett,Tony Bennett,jazz,jazz,19510630,19,1,30,19511020
2,2,Cold Cold Heart,Tony Bennett,Tony Bennett,jazz,jazz,19510811,15,1,25,19511020
3,3,I Get Ideas,Tony Martin,Tony Martin,rock,heavy metal,19510616,18,3,27,19511020
4,4,The World Is Waiting For The Sunrise,Les Paul & Mary Ford,Les Paul & Mary Ford,jazz,jazz,19510818,11,3,16,19511020
5,7,It's No Sin,Eddy Howard,Eddy Howard,jazz,jazz,19510922,14,1,22,19511020
6,5,It's No Sin,Four Aces,Four Aces,pop,american,19510908,17,4,21,19511020
7,6,The Loveliest Night Of The Year,Mario Lanza,Mario Lanza,pop,classical,19510414,20,3,32,19511020
8,12,Down Yonder,Del Wood,Del Wood,pop,ragtime,19510825,19,6,23,19511020
9,9,Turn Back The Hands Of Time,Eddie Fisher,Eddie Fisher,jazz,jazz,19511006,17,8,12,19511020
10,11,Because Of You,Les Baxter / Chorus,Les Baxter / Chorus,pop,unknown,19510818,18,9,14,19511020
11,10,Whispering,Les Paul,Les Paul,jazz,jazz,19510818,9,7,13,19511020
12,14,And So To Sleep Again,Patti Page,Patti Page,jazz,jazz,19510915,17,10,13,19511020
13,8,Come On-A My House,Rosemary Clooney,Rosemary Clooney,jazz,jazz,19510707,8,1,16,19511020
14,19,It's No Sin,Savannah Churchill,Savannah Churchill,pop,rhythm and blues,19511013,19,9,11,19511020
15,17,Undecided,Ames Brothers / Les Brown,Ames Brothers / Les Brown,pop,unknown,19511006,20,6,19,19511020
16,NEW,I Get Ideas,Louis Armstrong,Louis Armstrong,jazz,jazz,19511020,16,13,4,19511020
17,15,Sweet Violets,Dinah Shore,Dinah Shore,jazz,jazz,19510707,12,3,16,19511020
18,13,Too Young,Nat King Cole,Nat King Cole,jazz,jazz,19510421,15,1,28,19511020
19,18,Down Yonder,Champ Butler,Champ Butler,pop,unknown,19511013,18,18,2,19511020
20,NEW,Blue Velvet,Tony Bennett,Tony Bennett,jazz,jazz,19511020,20,19,3,19511020
1,1,Because Of You,Tony Bennett,Tony Bennett,jazz,jazz,19510630,19,1,30,19511013
2,2,Cold Cold Heart,Tony Bennett,Tony Bennett,jazz,jazz,19510811,15,1,25,19511013
3,4,I Get Ideas,Tony Martin,Tony Martin,rock,heavy metal,19510616,18,3,27,19511013
4,3,The World Is Waiting For The Sunrise,Les Paul & Mary Ford,Les Paul & Mary Ford,jazz,jazz,19510818,11,3,16,19511013
5,7,It's No Sin,Four Aces,Four Aces,pop,american,19510908,17,4,21,19511013
6,5,The Loveliest Night Of The Year,Mario Lanza,Mario Lanza,pop,classical,19510414,20,3,32,19511013
7,10,It's No Sin,Eddy Howard,Eddy Howard,jazz,jazz,19510922,14,1,22,19511013
8,6,Come On-A My House,Rosemary Clooney,Rosemary Clooney,jazz,jazz,19510707,8,1,16,19511013
9,17,Turn Back The Hands Of Time,Eddie Fisher,Eddie Fisher,jazz,jazz,19511006,17,8,12,19511013
10,11,Whispering,Les Paul,Les Paul,jazz,jazz,19510818,9,7,13,19511013
11,9,Because Of You,Les Baxter / Chorus,Les Baxter / Chorus,pop,unknown,19510818,18,9,14,19511013
12,8,Down Yonder,Del Wood,Del Wood,pop,ragtime,19510825,19,6,23,19511013
13,12,Too Young,Nat King Cole,Nat King Cole,jazz,jazz,19510421,15,1,28,19511013
14,13,And So To Sleep Again,Patti Page,Patti Page,jazz,jazz,19510915,17,10,13,19511013
15,14,Sweet Violets,Dinah Shore,Dinah Shore,jazz,jazz,19510707,12,3,16,19511013
16,16,Detour,Patti Page,Patti Page,jazz,jazz,19510804,17,12,11,19511013
17,20,Undecided,Ames Brothers / Les Brown,Ames Brothers / Les Brown,pop,unknown,19511006,20,6,19,19511013
18,NEW,Down Yonder,Champ Butler,Champ Butler,pop,unknown,19511013,18,18,2,19511013
19,NEW,It's No Sin,Savannah Churchill,Savannah Churchill,pop,rhythm and blues,19511013,19,9,11,19511013
20,19,Shanghai,Doris Day,Doris Day,jazz,jazz,19510721,20,11,13,19511013
1,1,Because Of You,Tony Bennett,Tony Bennett,jazz,jazz,19510630,19,1,30,19511006
2,2,Cold Cold Heart,Tony Bennett,Tony Bennett,jazz,jazz,19510811,15,1,25,19511006
3,3,The World Is Waiting For The Sunrise,Les Paul & Mary Ford,Les Paul & Mary Ford,jazz,jazz,19510818,11,3,16,19511006
4,4,I Get Ideas,Tony Martin,Tony Martin,rock,heavy metal,19510616,18,3,27,19511006
5,6,The Loveliest Night Of The Year,Mario Lanza,Mario Lanza,pop,classical,19510414,20,3,32,19511006
6,5,Come On-A My House,Rosemary Clooney,Rosemary Clooney,jazz,jazz,19510707,8,1,16,19511006
7,11,It's No Sin,Four Aces,Four Aces,pop,american,19510908,17,4,21,19511006
8,12,Down Yonder,Del Wood,Del Wood,pop,ragtime,19510825,19,6,23,19511006
9,9,Because Of You,Les Baxter / Chorus,Les Baxter / Chorus,pop,unknown,19510818,18,9,14,19511006
10,14,It's No Sin,Eddy Howard,Eddy Howard,jazz,jazz,19510922,14,1,22,19511006
11,8,Whispering,Les Paul,Les Paul,jazz,jazz,19510818,9,7,13,19511006
12,7,Too Young,Nat King Cole,Nat King Cole,jazz,jazz,19510421,15,1,28,19511006
13,10,And So To Sleep Again,Patti Page,Patti Page,jazz,jazz,19510915,17,10,13,19511006
14,13,Sweet Violets,Dinah Shore,Dinah Shore,jazz,jazz,19510707,12,3,16,19511006
15,17,I Get Ideas,Louis Armstrong,Louis Armstrong,jazz,jazz,19510915,19,15,4,19511006
16,16,Detour,Patti Page,Patti Page,jazz,jazz,19510804,17,12,11,19511006
17,NEW,Turn Back The Hands Of Time,Eddie Fisher,Eddie Fisher,jazz,jazz,19511006,17,8,12,19511006
18,15,Belle Belle My Liberty Belle,Guy Mitchell,Guy Mitchell,country / folk,country,19510818,12,11,8,19511006
19,18,Shanghai,Doris Day,Doris Day,jazz,jazz,19510721,20,11,13,19511006
20,NEW,Undecided,Ames Brothers / Les Brown,Ames Brothers / Les Brown,pop,unknown,19511006,20,6,19,19511006
1,1,Because Of You,Tony Bennett,Tony Bennett,jazz,jazz,19510630,19,1,30,19510929
2,2,Cold Cold Heart,Tony Bennett,Tony Bennett,jazz,jazz,19510811,15,1,25,19510929
3,3,The World Is Waiting For The Sunrise,Les Paul & Mary Ford,Les Paul & Mary Ford,jazz,jazz,19510818,11,3,16,19510929
4,4,I Get Ideas,Tony Martin,Tony Martin,rock,heavy metal,19510616,18,3,27,19510929
5,5,Come On-A My House,Rosemary Clooney,Rosemary Clooney,jazz,jazz,19510707,8,1,16,19510929
6,6,The Loveliest Night Of The Year,Mario Lanza,Mario Lanza,pop,classical,19510414,20,3,32,19510929
7,7,Too Young,Nat King Cole,Nat King Cole,jazz,jazz,19510421,15,1,28,19510929
8,8,Whispering,Les Paul,Les Paul,jazz,jazz,19510818,9,7,13,19510929
