this_week_position,last_week_position,track,artist,clean_artist,genre,entry_date,entry_position,peak_position,total_weeks,chart_date
42,47,You Got It All,Jets,Jets,rock,19861115,95,3,26,19861227
43,52,Ballerina Girl,Lionel Richie,Lionel Richie,rnb / soul,19861206,76,7,18,19861227
44,48,Stay The Night,Benjamin Orr,Benjamin Orr,rock,19861108,86,24,20,19861227
45,33,Goldmine,Pointer Sisters,Pointer Sisters,disco,19861101,84,33,13,19861227
46,53,Nobody's Fool,Cinderella,Cinderella,rock,19861108,95,13,21,19861227
47,41,Tasty Love,Freddie Jackson,Freddie Jackson,rnb / soul,19861108,84,41,12,19861227
48,56,Livin' On A Prayer,Bon Jovi,Bon Jovi,rock,19861213,83,1,21,19861227
49,54,I'll Be Alright Without You,Journey,Journey,rock,19861206,79,14,21,19861227
50,55,Big Time,Peter Gabriel,Peter Gabriel,rock,19861129,88,8,23,19861227
51,36,Wild Wild Life,Talking Heads,Talking Heads,rock,19860906,90,25,21,19861227
52,62,Jimmy Lee,Aretha Franklin,Aretha Franklin,rnb / soul,19861206,94,28,13,19861227
53,57,Crazay,Jesse Johnson Featuring Sly Stone,Jesse Johnson,rnb / soul,19861025,78,53,16,19861227
54,61,I Need Your Loving,Human League,Human League,rock,19861206,88,44,11,19861227
55,63,Caught Up In The Rapture,Anita Baker,Anita Baker,rnb / soul,19861129,93,37,18,19861227
56,58,Heartache Away,Don Johnson,Don Johnson,pop,19861122,92,56,11,19861227
57,39,True Blue,Madonna,Madonna,pop,19861004,40,3,16,19861227
58,35,Amanda,Boston,Boston,rock,19860927,51,1,18,19861227
59,43,Take Me Home Tonight,Eddie Money,Eddie Money,rock,19860816,92,4,23,19861227
60,66,Can't Help Falling In Love,Corey Hart,Corey Hart,pop,19861213,79,24,14,19861227
61,64,French Kissin',Debbie Harry,Debbie Harry,rock,19861122,98,57,11,19861227
62,69,Facts Of Love,Jeff Lorber Featuring Karyn White,Jeff Lorber,pop,19861206,96,27,16,19861227
63,68,Brand New Lover,Dead Or Alive,Dead Or Alive,rock,19861129,92,15,22,19861227
64,51,I'll Be Over You,Toto,Toto,rock,19860830,87,11,23,19861227
65,73,I Wanna Go Back,Eddie Money,Eddie Money,rock,19861220,73,14,21,19861227
66,71,The Best Man In The World,Ann Wilson,Ann Wilson,rock,19861129,97,61,12,19861227
67,83,Somewhere Out There,Linda Ronstadt & James Ingram,Linda Ronstadt & James Ingram,rock,19861220,83,2,22,19861227
68,86,(You Gotta) Fight For Your Right (To Party!),Beastie Boys,Beastie Boys,hip-hop,19861220,86,7,18,19861227
69,50,(Forever) Live And Die,Orchestral Manoeuvres In The Dark,Orchestral Manoeuvres In The Dark,rock,19860927,87,19,17,19861227
70,72,I'm Not Perfect (But I'm Perfect For You),Grace Jones,Grace Jones,disco,19861129,95,69,9,19861227
71,59,The Rain,"Oran ""Juice"" Jones","Oran ""Juice"" Jones",pop,19860913,94,9,19,19861227
72,76,Girlfriend,Bobby Brown,Bobby Brown,rnb / soul,19861220,76,57,9,19861227
73,79,We Connect,Stacey Q,Stacey Q,pop,19861213,91,35,19,19861227
74,65,Some People,Paul Young,Paul Young,pop,19861115,96,65,10,19861227
75,74,Goin' To The Bank,Commodores,Commodores,rnb / soul,19861101,98,65,12,19861227
76,84,Suburbia,Pet Shop Boys,Pet Shop Boys,pop,19861206,97,70,10,19861227
77,NEW,Without Your Love,Toto,Toto,rock,19861227,77,38,11,19861227
78,67,Welcome To The Boomtown,David & David,David & David,rock,19861004,94,37,16,19861227
79,70,I Didn't Mean To Turn You On,Robert Palmer,Robert Palmer,pop,19860816,79,2,22,19861227
80,NEW,Candy,Cameo,Cameo,rnb / soul,19861227,80,21,17,19861227
81,95,True To You,Ric Ocasek,Ric Ocasek,rock,19861220,95,75,8,19861227
82,85,Graceland,Paul Simon,Paul Simon,country / folk,19861206,92,81,7,19861227
83,87,This Is The World Calling,Bob Geldof,Bob Geldof,rock,19861213,97,82,6,19861227
84,82,All Cried Out,Lisa Lisa And Cult Jam,Lisa Lisa And Cult Jam,pop,19860726,90,8,26,19861227
85,60,Foolish Pride,Daryl Hall,Daryl Hall,pop,19861018,75,33,13,19861227
86,81,Emotion In Motion,Ric Ocasek,Ric Ocasek,rock,19860906,87,15,19,19861227
87,NEW,Don't Leave Me This Way,Communards,Communards,pop,19861227,87,40,13,19861227
88,80,Miami,Bob Seger,Bob Seger,rock,19861115,87,70,9,19861227
89,88,Blame It On The Radio,John Parr,John Parr,rock,19861213,88,88,6,19861227
90,NEW,Someone,El Debarge,El Debarge,pop,19861227,90,70,9,19861227
91,92,Dancing In My Sleep,Secret Ties,Secret Ties,pop,19861213,92,91,5,19861227
92,NEW,(I Know) I'm Losing You,Uptown,Uptown,hip-hop,19861227,92,80,11,19861227
93,NEW,A Trick Of The Night,Bananarama,Bananarama,pop,19861227,93,76,7,19861227
94,75,Nail It To The Wall,Stacy Lattisaw,Stacy Lattisaw,pop,19861018,90,48,13,19861227
95,78,Thorn In My Side,Eurythmics,Eurythmics,pop,19861115,94,68,9,19861227
96,NEW,If I Say Yes,Five Star,Five Star,pop,19861227,96,67,11,19861227
97,77,True Colors,Cyndi Lauper,Cyndi Lauper,pop,19860830,63,1,20,19861227
98,90,Sweet Love,Anita Baker,Anita Baker,rnb / soul,19860816,74,8,22,19861227
99,91,Freedom Overspill,Steve Winwood,Steve Winwood,rock,19860927,81,20,15,19861227
100,89,Every Beat Of My Heart,Rod Stewart,Rod Stewart,rock,19861129,83,83,6,19861227
1,2,Walk Like An Egyptian,Bangles,Bangles,pop,19860927,82,1,23,19861220
2,1,The Way It Is,Bruce Hornsby And The Range,Bruce Hornsby And The Range,pop,19860920,86,1,22,19861220
3,5,Everybody Have Fun Tonight,Wang Chung,Wang Chung,pop,19861004,82,2,21,19861220
4,8,Notorious,Duran Duran,Duran Duran,rock,19861101,56,2,17,19861220
5,9,Shake You Down,Gregory Abbott,Gregory Abbott,rnb / soul,19861018,76,1,22,19861220
6,7,To Be A Lover,Billy Idol,Billy Idol,rock,19861004,69,6,18,19861220
7,3,Hip To Be Square,Huey Lewis And The News,Huey Lewis And The News,pop,19861018,42,3,16,19861220
8,14,C'est La Vie,Robbie Nevil,Robbie Nevil,pop,19861011,93,2,23,19861220
9,10,Stand By Me,Ben E. King,Ben E. King,rnb / soul,19861004,95,9,21,19861220
10,4,The Next Time I Fall,Peter Cetera & Amy Grant,Peter Cetera & Amy Grant,pop,19860920,74,1,21,19861220
11,15,War,Bruce Springsteen,Bruce Springsteen,rock,19861122,45,8,12,19861220
12,13,Don't Get Me Wrong,Pretenders,Pretenders,rock,19861011,88,10,18,19861220
13,17,Control,Janet Jackson,Janet Jackson,pop,19861101,73,5,18,19861220
14,6,You Give Love A Bad Name,Bon Jovi,Bon Jovi,rock,19860906,93,1,24,19861220
15,18,Is This Love,Survivor,Survivor,rock,19861025,74,9,19,19861220
16,20,Land Of Confusion,Genesis,Genesis,rock,19861101,64,4,21,19861220
17,19,You Know I Love You... Don't You?,Howard Jones,Howard Jones,pop,19861018,69,17,16,19861220
18,21,Victory,Kool And The Gang,Kool And The Gang,rnb / soul,19861101,72,10,18,19861220
19,23,Love Is Forever,Billy Ocean,Billy Ocean,pop,19861025,77,16,16,19861220
20,26,"The Future's So Bright, I Gotta Wear Shades",Timbuk 3,Timbuk 3,rock,19861025,85,19,16,19861220
21,28,Someday,Glass Tiger,Glass Tiger,pop,19861101,82,7,21,19861220
22,32,At This Moment,Billy Vera & The Beaters,Billy Vera & The Beaters,pop,19861108,96,1,21,19861220
23,12,Word Up,Cameo,Cameo,rnb / soul,19860913,81,6,21,19861220
24,11,Love Will Conquer All,Lionel Richie,Lionel Richie,rnb / soul,19861004,56,9,18,19861220
25,30,All I Wanted,Kansas,Kansas,rock,19861101,81,19,18,19861220
26,16,Human,Human League,Human League,rock,19860913,71,1,20,19861220
27,38,Open Your Heart,Madonna,Madonna,pop,19861206,51,1,18,19861220
28,34,Coming Around Again,Carly Simon,Carly Simon,pop,19861101,97,18,17,19861220
29,31,You Be Illin',Run Dmc,Run Dmc,hip-hop,19861025,86,29,18,19861220
30,39,Falling In Love,Miami Sound Machine,Miami Sound Machine,pop,19861101,94,25,16,19861220
31,44,Touch Me (I Want Your Body),Samantha Fox,Samantha Fox,pop,19861101,93,4,23,19861220
32,40,Change Of Heart,Cyndi Lauper,Cyndi Lauper,pop,19861129,67,3,17,19861220
33,36,Goldmine,Pointer Sisters,Pointer Sisters,disco,19861101,84,33,13,19861220
34,37,For Tonight,Nancy Martinez,Nancy Martinez,pop,19861004,98,32,21,19861220
35,24,Amanda,Boston,Boston,rock,19860927,51,1,18,19861220
36,27,Wild Wild Life,Talking Heads,Talking Heads,rock,19860906,90,25,21,19861220
37,42,This Is The Time,Billy Joel,Billy Joel,rock,19861115,78,18,17,19861220
38,41,Two People,Tina Turner,Tina Turner,pop,19861122,72,30,12,19861220
39,22,True Blue,Madonna,Madonna,pop,19861004,40,3,16,19861220
40,48,Keep Your Hands To Yourself,Georgia Satellites,Georgia Satellites,rock,19861122,96,2,20,19861220
41,43,Tasty Love,Freddie Jackson,Freddie Jackson,rnb / soul,19861108,84,41,12,19861220
42,46,Talk To Me,Chico Debarge,Chico Debarge,rnb / soul,19861108,81,21,20,19861220
43,29,Take Me Home Tonight,Eddie Money,Eddie Money,rock,19860816,92,4,23,19861220
44,53,Will You Still Love Me,Chicago,Chicago,rock,19861115,85,3,23,19861220
45,49,We're Ready,Boston,Boston,rock,19861206,62,9,15,19861220
46,52,Stop To Love,Luther Vandross,Luther Vandross,rnb / soul,19861115,86,15,19,19861220
47,51,You Got It All,Jets,Jets,rock,19861115,95,3,26,19861220
48,50,Stay The Night,Benjamin Orr,Benjamin Orr,rock,19861108,86,24,20,19861220
49,56,Love You Down,Ready For The World,Ready For The World,pop,19861129,76,9,19,19861220
50,25,(Forever) Live And Die,Orchestral Manoeuvres In The Dark,Orchestral Manoeuvres In The Dark,rock,19860927,87,19,17,19861220
51,33,I'll Be Over You,Toto,Toto,rock,19860830,87,11,23,19861220
52,58,Ballerina Girl,Lionel Richie,Lionel Richie,rnb / soul,19861206,76,7,18,19861220
53,57,Nobody's Fool,Cinderella,Cinderella,rock,19861108,95,13,21,19861220
54,67,I'll Be Alright Without You,Journey,Journey,rock,19861206,79,14,21,19861220
55,66,Big Time,Peter Gabriel,Peter Gabriel,rock,19861129,88,8,23,19861220
56,83,Livin' On A Prayer,Bon Jovi,Bon Jovi,rock,19861213,83,1,21,19861220
57,61,Crazay,Jesse Johnson Featuring Sly Stone,Jesse Johnson,rnb / soul,19861025,78,53,16,19861220
58,60,Heartache Away,Don Johnson,Don Johnson,pop,19861122,92,56,11,19861220
59,45,The Rain,"Oran ""Juice"" Jones","Oran ""Juice"" Jones",pop,19860913,94,9,19,19861220
60,35,Foolish Pride,Daryl Hall,Daryl Hall,pop,19861018,75,33,13,19861220
61,70,I Need Your Loving,Human League,Human League,rock,19861206,88,44,11,19861220
62,73,Jimmy Lee,Aretha Franklin,Aretha Franklin,rnb / soul,19861206,94,28,13,19861220
63,72,Caught Up In The Rapture,Anita Baker,Anita Baker,rnb / soul,19861129,93,37,18,19861220
64,69,French Kissin',Debbie Harry,Debbie Harry,rock,19861122,98,57,11,19861220
65,65,Some People,Paul Young,Paul Young,pop,19861115,96,65,10,19861220
66,79,Can't Help Falling In Love,Corey Hart,Corey Hart,pop,19861213,79,24,14,19861220
67,47,Welcome To The Boomtown,David & David,David & David,rock,19861004,94,37,16,19861220
68,77,Brand New Lover,Dead Or Alive,Dead Or Alive,rock,19861129,92,15,22,19861220
69,82,Facts Of Love,Jeff Lorber Featuring Karyn White,Jeff Lorber,pop,19861206,96,27,16,19861220
70,55,I Didn't Mean To Turn You On,Robert Palmer,Robert Palmer,pop,19860816,79,2,22,19861220
71,78,The Best Man In The World,Ann Wilson,Ann Wilson,rock,19861129,97,61,12,19861220
72,80,I'm Not Perfect (But I'm Perfect For You),Grace Jones,Grace Jones,disco,19861129,95,69,9,19861220
73,NEW,I Wanna Go Back,Eddie Money,Eddie Money,rock,19861220,73,14,21,19861220
74,74,Goin' To The Bank,Commodores,Commodores,rnb / soul,19861101,98,65,12,19861220
75,64,Nail It To The Wall,Stacy Lattisaw,Stacy Lattisaw,pop,19861018,90,48,13,19861220
76,NEW,Girlfriend,Bobby Brown,Bobby Brown,rnb / soul,19861220,76,57,9,19861220
77,63,True Colors,Cyndi Lauper,Cyndi Lauper,pop,19860830,63,1,20,19861220
78,68,Thorn In My Side,Eurythmics,Eurythmics,pop,19861115,94,68,9,19861220
79,91,We Connect,Stacey Q,Stacey Q,pop,19861213,91,35,19,19861220
80,75,Miami,Bob Seger,Bob Seger,rock,19861115,87,70,9,19861220
81,62,Emotion In Motion,Ric Ocasek,Ric Ocasek,rock,19860906,87,15,19,19861220
82,59,All Cried Out,Lisa Lisa And Cult Jam,Lisa Lisa And Cult Jam,pop,19860726,90,8,26,19861220
83,NEW,Somewhere Out There,Linda Ronstadt & James Ingram,Linda Ronstadt & James Ingram,rock,19861220,83,2,22,19861220
84,90,Suburbia,Pet Shop Boys,Pet Shop Boys,pop,19861206,97,70,10,19861220
85,85,Graceland,Paul Simon,Paul Simon,country / folk,19861206,92,81,7,19861220
86,NEW,(You Gotta) Fight For Your Right (To Party!),Beastie Boys,Beastie Boys,hip-hop,19861220,86,7,18,19861220
87,97,This Is The World Calling,Bob Geldof,Bob Geldof,rock,19861213,97,82,6,19861220
88,88,Blame It On The Radio,John Parr,John Parr,rock,19861213,88,88,6,19861220
89,86,Every Beat Of My Heart,Rod Stewart,Rod Stewart,rock,19861129,83,83,6,19861220
90,76,Sweet Love,Anita Baker,Anita Baker,rnb / soul,19860816,74,8,22,19861220
91,54,Freedom Overspill,Steve Winwood,Steve Winwood,rock,19860927,81,20,15,19861220
92,92,Dancing In My Sleep,Secret Ties,Secret Ties,pop,19861213,92,91,5,19861220
93,71,What About Love,Til Tuesday,Til Tuesday,rock,19860920,84,26,14,19861220
94,84,Don't Stand So Close To Me,The Police,The Police,rock,19861018,99,46,10,19861220
95,NEW,True To You,Ric Ocasek,Ric Ocasek,rock,19861220,95,75,8,19861220
96,81,Lady Soul,Temptations,Temptations,rnb / soul,19861011,80,47,11,19861220
97,94,Don't Forget Me (When I'm Gone),Glass Tiger,Glass Tiger,pop,19860712,86,2,24,19861220
98,89,"It's Not You, It's Not Me",Kbc Band,Kbc Band,rock,19861129,94,89,4,19861220
99,87,Midas Touch,Midnight Star,Midnight Star,rnb / soul,19860920,88,42,14,19861220
100,95,Stranglehold,Paul Mccartney,Paul Mccartney,rock,19861115,97,81,6,19861220
1,4,The Way It Is,Bruce Hornsby And The Range,Bruce Hornsby And The Range,pop,19860920,86,1,22,19861213
2,5,Walk Like An Egyptian,Bangles,Bangles,pop,19860927,82,1,23,19861213
3,3,Hip To Be Square,Huey Lewis And The News,Huey Lewis And The News,pop,19861018,42,3,16,19861213
4,1,The Next Time I Fall,Peter Cetera & Amy Grant,Peter Cetera & Amy Grant,pop,19860920,74,1,21,19861213
5,7,Everybody Have Fun Tonight,Wang Chung,Wang Chung,pop,19861004,82,2,21,19861213
6,2,You Give Love A Bad Name,Bon Jovi,Bon Jovi,rock,19860906,93,1,24,19861213
7,10,To Be A Lover,Billy Idol,Billy Idol,rock,19861004,69,6,18,19861213
8,11,Notorious,Duran Duran,Duran Duran,rock,19861101,56,2,17,19861213
9,15,Shake You Down,Gregory Abbott,Gregory Abbott,rnb / soul,19861018,76,1,22,19861213
10,13,Stand By Me,Ben E. King,Ben E. King,rnb / soul,19861004,95,9,21,19861213
11,9,Love Will Conquer All,Lionel Richie,Lionel Richie,rnb / soul,19861004,56,9,18,19861213
12,6,Word Up,Cameo,Cameo,rnb / soul,19860913,81,6,21,19861213
13,16,Don't Get Me Wrong,Pretenders,Pretenders,rock,19861011,88,10,18,19861213
14,17,C'est La Vie,Robbie Nevil,Robbie Nevil,pop,19861011,93,2,23,19861213
15,20,War,Bruce Springsteen,Bruce Springsteen,rock,19861122,45,8,12,19861213
16,8,Human,Human League,Human League,rock,19860913,71,1,20,19861213
17,21,Control,Janet Jackson,Janet Jackson,pop,19861101,73,5,18,19861213
18,23,Is This Love,Survivor,Survivor,rock,19861025,74,9,19,19861213
19,22,You Know I Love You... Don't You?,Howard Jones,Howard Jones,pop,19861018,69,17,16,19861213
20,26,Land Of Confusion,Genesis,Genesis,rock,19861101,64,4,21,19861213
21,28,Victory,Kool And The Gang,Kool And The Gang,rnb / soul,19861101,72,10,18,19861213
22,12,True Blue,Madonna,Madonna,pop,19861004,40,3,16,19861213
23,27,Love Is Forever,Billy Ocean,Billy Ocean,pop,19861025,77,16,16,19861213
24,14,Amanda,Boston,Boston,rock,19860927,51,1,18,19861213
25,19,(Forever) Live And Die,Orchestral Manoeuvres In The Dark,Orchestral Manoeuvres In The Dark,rock,19860927,87,19,17,19861213
26,30,"The Future's So Bright, I Gotta Wear Shades",Timbuk 3,Timbuk 3,rock,19861025,85,19,16,19861213
27,25,Wild Wild Life,Talking Heads,Talking Heads,rock,19860906,90,25,21,19861213
28,31,Someday,Glass Tiger,Glass Tiger,pop,19861101,82,7,21,19861213
29,18,Take Me Home Tonight,Eddie Money,Eddie Money,rock,19860816,92,4,23,19861213
30,34,All I Wanted,Kansas,Kansas,rock,19861101,81,19,18,19861213
31,35,You Be Illin',Run Dmc,Run Dmc,hip-hop,19861025,86,29,18,19861213
32,38,At This Moment,Billy Vera & The Beaters,Billy Vera & The Beaters,pop,19861108,96,1,21,19861213
33,24,I'll Be Over You,Toto,Toto,rock,19860830,87,11,23,19861213
34,37,Coming Around Again,Carly Simon,Carly Simon,pop,19861101,97,18,17,19861213
35,33,Foolish Pride,Daryl Hall,Daryl Hall,pop,19861018,75,33,13,19861213
36,40,Goldmine,Pointer Sisters,Pointer Sisters,disco,19861101,84,33,13,19861213
37,39,For Tonight,Nancy Martinez,Nancy Martinez,pop,19861004,98,32,21,19861213
38,51,Open Your Heart,Madonna,Madonna,pop,19861206,51,1,18,19861213
39,42,Falling In Love,Miami Sound Machine,Miami Sound Machine,pop,19861101,94,25,16,19861213
40,52,Change Of Heart,Cyndi Lauper,Cyndi Lauper,pop,19861129,67,3,17,19861213
41,45,Two People,Tina Turner,Tina Turner,pop,19861122,72,30,12,19861213
42,47,This Is The Time,Billy Joel,Billy Joel,rock,19861115,78,18,17,19861213
43,43,Tasty Love,Freddie Jackson,Freddie Jackson,rnb / soul,19861108,84,41,12,19861213
44,48,Touch Me (I Want Your Body),Samantha Fox,Samantha Fox,pop,19861101,93,4,23,19861213
45,29,The Rain,"Oran ""Juice"" Jones","Oran ""Juice"" Jones",pop,19860913,94,9,19,19861213
46,50,Talk To Me,Chico Debarge,Chico Debarge,rnb / soul,19861108,81,21,20,19861213
47,41,Welcome To The Boomtown,David & David,David & David,rock,19861004,94,37,16,19861213
48,60,Keep Your Hands To Yourself,Georgia Satellites,Georgia Satellites,rock,19861122,96,2,20,19861213
49,62,We're Ready,Boston,Boston,rock,19861206,62,9,15,19861213
50,54,Stay The Night,Benjamin Orr,Benjamin Orr,rock,19861108,86,24,20,19861213
51,57,You Got It All,Jets,Jets,rock,19861115,95,3,26,19861213
52,58,Stop To Love,Luther Vandross,Luther Vandross,rnb / soul,19861115,86,15,19,19861213
53,56,Will You Still Love Me,Chicago,Chicago,rock,19861115,85,3,23,19861213
54,32,Freedom Overspill,Steve Winwood,Steve Winwood,rock,19860927,81,20,15,19861213
55,36,I Didn't Mean To Turn You On,Robert Palmer,Robert Palmer,pop,19860816,79,2,22,19861213
56,61,Love You Down,Ready For The World,Ready For The World,pop,19861129,76,9,19,19861213
57,67,Nobody's Fool,Cinderella,Cinderella,rock,19861108,95,13,21,19861213
58,76,Ballerina Girl,Lionel Richie,Lionel Richie,rnb / soul,19861206,76,7,18,19861213
59,55,All Cried Out,Lisa Lisa And Cult Jam,Lisa Lisa And Cult Jam,pop,19860726,90,8,26,19861213
60,66,Heartache Away,Don Johnson,Don Johnson,pop,19861122,92,56,11,19861213
61,63,Crazay,Jesse Johnson Featuring Sly Stone,Jesse Johnson,rnb / soul,19861025,78,53,16,19861213
62,49,Emotion In Motion,Ric Ocasek,Ric Ocasek,rock,19860906,87,15,19,19861213
63,44,True Colors,Cyndi Lauper,Cyndi Lauper,pop,19860830,63,1,20,19861213
64,53,Nail It To The Wall,Stacy Lattisaw,Stacy Lattisaw,pop,19861018,90,48,13,19861213
65,69,Some People,Paul Young,Paul Young,pop,19861115,96,65,10,19861213
66,71,Big Time,Peter Gabriel,Peter Gabriel,rock,19861129,88,8,23,19861213
67,79,I'll Be Alright Without You,Journey,Journey,rock,19861206,79,14,21,19861213
68,68,Thorn In My Side,Eurythmics,Eurythmics,pop,19861115,94,68,9,19861213
69,73,French Kissin',Debbie Harry,Debbie Harry,rock,19861122,98,57,11,19861213
70,88,I Need Your Loving,Human League,Human League,rock,19861206,88,44,11,19861213
71,46,What About Love,Til Tuesday,Til Tuesday,rock,19860920,84,26,14,19861213
72,84,Caught Up In The Rapture,Anita Baker,Anita Baker,rnb / soul,19861129,93,37,18,19861213
73,94,Jimmy Lee,Aretha Franklin,Aretha Franklin,rnb / soul,19861206,94,28,13,19861213
74,65,Goin' To The Bank,Commodores,Commodores,rnb / soul,19861101,98,65,12,19861213
75,70,Miami,Bob Seger,Bob Seger,rock,19861115,87,70,9,19861213
76,59,Sweet Love,Anita Baker,Anita Baker,rnb / soul,19860816,74,8,22,19861213
77,90,Brand New Lover,Dead Or Alive,Dead Or Alive,rock,19861129,92,15,22,19861213
78,87,The Best Man In The World,Ann Wilson,Ann Wilson,rock,19861129,97,61,12,19861213
79,NEW,Can't Help Falling In Love,Corey Hart,Corey Hart,pop,19861213,79,24,14,19861213
80,89,I'm Not Perfect (But I'm Perfect For You),Grace Jones,Grace Jones,disco,19861129,95,69,9,19861213
81,72,Lady Soul,Temptations,Temptations,rnb / soul,19861011,80,47,11,19861213
82,96,Facts Of Love,Jeff Lorber Featuring Karyn White,Jeff Lorber,pop,19861206,96,27,16,19861213
83,NEW,Livin' On A Prayer,Bon Jovi,Bon Jovi,rock,19861213,83,1,21,19861213
84,64,Don't Stand So Close To Me,The Police,The Police,rock,19861018,99,46,10,19861213
85,92,Graceland,Paul Simon,Paul Simon,country / folk,19861206,92,81,7,19861213
86,83,Every Beat Of My Heart,Rod Stewart,Rod Stewart,rock,19861129,83,83,6,19861213
87,75,Midas Touch,Midnight Star,Midnight Star,rnb / soul,19860920,88,42,14,19861213
88,NEW,Blame It On The Radio,John Parr,John Parr,rock,19861213,88,88,6,19861213
89,91,"It's Not You, It's Not Me",Kbc Band,Kbc Band,rock,19861129,94,89,4,19861213
90,97,Suburbia,Pet Shop Boys,Pet Shop Boys,pop,19861206,97,70,10,19861213
91,NEW,We Connect,Stacey Q,Stacey Q,pop,19861213,91,35,19,19861213
92,NEW,Dancing In My Sleep,Secret Ties,Secret Ties,pop,19861213,92,91,5,19861213
93,85,That's Life,David Lee Roth,David Lee Roth,rock,19861122,94,85,4,19861213
94,82,Don't Forget Me (When I'm Gone),Glass Tiger,Glass Tiger,pop,19860712,86,2,24,19861213
95,81,Stranglehold,Paul Mccartney,Paul Mccartney,rock,19861115,97,81,6,19861213
96,78,I Am By Your Side,Corey Hart,Corey Hart,pop,19860920,66,18,13,19861213
97,NEW,This Is The World Calling,Bob Geldof,Bob Geldof,rock,19861213,97,82,6,19861213
98,77,When I Think Of You,Janet Jackson,Janet Jackson,pop,19860809,60,1,19,19861213
99,80,Can't Wait Another Minute,Five Star,Five Star,pop,19860913,89,41,14,19861213
100,74,Typical Male,Tina Turner,Tina Turner,pop,19860830,49,2,16,19861213
1,4,The Next Time I Fall,Peter Cetera & Amy Grant,Peter Cetera & Amy Grant,pop,19860920,74,1,21,19861206
