this_week_position,last_week_position,track,artist,clean_artist,clean_genre,genre,entry_date,entry_position,peak_position,total_weeks,chart_date
1,1,Independent Women Part I,Destiny'S Child,Destiny'S Child,rnb / soul,rnb,20000923,78,1,28,20001230
2,5,He Loves You Not,Dream,Dream,pop,j-pop,20000930,99,2,28,20001230
3,2,It Wasn't Me,"Shaggy Featuring Ricardo ""Rikrok"" Ducent",Shaggy,reggae,reggae,20001104,57,1,25,20001230
4,3,Case Of The Ex (Whatcha Gonna Do),Mya,Mya,rnb / soul,rnb,20000819,72,2,30,20001230
5,4,With Arms Wide Open,Creed,Creed,rock,rock,20000513,84,1,47,20001230
6,6,Ms. Jackson,Outkast,Outkast,hip-hop,hip-hop,20001111,55,1,23,20001230
7,8,The Way You Love Me,Faith Hill,Faith Hill,country / folk,country,20000923,46,6,36,20001230
8,11,If You're Gone,Matchbox Twenty,Matchbox Twenty,rock,rock,20001021,52,5,42,20001230
9,9,Kryptonite,3 Doors Down,3 Doors Down,rock,rock,20000408,81,3,53,20001230
10,12,Dance With Me,Debelah Morgan,Debelah Morgan,rnb / soul,rnb,20000729,91,8,29,20001230
11,13,I Just Wanna Love You (Give It 2 Me),Jay-Z,Jay-Z,hip-hop,hip-hop,20001028,58,11,21,20001230
12,10,This I Promise You,'N Sync,'N Sync,pop,pop,20000930,68,5,26,20001230
13,7,Gotta Tell You,Samantha Mumba,Samantha Mumba,pop,pop,20000909,85,4,22,20001230
14,14,Most Girls,Pink,Pink,pop,pop,20000812,85,4,27,20001230
15,15,I Wish,R Kelly,R Kelly,rnb / soul,rnb,20000930,71,14,22,20001230
16,19,Again,Lenny Kravitz,Lenny Kravitz,rock,rock,20001118,72,4,32,20001230
17,21,Liquid Dreams,O-Town,O-Town,pop,pop,20001223,21,10,12,20001230
18,16,E.I.,Nelly,Nelly,hip-hop,hip-hop,20001007,71,15,20,20001230
19,17,Shape Of My Heart,Backstreet Boys,Backstreet Boys,pop,pop,20001014,39,9,20,20001230
20,22,Love Don't Cost A Thing,Jennifer Lopez,Jennifer Lopez,pop,pop,20001209,46,3,21,20001230
21,18,Between Me And You,Ja Rule Featuring Christina Milian,Ja Rule,hip-hop,rap,20000916,85,11,20,20001230
22,20,Pinch Me,Barenaked Ladies,Barenaked Ladies,rock,rock,20000909,77,15,21,20001230
23,23,Crazy For This Girl,Evan And Jaron,Evan And Jaron,pop,pop,20001104,58,15,23,20001230
24,24,What's Your Fantasy,Ludacris Featuring Shawna,Ludacris,hip-hop,rap,20000930,89,21,22,20001230
25,28,Beautiful Day,U2,U2,rock,rock,20001007,75,21,25,20001230
26,26,My First Love,Avant Featuring Ketara Wyatt,Avant,rnb / soul,rnb,20001104,70,26,20,20001230
27,25,Music,Madonna,Madonna,pop,pop,20000812,41,1,24,20001230
28,27,My Next Thirty Years,Tim Mcgraw,Tim Mcgraw,country / folk,country,20001021,73,27,20,20001230
29,53,Stronger,Britney Spears,Britney Spears,pop,pop,20001202,70,11,15,20001230
30,35,Don't Tell Me,Madonna,Madonna,pop,pop,20001209,78,4,21,20001230
31,32,Just Friends (Sunny),Musiq,Musiq,rnb / soul,soul,20001014,89,31,20,20001230
32,55,Danger (Been So Long),Mystikal Featuring Nivea,Mystikal,hip-hop,rap,20001216,77,14,20,20001230
33,31,Without You,Dixie Chicks,Dixie Chicks,country / folk,country,20001007,80,31,20,20001230
34,39,Born To Fly,Sara Evans,Sara Evans,country / folk,country,20001021,77,34,20,20001230
35,40,Hemorrhage (In My Heads),Fuel,Fuel,rock,rock,20001028,77,30,22,20001230
36,34,I Lost It,Kenny Chesney,Kenny Chesney,country / folk,country,20001021,75,34,20,20001230
37,33,Bent,Matchbox 20,Matchbox 20,rock,rock,20000429,60,1,39,20001230
38,42,Crazy,K-Ci & Jojo,K-Ci & Jojo,rnb / soul,rnb,20001209,69,11,25,20001230
39,47,So In Love With Two,Mikaila,Mikaila,pop,pop,20001125,96,25,16,20001230
40,30,Don't Think I'm Not,Kandi,Kandi,rnb / soul,rnb,20000805,66,24,24,20001230
41,43,Bow Wow (That's My Name),Lil' Bow Wow,Lil' Bow Wow,hip-hop,hip-hop,20001125,97,29,13,20001230
42,36,We Danced,Brad Paisley,Brad Paisley,country / folk,country,20001014,71,29,20,20001230
43,29,She Bangs,Ricky Martin,Ricky Martin,pop,latin,20001007,38,12,18,20001230
44,50,My Everything,98 Degrees,98 Degrees,pop,pop,20001209,62,34,20,20001230
45,37,Best Of Intentions,Travis Tritt,Travis Tritt,country / folk,country,20000819,97,27,22,20001230
46,41,You're A God,Vertical Horizon,Vertical Horizon,rock,rock,20000826,64,23,21,20001230
47,54,Emotional,Carl Thomas,Carl Thomas,rnb / soul,rnb,20001125,77,47,20,20001230
48,48,No More (Baby I'ma Do Right),3Lw,3Lw,rnb / soul,rnb,20001104,96,23,25,20001230
49,45,www.memory,Alan Jackson,Alan Jackson,country / folk,country,20001104,75,45,15,20001230
50,51,Tell Her,Lonestar,Lonestar,country / folk,country,20001118,75,39,20,20001230
51,46,Just Another Day In Paradise,Phil Vassar,Phil Vassar,country / folk,country,20000930,81,35,20,20001230
52,59,Mamacita,Public Announcement,Public Announcement,rnb / soul,rnb,20001223,59,39,8,20001230
53,49,911,Wyclef Jean Featuring Mary J. Blige,Wyclef Jean,hip-hop,hip-hop,20001007,77,38,19,20001230
54,64,One Woman Man,Dave Hollister,Dave Hollister,rnb / soul,rnb,20001209,86,44,20,20001230
55,57,Stan,Eminem Featuring Dido,Eminem,hip-hop,rap,20001104,78,51,15,20001230
56,62,Ashes By Now,Lee Ann Womack,Lee Ann Womack,country / folk,country,20001209,74,45,17,20001230
57,52,The Itch,Vitamin C,Vitamin C,pop,pop,20001202,86,45,9,20001230
58,60,Burn,Jo Dee Messina,Jo Dee Messina,country / folk,country,20001202,77,42,20,20001230
59,78,South Side,Moby,Moby,electronic,electronic,20001202,94,14,32,20001230
60,65,Project Chick,Cash Money Millionaires,Cash Money Millionaires,hip-hop,hip-hop,20001216,74,47,13,20001230
61,61,Loser,3 Doors Down,3 Doors Down,rock,rock,20001021,76,55,20,20001230
62,63,The Little Girl,John Michael Montgomery,John Michael Montgomery,country / folk,country,20000909,81,35,20,20001230
63,66,Babylon,David Gray,David Gray,country / folk,singer-songwriter,20001202,73,57,18,20001230
64,73,Promise,Jagged Edge,Jagged Edge,rnb / soul,rnb,20001223,73,9,21,20001230
65,68,It's Over Now,112,112,rnb / soul,rnb,20001209,82,6,20,20001230
66,56,Bag Lady,Erykah Badu,Erykah Badu,rnb / soul,soul,20000819,67,6,20,20001230
67,72,There Is No Arizona,Jamie O'Neal,Jamie O'Neal,country / folk,country,20001223,72,40,20,20001230
68,NEW,The Christmas Shoes,Newsong,Newsong,pop,christian,20001230,68,42,2,20001230
69,NEW,Still On Your Side,Bbmak,Bbmak,pop,pop,20001230,69,54,9,20001230
70,79,Wild Horses,Garth Brooks,Garth Brooks,country / folk,country,20001223,79,50,14,20001230
71,74,Is That Your Chick,Memphis Bleek Feat Jay-Z & Missy Elliott,Memphis Bleek Feat Jay-Z,hip-hop,hip-hop,20001216,96,68,13,20001230
72,81,But For The Grace Of God,Keith Urban,Keith Urban,country / folk,country,20001223,81,37,20,20001230
73,67,Rollin',Limp Bizkit,Limp Bizkit,rock,nu metal,20001111,77,65,17,20001230
74,70,You Should've Told Me,Kelly Price,Kelly Price,rnb / soul,rnb,20000923,91,64,20,20001230
75,69,Liar,Profyle,Profyle,rnb / soul,rnb,20000916,52,14,20,20001230
76,76,This Everyday Love,Rascal Flatts,Rascal Flatts,country / folk,country,20001223,76,56,14,20001230
77,NEW,You Shouldn't Kiss Me Like This,Toby Keith,Toby Keith,country / folk,country,20001230,77,32,20,20001230
78,77,Original Prankster,Offspring,Offspring,rock,punk rock,20001125,74,70,9,20001230
79,71,Open My Heart,Yolanda Adams,Yolanda Adams,pop,gospel,20000826,76,57,20,20001230
80,NEW,X,Xzibit,Xzibit,hip-hop,rap,20001230,80,76,10,20001230
81,NEW,Angel,Shaggy Featuring Rayvon,Shaggy,reggae,reggae,20001230,81,1,28,20001230
82,80,Meanwhile Back At The Ranch,Clark Family Experience,Clark Family Experience,country / folk,country,20001118,87,80,12,20001230
83,84,Oklahoma,Billy Gilman,Billy Gilman,country / folk,country,20001111,94,63,13,20001230
84,75,Girls Dem Sugar,Beenie Man Featuring Mya,Beenie Man,electronic,dancehall,20001021,72,54,15,20001230
85,95,Put It On Me,Ja Rule Featuring Lil' Mo & Vita,Ja Rule,hip-hop,rap,20001223,95,8,27,20001230
86,85,Can't Fight The Moonlight,Leann Rimes,Leann Rimes,country / folk,country,20000909,82,71,20,20001230
87,90,Could It Be,Jaheim,Jaheim,rnb / soul,rnb,20001216,99,26,20,20001230
88,82,A Little Gasoline,Terri Clark,Terri Clark,country / folk,country,20001216,75,75,6,20001230
89,86,How Many Licks,Lil' Kim Featuring Sisqo,Lil' Kim,hip-hop,hip-hop,20001125,79,75,6,20001230
90,NEW,Thank You In Advance,Boyz Ii Men,Boyz Ii Men,rnb / soul,rnb,20001230,90,80,4,20001230
91,83,My Love Goes On And On,Chris Cagle,Chris Cagle,country / folk,country,20001021,99,76,11,20001230
92,97,Oh No,Mos Def & Pharoahe Monch Feat Nate Dogg,Mos Def,hip-hop,hip-hop,20001223,97,83,12,20001230
93,89,My Baby You,Marc Anthony,Marc Anthony,pop,salsa,20000916,82,70,20,20001230
94,93,Give Me Just One Night (Una Noche),98 Degrees,98 Degrees,pop,pop,20000819,51,2,20,20001230
95,88,Go On,George Strait,George Strait,country / folk,country,20000826,71,40,19,20001230
96,96,All Good?,De La Soul Featuring Chaka Khan,De La Soul,hip-hop,hip-hop,20001223,96,96,3,20001230
97,92,Kiss This,Aaron Tippin,Aaron Tippin,country / folk,country,20000826,74,42,20,20001230
98,NEW,I Know,Sunday,Sunday,rock,progressive rock,20001230,98,98,2,20001230
99,91,Feels Like Love,Vince Gill,Vince Gill,country / folk,country,20000902,82,52,18,20001230
100,94,If I Am,Nine Days,Nine Days,rock,rock,20001202,68,68,5,20001230
1,1,Independent Women Part I,Destiny'S Child,Destiny'S Child,rnb / soul,rnb,20000923,78,1,28,20001223
2,4,It Wasn't Me,"Shaggy Featuring Ricardo ""Rikrok"" Ducent",Shaggy,reggae,reggae,20001104,57,1,25,20001223
3,2,Case Of The Ex (Whatcha Gonna Do),Mya,Mya,rnb / soul,rnb,20000819,72,2,30,20001223
4,3,With Arms Wide Open,Creed,Creed,rock,rock,20000513,84,1,47,20001223
5,8,He Loves You Not,Dream,Dream,pop,j-pop,20000930,99,2,28,20001223
6,9,Ms. Jackson,Outkast,Outkast,hip-hop,hip-hop,20001111,55,1,23,20001223
7,6,Gotta Tell You,Samantha Mumba,Samantha Mumba,pop,pop,20000909,85,4,22,20001223
8,10,The Way You Love Me,Faith Hill,Faith Hill,country / folk,country,20000923,46,6,36,20001223
9,5,Kryptonite,3 Doors Down,3 Doors Down,rock,rock,20000408,81,3,53,20001223
10,7,This I Promise You,'N Sync,'N Sync,pop,pop,20000930,68,5,26,20001223
11,13,If You're Gone,Matchbox Twenty,Matchbox Twenty,rock,rock,20001021,52,5,42,20001223
12,15,Dance With Me,Debelah Morgan,Debelah Morgan,rnb / soul,rnb,20000729,91,8,29,20001223
13,14,I Just Wanna Love You (Give It 2 Me),Jay-Z,Jay-Z,hip-hop,hip-hop,20001028,58,11,21,20001223
14,11,Most Girls,Pink,Pink,pop,pop,20000812,85,4,27,20001223
15,17,I Wish,R Kelly,R Kelly,rnb / soul,rnb,20000930,71,14,22,20001223
16,16,E.I.,Nelly,Nelly,hip-hop,hip-hop,20001007,71,15,20,20001223
17,12,Shape Of My Heart,Backstreet Boys,Backstreet Boys,pop,pop,20001014,39,9,20,20001223
18,18,Between Me And You,Ja Rule Featuring Christina Milian,Ja Rule,hip-hop,rap,20000916,85,11,20,20001223
19,24,Again,Lenny Kravitz,Lenny Kravitz,rock,rock,20001118,72,4,32,20001223
20,19,Pinch Me,Barenaked Ladies,Barenaked Ladies,rock,rock,20000909,77,15,21,20001223
21,NEW,Liquid Dreams,O-Town,O-Town,pop,pop,20001223,21,10,12,20001223
22,28,Love Don't Cost A Thing,Jennifer Lopez,Jennifer Lopez,pop,pop,20001209,46,3,21,20001223
23,23,Crazy For This Girl,Evan And Jaron,Evan And Jaron,pop,pop,20001104,58,15,23,20001223
24,21,What's Your Fantasy,Ludacris Featuring Shawna,Ludacris,hip-hop,rap,20000930,89,21,22,20001223
25,20,Music,Madonna,Madonna,pop,pop,20000812,41,1,24,20001223
26,26,My First Love,Avant Featuring Ketara Wyatt,Avant,rnb / soul,rnb,20001104,70,26,20,20001223
27,27,My Next Thirty Years,Tim Mcgraw,Tim Mcgraw,country / folk,country,20001021,73,27,20,20001223
28,32,Beautiful Day,U2,U2,rock,rock,20001007,75,21,25,20001223
29,22,She Bangs,Ricky Martin,Ricky Martin,pop,latin,20001007,38,12,18,20001223
30,25,Don't Think I'm Not,Kandi,Kandi,rnb / soul,rnb,20000805,66,24,24,20001223
31,35,Without You,Dixie Chicks,Dixie Chicks,country / folk,country,20001007,80,31,20,20001223
32,34,Just Friends (Sunny),Musiq,Musiq,rnb / soul,soul,20001014,89,31,20,20001223
