this_week_position,last_week_position,track,artist,clean_artist,clean_genre,genre,entry_date,entry_position,peak_position,total_weeks,chart_date
60,78,The Woman In Me,Donna Summer,Donna Summer,disco,disco,19821218,78,33,16,19821225
61,47,"(You're So Square) Baby, I Don't Care",Joni Mitchell,Joni Mitchell,country / folk,folk,19821120,78,47,9,19821225
62,41,Whatcha Gonna Do,Chilliwack,Chilliwack,pop,canadian,19821023,76,41,13,19821225
63,76,Back On The Chain Gang,The Pretenders,The Pretenders,rock,rock,19821211,88,5,24,19821225
64,70,After I Cry Tonight,Lanier And Co.,Lanier And Co.,pop,unknown,19821204,84,48,13,19821225
65,44,1999,Prince,Prince,rnb / soul,funk,19821016,110,44,14,19821225
66,67,Nowhere To Run,Santana,Santana,rock,rock,19821127,79,66,8,19821225
67,74,Papa Was A Rollin' Stone,Wolf,Wolf,rock,heavy metal,19821211,82,55,9,19821225
68,75,Give It Up,The Steve Miller Band,The Steve Miller Band,rock,classic rock,19821211,83,60,9,19821225
69,69,Cross My Heart,Lee Ritenour With Eric Tagg,Lee Ritenour With Eric Tagg,pop,unknown,19821204,82,69,7,19821225
70,46,Used To Be,Charlene & Stevie Wonder,Charlene,pop,pop,19821030,76,46,11,19821225
71,71,The Elvis Medley,Elvis Presley,Elvis Presley,rock,rock n roll,19821127,84,71,7,19821225
72,72,Painted Picture,The Commodores,The Commodores,rnb / soul,soul,19821204,85,70,6,19821225
73,79,Young Love,Janet Jackson,Janet Jackson,pop,pop,19821211,108,64,7,19821225
74,84,The Clapping Song,Pia Zadora,Pia Zadora,pop,80s,19821211,90,36,15,19821225
75,80,Funny How Time Slips Away,The Spinners,The Spinners,rnb / soul,soul,19821204,106,67,9,19821225
76,81,All Touch,Rough Trade,Rough Trade,pop,canadian,19821218,81,58,7,19821225
77,NEW,Hungry Like The Wolf,Duran Duran,Duran Duran,rock,new wave,19821225,77,3,23,19821225
78,85,Are You Getting Enough Happiness,Hot Chocolate,Hot Chocolate,disco,disco,19821218,85,65,7,19821225
79,89,Shoot For The Moon,Poco,Poco,rock,country rock,19821211,105,50,14,19821225
80,NEW,Eminence Front,The Who,The Who,rock,classic rock,19821225,80,68,6,19821225
81,NEW,Forever,Little Steven And The Disciples Of Soul,Little Steven And The Disciples Of Soul,rock,rock,19821225,81,63,9,19821225
82,90,"Big, Borrow Or Steal",Hughes / Thrall,Hughes / Thrall,pop,glenn hughes,19821218,90,79,5,19821225
83,65,I.G.Y. (What A Beautiful World),Donald Fagen,Donald Fagen,rock,jazz-rock,19821009,56,26,14,19821225
84,49,Southern Cross,"Crosby, Stills And Nash","Crosby, Stills And Nash",rock,classic rock,19820918,69,18,17,19821225
85,87,Goodbye To You,Scandal,Scandal,rock,j-rock,19821113,86,65,11,19821225
86,52,"Theme From ""Dynasty""",Bill Conti,Bill Conti,pop,soundtrack,19821106,89,52,9,19821225
87,57,Heartlight,Neil Diamond,Neil Diamond,country / folk,singer-songwriter,19820911,69,5,19,19821225
88,NEW,Are You Serious,Tyrone Davis,Tyrone Davis,rnb / soul,soul,19821225,88,57,6,19821225
89,NEW,Take The Time,The Michael Stanley Band,The Michael Stanley Band,rock,classic rock,19821225,89,81,5,19821225
90,NEW,What If (I Said I Love You),Unipop,Unipop,pop,unknown,19821225,90,71,10,19821225
91,63,Love Me Tomorrow,Chicago,Chicago,rock,classic rock,19820925,74,22,15,19821225
92,92,Destination Unknown,Missing Persons,Missing Persons,rock,new wave,19821002,85,42,14,19821225
93,73,Pressure,Billy Joel,Billy Joel,rock,classic rock,19820925,72,20,17,19821225
94,77,Nobody,Sylvia,Sylvia,rnb / soul,soul,19820828,89,15,20,19821225
95,95,Who Can It Be Now,Men At Work,Men At Work,pop,80s,19820703,106,1,28,19821225
96,82,Forever Mine,The Motels,The Motels,rock,new wave,19821113,77,60,8,19821225
97,83,Don't Stop Trying,Rodway,Rodway,pop,synthpop,19821211,84,83,5,19821225
98,86,I'm So Excited,The Pointer Sisters,The Pointer Sisters,disco,disco,19820918,79,30,16,19821225
99,88,You Don't Want Me Anymore,Steel Breeze,Steel Breeze,pop,aor,19820828,67,16,20,19821225
100,93,American Heartbeat,Survivor,Survivor,rock,rock,19820925,79,17,16,19821225
101,101,Jump,Loverboy,Loverboy,pop,80s,19821211,107,101,9,19821225
102,102,Nasty Girl,Vanity 6,Vanity 6,rnb / soul,funk,19821002,107,101,15,19821225
103,103,Got To Be There,Chaka Khan,Chaka Khan,rnb / soul,soul,19821120,110,67,14,19821225
104,105,Nipple To The Bottle,Grace Jones,Grace Jones,disco,disco,19821218,105,103,4,19821225
105,108,It's Raining Men,The Weather Girls,The Weather Girls,disco,disco,19821204,110,46,18,19821225
106,NEW,The Best Is Yet To Come,Grover Washington Jr. With Patti Labelle,Grover Washington Jr. With Patti Labelle,jazz,jazz,19821225,106,104,4,19821225
107,NEW,Always,Firefall,Firefall,rock,classic rock,19821225,107,59,16,19821225
108,109,He Was Really Sayin' Something,Bananarama,Bananarama,pop,80s,19821204,109,108,6,19821225
109,NEW,Everybody,Madonna,Madonna,pop,pop,19821225,109,107,8,19821225
110,NEW,Hey There Lonely Boy,Stacy Lattisaw,Stacy Lattisaw,pop,80s,19821225,110,108,3,19821225
1,3,Maneater,Daryl Hall & John Oates,Daryl Hall & John Oates,pop,80s,19821016,65,1,23,19821218
2,1,Mickey,Toni Basil,Toni Basil,pop,80s,19820904,83,1,27,19821218
3,2,Gloria,Laura Branigan,Laura Branigan,pop,80s,19820710,84,2,36,19821218
4,5,The Girl Is Mine,Michael Jackson / Paul Mccartney,Michael Jackson / Paul Mccartney,pop,80s,19821106,45,2,18,19821218
5,4,Truly,Lionel Ritchie,Lionel Ritchie,rnb / soul,soul,19821009,60,1,18,19821218
6,6,Steppin' Out,Joe Jackson,Joe Jackson,rock,new wave,19820821,88,6,27,19821218
7,7,Dirty Laundry,Don Henley,Don Henley,rock,classic rock,19821030,73,3,19,19821218
8,8,Sexual Healing,Marvin Gaye,Marvin Gaye,rnb / soul,soul,19821030,78,3,21,19821218
9,9,Rock This Town,The Stray Cats,The Stray Cats,rock,rockabilly,19820918,80,9,21,19821218
10,10,Muscles,Diana Ross,Diana Ross,rnb / soul,soul,19821002,61,10,17,19821218
11,11,It's Raining Again,Supertramp,Supertramp,rock,classic rock,19821030,31,11,13,19821218
12,14,Down Under,Men At Work,Men At Work,pop,80s,19821106,79,1,25,19821218
13,13,Shadows Of The Night,Pat Benatar,Pat Benatar,pop,80s,19821016,69,13,16,19821218
14,15,Heartbreaker,Dionne Warwick,Dionne Warwick,rnb / soul,soul,19821009,68,10,22,19821218
15,12,Up Where We Belong,Joe Cocker & Jennifer Warnes,Joe Cocker & Jennifer Warnes,pop,80s,19820821,89,1,23,19821218
16,18,Africa,Toto,Toto,rock,rock,19821030,75,1,21,19821218
17,19,Rock The Casbah,The Clash,The Clash,pop,punk,19821002,90,8,24,19821218
18,21,You And I,Eddie Rabbitt With Crystal Gayle,Eddie Rabbitt With Crystal Gayle,pop,unknown,19821009,90,7,29,19821218
19,20,The Look Of Love,Abc,Abc,pop,80s,19820911,77,18,25,19821218
20,25,"Baby, Come To Me",Patti Austin With James Ingram,Patti Austin With James Ingram,pop,unknown,19821016,91,1,28,19821218
21,27,The Other Guy,Little River Band,Little River Band,rock,classic rock,19821120,59,11,18,19821218
22,24,You Can't Hurry Love,Phil Collins,Phil Collins,pop,pop,19821106,77,10,21,19821218
23,23,Missing You,Dan Fogelberg,Dan Fogelberg,country / folk,singer-songwriter,19821009,72,23,16,19821218
24,16,Heart Attack,Olivia Newton-John,Olivia Newton-John,pop,pop,19820904,67,3,21,19821218
25,29,Hand To Hold On To,John Cougar,John Cougar,rock,rock,19821106,72,19,18,19821218
26,31,Heart To Heart,Kenny Loggins,Kenny Loggins,pop,80s,19821127,59,15,17,19821218
27,35,Goody Two Shoes,Adam Ant,Adam Ant,rock,new wave,19821113,85,12,21,19821218
28,28,Be My Lady,Jefferson Starship,Jefferson Starship,rock,classic rock,19821009,73,28,16,19821218
29,30,On The Wings Of Love,Jeffrey Osborne,Jeffrey Osborne,rnb / soul,soul,19820925,83,29,18,19821218
30,32,You Got Lucky,Tom Petty And The Heartbreakers,Tom Petty And The Heartbreakers,rock,classic rock,19821113,58,20,18,19821218
31,37,I Do,The J. Geils Band,The J. Geils Band,rock,classic rock,19821120,56,24,14,19821218
32,33,Everybody Wants You,Billy Squier,Billy Squier,rock,classic rock,19821002,84,32,17,19821218
33,40,Love In Store,Fleetwood Mac,Fleetwood Mac,rock,classic rock,19821127,72,22,14,19821218
34,34,A Penny For Your Thoughts,Tavares,Tavares,disco,disco,19820918,78,33,21,19821218
35,36,What About Me,Moving Pictures,Moving Pictures,pop,80s,19820918,75,29,26,19821218
36,38,"Let's Go Dancin' (Oooh La, La, La)",Kool And The Gang,Kool And The Gang,rnb / soul,funk,19821030,79,30,15,19821218
37,39,Shock The Monkey,Peter Gabriel,Peter Gabriel,rock,progressive rock,19821023,80,29,18,19821218
38,50,Heart Of The Night,Juice Newton,Juice Newton,country / folk,country,19821127,73,25,16,19821218
39,51,Allentown,Billy Joel,Billy Joel,rock,classic rock,19821127,76,17,22,19821218
40,NEW,Shame On The Moon,Bob Seger And The Silver Bullet Band,Bob Seger And The Silver Bullet Band,rock,classic rock,19821218,40,2,21,19821218
41,41,Whatcha Gonna Do,Chilliwack,Chilliwack,pop,canadian,19821023,76,41,13,19821218
42,45,Two Less Lonely People In The World,Air Supply,Air Supply,pop,80s,19821113,72,38,14,19821218
43,43,Does It Make You Remember,Kim Carnes,Kim Carnes,pop,80s,19821106,78,36,13,19821218
44,44,1999,Prince,Prince,rnb / soul,funk,19821016,110,44,14,19821218
45,48,Space Age Love Song,A Flock Of Seagulls,A Flock Of Seagulls,rock,new wave,19821113,83,30,18,19821218
46,46,Used To Be,Charlene & Stevie Wonder,Charlene,pop,pop,19821030,76,46,11,19821218
47,47,"(You're So Square) Baby, I Don't Care",Joni Mitchell,Joni Mitchell,country / folk,folk,19821120,78,47,9,19821218
48,49,I Gotta Try,Michael Mcdonald,Michael Mcdonald,rnb / soul,soul,19821113,76,44,11,19821218
49,42,Southern Cross,"Crosby, Stills And Nash","Crosby, Stills And Nash",rock,classic rock,19820918,69,18,17,19821218
50,57,Memory,Barry Manilow,Barry Manilow,pop,pop,19821120,79,39,14,19821218
51,59,Bad Boy,Ray Parker Jr.,Ray Parker Jr.,pop,80s,19821204,70,35,12,19821218
52,52,"Theme From ""Dynasty""",Bill Conti,Bill Conti,pop,soundtrack,19821106,89,52,9,19821218
53,58,Right Before Your Eyes,America,America,rock,classic rock,19821127,78,45,13,19821218
54,70,Your Love Is Driving Me Crazy,Sammy Hagar,Sammy Hagar,rock,hard rock,19821211,70,13,19,19821218
55,55,Bad Boy / Having A Party,Luther Vandross,Luther Vandross,rnb / soul,soul,19821030,90,55,12,19821218
56,61,Put It In A Magazine,Sonny Charles,Sonny Charles,rnb / soul,funk,19821113,90,40,14,19821218
57,17,Heartlight,Neil Diamond,Neil Diamond,country / folk,singer-songwriter,19820911,69,5,19,19821218
58,62,I Know There's Something Going On,Frida,Frida,pop,pop,19821023,109,13,31,19821218
59,63,Twilight Zone,Golden Earring,Golden Earring,rock,classic rock,19821127,80,10,27,19821218
60,73,All Those Lies,Glenn Frey,Glenn Frey,pop,80s,19821211,73,41,12,19821218
61,66,Psychobabble,The Alan Parsons Project,The Alan Parsons Project,rock,progressive rock,19821127,82,57,10,19821218
62,72,Do You Really Want To Hurt Me,Culture Club,Culture Club,pop,80s,19821204,80,2,25,19821218
63,22,Love Me Tomorrow,Chicago,Chicago,rock,classic rock,19820925,74,22,15,19821218
64,74,On The Loose,Saga,Saga,rock,progressive rock,19821204,86,26,18,19821218
65,26,I.G.Y. (What A Beautiful World),Donald Fagen,Donald Fagen,rock,jazz-rock,19821009,56,26,14,19821218
66,77,I Knew You When,Linda Ronstadt,Linda Ronstadt,pop,female vocalists,19821211,77,37,12,19821218
67,67,Nowhere To Run,Santana,Santana,rock,rock,19821127,79,66,8,19821218
68,80,Pass The Dutchie,Musical Youth,Musical Youth,reggae,reggae,19821211,80,10,18,19821218
69,76,Cross My Heart,Lee Ritenour With Eric Tagg,Lee Ritenour With Eric Tagg,pop,unknown,19821204,82,69,7,19821218
70,75,After I Cry Tonight,Lanier And Co.,Lanier And Co.,pop,unknown,19821204,84,48,13,19821218
71,71,The Elvis Medley,Elvis Presley,Elvis Presley,rock,rock n roll,19821127,84,71,7,19821218
72,79,Painted Picture,The Commodores,The Commodores,rnb / soul,soul,19821204,85,70,6,19821218
73,54,Pressure,Billy Joel,Billy Joel,rock,classic rock,19820925,72,20,17,19821218
74,82,Papa Was A Rollin' Stone,Wolf,Wolf,rock,heavy metal,19821211,82,55,9,19821218
75,83,Give It Up,The Steve Miller Band,The Steve Miller Band,rock,classic rock,19821211,83,60,9,19821218
76,88,Back On The Chain Gang,The Pretenders,The Pretenders,rock,rock,19821211,88,5,24,19821218
77,56,Nobody,Sylvia,Sylvia,rnb / soul,soul,19820828,89,15,20,19821218
78,NEW,The Woman In Me,Donna Summer,Donna Summer,disco,disco,19821218,78,33,16,19821218
79,108,Young Love,Janet Jackson,Janet Jackson,pop,pop,19821211,108,64,7,19821218
80,86,Funny How Time Slips Away,The Spinners,The Spinners,rnb / soul,soul,19821204,106,67,9,19821218
81,NEW,All Touch,Rough Trade,Rough Trade,pop,canadian,19821218,81,58,7,19821218
82,60,Forever Mine,The Motels,The Motels,rock,new wave,19821113,77,60,8,19821218
83,84,Don't Stop Trying,Rodway,Rodway,pop,synthpop,19821211,84,83,5,19821218
84,90,The Clapping Song,Pia Zadora,Pia Zadora,pop,80s,19821211,90,36,15,19821218
85,NEW,Are You Getting Enough Happiness,Hot Chocolate,Hot Chocolate,disco,disco,19821218,85,65,7,19821218
86,64,I'm So Excited,The Pointer Sisters,The Pointer Sisters,disco,disco,19820918,79,30,16,19821218
87,65,Goodbye To You,Scandal,Scandal,rock,j-rock,19821113,86,65,11,19821218
88,68,You Don't Want Me Anymore,Steel Breeze,Steel Breeze,pop,aor,19820828,67,16,20,19821218
89,105,Shoot For The Moon,Poco,Poco,rock,country rock,19821211,105,50,14,19821218
90,NEW,"Big, Borrow Or Steal",Hughes / Thrall,Hughes / Thrall,pop,glenn hughes,19821218,90,79,5,19821218
91,91,Stand Or Fall,The Fixx,The Fixx,rock,new wave,19821030,84,76,8,19821218
92,69,Destination Unknown,Missing Persons,Missing Persons,rock,new wave,19821002,85,42,14,19821218
93,78,American Heartbeat,Survivor,Survivor,rock,rock,19820925,79,17,16,19821218
94,94,A Love Song,Kenny Rogers,Kenny Rogers,country / folk,country,19821016,79,47,10,19821218
95,81,Who Can It Be Now,Men At Work,Men At Work,pop,80s,19820703,106,1,28,19821218
96,85,Jack And Diane,John Cougar,John Cougar,rock,rock,19820724,69,1,22,19821218
97,87,You've Got Another Thing Comin',Judas Priest,Judas Priest,rock,heavy metal,19821023,108,67,9,19821218
98,95,Eye In The Sky,The Alan Parsons Project,The Alan Parsons Project,rock,progressive rock,19820703,85,3,25,19821218
99,96,Get Closer / Sometimes You Just Can't Win,Linda Ronstadt,Linda Ronstadt,pop,female vocalists,19821002,72,29,12,19821218
100,53,Wake Up My Love,George Harrison,George Harrison,rock,classic rock,19821120,68,53,5,19821218
101,107,Jump,Loverboy,Loverboy,pop,80s,19821211,107,101,9,19821218
102,101,Nasty Girl,Vanity 6,Vanity 6,rnb / soul,funk,19821002,107,101,15,19821218
103,102,Got To Be There,Chaka Khan,Chaka Khan,rnb / soul,soul,19821120,110,67,14,19821218
104,NEW,The Walk,The Time,The Time,rnb / soul,funk,19821218,104,104,1,19821218
105,NEW,Nipple To The Bottle,Grace Jones,Grace Jones,disco,disco,19821218,105,103,4,19821218
106,103,Do Wa Ditty (Blow That Thing),Zapp,Zapp,rnb / soul,funk,19821106,105,103,7,19821218
107,106,Peek-A-Boo,Devo,Devo,rock,new wave,19821106,108,106,7,19821218
108,109,It's Raining Men,The Weather Girls,The Weather Girls,disco,disco,19821204,110,46,18,19821218
109,110,He Was Really Sayin' Something,Bananarama,Bananarama,pop,80s,19821204,109,108,6,19821218
110,104,If This World Were Mine,Cheryl Lynn With Luther Vandross,Cheryl Lynn With Luther Vandross,rnb / soul,soul,19821016,109,101,10,19821218
1,3,Mickey,Toni Basil,Toni Basil,pop,80s,19820904,83,1,27,19821211
2,2,Gloria,Laura Branigan,Laura Branigan,pop,80s,19820710,84,2,36,19821211
3,4,Maneater,Daryl Hall & John Oates,Daryl Hall & John Oates,pop,80s,19821016,65,1,23,19821211
4,1,Truly,Lionel Ritchie,Lionel Ritchie,rnb / soul,soul,19821009,60,1,18,19821211
5,8,The Girl Is Mine,Michael Jackson / Paul Mccartney,Michael Jackson / Paul Mccartney,pop,80s,19821106,45,2,18,19821211
6,7,Steppin' Out,Joe Jackson,Joe Jackson,rock,new wave,19820821,88,6,27,19821211
7,9,Dirty Laundry,Don Henley,Don Henley,rock,classic rock,19821030,73,3,19,19821211
8,12,Sexual Healing,Marvin Gaye,Marvin Gaye,rnb / soul,soul,19821030,78,3,21,19821211
9,11,Rock This Town,The Stray Cats,The Stray Cats,rock,rockabilly,19820918,80,9,21,19821211
10,10,Muscles,Diana Ross,Diana Ross,rnb / soul,soul,19821002,61,10,17,19821211
11,13,It's Raining Again,Supertramp,Supertramp,rock,classic rock,19821030,31,11,13,19821211
12,6,Up Where We Belong,Joe Cocker & Jennifer Warnes,Joe Cocker & Jennifer Warnes,pop,80s,19820821,89,1,23,19821211
13,14,Shadows Of The Night,Pat Benatar,Pat Benatar,pop,80s,19821016,69,13,16,19821211
14,19,Down Under,Men At Work,Men At Work,pop,80s,19821106,79,1,25,19821211
15,17,Heartbreaker,Dionne Warwick,Dionne Warwick,rnb / soul,soul,19821009,68,10,22,19821211
16,16,Heart Attack,Olivia Newton-John,Olivia Newton-John,pop,pop,19820904,67,3,21,19821211
17,5,Heartlight,Neil Diamond,Neil Diamond,country / folk,singer-songwriter,19820911,69,5,19,19821211
18,27,Africa,Toto,Toto,rock,rock,19821030,75,1,21,19821211
19,25,Rock The Casbah,The Clash,The Clash,pop,punk,19821002,90,8,24,19821211
20,21,The Look Of Love,Abc,Abc,pop,80s,19820911,77,18,25,19821211
21,24,You And I,Eddie Rabbitt With Crystal Gayle,Eddie Rabbitt With Crystal Gayle,pop,unknown,19821009,90,7,29,19821211
22,22,Love Me Tomorrow,Chicago,Chicago,rock,classic rock,19820925,74,22,15,19821211
23,23,Missing You,Dan Fogelberg,Dan Fogelberg,country / folk,singer-songwriter,19821009,72,23,16,19821211
24,28,You Can't Hurry Love,Phil Collins,Phil Collins,pop,pop,19821106,77,10,21,19821211
25,31,"Baby, Come To Me",Patti Austin With James Ingram,Patti Austin With James Ingram,pop,unknown,19821016,91,1,28,19821211
26,26,I.G.Y. (What A Beautiful World),Donald Fagen,Donald Fagen,rock,jazz-rock,19821009,56,26,14,19821211
27,34,The Other Guy,Little River Band,Little River Band,rock,classic rock,19821120,59,11,18,19821211
28,29,Be My Lady,Jefferson Starship,Jefferson Starship,rock,classic rock,19821009,73,28,16,19821211
29,33,Hand To Hold On To,John Cougar,John Cougar,rock,rock,19821106,72,19,18,19821211
30,32,On The Wings Of Love,Jeffrey Osborne,Jeffrey Osborne,rnb / soul,soul,19820925,83,29,18,19821211
31,47,Heart To Heart,Kenny Loggins,Kenny Loggins,pop,80s,19821127,59,15,17,19821211
32,38,You Got Lucky,Tom Petty And The Heartbreakers,Tom Petty And The Heartbreakers,rock,classic rock,19821113,58,20,18,19821211
33,35,Everybody Wants You,Billy Squier,Billy Squier,rock,classic rock,19821002,84,32,17,19821211
34,36,A Penny For Your Thoughts,Tavares,Tavares,disco,disco,19820918,78,33,21,19821211
35,45,Goody Two Shoes,Adam Ant,Adam Ant,rock,new wave,19821113,85,12,21,19821211
36,37,What About Me,Moving Pictures,Moving Pictures,pop,80s,19820918,75,29,26,19821211
37,43,I Do,The J. Geils Band,The J. Geils Band,rock,classic rock,19821120,56,24,14,19821211
38,40,"Let's Go Dancin' (Oooh La, La, La)",Kool And The Gang,Kool And The Gang,rnb / soul,funk,19821030,79,30,15,19821211
39,39,Shock The Monkey,Peter Gabriel,Peter Gabriel,rock,progressive rock,19821023,80,29,18,19821211
40,51,Love In Store,Fleetwood Mac,Fleetwood Mac,rock,classic rock,19821127,72,22,14,19821211
41,41,Whatcha Gonna Do,Chilliwack,Chilliwack,pop,canadian,19821023,76,41,13,19821211
42,18,Southern Cross,"Crosby, Stills And Nash","Crosby, Stills And Nash",rock,classic rock,19820918,69,18,17,19821211
43,48,Does It Make You Remember,Kim Carnes,Kim Carnes,pop,80s,19821106,78,36,13,19821211
44,49,1999,Prince,Prince,rnb / soul,funk,19821016,110,44,14,19821211
45,50,Two Less Lonely People In The World,Air Supply,Air Supply,pop,80s,19821113,72,38,14,19821211
46,46,Used To Be,Charlene & Stevie Wonder,Charlene,pop,pop,19821030,76,46,11,19821211
47,56,"(You're So Square) Baby, I Don't Care",Joni Mitchell,Joni Mitchell,country / folk,folk,19821120,78,47,9,19821211
48,58,Space Age Love Song,A Flock Of Seagulls,A Flock Of Seagulls,rock,new wave,19821113,83,30,18,19821211
49,54,I Gotta Try,Michael Mcdonald,Michael Mcdonald,rnb / soul,soul,19821113,76,44,11,19821211
50,59,Heart Of The Night,Juice Newton,Juice Newton,country / folk,country,19821127,73,25,16,19821211
51,63,Allentown,Billy Joel,Billy Joel,rock,classic rock,19821127,76,17,22,19821211
