this_week_position,last_week_position,track,artist,clean_artist,clean_genre,genre,entry_date,entry_position,peak_position,total_weeks,chart_date
46,35,Jingle Bell Rock,Bobby Helms,Bobby Helms,country / folk,country,20161224,35,29,3,20161231
47,27,Ooouuu,Young M.A.,Young M.A.,hip-hop,hip-hop,20160917,85,19,20,20161231
48,37,Rockin' Around The Christmas Tree,Brenda Lee,Brenda Lee,pop,oldies,20161224,37,27,3,20161231
49,34,Chill Bill,Rob $Tone Featuring J. Davi$ & Spooks,Rob $Tone,hip-hop,hip-hop,20160820,97,29,26,20161231
50,41,This Town,Niall Horan,Niall Horan,pop,pop,20161015,63,20,22,20161231
51,43,X,21 Savage & Metro Boomin Featuring Future,21 Savage & Metro Boomin,hip-hop,hip-hop,20161001,98,36,21,20161231
52,NEW,Just Hold On,Steve Aoki & Louis Tomlinson,Steve Aoki & Louis Tomlinson,pop,pop,20161231,52,52,6,20161231
53,29,Party Monster,The Weeknd,The Weeknd,rnb / soul,rnb,20161210,39,16,19,20161231
54,93,False Prophets,J. Cole,J. Cole,hip-hop,hip-hop,20161224,93,54,2,20161231
55,57,No Heart,21 Savage & Metro Boomin,21 Savage & Metro Boomin,hip-hop,hip-hop,20161112,85,43,19,20161231
56,42,May We All,Florida Georgia Line Featuring Tim Mcgraw,Florida Georgia Line,country / folk,country,20160917,56,30,20,20161231
57,NEW,Everybody Dies,J. Cole,J. Cole,hip-hop,hip-hop,20161231,57,57,1,20161231
58,49,You Was Right,Lil Uzi Vert,Lil Uzi Vert,hip-hop,hip-hop,20160730,89,40,28,20161231
59,53,Wanna Be That Song,Brett Eldredge,Brett Eldredge,country / folk,country,20161022,98,46,20,20161231
60,44,Do You Mind,"Dj Khaled Featuring Nicki Minaj, Chris Brown & August Alsina",Dj Khaled,hip-hop,hip-hop,20160827,94,27,20,20161231
61,58,Water Under The Bridge,Adele,Adele,rnb / soul,soul,20161203,94,26,21,20161231
62,52,Million Reasons,Lady Gaga,Lady Gaga,pop,pop,20161224,52,52,6,20161231
63,56,Come And See Me,Partynextdoor Featuring Drake,Partynextdoor,rnb / soul,rnb,20160806,98,55,22,20161231
64,51,Used To This,Future Featuring Drake,Future,hip-hop,hip-hop,20161126,14,14,18,20161231
65,60,Say You Won't Let Go,James Arthur,James Arthur,pop,pop,20161112,100,11,52,20161231
66,70,How Far I'll Go,Auli'I Cravalho,Auli'I Cravalho,pop,disney,20161217,52,41,11,20161231
67,NEW,Darlin' Don't Go,Sundance Head,Sundance Head,pop,american idol,20161231,67,67,1,20161231
68,67,Better Man,Little Big Town,Little Big Town,country / folk,country,20161119,54,34,20,20161231
69,59,Song For Another Time,Old Dominion,Old Dominion,country / folk,country,20161015,92,59,18,20161231
70,69,Dirty Laundry,Carrie Underwood,Carrie Underwood,country / folk,country,20161105,73,48,16,20161231
71,79,Chantaje,Shakira Featuring Maluma,Shakira,pop,pop,20161210,77,51,17,20161231
72,63,Sneakin',Drake Featuring 21 Savage,Drake,hip-hop,hip-hop,20161112,38,28,14,20161231
73,72,1 Night,Lil Yachty,Lil Yachty,hip-hop,trap,20160903,94,49,19,20161231
74,64,Too Much Sauce,Dj Esco Featuring Future & Lil Uzi Vert,Dj Esco,hip-hop,hip-hop,20160910,94,50,20,20161231
75,48,Redbone,Childish Gambino,Childish Gambino,hip-hop,hip-hop,20161224,48,48,11,20161231
76,62,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,Young Thug And Travis Scott,pop,unknown,20160903,90,43,20,20161231
77,NEW,Deja Vu,Post Malone Featuring Justin Bieber,Post Malone,hip-hop,hip-hop,20161231,77,77,1,20161231
78,50,Reminder,The Weeknd,The Weeknd,rnb / soul,rnb,20161217,31,31,4,20161231
79,81,A Guy With A Girl,Blake Shelton,Blake Shelton,country / folk,country,20161203,97,42,17,20161231
80,75,HandClap,Fitz And The Tantrums,Fitz And The Tantrums,rnb / soul,soul,20161015,89,53,20,20161231
81,55,Six Feet Under,The Weeknd,The Weeknd,rnb / soul,rnb,20161217,34,34,4,20161231
82,54,Sidewalks,The Weeknd Featuring Kendrick Lamar,The Weeknd,rnb / soul,rnb,20161217,27,27,4,20161231
83,NEW,Congratulations,Post Malone Featuring Quavo,Post Malone,hip-hop,hip-hop,20161231,83,83,1,20161231
84,85,Star Of The Show,Thomas Rhett,Thomas Rhett,country / folk,country,20161119,88,45,19,20161231
85,88,How I'll Always Be,Tim Mcgraw,Tim Mcgraw,country / folk,country,20161105,99,70,12,20161231
86,74,Sleep Without You,Brett Young,Brett Young,country / folk,country,20161001,89,47,18,20161231
87,77,Play That Song,Train,Train,rock,rock,20161224,77,41,19,20161231
88,73,Fresh Eyes,Andy Grammer,Andy Grammer,pop,pop,20161022,97,59,18,20161231
89,NEW,At Last,Sundance Head,Sundance Head,pop,american idol,20161231,89,89,1,20161231
90,100,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,Clean Bandit,pop,electronic,20161224,100,9,27,20161231
91,87,Setting The World On Fire,Kenny Chesney Featuring P!Nk,Kenny Chesney,country / folk,country,20160820,29,29,20,20161231
92,95,Dirt On My Boots,Jon Pardi,Jon Pardi,country / folk,country,20161224,95,37,20,20161231
93,71,Die For You,The Weeknd,The Weeknd,rnb / soul,rnb,20161217,43,43,3,20161231
94,NEW,How Far I'll Go,Alessia Cara,Alessia Cara,pop,pop,20161231,94,56,18,20161231
95,89,All We Know,The Chainsmokers Featuring Phoebe Ryan,The Chainsmokers,pop,electronic,20161022,18,18,16,20161231
96,90,Selfish,Pnb Rock,Pnb Rock,hip-hop,hip-hop,20161126,87,51,19,20161231
97,92,You're Welcome,Dwayne Johnson,Dwayne Johnson,pop,disney,20161217,83,65,8,20161231
98,91,My Shit,A Boogie Wit Da Hoodie,A Boogie Wit Da Hoodie,hip-hop,hip-hop,20161105,98,89,9,20161231
99,94,Alone,Marshmello,Marshmello,electronic,dance,20161224,94,60,9,20161231
100,98,Sex With Me,Rihanna,Rihanna,pop,pop,20161203,92,92,5,20161231
1,1,Black Beatles,Rae Sremmurd Featuring Gucci Mane,Rae Sremmurd,hip-hop,hip-hop,20161001,96,1,27,20161224
2,2,Starboy,The Weeknd Featuring Daft Punk,The Weeknd,rnb / soul,rnb,20161008,40,1,30,20161224
3,3,Closer,The Chainsmokers Featuring Halsey,The Chainsmokers,pop,electronic,20160820,9,1,52,20161224
4,5,24K Magic,Bruno Mars,Bruno Mars,pop,pop,20161029,5,4,41,20161224
5,4,Side To Side,Ariana Grande Featuring Nicki Minaj,Ariana Grande,pop,pop,20160917,31,4,28,20161224
6,6,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zaylon Mccall,Zay Hilfigerrr,pop,unknown,20161022,89,5,20,20161224
7,8,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,Maroon 5,rock,rock,20161029,56,6,27,20161224
8,7,Let Me Love You,Dj Snake Featuring Justin Bieber,Dj Snake,hip-hop,trap,20160827,12,4,33,20161224
9,9,Heathens,Twenty One Pilots,Twenty One Pilots,pop,electronic,20160709,14,2,39,20161224
10,17,Bad Things,Machine Gun Kelly X Camilla Cabello,Machine Gun Kelly,hip-hop,hip-hop,20161126,73,4,22,20161224
11,11,Fake Love,Drake,Drake,hip-hop,hip-hop,20161112,24,8,25,20161224
12,10,Broccoli,D.R.A.M. Featuring Lil Yachty,D.R.A.M.,hip-hop,hip-hop,20160702,87,5,37,20161224
13,15,Scars To Your Beautiful,Alessia Cara,Alessia Cara,pop,pop,20160917,95,8,43,20161224
14,12,Starving,Hailee Steinfeld & Grey Featuring Zedd,Hailee Steinfeld & Grey,pop,epic,20160820,96,12,29,20161224
15,14,Caroline,Amine,Amine,rnb / soul,rnb,20160924,96,11,28,20161224
16,13,I Hate U I Love U,Gnash Featuring Olivia O'Brien,Gnash,pop,pop,20160507,93,10,39,20161224
17,23,All I Want For Christmas Is You,Mariah Carey,Mariah Carey,pop,pop,20161217,23,16,5,20161224
18,18,The Greatest,Sia Featuring Kendrick Lamar,Sia,pop,female vocalists,20160924,52,18,23,20161224
19,20,Treat You Better,Shawn Mendes,Shawn Mendes,pop,pop,20160625,34,6,39,20161224
20,30,Love On The Brain,Rihanna,Rihanna,pop,pop,20161112,80,5,30,20161224
21,19,Cold Water,Major Lazer Featuring Justin Bieber & Mo,Major Lazer,pop,seen live,20160813,2,2,27,20161224
22,21,Unsteady,X Ambassadors,X Ambassadors,rock,indie,20160604,99,20,34,20161224
23,53,Love Me Now,John Legend,John Legend,rnb / soul,soul,20161119,98,23,18,20161224
24,49,Bad And Boujee,Migos Featuring Lil Uzi Vert,Migos,hip-hop,hip-hop,20161203,76,1,36,20161224
25,28,In The Name Of Love,Martin Garrix & Bebe Rexha,Martin Garrix,electronic,house,20160903,93,24,23,20161224
26,24,Cheap Thrills,Sia Featuring Sean Paul,Sia,pop,female vocalists,20160305,81,1,52,20161224
27,26,Ooouuu,Young M.A.,Young M.A.,hip-hop,hip-hop,20160917,85,19,20,20161224
28,22,I Feel It Coming,The Weeknd Featuring Daft Punk,The Weeknd,rnb / soul,rnb,20161210,48,4,26,20161224
29,16,Party Monster,The Weeknd,The Weeknd,rnb / soul,rnb,20161210,39,16,19,20161224
30,32,Blue Ain't Your Color,Keith Urban,Keith Urban,country / folk,country,20161001,73,24,21,20161224
31,29,Don't Let Me Down,The Chainsmokers Featuring Daya,The Chainsmokers,pop,electronic,20160312,81,3,51,20161224
32,25,Can't Stop The Feeling!,Justin Timberlake,Justin Timberlake,pop,pop,20160528,1,1,52,20161224
33,35,All Time Low,Jon Bellion,Jon Bellion,pop,electronic,20161029,82,16,22,20161224
34,36,Chill Bill,Rob $Tone Featuring J. Davi$ & Spooks,Rob $Tone,hip-hop,hip-hop,20160820,97,29,26,20161224
35,NEW,Jingle Bell Rock,Bobby Helms,Bobby Helms,country / folk,country,20161224,35,29,3,20161224
36,33,This Is What You Came For,Calvin Harris Featuring Rihanna,Calvin Harris,pop,electronic,20160521,9,3,32,20161224
37,NEW,Rockin' Around The Christmas Tree,Brenda Lee,Brenda Lee,pop,oldies,20161224,37,27,3,20161224
38,50,Mercy,Shawn Mendes,Shawn Mendes,pop,pop,20161015,68,15,31,20161224
39,51,Bounce Back,Big Sean,Big Sean,hip-hop,hip-hop,20161126,61,6,28,20161224
40,38,Ride,Twenty One Pilots,Twenty One Pilots,pop,electronic,20160402,96,5,39,20161224
41,40,This Town,Niall Horan,Niall Horan,pop,pop,20161015,63,20,22,20161224
42,39,May We All,Florida Georgia Line Featuring Tim Mcgraw,Florida Georgia Line,country / folk,country,20160917,56,30,20,20161224
43,41,X,21 Savage & Metro Boomin Featuring Future,21 Savage & Metro Boomin,hip-hop,hip-hop,20161001,98,36,21,20161224
44,37,Do You Mind,"Dj Khaled Featuring Nicki Minaj, Chris Brown & August Alsina",Dj Khaled,hip-hop,hip-hop,20160827,94,27,20,20161224
45,56,Hallejujah,Pentatonix,Pentatonix,pop,a cappella,20161112,32,23,11,20161224
46,42,Needed Me,Rihanna,Rihanna,pop,pop,20160220,91,7,45,20161224
47,45,One Dance,Drake Featuring Wizkid & Kyla,Drake,hip-hop,hip-hop,20160423,21,1,36,20161224
48,NEW,Redbone,Childish Gambino,Childish Gambino,hip-hop,hip-hop,20161224,48,48,11,20161224
49,57,You Was Right,Lil Uzi Vert,Lil Uzi Vert,hip-hop,hip-hop,20160730,89,40,28,20161224
50,31,Reminder,The Weeknd,The Weeknd,rnb / soul,rnb,20161217,31,31,4,20161224
51,54,Used To This,Future Featuring Drake,Future,hip-hop,hip-hop,20161126,14,14,18,20161224
52,NEW,Million Reasons,Lady Gaga,Lady Gaga,pop,pop,20161224,52,52,6,20161224
53,59,Wanna Be That Song,Brett Eldredge,Brett Eldredge,country / folk,country,20161022,98,46,20,20161224
54,27,Sidewalks,The Weeknd Featuring Kendrick Lamar,The Weeknd,rnb / soul,rnb,20161217,27,27,4,20161224
55,34,Six Feet Under,The Weeknd,The Weeknd,rnb / soul,rnb,20161217,34,34,4,20161224
56,60,Come And See Me,Partynextdoor Featuring Drake,Partynextdoor,rnb / soul,rnb,20160806,98,55,22,20161224
57,70,No Heart,21 Savage & Metro Boomin,21 Savage & Metro Boomin,hip-hop,hip-hop,20161112,85,43,19,20161224
58,78,Water Under The Bridge,Adele,Adele,rnb / soul,soul,20161203,94,26,21,20161224
59,64,Song For Another Time,Old Dominion,Old Dominion,country / folk,country,20161015,92,59,18,20161224
60,76,Say You Won't Let Go,James Arthur,James Arthur,pop,pop,20161112,100,11,52,20161224
61,62,Tiimy Turner,Desiigner,Desiigner,hip-hop,hip-hop,20160813,46,34,20,20161224
62,58,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,Young Thug And Travis Scott,pop,unknown,20160903,90,43,20,20161224
63,66,Sneakin',Drake Featuring 21 Savage,Drake,hip-hop,hip-hop,20161112,38,28,14,20161224
64,73,Too Much Sauce,Dj Esco Featuring Future & Lil Uzi Vert,Dj Esco,hip-hop,hip-hop,20160910,94,50,20,20161224
65,NEW,Black Barbies,Nicki Minaj X Mike Will Made-It,Nicki Minaj,hip-hop,hip-hop,20161224,65,65,1,20161224
66,47,Secrets,The Weeknd,The Weeknd,rnb / soul,rnb,20161217,47,47,2,20161224
67,80,Better Man,Little Big Town,Little Big Town,country / folk,country,20161119,54,34,20,20161224
68,NEW,Me And Your Mama,Childish Gambino,Childish Gambino,hip-hop,hip-hop,20161224,68,68,1,20161224
69,79,Dirty Laundry,Carrie Underwood,Carrie Underwood,country / folk,country,20161105,73,48,16,20161224
70,52,How Far I'll Go,Auli'I Cravalho,Auli'I Cravalho,pop,disney,20161217,52,41,11,20161224
71,43,Die For You,The Weeknd,The Weeknd,rnb / soul,rnb,20161217,43,43,3,20161224
72,75,1 Night,Lil Yachty,Lil Yachty,hip-hop,trap,20160903,94,49,19,20161224
73,65,Fresh Eyes,Andy Grammer,Andy Grammer,pop,pop,20161022,97,59,18,20161224
74,63,Sleep Without You,Brett Young,Brett Young,country / folk,country,20161001,89,47,18,20161224
75,77,HandClap,Fitz And The Tantrums,Fitz And The Tantrums,rnb / soul,soul,20161015,89,53,20,20161224
76,NEW,Home,Gnash Featuring Johnny Yukon,Gnash,pop,pop,20161224,76,76,1,20161224
77,NEW,Play That Song,Train,Train,rock,rock,20161224,77,41,19,20161224
78,48,True Colors,The Weeknd,The Weeknd,rnb / soul,rnb,20161217,48,48,2,20161224
79,90,Chantaje,Shakira Featuring Maluma,Shakira,pop,pop,20161210,77,51,17,20161224
80,74,Middle Of A Memory,Cole Swindell,Cole Swindell,country / folk,country,20160813,99,46,20,20161224
81,92,A Guy With A Girl,Blake Shelton,Blake Shelton,country / folk,country,20161203,97,42,17,20161224
82,44,Rockin',The Weeknd,The Weeknd,rnb / soul,rnb,20161217,44,44,2,20161224
83,46,All I Know,The Weeknd Featuring Future,The Weeknd,rnb / soul,rnb,20161217,46,46,2,20161224
84,84,That's My Girl,Fifth Harmony,Fifth Harmony,pop,pop,20161210,73,73,3,20161224
85,86,Star Of The Show,Thomas Rhett,Thomas Rhett,country / folk,country,20161119,88,45,19,20161224
86,55,False Alarm,The Weeknd,The Weeknd,rnb / soul,rnb,20161217,55,55,2,20161224
87,81,Setting The World On Fire,Kenny Chesney Featuring P!Nk,Kenny Chesney,country / folk,country,20160820,29,29,20,20161224
88,91,How I'll Always Be,Tim Mcgraw,Tim Mcgraw,country / folk,country,20161105,99,70,12,20161224
89,82,All We Know,The Chainsmokers Featuring Phoebe Ryan,The Chainsmokers,pop,electronic,20161022,18,18,16,20161224
90,89,Selfish,Pnb Rock,Pnb Rock,hip-hop,hip-hop,20161126,87,51,19,20161224
91,99,My Shit,A Boogie Wit Da Hoodie,A Boogie Wit Da Hoodie,hip-hop,hip-hop,20161105,98,89,9,20161224
92,83,You're Welcome,Dwayne Johnson,Dwayne Johnson,pop,disney,20161217,83,65,8,20161224
93,NEW,False Prophets,J. Cole,J. Cole,hip-hop,hip-hop,20161224,93,54,2,20161224
94,NEW,Alone,Marshmello,Marshmello,electronic,dance,20161224,94,60,9,20161224
95,NEW,Dirt On My Boots,Jon Pardi,Jon Pardi,country / folk,country,20161224,95,37,20,20161224
96,67,Attention,The Weeknd,The Weeknd,rnb / soul,rnb,20161217,67,67,2,20161224
97,72,Ordinary Life,The Weeknd,The Weeknd,rnb / soul,rnb,20161217,72,72,2,20161224
98,100,Sex With Me,Rihanna,Rihanna,pop,pop,20161203,92,92,5,20161224
99,95,What They Want,Russ,Russ,hip-hop,rap,20161112,99,83,7,20161224
100,NEW,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,Clean Bandit,pop,electronic,20161224,100,9,27,20161224
1,1,Black Beatles,Rae Sremmurd Featuring Gucci Mane,Rae Sremmurd,hip-hop,hip-hop,20161001,96,1,27,20161217
2,3,Starboy,The Weeknd Featuring Daft Punk,The Weeknd,rnb / soul,rnb,20161008,40,1,30,20161217
3,2,Closer,The Chainsmokers Featuring Halsey,The Chainsmokers,pop,electronic,20160820,9,1,52,20161217
4,6,Side To Side,Ariana Grande Featuring Nicki Minaj,Ariana Grande,pop,pop,20160917,31,4,28,20161217
5,4,24K Magic,Bruno Mars,Bruno Mars,pop,pop,20161029,5,4,41,20161217
6,5,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zaylon Mccall,Zay Hilfigerrr,pop,unknown,20161022,89,5,20,20161217
7,8,Let Me Love You,Dj Snake Featuring Justin Bieber,Dj Snake,hip-hop,trap,20160827,12,4,33,20161217
8,10,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,Maroon 5,rock,rock,20161029,56,6,27,20161217
9,7,Heathens,Twenty One Pilots,Twenty One Pilots,pop,electronic,20160709,14,2,39,20161217
10,9,Broccoli,D.R.A.M. Featuring Lil Yachty,D.R.A.M.,hip-hop,hip-hop,20160702,87,5,37,20161217
11,11,Fake Love,Drake,Drake,hip-hop,hip-hop,20161112,24,8,25,20161217
12,13,Starving,Hailee Steinfeld & Grey Featuring Zedd,Hailee Steinfeld & Grey,pop,epic,20160820,96,12,29,20161217
13,14,I Hate U I Love U,Gnash Featuring Olivia O'Brien,Gnash,pop,pop,20160507,93,10,39,20161217
14,12,Caroline,Amine,Amine,rnb / soul,rnb,20160924,96,11,28,20161217
15,15,Scars To Your Beautiful,Alessia Cara,Alessia Cara,pop,pop,20160917,95,8,43,20161217
16,39,Party Monster,The Weeknd,The Weeknd,rnb / soul,rnb,20161210,39,16,19,20161217
17,28,Bad Things,Machine Gun Kelly X Camilla Cabello,Machine Gun Kelly,hip-hop,hip-hop,20161126,73,4,22,20161217
18,18,The Greatest,Sia Featuring Kendrick Lamar,Sia,pop,female vocalists,20160924,52,18,23,20161217
19,16,Cold Water,Major Lazer Featuring Justin Bieber & Mo,Major Lazer,pop,seen live,20160813,2,2,27,20161217
20,17,Treat You Better,Shawn Mendes,Shawn Mendes,pop,pop,20160625,34,6,39,20161217
21,20,Unsteady,X Ambassadors,X Ambassadors,rock,indie,20160604,99,20,34,20161217
22,48,I Feel It Coming,The Weeknd Featuring Daft Punk,The Weeknd,rnb / soul,rnb,20161210,48,4,26,20161217
23,NEW,All I Want For Christmas Is You,Mariah Carey,Mariah Carey,pop,pop,20161217,23,16,5,20161217
24,21,Cheap Thrills,Sia Featuring Sean Paul,Sia,pop,female vocalists,20160305,81,1,52,20161217
25,19,Can't Stop The Feeling!,Justin Timberlake,Justin Timberlake,pop,pop,20160528,1,1,52,20161217
26,22,Ooouuu,Young M.A.,Young M.A.,hip-hop,hip-hop,20160917,85,19,20,20161217
27,NEW,Sidewalks,The Weeknd Featuring Kendrick Lamar,The Weeknd,rnb / soul,rnb,20161217,27,27,4,20161217
28,24,In The Name Of Love,Martin Garrix & Bebe Rexha,Martin Garrix,electronic,house,20160903,93,24,23,20161217
29,23,Don't Let Me Down,The Chainsmokers Featuring Daya,The Chainsmokers,pop,electronic,20160312,81,3,51,20161217
30,34,Love On The Brain,Rihanna,Rihanna,pop,pop,20161112,80,5,30,20161217
31,NEW,Reminder,The Weeknd,The Weeknd,rnb / soul,rnb,20161217,31,31,4,20161217
32,25,Blue Ain't Your Color,Keith Urban,Keith Urban,country / folk,country,20161001,73,24,21,20161217
33,26,This Is What You Came For,Calvin Harris Featuring Rihanna,Calvin Harris,pop,electronic,20160521,9,3,32,20161217
34,NEW,Six Feet Under,The Weeknd,The Weeknd,rnb / soul,rnb,20161217,34,34,4,20161217
35,32,All Time Low,Jon Bellion,Jon Bellion,pop,electronic,20161029,82,16,22,20161217
36,30,Chill Bill,Rob $Tone Featuring J. Davi$ & Spooks,Rob $Tone,hip-hop,hip-hop,20160820,97,29,26,20161217
37,27,Do You Mind,"Dj Khaled Featuring Nicki Minaj, Chris Brown & August Alsina",Dj Khaled,hip-hop,hip-hop,20160827,94,27,20,20161217
38,31,Ride,Twenty One Pilots,Twenty One Pilots,pop,electronic,20160402,96,5,39,20161217
39,33,May We All,Florida Georgia Line Featuring Tim Mcgraw,Florida Georgia Line,country / folk,country,20160917,56,30,20,20161217
40,29,This Town,Niall Horan,Niall Horan,pop,pop,20161015,63,20,22,20161217
41,36,X,21 Savage & Metro Boomin Featuring Future,21 Savage & Metro Boomin,hip-hop,hip-hop,20161001,98,36,21,20161217
42,38,Needed Me,Rihanna,Rihanna,pop,pop,20160220,91,7,45,20161217
43,NEW,Die For You,The Weeknd,The Weeknd,rnb / soul,rnb,20161217,43,43,3,20161217
44,NEW,Rockin',The Weeknd,The Weeknd,rnb / soul,rnb,20161217,44,44,2,20161217
45,37,One Dance,Drake Featuring Wizkid & Kyla,Drake,hip-hop,hip-hop,20160423,21,1,36,20161217
46,NEW,All I Know,The Weeknd Featuring Future,The Weeknd,rnb / soul,rnb,20161217,46,46,2,20161217
47,NEW,Secrets,The Weeknd,The Weeknd,rnb / soul,rnb,20161217,47,47,2,20161217
48,NEW,True Colors,The Weeknd,The Weeknd,rnb / soul,rnb,20161217,48,48,2,20161217
49,54,Bad And Boujee,Migos Featuring Lil Uzi Vert,Migos,hip-hop,hip-hop,20161203,76,1,36,20161217
50,35,Mercy,Shawn Mendes,Shawn Mendes,pop,pop,20161015,68,15,31,20161217
51,51,Bounce Back,Big Sean,Big Sean,hip-hop,hip-hop,20161126,61,6,28,20161217
52,NEW,How Far I'll Go,Auli'I Cravalho,Auli'I Cravalho,pop,disney,20161217,52,41,11,20161217
53,43,Love Me Now,John Legend,John Legend,rnb / soul,soul,20161119,98,23,18,20161217
54,40,Used To This,Future Featuring Drake,Future,hip-hop,hip-hop,20161126,14,14,18,20161217
55,NEW,False Alarm,The Weeknd,The Weeknd,rnb / soul,rnb,20161217,55,55,2,20161217
