this_week_position,last_week_position,track,artist,clean_artist,genre,entry_date,entry_position,peak_position,total_weeks,chart_date
75,75,"Blue Morning, Blue Day",Foreigner,Foreigner,rock,19781223,75,15,14,19781230
76,76,I Will Survive,Gloria Gaynor,Gloria Gaynor,disco,19781125,107,1,30,19781230
77,77,No Tell Lover,Chicago,Chicago,rock,19781223,77,14,15,19781230
78,78,Dancing In The City,Marshall Hain,Marshall Hain,pop,19781209,92,43,11,19781230
79,79,There'll Never Be,Switch,Switch,electronic,19780902,108,36,18,19781230
80,80,Dancin' Shoes,The Faith Band,The Faith Band,pop,19781216,90,54,9,19781230
81,81,Forever Autumn,Justin Hayward,Justin Hayward,rock,19781007,82,47,13,19781230
82,82,Free Me From My Freedom / Tie Me To A Tree (Handcuff Me),Bonnie Pointer,Bonnie Pointer,disco,19781118,99,58,14,19781230
83,83,What You Won't Do For Love,Bobby Caldwell,Bobby Caldwell,rnb / soul,19781223,83,9,20,19781230
84,84,Who Do Ya Love,K.C. And The Sunshine Band,K.C. And The Sunshine Band,disco,19781216,88,68,8,19781230
85,85,This Moment In Time,Engelbert Humperdinck,Engelbert Humperdinck,pop,19781223,85,58,6,19781230
86,86,You Can Do It,Dobie Gray,Dobie Gray,rnb / soul,19781223,86,37,11,19781230
87,87,Change Of Heart,Eric Carmen,Eric Carmen,pop,19780916,83,19,16,19781230
88,88,Animal House,Stephen Bishop,Stephen Bishop,rock,19781223,88,73,5,19781230
89,89,Moment By Moment,Yvonne Elliman,Yvonne Elliman,disco,19781223,89,59,6,19781230
90,90,Mary's Boy Child /Oh My Lord (Medley) /Dancing In The Strets,Boney M,Boney M,disco,19781223,90,85,5,19781230
91,91,I'm Gonna Make You Love Me,The Blend,The Blend,pop,19781216,91,91,5,19781230
92,92,Ain't That Enough For You,John Davis And The Monster Orchestra,John Davis And The Monster Orchestra,disco,19781209,109,89,6,19781230
93,93,A Little Lovin' (Keeps The Doctor Away),The Raes,The Raes,disco,19781216,93,61,9,19781230
94,94,Can You Fool,Glen Campbell,Glen Campbell,country / folk,19781021,84,38,11,19781230
95,95,Don't Want To Live Without It,Pablo Cruise,Pablo Cruise,rock,19780916,88,21,16,19781230
96,96,You Needed Me,Anne Murray,Anne Murray,country / folk,19780715,88,1,26,19781230
97,97,You Never Done It Like That,The Captain And Tennille,The Captain And Tennille,pop,19780805,83,10,22,19781230
98,98,Ready To Take A Chance Again,Barry Manilow,Barry Manilow,pop,19780916,70,11,16,19781230
99,99,Hot Child In The City,Nick Gilder,Nick Gilder,rock,19780610,88,1,31,19781230
100,100,Manana,Jimmy Buffett,Jimmy Buffett,country / folk,19781125,109,84,7,19781230
101,101,Get Down,Gene Chandler,Gene Chandler,rnb / soul,19781118,105,53,16,19781230
102,102,Midnight Girl,Lenny Williams,Lenny Williams,rnb / soul,19781125,105,102,7,19781230
103,103,Long Stroke,The Adc Band,The Adc Band,rnb / soul,19781209,102,101,5,19781230
104,104,Disco To Go,The Brides Of Funkenstein,The Brides Of Funkenstein,rnb / soul,19781223,104,101,6,19781230
105,105,Now That We Found Love,Third World,Third World,reggae,19781209,106,103,7,19781230
106,106,Children Of Sanchez,Chuck Mangione,Chuck Mangione,jazz,19781216,107,105,4,19781230
107,107,Remember,The Greg Kihn Band,The Greg Kihn Band,rock,19781223,107,107,2,19781230
108,108,Haven't Stop Dancing Yet,Gonzalez,Gonzalez,rock,19781209,110,26,16,19781230
109,109,Take A Ride On A Riverboat,Louisiana'S Le Roux,Louisianas Le Roux,pop,19781223,109,109,2,19781230
110,110,Shoot Me (With Your Love),Tasha Thomas,Tasha Thomas,disco,19781216,110,110,3,19781230
1,2,Le Freak,Chic,Chic,disco,19781028,82,1,25,19781223
2,3,Too Much Heaven / Rest Your Love On Me,The Bee Gees,The Bee Gees,disco,19781118,35,1,21,19781223
3,1,You Don't Bring Me Flowers,Barbra And Neil,Barbra And Neil,pop,19781028,48,1,17,19781223
4,5,My Life,Billy Joel,Billy Joel,rock,19781104,69,3,19,19781223
5,6,I Love The Night Life (Disco 'Round),Alicia Bridges,Alicia Bridges,disco,19780708,86,5,31,19781223
6,4,I Just Wanna Stop,Gino Vannelli,Gino Vannelli,pop,19780909,87,4,21,19781223
7,8,Sharing The Night Together,Dr. Hook,Dr. Hook,rock,19780916,79,6,22,19781223
8,12,Y.M.C.A.,The Village People,The Village People,disco,19781021,87,2,26,19781223
9,9,(Our Love) Don't Throw It All Away,Andy Gibb,Andy Gibb,disco,19781014,70,9,18,19781223
10,13,Hold The Line,Toto,Toto,rock,19781007,84,5,21,19781223
11,18,Ooh Baby Baby,Linda Ronstadt,Linda Ronstadt,pop,19781111,59,7,16,19781223
12,16,How You Gonna See Me Now,Alice Cooper,Alice Cooper,rock,19781021,75,12,16,19781223
13,19,Promises / Watch Out For Lucy,Eric Clapton And His Band,Eric Clapton And His Band,rock,19781014,85,9,18,19781223
14,7,Time Passages,Al Stewart,Al Stewart,country / folk,19780930,85,7,18,19781223
15,10,MacArthur Park,Donna Summer,Donna Summer,disco,19780909,85,1,20,19781223
16,11,Strange Way,Firefall,Firefall,rock,19780930,86,11,19,19781223
17,21,We've Got Tonite,Bob Seger And The Silver Bullet Band,Bob Seger And The Silver Bullet Band,rock,19781028,84,13,17,19781223
18,31,September,"Earth, Wind And Fire","Earth, Wind And Fire",rnb / soul,19781118,79,8,17,19781223
19,26,A Little More Love,Olivia Newton-John,Olivia Newton-John,pop,19781125,68,3,20,19781223
20,45,Please Come Home Christmas,The Eagles,The Eagles,rock,19781209,78,18,8,19781223
21,23,I'm Every Woman,Chaka Khan,Chaka Khan,rnb / soul,19781007,86,21,16,19781223
22,28,Every 1's A Winner,Hot Chocolate,Hot Chocolate,disco,19781111,75,6,18,19781223
23,25,New York Groove,Ace Frehley,Ace Frehley,rock,19781014,87,13,21,19781223
24,17,Sweet Life,Paul Davis,Paul Davis,rock,19780826,85,17,21,19781223
25,27,Bicycle Race / Fat Bottomed Girls,Queen,Queen,rock,19781111,70,24,12,19781223
26,30,Shake It,Ian Matthews,Ian Matthews,rock,19781118,90,13,19,19781223
27,41,Lotta Love,Nicolette Larson,Nicolette Larson,pop,19781125,86,8,19,19781223
28,32,Fire,The Pointer Sisters,The Pointer Sisters,disco,19781111,86,2,23,19781223
29,14,How Much I Feel,Ambrosia,Ambrosia,rock,19780902,90,3,21,19781223
30,35,I Was Made For Dancin',Leif Garrett,Leif Garrett,pop,19781111,85,10,21,19781223
31,15,Straight On,Heart,Heart,rock,19780923,79,15,18,19781223
32,40,Don't Hold Back,Chanson,Chanson,rnb / soul,19781111,83,21,16,19781223
33,34,Instant Replay,Dan Hartman,Dan Hartman,disco,19781014,88,29,17,19781223
34,39,I Will Be In Love With You,Livingston Taylor,Livingston Taylor,country / folk,19781021,89,30,14,19781223
35,37,My Best Friend's Girl,The Cars,The Cars,rock,19781021,85,35,15,19781223
36,22,Part-Time Love,Elton John,Elton John,pop,19781111,63,22,10,19781223
37,48,A Man I'll Never Be,Boston,Boston,rock,19781118,84,31,12,19781223
38,42,The Gambler,Kenny Rogers,Kenny Rogers,country / folk,19781104,84,16,22,19781223
39,43,Take Me To The River,The Talking Heads,The Talking Heads,rock,19781028,110,26,18,19781223
40,NEW,Da Ya Think I'm Sexy,Rod Stewart,Rod Stewart,rock,19781223,40,1,21,19781223
41,50,Don't Cry Out Loud,Melissa Manchester,Melissa Manchester,pop,19781118,87,10,23,19781223
42,46,Mary Jane,Rick James,Rick James,rnb / soul,19781104,83,41,12,19781223
43,53,Home And Dry,Gerry Rafferty,Gerry Rafferty,rock,19781202,79,28,13,19781223
44,55,Got To Be Real,Cheryl Lynn,Cheryl Lynn,disco,19781202,78,12,18,19781223
45,49,One Last Kiss,The J. Geils Band,The J. Geils Band,rock,19781118,89,35,13,19781223
46,47,"Hold Me, Touch Me",Paul Stanley,Paul Stanley,rock,19781104,85,46,12,19781223
47,52,You Thrill Me,Exile,Exile,pop,19781125,82,40,11,19781223
48,59,The Dream Never Dies,The Cooper Brothers,The Cooper Brothers,rock,19781028,92,48,13,19781223
49,54,You Took The Words Right Out Of My Mouth,Meat Loaf,Meat Loaf,rock,19781111,90,39,13,19781223
50,61,Radioactive,Gene Simmons,Gene Simmons,rock,19781202,84,47,8,19781223
51,29,Double Vision,Foreigner,Foreigner,rock,19780923,67,2,20,19781223
52,24,The Power Of Gold,Dan Fogelberg / Tim Weisberg,Dan Fogelberg / Tim Weisberg,pop,19781014,82,24,14,19781223
53,67,Love Don't Live Here Anymore,Rose Royce,Rose Royce,rnb / soul,19781209,81,32,11,19781223
54,68,Soul Man,The Blues Brothers,The Blues Brothers,rock,19781209,86,14,15,19781223
55,78,Shattered,The Rolling Stones,The Rolling Stones,rock,19781216,78,31,10,19781223
56,76,Baby I'm Burnin' / I Really Got The Feeling,Dolly Parton,Dolly Parton,country / folk,19781209,88,25,14,19781223
57,75,Somewhere In The Night,Barry Manilow,Barry Manilow,pop,19781216,75,9,15,19781223
58,60,In The Bush,Musique,Musique,disco,19780930,110,58,16,19781223
59,71,You Need A Woman Tonight,The Captain And Tennille,The Captain And Tennille,pop,19781209,82,40,10,19781223
60,62,Your Sweetness Is My Weakness,Barry White,Barry White,rnb / soul,19781118,93,60,9,19781223
61,20,Alive Again,Chicago,Chicago,rock,19781021,63,14,13,19781223
62,66,Easy Driver,Kenny Loggins,Kenny Loggins,pop,19781202,86,60,8,19781223
63,65,Miles Away,Fotomaker,Fotomaker,pop,19781202,85,63,6,19781223
64,79,Dancin' Shoes,Nigel Olsson,Nigel Olsson,disco,19781216,79,18,16,19781223
65,74,I Don't Wanna Lose You,Daryl Hall And John Oates,Daryl Hall And John Oates,pop,19781209,85,42,10,19781223
66,70,Light The Sky On Fire,Jefferson Starship,Jefferson Starship,rock,19781202,90,66,6,19781223
67,73,Got To Have Loving,Don Ray,Don Ray,disco,19781125,88,67,8,19781223
68,72,I Believe You,The Carpenters,The Carpenters,pop,19781209,83,68,5,19781223
69,69,Well All Right,Santana,Santana,rock,19781111,87,69,8,19781223
70,80,Lost In Your Love,John Paul Young,John Paul Young,pop,19781209,90,55,9,19781223
71,83,Shake Your Groove Thing,Peaches And Herb,Peaches And Herb,disco,19781216,83,5,22,19781223
72,82,Silver Lining,Player,Player,pop,19781216,82,62,6,19781223
73,77,You've Really Got A Hold On Me,Eddie Money,Eddie Money,rock,19781118,107,72,9,19781223
74,33,Run For Home,Lindisfarne,Lindisfarne,country / folk,19780930,90,33,14,19781223
75,NEW,"Blue Morning, Blue Day",Foreigner,Foreigner,rock,19781223,75,15,14,19781223
76,87,I Will Survive,Gloria Gaynor,Gloria Gaynor,disco,19781125,107,1,30,19781223
77,NEW,No Tell Lover,Chicago,Chicago,rock,19781223,77,14,15,19781223
78,89,Dancing In The City,Marshall Hain,Marshall Hain,pop,19781209,92,43,11,19781223
79,36,There'll Never Be,Switch,Switch,electronic,19780902,108,36,18,19781223
80,90,Dancin' Shoes,The Faith Band,The Faith Band,pop,19781216,90,54,9,19781223
81,64,Forever Autumn,Justin Hayward,Justin Hayward,rock,19781007,82,47,13,19781223
82,86,Free Me From My Freedom / Tie Me To A Tree (Handcuff Me),Bonnie Pointer,Bonnie Pointer,disco,19781118,99,58,14,19781223
83,NEW,What You Won't Do For Love,Bobby Caldwell,Bobby Caldwell,rnb / soul,19781223,83,9,20,19781223
84,88,Who Do Ya Love,K.C. And The Sunshine Band,K.C. And The Sunshine Band,disco,19781216,88,68,8,19781223
85,NEW,This Moment In Time,Engelbert Humperdinck,Engelbert Humperdinck,pop,19781223,85,58,6,19781223
86,NEW,You Can Do It,Dobie Gray,Dobie Gray,rnb / soul,19781223,86,37,11,19781223
87,44,Change Of Heart,Eric Carmen,Eric Carmen,pop,19780916,83,19,16,19781223
88,NEW,Animal House,Stephen Bishop,Stephen Bishop,rock,19781223,88,73,5,19781223
89,NEW,Moment By Moment,Yvonne Elliman,Yvonne Elliman,disco,19781223,89,59,6,19781223
90,NEW,Mary's Boy Child /Oh My Lord (Medley) /Dancing In The Strets,Boney M,Boney M,disco,19781223,90,85,5,19781223
91,91,I'm Gonna Make You Love Me,The Blend,The Blend,pop,19781216,91,91,5,19781223
92,108,Ain't That Enough For You,John Davis And The Monster Orchestra,John Davis And The Monster Orchestra,disco,19781209,109,89,6,19781223
93,93,A Little Lovin' (Keeps The Doctor Away),The Raes,The Raes,disco,19781216,93,61,9,19781223
94,38,Can You Fool,Glen Campbell,Glen Campbell,country / folk,19781021,84,38,11,19781223
95,51,Don't Want To Live Without It,Pablo Cruise,Pablo Cruise,rock,19780916,88,21,16,19781223
96,56,You Needed Me,Anne Murray,Anne Murray,country / folk,19780715,88,1,26,19781223
97,58,You Never Done It Like That,The Captain And Tennille,The Captain And Tennille,pop,19780805,83,10,22,19781223
98,57,Ready To Take A Chance Again,Barry Manilow,Barry Manilow,pop,19780916,70,11,16,19781223
99,63,Hot Child In The City,Nick Gilder,Nick Gilder,rock,19780610,88,1,31,19781223
100,84,Manana,Jimmy Buffett,Jimmy Buffett,country / folk,19781125,109,84,7,19781223
101,102,Get Down,Gene Chandler,Gene Chandler,rnb / soul,19781118,105,53,16,19781223
102,103,Midnight Girl,Lenny Williams,Lenny Williams,rnb / soul,19781125,105,102,7,19781223
103,104,Long Stroke,The Adc Band,The Adc Band,rnb / soul,19781209,102,101,5,19781223
104,NEW,Disco To Go,The Brides Of Funkenstein,The Brides Of Funkenstein,rnb / soul,19781223,104,101,6,19781223
105,105,Now That We Found Love,Third World,Third World,reggae,19781209,106,103,7,19781223
106,107,Children Of Sanchez,Chuck Mangione,Chuck Mangione,jazz,19781216,107,105,4,19781223
107,NEW,Remember,The Greg Kihn Band,The Greg Kihn Band,rock,19781223,107,107,2,19781223
108,106,Haven't Stop Dancing Yet,Gonzalez,Gonzalez,rock,19781209,110,26,16,19781223
109,NEW,Take A Ride On A Riverboat,Louisiana'S Le Roux,Louisianas Le Roux,pop,19781223,109,109,2,19781223
110,110,Shoot Me (With Your Love),Tasha Thomas,Tasha Thomas,disco,19781216,110,110,3,19781223
1,3,You Don't Bring Me Flowers,Barbra And Neil,Barbra And Neil,pop,19781028,48,1,17,19781216
2,1,Le Freak,Chic,Chic,disco,19781028,82,1,25,19781216
3,12,Too Much Heaven / Rest Your Love On Me,The Bee Gees,The Bee Gees,disco,19781118,35,1,21,19781216
4,4,I Just Wanna Stop,Gino Vannelli,Gino Vannelli,pop,19780909,87,4,21,19781216
5,8,My Life,Billy Joel,Billy Joel,rock,19781104,69,3,19,19781216
6,6,I Love The Night Life (Disco 'Round),Alicia Bridges,Alicia Bridges,disco,19780708,86,5,31,19781216
7,7,Time Passages,Al Stewart,Al Stewart,country / folk,19780930,85,7,18,19781216
8,9,Sharing The Night Together,Dr. Hook,Dr. Hook,rock,19780916,79,6,22,19781216
9,10,(Our Love) Don't Throw It All Away,Andy Gibb,Andy Gibb,disco,19781014,70,9,18,19781216
10,2,MacArthur Park,Donna Summer,Donna Summer,disco,19780909,85,1,20,19781216
11,11,Strange Way,Firefall,Firefall,rock,19780930,86,11,19,19781216
12,13,Y.M.C.A.,The Village People,The Village People,disco,19781021,87,2,26,19781216
13,15,Hold The Line,Toto,Toto,rock,19781007,84,5,21,19781216
14,5,How Much I Feel,Ambrosia,Ambrosia,rock,19780902,90,3,21,19781216
15,16,Straight On,Heart,Heart,rock,19780923,79,15,18,19781216
16,20,How You Gonna See Me Now,Alice Cooper,Alice Cooper,rock,19781021,75,12,16,19781216
17,18,Sweet Life,Paul Davis,Paul Davis,rock,19780826,85,17,21,19781216
18,22,Ooh Baby Baby,Linda Ronstadt,Linda Ronstadt,pop,19781111,59,7,16,19781216
19,26,Promises / Watch Out For Lucy,Eric Clapton And His Band,Eric Clapton And His Band,rock,19781014,85,9,18,19781216
20,14,Alive Again,Chicago,Chicago,rock,19781021,63,14,13,19781216
21,25,We've Got Tonite,Bob Seger And The Silver Bullet Band,Bob Seger And The Silver Bullet Band,rock,19781028,84,13,17,19781216
22,23,Part-Time Love,Elton John,Elton John,pop,19781111,63,22,10,19781216
23,27,I'm Every Woman,Chaka Khan,Chaka Khan,rnb / soul,19781007,86,21,16,19781216
24,24,The Power Of Gold,Dan Fogelberg / Tim Weisberg,Dan Fogelberg / Tim Weisberg,pop,19781014,82,24,14,19781216
25,30,New York Groove,Ace Frehley,Ace Frehley,rock,19781014,87,13,21,19781216
26,35,A Little More Love,Olivia Newton-John,Olivia Newton-John,pop,19781125,68,3,20,19781216
27,31,Bicycle Race / Fat Bottomed Girls,Queen,Queen,rock,19781111,70,24,12,19781216
28,32,Every 1's A Winner,Hot Chocolate,Hot Chocolate,disco,19781111,75,6,18,19781216
29,17,Double Vision,Foreigner,Foreigner,rock,19780923,67,2,20,19781216
30,54,Shake It,Ian Matthews,Ian Matthews,rock,19781118,90,13,19,19781216
31,49,September,"Earth, Wind And Fire","Earth, Wind And Fire",rnb / soul,19781118,79,8,17,19781216
32,41,Fire,The Pointer Sisters,The Pointer Sisters,disco,19781111,86,2,23,19781216
33,33,Run For Home,Lindisfarne,Lindisfarne,country / folk,19780930,90,33,14,19781216
34,37,Instant Replay,Dan Hartman,Dan Hartman,disco,19781014,88,29,17,19781216
35,40,I Was Made For Dancin',Leif Garrett,Leif Garrett,pop,19781111,85,10,21,19781216
36,36,There'll Never Be,Switch,Switch,electronic,19780902,108,36,18,19781216
37,39,My Best Friend's Girl,The Cars,The Cars,rock,19781021,85,35,15,19781216
38,38,Can You Fool,Glen Campbell,Glen Campbell,country / folk,19781021,84,38,11,19781216
39,42,I Will Be In Love With You,Livingston Taylor,Livingston Taylor,country / folk,19781021,89,30,14,19781216
40,45,Don't Hold Back,Chanson,Chanson,rnb / soul,19781111,83,21,16,19781216
41,51,Lotta Love,Nicolette Larson,Nicolette Larson,pop,19781125,86,8,19,19781216
42,46,The Gambler,Kenny Rogers,Kenny Rogers,country / folk,19781104,84,16,22,19781216
43,48,Take Me To The River,The Talking Heads,The Talking Heads,rock,19781028,110,26,18,19781216
44,19,Change Of Heart,Eric Carmen,Eric Carmen,pop,19780916,83,19,16,19781216
45,78,Please Come Home Christmas,The Eagles,The Eagles,rock,19781209,78,18,8,19781216
46,52,Mary Jane,Rick James,Rick James,rnb / soul,19781104,83,41,12,19781216
47,53,"Hold Me, Touch Me",Paul Stanley,Paul Stanley,rock,19781104,85,46,12,19781216
48,50,A Man I'll Never Be,Boston,Boston,rock,19781118,84,31,12,19781216
49,55,One Last Kiss,The J. Geils Band,The J. Geils Band,rock,19781118,89,35,13,19781216
50,56,Don't Cry Out Loud,Melissa Manchester,Melissa Manchester,pop,19781118,87,10,23,19781216
51,21,Don't Want To Live Without It,Pablo Cruise,Pablo Cruise,rock,19780916,88,21,16,19781216
52,60,You Thrill Me,Exile,Exile,pop,19781125,82,40,11,19781216
53,58,Home And Dry,Gerry Rafferty,Gerry Rafferty,rock,19781202,79,28,13,19781216
54,62,You Took The Words Right Out Of My Mouth,Meat Loaf,Meat Loaf,rock,19781111,90,39,13,19781216
55,66,Got To Be Real,Cheryl Lynn,Cheryl Lynn,disco,19781202,78,12,18,19781216
56,28,You Needed Me,Anne Murray,Anne Murray,country / folk,19780715,88,1,26,19781216
57,29,Ready To Take A Chance Again,Barry Manilow,Barry Manilow,pop,19780916,70,11,16,19781216
58,34,You Never Done It Like That,The Captain And Tennille,The Captain And Tennille,pop,19780805,83,10,22,19781216
59,67,The Dream Never Dies,The Cooper Brothers,The Cooper Brothers,rock,19781028,92,48,13,19781216
60,61,In The Bush,Musique,Musique,disco,19780930,110,58,16,19781216
61,73,Radioactive,Gene Simmons,Gene Simmons,rock,19781202,84,47,8,19781216
62,69,Your Sweetness Is My Weakness,Barry White,Barry White,rnb / soul,19781118,93,60,9,19781216
63,63,Hot Child In The City,Nick Gilder,Nick Gilder,rock,19780610,88,1,31,19781216
64,47,Forever Autumn,Justin Hayward,Justin Hayward,rock,19781007,82,47,13,19781216
65,76,Miles Away,Fotomaker,Fotomaker,pop,19781202,85,63,6,19781216
66,77,Easy Driver,Kenny Loggins,Kenny Loggins,pop,19781202,86,60,8,19781216
67,81,Love Don't Live Here Anymore,Rose Royce,Rose Royce,rnb / soul,19781209,81,32,11,19781216
68,86,Soul Man,The Blues Brothers,The Blues Brothers,rock,19781209,86,14,15,19781216
69,70,Well All Right,Santana,Santana,rock,19781111,87,69,8,19781216
70,80,Light The Sky On Fire,Jefferson Starship,Jefferson Starship,rock,19781202,90,66,6,19781216
71,82,You Need A Woman Tonight,The Captain And Tennille,The Captain And Tennille,pop,19781209,82,40,10,19781216
72,83,I Believe You,The Carpenters,The Carpenters,pop,19781209,83,68,5,19781216
73,75,Got To Have Loving,Don Ray,Don Ray,disco,19781125,88,67,8,19781216
