this_week_position,last_week_position,track,artist,clean_artist,clean_genre,genre,entry_date,entry_position,peak_position,total_weeks,chart_date
30,31,Never Should've Let You Go,Hi-Five,Hi-Five,rnb / soul,rnb,19931016,82,30,20,19931225
31,27,Time And Chance,Color Me Badd,Color Me Badd,pop,90s,19931030,84,23,19,19931225
32,39,Dreams,Gabrielle,Gabrielle,rnb / soul,soul,19931009,83,26,28,19931225
33,42,Jessie,Joshua Kadison,Joshua Kadison,pop,pop,19931009,96,26,22,19931225
34,34,U.N.I.T.Y.,Queen Latifah,Queen Latifah,hip-hop,hip-hop,19931127,63,23,20,19931225
35,43,Cryin',Aerosmith,Aerosmith,rock,rock,19930731,88,12,26,19931225
36,30,Anniversary,Tony! Toni! Tone!,Tony! Toni! Tone!,rnb / soul,soul,19930925,84,10,20,19931225
37,28,Both Sides Of The Story,Phil Collins,Phil Collins,pop,pop,19931030,80,25,17,19931225
38,32,The River Of Dreams,Billy Joel,Billy Joel,rock,classic rock,19930731,64,3,27,19931225
39,35,(I Know I Got) Skillz,Shaquille O'Neal,Shaquille O'Neal,hip-hop,hip-hop,19931023,74,35,20,19931225
40,33,Sweat (A La La La La Long),Inner Circle,Inner Circle,reggae,reggae,19930807,84,16,25,19931225
41,38,No Rain,Blind Melon,Blind Melon,rock,grunge,19930821,90,20,23,19931225
42,NEW,Understanding,Xscape,Xscape,rnb / soul,rnb,19931225,42,8,20,19931225
43,40,If,Janet Jackson,Janet Jackson,pop,pop,19930724,57,4,27,19931225
44,44,Slow And Easy,Zapp & Roger,Zapp & Roger,rnb / soul,funk,19931030,87,43,20,19931225
45,54,Amazing,Aerosmith,Aerosmith,rock,rock,19931204,94,24,21,19931225
46,48,Found Out About You,Gin Blossoms,Gin Blossoms,rock,alternative,19931120,87,25,34,19931225
47,37,Wild World,Mr. Big,Mr. Big,rock,hard rock,19931009,77,27,20,19931225
48,41,Another Sad Love Song,Toni Braxton,Toni Braxton,rnb / soul,rnb,19930703,88,7,26,19931225
49,52,Real Muthaphuckkin G's,Eazy-E,Eazy-E,hip-hop,rap,19931113,80,42,16,19931225
50,45,Two Steps Behind,Def Leppard,Def Leppard,rock,hard rock,19930911,52,12,20,19931225
51,46,Higher Ground,Ub40,Ub40,reggae,reggae,19931009,93,45,20,19931225
52,51,Reason To Believe,Rod Stewart,Rod Stewart,rock,classic rock,19930814,93,19,20,19931225
53,65,Let It Snow,Boyz Ii Men,Boyz Ii Men,rnb / soul,rnb,19931211,66,32,7,19931225
54,59,Cantaloop (Flip Fantasia),Us3,Us3,pop,acid jazz,19931127,89,9,27,19931225
55,56,Award Tour,A Tribe Called Quest,A Tribe Called Quest,hip-hop,hip-hop,19931106,79,47,18,19931225
56,62,True Love,Elton John & Kiki Dee,Elton John & Kiki Dee,pop,pop,19931127,77,56,12,19931225
57,53,Come Inside,Intro,Intro,rnb / soul,rnb,19930904,93,33,20,19931225
58,66,Goody Goody,Lisette Melendez,Lisette Melendez,pop,freestyle,19931211,81,53,15,19931225
59,67,Miss You In A Heartbeat,Def Leppard,Def Leppard,rock,hard rock,19931211,94,39,17,19931225
60,57,I'll Be Loving You,Collage,Collage,rock,progressive rock,19931127,82,56,20,19931225
61,60,Soul To Squeeze,Red Hot Chili Peppers,Red Hot Chili Peppers,rock,rock,19930828,95,22,20,19931225
62,61,Hopelessly,Rick Astley,Rick Astley,pop,pop,19930904,84,28,20,19931225
63,58,Freakit,Das Efx,Das Efx,hip-hop,hip-hop,19931113,68,43,12,19931225
64,63,Everybody Hurts,R.E.M.,R.E.M.,rock,rock,19930911,89,29,20,19931225
65,72,God Blessed Texas,Little Texas,Little Texas,country / folk,country,19931113,95,55,12,19931225
66,75,"Stay (Faraway, So Close!)",U2,U2,rock,rock,19931218,75,61,13,19931225
67,71,Into Your Arms,Lemonheads,Lemonheads,rock,alternative,19931113,99,67,14,19931225
68,64,As Long As I Can Dream,Expose,Expose,pop,80s,19931016,80,55,14,19931225
69,78,Cannonball,Breeders,Breeders,rock,alternative,19931204,93,44,20,19931225
70,84,Yours,Shai,Shai,rnb / soul,rnb,19931211,98,63,11,19931225
71,76,Give It Up,Goodmen,Goodmen,electronic,house,19931127,91,71,14,19931225
72,81,Sentimental,Kenny G,Kenny G,jazz,jazz,19931211,85,72,10,19931225
73,68,Indo Smoke,Mista Grimm,Mista Grimm,rnb / soul,g-funk,19930925,96,56,20,19931225
74,55,Really Doe,Ice Cube,Ice Cube,hip-hop,rap,19931211,54,54,9,19931225
75,74,Method Man,Wu-Tang Clan,Wu-Tang Clan,hip-hop,hip-hop,19931009,92,69,14,19931225
76,69,Looking For Mr. Do Right,Jade,Jade,electronic,drum and bass,19931106,97,69,22,19931225
77,73,Send Me A Lover,Taylor Dayne,Taylor Dayne,pop,80s,19931002,85,50,14,19931225
78,77,Let Me Ride,Dr. Dre,Dr. Dre,hip-hop,hip-hop,19930925,87,34,18,19931225
79,70,Better Than You,Lisa Keith,Lisa Keith,pop,pop,19930821,99,36,20,19931225
80,87,Fast As You,Dwight Yoakam,Dwight Yoakam,country / folk,country,19931211,96,70,10,19931225
81,80,93 'Til Infinity,Souls Of Mischief,Souls Of Mischief,hip-hop,hip-hop,19931113,94,72,9,19931225
82,79,I'm Looking For The One (To Be With Me),Jazzy Jeff & The Fresh Prince,Jazzy Jeff & The Fresh Prince,hip-hop,hip-hop,19931204,95,79,7,19931225
83,NEW,Life (Everybody Needs Somebody To Love),Haddaway,Haddaway,electronic,dance,19931225,83,41,16,19931225
84,89,Betcha'll Never Find,Chantay Savage,Chantay Savage,rnb / soul,rnb,19931218,89,70,14,19931225
85,90,The Song Remembers When,Trisha Yearwood,Trisha Yearwood,country / folk,country,19931127,97,82,9,19931225
86,NEW,Mary Jane's Last Dance,Tom Petty And The Heartbreakers,Tom Petty And The Heartbreakers,rock,classic rock,19931225,86,14,20,19931225
87,NEW,Will You Be There (In The Morning),Heart,Heart,rock,classic rock,19931225,87,39,18,19931225
88,NEW,Rubberband Girl,Kate Bush,Kate Bush,pop,female vocalists,19931225,88,88,6,19931225
89,NEW,I Love Music,Rozalla,Rozalla,electronic,dance,19931225,89,76,7,19931225
90,86,Love For Love,Robin S,Robin S,electronic,house,19930821,82,53,19,19931225
91,NEW,John Deere Green,Joe Diffie,Joe Diffie,country / folk,country,19931225,91,69,11,19931225
92,88,I'm Real,Kris Kross,Kris Kross,hip-hop,hip-hop,19931120,95,84,6,19931225
93,85,Reality,Yolanda,Yolanda,pop,pop,19931030,92,72,10,19931225
94,82,Foreplay,Raab,Raab,hip-hop,rap,19931016,84,74,11,19931225
95,83,Something In Your Eyes,Bell Biv Devoe,Bell Biv Devoe,rnb / soul,new jack swing,19930821,89,38,19,19931225
96,99,Push The Feeling On,Nightcrawlers,Nightcrawlers,electronic,house,19931002,86,80,15,19931225
97,95,What's It To You,Clay Walker,Clay Walker,country / folk,country,19931009,84,73,15,19931225
98,93,Here Come The Lords,Lords Of The Underground,Lords Of The Underground,hip-hop,hip-hop,19931218,93,93,6,19931225
99,98,Rock With You,Inner Circle,Inner Circle,reggae,reggae,19931218,98,98,2,19931225
100,94,Same Ol' Shit,Mc Ren,Mc Ren,pop,gangsta rap,19931204,90,90,4,19931225
1,1,Again,Janet Jackson,Janet Jackson,pop,pop,19931023,15,1,23,19931218
2,3,All That She Wants,Ace Of Base,Ace Of Base,pop,pop,19930918,92,2,36,19931218
3,4,Hero,Mariah Carey,Mariah Carey,pop,pop,19931023,71,1,30,19931218
4,2,I'd Do Anything For Love (But I Won't Do That),Meat Loaf,Meat Loaf,rock,rock,19930918,68,1,22,19931218
5,5,Shoop,Salt-N-Pepa,Salt-N-Pepa,hip-hop,hip-hop,19931009,68,4,25,19931218
6,6,Gangsta Lean,Drs,Drs,hip-hop,hip-hop,19931016,76,4,20,19931218
7,10,All For Love,Bryan Adams / Rod Stewart / Sting,Bryan Adams / Rod Stewart / Sting,pop,unknown,19931127,51,1,22,19931218
8,8,Breathe Again,Toni Braxton,Toni Braxton,rnb / soul,rnb,19931016,53,3,35,19931218
9,9,Please Forgive Me,Bryan Adams,Bryan Adams,rock,rock,19931023,65,7,28,19931218
10,12,Said I Loved You ... But I Lied,Michael Bolton,Michael Bolton,pop,pop,19931106,55,6,24,19931218
11,7,Just Kickin' It,Xscape,Xscape,rnb / soul,rnb,19930918,90,2,21,19931218
12,11,Can We Talk,Tevin Campbell,Tevin Campbell,rnb / soul,rnb,19931016,59,9,26,19931218
13,13,Keep Ya Head Up,2Pac,2Pac,hip-hop,rap,19931030,83,12,20,19931218
14,14,Whoomp! (There It Is),Tag Team,Tag Team,hip-hop,hip-hop,19930529,65,2,45,19931218
15,37,What's My Name?,Snoop Dogg,Snoop Dogg,hip-hop,hip-hop,19931204,40,8,17,19931218
16,15,Hey Mr. D.J.,Zhane,Zhane,rnb / soul,rnb,19930828,79,6,24,19931218
17,16,What Is Love,Haddaway,Haddaway,electronic,dance,19930828,87,11,26,19931218
18,19,Linger,The Cranberries,The Cranberries,rock,rock,19931023,91,8,24,19931218
19,17,Dreamlover,Mariah Carey,Mariah Carey,pop,pop,19930807,40,1,29,19931218
20,24,Mr. Vain,Culture Beat,Culture Beat,electronic,eurodance,19931106,81,17,20,19931218
21,21,Never Keeping Secrets,Babyface,Babyface,rnb / soul,rnb,19931023,89,15,23,19931218
22,18,Come Baby Come,K7,K7,hip-hop,hip-hop,19930904,96,18,21,19931218
23,26,Because The Night,"10,000 Maniacs","10,000 Maniacs",pop,female vocalists,19931106,92,11,29,19931218
24,22,Sex Me (Parts I),R. Kelly,R. Kelly,rnb / soul,rnb,19931030,66,20,19,19931218
25,29,Cry For You,Jodeci,Jodeci,rnb / soul,rnb,19931127,86,15,20,19931218
26,28,I Can See Clearly Now,Jimmy Cliff,Jimmy Cliff,reggae,reggae,19931106,95,18,25,19931218
27,23,Time And Chance,Color Me Badd,Color Me Badd,pop,90s,19931030,84,23,19,19931218
28,25,Both Sides Of The Story,Phil Collins,Phil Collins,pop,pop,19931030,80,25,17,19931218
29,34,All About Soul,Billy Joel,Billy Joel,rock,classic rock,19931106,67,29,20,19931218
30,20,Anniversary,Tony! Toni! Tone!,Tony! Toni! Tone!,rnb / soul,soul,19930925,84,10,20,19931218
31,33,Never Should've Let You Go,Hi-Five,Hi-Five,rnb / soul,rnb,19931016,82,30,20,19931218
32,27,The River Of Dreams,Billy Joel,Billy Joel,rock,classic rock,19930731,64,3,27,19931218
33,31,Sweat (A La La La La Long),Inner Circle,Inner Circle,reggae,reggae,19930807,84,16,25,19931218
34,41,U.N.I.T.Y.,Queen Latifah,Queen Latifah,hip-hop,hip-hop,19931127,63,23,20,19931218
35,35,(I Know I Got) Skillz,Shaquille O'Neal,Shaquille O'Neal,hip-hop,hip-hop,19931023,74,35,20,19931218
36,43,Getto Jam,Domino,Domino,pop,eurobeat,19931127,68,7,20,19931218
37,30,Wild World,Mr. Big,Mr. Big,rock,hard rock,19931009,77,27,20,19931218
38,36,No Rain,Blind Melon,Blind Melon,rock,grunge,19930821,90,20,23,19931218
39,42,Dreams,Gabrielle,Gabrielle,rnb / soul,soul,19931009,83,26,28,19931218
40,39,If,Janet Jackson,Janet Jackson,pop,pop,19930724,57,4,27,19931218
41,32,Another Sad Love Song,Toni Braxton,Toni Braxton,rnb / soul,rnb,19930703,88,7,26,19931218
42,44,Jessie,Joshua Kadison,Joshua Kadison,pop,pop,19931009,96,26,22,19931218
43,38,Cryin',Aerosmith,Aerosmith,rock,rock,19930731,88,12,26,19931218
44,45,Slow And Easy,Zapp & Roger,Zapp & Roger,rnb / soul,funk,19931030,87,43,20,19931218
45,40,Two Steps Behind,Def Leppard,Def Leppard,rock,hard rock,19930911,52,12,20,19931218
46,51,Higher Ground,Ub40,Ub40,reggae,reggae,19931009,93,45,20,19931218
47,61,The Power Of Love,Celine Dion,Celine Dion,pop,pop,19931127,90,1,33,19931218
48,60,Found Out About You,Gin Blossoms,Gin Blossoms,rock,alternative,19931120,87,25,34,19931218
49,49,Hey Jealousy,Gin Blossoms,Gin Blossoms,rock,alternative,19930724,94,25,22,19931218
50,46,I Get Around,2Pac,2Pac,hip-hop,rap,19930703,78,11,25,19931218
51,48,Reason To Believe,Rod Stewart,Rod Stewart,rock,classic rock,19930814,93,19,20,19931218
52,47,Real Muthaphuckkin G's,Eazy-E,Eazy-E,hip-hop,rap,19931113,80,42,16,19931218
53,53,Come Inside,Intro,Intro,rnb / soul,rnb,19930904,93,33,20,19931218
54,67,Amazing,Aerosmith,Aerosmith,rock,rock,19931204,94,24,21,19931218
55,54,Really Doe,Ice Cube,Ice Cube,hip-hop,rap,19931211,54,54,9,19931218
56,57,Award Tour,A Tribe Called Quest,A Tribe Called Quest,hip-hop,hip-hop,19931106,79,47,18,19931218
57,64,I'll Be Loving You,Collage,Collage,rock,progressive rock,19931127,82,56,20,19931218
58,59,Freakit,Das Efx,Das Efx,hip-hop,hip-hop,19931113,68,43,12,19931218
59,69,Cantaloop (Flip Fantasia),Us3,Us3,pop,acid jazz,19931127,89,9,27,19931218
60,56,Soul To Squeeze,Red Hot Chili Peppers,Red Hot Chili Peppers,rock,rock,19930828,95,22,20,19931218
61,58,Hopelessly,Rick Astley,Rick Astley,pop,pop,19930904,84,28,20,19931218
62,62,True Love,Elton John & Kiki Dee,Elton John & Kiki Dee,pop,pop,19931127,77,56,12,19931218
63,52,Everybody Hurts,R.E.M.,R.E.M.,rock,rock,19930911,89,29,20,19931218
64,55,As Long As I Can Dream,Expose,Expose,pop,80s,19931016,80,55,14,19931218
65,66,Let It Snow,Boyz Ii Men,Boyz Ii Men,rnb / soul,rnb,19931211,66,32,7,19931218
66,81,Goody Goody,Lisette Melendez,Lisette Melendez,pop,freestyle,19931211,81,53,15,19931218
67,94,Miss You In A Heartbeat,Def Leppard,Def Leppard,rock,hard rock,19931211,94,39,17,19931218
68,63,Indo Smoke,Mista Grimm,Mista Grimm,rnb / soul,g-funk,19930925,96,56,20,19931218
69,70,Looking For Mr. Do Right,Jade,Jade,electronic,drum and bass,19931106,97,69,22,19931218
70,65,Better Than You,Lisa Keith,Lisa Keith,pop,pop,19930821,99,36,20,19931218
71,71,Into Your Arms,Lemonheads,Lemonheads,rock,alternative,19931113,99,67,14,19931218
72,80,God Blessed Texas,Little Texas,Little Texas,country / folk,country,19931113,95,55,12,19931218
73,68,Send Me A Lover,Taylor Dayne,Taylor Dayne,pop,80s,19931002,85,50,14,19931218
74,72,Method Man,Wu-Tang Clan,Wu-Tang Clan,hip-hop,hip-hop,19931009,92,69,14,19931218
75,NEW,"Stay (Faraway, So Close!)",U2,U2,rock,rock,19931218,75,61,13,19931218
76,77,Give It Up,Goodmen,Goodmen,electronic,house,19931127,91,71,14,19931218
77,73,Let Me Ride,Dr. Dre,Dr. Dre,hip-hop,hip-hop,19930925,87,34,18,19931218
78,97,Cannonball,Breeders,Breeders,rock,alternative,19931204,93,44,20,19931218
79,92,I'm Looking For The One (To Be With Me),Jazzy Jeff & The Fresh Prince,Jazzy Jeff & The Fresh Prince,hip-hop,hip-hop,19931204,95,79,7,19931218
80,76,93 'Til Infinity,Souls Of Mischief,Souls Of Mischief,hip-hop,hip-hop,19931113,94,72,9,19931218
81,85,Sentimental,Kenny G,Kenny G,jazz,jazz,19931211,85,72,10,19931218
82,78,Foreplay,Raab,Raab,hip-hop,rap,19931016,84,74,11,19931218
83,75,Something In Your Eyes,Bell Biv Devoe,Bell Biv Devoe,rnb / soul,new jack swing,19930821,89,38,19,19931218
84,98,Yours,Shai,Shai,rnb / soul,rnb,19931211,98,63,11,19931218
85,88,Reality,Yolanda,Yolanda,pop,pop,19931030,92,72,10,19931218
86,82,Love For Love,Robin S,Robin S,electronic,house,19930821,82,53,19,19931218
87,96,Fast As You,Dwight Yoakam,Dwight Yoakam,country / folk,country,19931211,96,70,10,19931218
88,86,I'm Real,Kris Kross,Kris Kross,hip-hop,hip-hop,19931120,95,84,6,19931218
89,NEW,Betcha'll Never Find,Chantay Savage,Chantay Savage,rnb / soul,rnb,19931218,89,70,14,19931218
90,91,The Song Remembers When,Trisha Yearwood,Trisha Yearwood,country / folk,country,19931127,97,82,9,19931218
91,79,Fields Of Gray,Bruce Hornsby,Bruce Hornsby,country / folk,singer-songwriter,19931009,94,69,11,19931218
92,74,Human Wheels,John Mellencamp,John Mellencamp,rock,rock,19930918,98,48,14,19931218
93,NEW,Here Come The Lords,Lords Of The Underground,Lords Of The Underground,hip-hop,hip-hop,19931218,93,93,6,19931218
94,100,Same Ol' Shit,Mc Ren,Mc Ren,pop,gangsta rap,19931204,90,90,4,19931218
95,90,What's It To You,Clay Walker,Clay Walker,country / folk,country,19931009,84,73,15,19931218
96,83,Runaway Love,En Vogue Featuring Fmob,En Vogue,rnb / soul,rnb,19931016,51,51,10,19931218
97,89,Boom! Shake The Room,Jazzy Jeff & The Fresh Prince,Jazzy Jeff & The Fresh Prince,hip-hop,hip-hop,19930807,67,13,20,19931218
98,NEW,Rock With You,Inner Circle,Inner Circle,reggae,reggae,19931218,98,98,2,19931218
99,95,Push The Feeling On,Nightcrawlers,Nightcrawlers,electronic,house,19931002,86,80,15,19931218
100,84,Paying The Price Of Love,Bee Gees,Bee Gees,disco,disco,19931023,87,74,9,19931218
1,2,Again,Janet Jackson,Janet Jackson,pop,pop,19931023,15,1,23,19931211
2,1,I'd Do Anything For Love (But I Won't Do That),Meat Loaf,Meat Loaf,rock,rock,19930918,68,1,22,19931211
3,3,All That She Wants,Ace Of Base,Ace Of Base,pop,pop,19930918,92,2,36,19931211
4,6,Hero,Mariah Carey,Mariah Carey,pop,pop,19931023,71,1,30,19931211
5,4,Shoop,Salt-N-Pepa,Salt-N-Pepa,hip-hop,hip-hop,19931009,68,4,25,19931211
6,5,Gangsta Lean,Drs,Drs,hip-hop,hip-hop,19931016,76,4,20,19931211
7,7,Just Kickin' It,Xscape,Xscape,rnb / soul,rnb,19930918,90,2,21,19931211
8,9,Breathe Again,Toni Braxton,Toni Braxton,rnb / soul,rnb,19931016,53,3,35,19931211
9,8,Please Forgive Me,Bryan Adams,Bryan Adams,rock,rock,19931023,65,7,28,19931211
10,17,All For Love,Bryan Adams / Rod Stewart / Sting,Bryan Adams / Rod Stewart / Sting,pop,unknown,19931127,51,1,22,19931211
11,10,Can We Talk,Tevin Campbell,Tevin Campbell,rnb / soul,rnb,19931016,59,9,26,19931211
12,12,Said I Loved You ... But I Lied,Michael Bolton,Michael Bolton,pop,pop,19931106,55,6,24,19931211
13,14,Keep Ya Head Up,2Pac,2Pac,hip-hop,rap,19931030,83,12,20,19931211
14,11,Whoomp! (There It Is),Tag Team,Tag Team,hip-hop,hip-hop,19930529,65,2,45,19931211
15,13,Hey Mr. D.J.,Zhane,Zhane,rnb / soul,rnb,19930828,79,6,24,19931211
16,15,What Is Love,Haddaway,Haddaway,electronic,dance,19930828,87,11,26,19931211
17,16,Dreamlover,Mariah Carey,Mariah Carey,pop,pop,19930807,40,1,29,19931211
18,19,Come Baby Come,K7,K7,hip-hop,hip-hop,19930904,96,18,21,19931211
19,22,Linger,The Cranberries,The Cranberries,rock,rock,19931023,91,8,24,19931211
20,18,Anniversary,Tony! Toni! Tone!,Tony! Toni! Tone!,rnb / soul,soul,19930925,84,10,20,19931211
21,26,Never Keeping Secrets,Babyface,Babyface,rnb / soul,rnb,19931023,89,15,23,19931211
22,20,Sex Me (Parts I),R. Kelly,R. Kelly,rnb / soul,rnb,19931030,66,20,19,19931211
23,24,Time And Chance,Color Me Badd,Color Me Badd,pop,90s,19931030,84,23,19,19931211
24,32,Mr. Vain,Culture Beat,Culture Beat,electronic,eurodance,19931106,81,17,20,19931211
25,25,Both Sides Of The Story,Phil Collins,Phil Collins,pop,pop,19931030,80,25,17,19931211
26,30,Because The Night,"10,000 Maniacs","10,000 Maniacs",pop,female vocalists,19931106,92,11,29,19931211
27,21,The River Of Dreams,Billy Joel,Billy Joel,rock,classic rock,19930731,64,3,27,19931211
28,38,I Can See Clearly Now,Jimmy Cliff,Jimmy Cliff,reggae,reggae,19931106,95,18,25,19931211
29,77,Cry For You,Jodeci,Jodeci,rnb / soul,rnb,19931127,86,15,20,19931211
30,27,Wild World,Mr. Big,Mr. Big,rock,hard rock,19931009,77,27,20,19931211
31,28,Sweat (A La La La La Long),Inner Circle,Inner Circle,reggae,reggae,19930807,84,16,25,19931211
32,23,Another Sad Love Song,Toni Braxton,Toni Braxton,rnb / soul,rnb,19930703,88,7,26,19931211
33,33,Never Should've Let You Go,Hi-Five,Hi-Five,rnb / soul,rnb,19931016,82,30,20,19931211
34,34,All About Soul,Billy Joel,Billy Joel,rock,classic rock,19931106,67,29,20,19931211
35,35,(I Know I Got) Skillz,Shaquille O'Neal,Shaquille O'Neal,hip-hop,hip-hop,19931023,74,35,20,19931211
36,29,No Rain,Blind Melon,Blind Melon,rock,grunge,19930821,90,20,23,19931211
37,40,What's My Name?,Snoop Dogg,Snoop Dogg,hip-hop,hip-hop,19931204,40,8,17,19931211
38,37,Cryin',Aerosmith,Aerosmith,rock,rock,19930731,88,12,26,19931211
39,31,If,Janet Jackson,Janet Jackson,pop,pop,19930724,57,4,27,19931211
40,36,Two Steps Behind,Def Leppard,Def Leppard,rock,hard rock,19930911,52,12,20,19931211
41,53,U.N.I.T.Y.,Queen Latifah,Queen Latifah,hip-hop,hip-hop,19931127,63,23,20,19931211
42,44,Dreams,Gabrielle,Gabrielle,rnb / soul,soul,19931009,83,26,28,19931211
43,51,Getto Jam,Domino,Domino,pop,eurobeat,19931127,68,7,20,19931211
44,50,Jessie,Joshua Kadison,Joshua Kadison,pop,pop,19931009,96,26,22,19931211
45,46,Slow And Easy,Zapp & Roger,Zapp & Roger,rnb / soul,funk,19931030,87,43,20,19931211
46,43,I Get Around,2Pac,2Pac,hip-hop,rap,19930703,78,11,25,19931211
47,45,Real Muthaphuckkin G's,Eazy-E,Eazy-E,hip-hop,rap,19931113,80,42,16,19931211
48,41,Reason To Believe,Rod Stewart,Rod Stewart,rock,classic rock,19930814,93,19,20,19931211
49,48,Hey Jealousy,Gin Blossoms,Gin Blossoms,rock,alternative,19930724,94,25,22,19931211
50,39,Right Here (Human Nature) / Downtown,Swv,Swv,rnb / soul,rnb,19930717,55,2,22,19931211
51,57,Higher Ground,Ub40,Ub40,reggae,reggae,19931009,93,45,20,19931211
52,42,Everybody Hurts,R.E.M.,R.E.M.,rock,rock,19930911,89,29,20,19931211
53,47,Come Inside,Intro,Intro,rnb / soul,rnb,19930904,93,33,20,19931211
54,NEW,Really Doe,Ice Cube,Ice Cube,hip-hop,rap,19931211,54,54,9,19931211
55,56,As Long As I Can Dream,Expose,Expose,pop,80s,19931016,80,55,14,19931211
56,54,Soul To Squeeze,Red Hot Chili Peppers,Red Hot Chili Peppers,rock,rock,19930828,95,22,20,19931211
57,55,Award Tour,A Tribe Called Quest,A Tribe Called Quest,hip-hop,hip-hop,19931106,79,47,18,19931211
58,58,Hopelessly,Rick Astley,Rick Astley,pop,pop,19930904,84,28,20,19931211
59,52,Freakit,Das Efx,Das Efx,hip-hop,hip-hop,19931113,68,43,12,19931211
60,64,Found Out About You,Gin Blossoms,Gin Blossoms,rock,alternative,19931120,87,25,34,19931211
61,73,The Power Of Love,Celine Dion,Celine Dion,pop,pop,19931127,90,1,33,19931211
62,65,True Love,Elton John & Kiki Dee,Elton John & Kiki Dee,pop,pop,19931127,77,56,12,19931211
63,66,Indo Smoke,Mista Grimm,Mista Grimm,rnb / soul,g-funk,19930925,96,56,20,19931211
64,68,I'll Be Loving You,Collage,Collage,rock,progressive rock,19931127,82,56,20,19931211
65,59,Better Than You,Lisa Keith,Lisa Keith,pop,pop,19930821,99,36,20,19931211
66,NEW,Let It Snow,Boyz Ii Men,Boyz Ii Men,rnb / soul,rnb,19931211,66,32,7,19931211
67,94,Amazing,Aerosmith,Aerosmith,rock,rock,19931204,94,24,21,19931211
68,60,Send Me A Lover,Taylor Dayne,Taylor Dayne,pop,80s,19931002,85,50,14,19931211
69,81,Cantaloop (Flip Fantasia),Us3,Us3,pop,acid jazz,19931127,89,9,27,19931211
70,78,Looking For Mr. Do Right,Jade,Jade,electronic,drum and bass,19931106,97,69,22,19931211
71,67,Into Your Arms,Lemonheads,Lemonheads,rock,alternative,19931113,99,67,14,19931211
72,69,Method Man,Wu-Tang Clan,Wu-Tang Clan,hip-hop,hip-hop,19931009,92,69,14,19931211
73,63,Let Me Ride,Dr. Dre,Dr. Dre,hip-hop,hip-hop,19930925,87,34,18,19931211
74,61,Human Wheels,John Mellencamp,John Mellencamp,rock,rock,19930918,98,48,14,19931211
75,62,Something In Your Eyes,Bell Biv Devoe,Bell Biv Devoe,rnb / soul,new jack swing,19930821,89,38,19,19931211
