this_week_position,last_week_position,track,artist,clean_artist,clean_genre,genre,entry_date,entry_position,peak_position,total_weeks,chart_date
21,9,I Can Help,Billy Swan,Billy Swan,country / folk,country,19740928,90,1,18,19741228
22,10,Do It (Til You're Satisfied),B.T. Express,B.T. Express,rnb / soul,funk,19740928,60,2,18,19741228
23,21,I Feel A Song,Gladys Knight And The Pips,Gladys Knight And The Pips,rnb / soul,soul,19741012,92,21,17,19741228
24,59,Fire,Ohio Players,Ohio Players,rnb / soul,funk,19741214,73,1,17,19741228
25,31,Doctor's Orders,Carol Douglas,Carol Douglas,disco,disco,19741130,79,11,16,19741228
26,28,Promised Land,Elvis Presley,Elvis Presley,rock,rock n roll,19741026,86,14,13,19741228
27,39,Pick Up The Pieces,Average White Band,Average White Band,rnb / soul,funk,19741207,81,1,17,19741228
28,27,Ride 'Em Cowboy,Paul Davis,Paul Davis,rock,soft rock,19741005,104,23,19,19741228
29,38,Some Kind Of Wonderful,Grand Funk,Grand Funk,rock,classic rock,19741214,67,3,13,19741228
30,30,Dancin' Fool,Guess Who,Guess Who,hip-hop,hip-hop,19741123,81,28,11,19741228
31,17,Ain't Too Proud To Beg,Rolling Stones,Rolling Stones,rock,classic rock,19741109,64,17,10,19741228
32,40,Rock'n'Roll (I Gave You All The Best Years ...),Mac Davis,Mac Davis,country / folk,country,19741207,87,15,11,19741228
33,29,Woman To Woman,Shirley Brown,Shirley Brown,rnb / soul,soul,19741102,68,22,14,19741228
34,33,Wishing You Were Here,Chicago,Chicago,rock,classic rock,19741019,56,11,15,19741228
35,43,Get Dancin',Disco Tex & The Sex -O-Lettes,Disco Tex,disco,disco,19741123,90,10,15,19741228
36,26,Fairytale,Pointer Sisters,Pointer Sisters,disco,disco,19740921,108,13,18,19741228
37,47,Ruby Baby,"Billy ""Crash"" Craddock","Billy ""Crash"" Craddock",rock,rockabilly,19741123,92,33,9,19741228
38,51,From His Woman To You,Barbara Mason,Barbara Mason,rnb / soul,soul,19741130,85,28,10,19741228
39,44,The Entertainer,Billy Joel,Billy Joel,rock,classic rock,19741130,81,34,10,19741228
40,48,Best Of My Love,Eagles,Eagles,rock,classic rock,19741130,83,1,19,19741228
41,52,I Belong To You,Love Unlimited,Love Unlimited,rnb / soul,soul,19741123,107,27,16,19741228
42,23,You Ain't Seen Nothing Yet,Bachman-Turner Overdrive,Bachman-Turner Overdrive,rock,classic rock,19740914,103,1,18,19741228
43,53,Free Bird,Lynyrd Skynyrd,Lynyrd Skynyrd,rock,classic rock,19741123,87,19,12,19741228
44,45,Funky President,James Brown,James Brown,rnb / soul,funk,19741109,94,44,10,19741228
45,46,Without Love,Aretha Franklin,Aretha Franklin,rnb / soul,soul,19741116,77,45,8,19741228
46,57,You're No Good,Linda Ronstadt,Linda Ronstadt,pop,female vocalists,19741207,86,1,16,19741228
47,32,Dream On,Righteous Brothers,Righteous Brothers,pop,oldies,19741109,75,32,8,19741228
48,34,My Melody Of Love,Bobby Vinton,Bobby Vinton,pop,oldies,19740914,106,3,18,19741228
49,35,Longfellow Serenade,Neil Diamond,Neil Diamond,country / folk,singer-songwriter,19741005,59,5,15,19741228
50,50,She's Gone,Tavares,Tavares,disco,disco,19740921,102,50,18,19741228
51,55,Sugar Pie Guy,The Joneses,The Joneses,pop,punk,19740928,107,47,17,19741228
52,36,Willie And The Hand Jive,Eric Clapton,Eric Clapton,rock,classic rock,19741102,78,26,9,19741228
53,37,I've Got The Music In Me,Kiki Dee,Kiki Dee,pop,pop,19740907,107,12,21,19741228
54,64,Ready,Cat Stevens,Cat Stevens,country / folk,folk,19741207,82,26,10,19741228
55,65,My Eyes Adored You,Frankie Valli,Frankie Valli,pop,oldies,19741116,103,1,24,19741228
56,67,Changes,David Bowie,David Bowie,rock,rock,19741207,89,41,11,19741228
57,69,Struttin',Billy Preston,Billy Preston,rnb / soul,soul,19741214,80,22,10,19741228
58,68,#9 Dream,John Lennon,John Lennon,rock,classic rock,19741221,68,9,12,19741228
59,75,Black Water,Doobie Brothers,Doobie Brothers,rock,classic rock,19741221,75,1,17,19741228
60,54,Whatever You Got I Want,Jackson Five,Jackson Five,rnb / soul,soul,19741026,89,38,11,19741228
61,42,Heavy Fallin' Out,Stylistics,Stylistics,rnb / soul,soul,19741019,90,41,11,19741228
62,49,Everlasting Love,Carl Carlton,Carl Carlton,rnb / soul,funk,19740921,87,6,15,19741228
63,74,Look In My Eyes Pretty Woman,Tony Orlando & Dawn,Tony Orlando & Dawn,pop,70s,19741221,74,11,12,19741228
64,56,Whatever Gets You Through The Night,John Lennon,John Lennon,rock,classic rock,19740928,53,1,15,19741228
65,60,Back Home Again,John Denver,John Denver,country / folk,country,19740921,70,5,16,19741228
66,70,Sunshine,O'Jays,O'Jays,rnb / soul,soul,19741214,75,48,6,19741228
67,41,The Heartbreak Kid,Bo Donaldson & The Heywoods,Bo Donaldson & The Heywoods,pop,70s,19741116,65,39,7,19741228
68,73,Philadelphia,B.B. King,B.B. King,rock,blues,19741130,89,64,7,19741228
69,79,Your Bulldog Drinks Champagne,Jim Stafford,Jim Stafford,country / folk,folk,19741221,79,24,10,19741228
70,80,Baby Hang Up The Phone,Carl Graves,Carl Graves,pop,unknown,19741207,95,50,9,19741228
71,77,One Tear,Eddie Kendricks,Eddie Kendricks,rnb / soul,soul,19741130,105,71,9,19741228
72,83,Lady,Styx,Styx,rock,classic rock,19741207,104,6,18,19741228
73,84,When A Child Is Born,Michael Holm,Michael Holm,pop,schlager,19741214,97,53,7,19741228
74,85,Happy People,Temptations,Temptations,rnb / soul,soul,19741221,85,40,10,19741228
75,82,I Am I Am,Smokey Robinson,Smokey Robinson,rnb / soul,soul,19741214,85,56,9,19741228
76,87,Can't Get It Out Of My Head,Electric Light Orchestra,Electric Light Orchestra,rock,classic rock,19741214,101,9,17,19741228
77,NEW,Lonely People,America,America,rock,classic rock,19741228,77,5,14,19741228
78,NEW,Sweet Surrender,John Denver,John Denver,country / folk,country,19741228,78,13,11,19741228
79,58,Let's Straighten It Out,Latimore,Latimore,rnb / soul,soul,19741026,82,31,12,19741228
80,86,Day Tripper,Anne Murray,Anne Murray,country / folk,country,19741221,86,59,6,19741228
81,90,Hoppy Gene And Me,Roy Rogers,Roy Rogers,country / folk,country,19741214,110,65,8,19741228
82,89,To The Door Of The Sun,Al Martino,Al Martino,jazz,swing,19741221,89,17,16,19741228
83,88,Don't Cha Love It,Miracles,Miracles,rnb / soul,soul,19741221,88,78,4,19741228
84,NEW,Big Yellow Taxi (Live),Joni Mitchell,Joni Mitchell,country / folk,folk,19741228,84,24,10,19741228
85,96,Don't Call Us We'll Call You,Sugarloaf,Sugarloaf,rock,classic rock,19741130,102,9,22,19741228
86,NEW,As Long As He Takes Care Of Home,Candi Staton,Candi Staton,rnb / soul,soul,19741228,86,51,6,19741228
87,93,Costafine Town,Splinter,Splinter,rock,progressive rock,19741207,110,77,9,19741228
88,NEW,I'm A Woman,Maria Muldaur,Maria Muldaur,rock,blues,19741228,88,12,14,19741228
89,81,I Feel Sanctified,Commodores,Commodores,rnb / soul,soul,19741116,84,75,8,19741228
90,94,Gee Baby,Peter Shelley,Peter Shelley,pop,pop,19741221,94,81,6,19741228
91,98,Ms. Grace,The Tymes,The Tymes,rnb / soul,soul,19741207,106,91,6,19741228
92,97,Christmas Dream,Perry Como,Perry Como,jazz,jazz,19741221,97,92,2,19741228
93,NEW,Heartbreak Road,Billy Withers,Billy Withers,rnb / soul,soul,19741228,93,89,4,19741228
94,95,Words,Margie Joseph,Margie Joseph,rnb / soul,soul,19741109,109,91,10,19741228
95,62,Rockin' Soul,Hues Corporation,Hues Corporation,disco,disco,19741012,63,18,12,19741228
96,63,The Need To Be,Jim Weatherley,Jim Weatherley,pop,unknown,19740907,104,11,17,19741228
97,66,You And I,Johnny Bristol,Johnny Bristol,rnb / soul,soul,19741116,68,48,7,19741228
98,92,I Wouldn't Treat A Dog (The Way You Treated Me),"Bobby ""Blue"" Bland","Bobby ""Blue"" Bland",rock,blues,19741123,95,88,7,19741228
99,61,After The Goldrush,Prelude,Prelude,country / folk,folk,19741005,87,22,13,19741228
100,103,Crazy Talk,Chilliwack,Chilliwack,pop,canadian,19741221,103,98,7,19741228
101,102,You Are So Beautiful / It's A Sin When You Love Somebody,Joe Cocker,Joe Cocker,rock,classic rock,19741221,102,5,20,19741228
102,101,Sad Sweet Dreamer,Sweet Sensation,Sweet Sensation,pop,freestyle,19741207,108,14,21,19741228
103,106,Baby Blues,The Love Unlimited Orchestra,The Love Unlimited Orchestra,disco,disco,19741221,106,102,4,19741228
104,109,Don't Take Your Love,The Manhattans,The Manhattans,rnb / soul,soul,19741221,109,37,12,19741228
105,110,"What A Man, My Man Is",Lynn Anderson,Lynn Anderson,country / folk,country,19741221,110,93,5,19741228
106,107,The Credit Card Song,Dick Feller,Dick Feller,country / folk,country,19741214,106,105,4,19741228
107,104,Lady Marmalade (Voulez-Vous Coucher Avec Moi),Labelle,Labelle,rnb / soul,soul,19741221,104,1,20,19741228
108,105,Gonna Make You A Star,David Essex,David Essex,pop,70s,19741207,109,105,4,19741228
109,108,Let Me Start Tonight,Lamont Dozier,Lamont Dozier,rnb / soul,soul,19741130,109,87,10,19741228
110,NEW,Up In A Puff Of Smoke,Polly Brown,Polly Brown,pop,glam,19741228,110,16,14,19741228
1,4,Cat's In The Cradle,Harry Chapin,Harry Chapin,country / folk,folk,19740928,110,1,20,19741221
2,1,Kung Fu Fighting,Carl Douglas,Carl Douglas,disco,disco,19741005,108,1,19,19741221
3,5,Angie Baby,Helen Reddy,Helen Reddy,pop,female vocalists,19741019,60,1,17,19741221
4,2,When Will I See You Again,Three Degrees,Three Degrees,rnb / soul,soul,19740921,106,2,19,19741221
5,7,You're The First The Last My Everything,Barry White,Barry White,rnb / soul,soul,19741102,60,2,15,19741221
6,9,Lucy In The Sky With Diamonds,Elton John,Elton John,pop,pop,19741130,48,1,14,19741221
7,8,Sha-La-La (Make Me Happy),Al Green,Al Green,rnb / soul,soul,19740928,87,7,19,19741221
8,10,Junior's Farm,Paul Mccartney & Wings,Paul Mccartney & Wings,rock,classic rock,19741109,59,3,17,19741221
9,3,I Can Help,Billy Swan,Billy Swan,country / folk,country,19740928,90,1,18,19741221
10,6,Do It (Til You're Satisfied),B.T. Express,B.T. Express,rnb / soul,funk,19740928,60,2,18,19741221
11,11,You Got The Love,Rufus & Chaka Khan,Rufus & Chaka Khan,rnb / soul,funk,19741012,90,11,16,19741221
12,16,Laughter In The Rain,Neil Sedaka,Neil Sedaka,pop,oldies,19741019,95,1,20,19741221
13,23,Boogie On Reggae Woman,Stevie Wonder,Stevie Wonder,rnb / soul,soul,19741116,62,3,17,19741221
14,18,Only You,Ringo Starr,Ringo Starr,rock,classic rock,19741116,63,6,13,19741221
15,31,Please Mr. Postman,Carpenters,Carpenters,pop,pop,19741123,77,1,17,19741221
16,20,Must Have Got Lost,J.Geils Band,J.Geils Band,rock,classic rock,19741109,61,12,11,19741221
17,17,Ain't Too Proud To Beg,Rolling Stones,Rolling Stones,rock,classic rock,19741109,64,17,10,19741221
18,24,One Man Woman - One Woman Man,Paul Anka & Odia Coates,Paul Anka & Odia Coates,jazz,swing,19741109,79,7,16,19741221
19,30,Mandy,Barry Manilow,Barry Manilow,pop,pop,19741109,110,1,17,19741221
20,25,Bungle In The Jungle,Jethro Tull,Jethro Tull,rock,progressive rock,19741102,82,12,16,19741221
21,21,I Feel A Song,Gladys Knight And The Pips,Gladys Knight And The Pips,rnb / soul,soul,19741012,92,21,17,19741221
22,28,Never Can Say Goodbye,Gloria Gaynor,Gloria Gaynor,disco,disco,19741012,110,9,20,19741221
23,12,You Ain't Seen Nothing Yet,Bachman-Turner Overdrive,Bachman-Turner Overdrive,rock,classic rock,19740914,103,1,18,19741221
24,32,Dark Horse,George Harrison,George Harrison,rock,classic rock,19741123,69,15,10,19741221
25,34,Morning Side Of The Mountain,Donny & Marie Osmond,Donny & Marie Osmond,pop,seventies pop,19741116,74,8,16,19741221
26,13,Fairytale,Pointer Sisters,Pointer Sisters,disco,disco,19740921,108,13,18,19741221
27,27,Ride 'Em Cowboy,Paul Davis,Paul Davis,rock,soft rock,19741005,104,23,19,19741221
28,14,Promised Land,Elvis Presley,Elvis Presley,rock,rock n roll,19741026,86,14,13,19741221
29,33,Woman To Woman,Shirley Brown,Shirley Brown,rnb / soul,soul,19741102,68,22,14,19741221
30,38,Dancin' Fool,Guess Who,Guess Who,hip-hop,hip-hop,19741123,81,28,11,19741221
31,44,Doctor's Orders,Carol Douglas,Carol Douglas,disco,disco,19741130,79,11,16,19741221
32,35,Dream On,Righteous Brothers,Righteous Brothers,pop,oldies,19741109,75,32,8,19741221
33,15,Wishing You Were Here,Chicago,Chicago,rock,classic rock,19741019,56,11,15,19741221
34,19,My Melody Of Love,Bobby Vinton,Bobby Vinton,pop,oldies,19740914,106,3,18,19741221
35,22,Longfellow Serenade,Neil Diamond,Neil Diamond,country / folk,singer-songwriter,19741005,59,5,15,19741221
36,26,Willie And The Hand Jive,Eric Clapton,Eric Clapton,rock,classic rock,19741102,78,26,9,19741221
37,29,I've Got The Music In Me,Kiki Dee,Kiki Dee,pop,pop,19740907,107,12,21,19741221
38,67,Some Kind Of Wonderful,Grand Funk,Grand Funk,rock,classic rock,19741214,67,3,13,19741221
39,65,Pick Up The Pieces,Average White Band,Average White Band,rnb / soul,funk,19741207,81,1,17,19741221
40,50,Rock'n'Roll (I Gave You All The Best Years ...),Mac Davis,Mac Davis,country / folk,country,19741207,87,15,11,19741221
41,39,The Heartbreak Kid,Bo Donaldson & The Heywoods,Bo Donaldson & The Heywoods,pop,70s,19741116,65,39,7,19741221
42,45,Heavy Fallin' Out,Stylistics,Stylistics,rnb / soul,soul,19741019,90,41,11,19741221
43,53,Get Dancin',Disco Tex & The Sex -O-Lettes,Disco Tex,disco,disco,19741123,90,10,15,19741221
44,54,The Entertainer,Billy Joel,Billy Joel,rock,classic rock,19741130,81,34,10,19741221
45,49,Funky President,James Brown,James Brown,rnb / soul,funk,19741109,94,44,10,19741221
46,48,Without Love,Aretha Franklin,Aretha Franklin,rnb / soul,soul,19741116,77,45,8,19741221
47,58,Ruby Baby,"Billy ""Crash"" Craddock","Billy ""Crash"" Craddock",rock,rockabilly,19741123,92,33,9,19741221
48,61,Best Of My Love,Eagles,Eagles,rock,classic rock,19741130,83,1,19,19741221
49,36,Everlasting Love,Carl Carlton,Carl Carlton,rnb / soul,funk,19740921,87,6,15,19741221
50,60,She's Gone,Tavares,Tavares,disco,disco,19740921,102,50,18,19741221
51,62,From His Woman To You,Barbara Mason,Barbara Mason,rnb / soul,soul,19741130,85,28,10,19741221
52,63,I Belong To You,Love Unlimited,Love Unlimited,rnb / soul,soul,19741123,107,27,16,19741221
53,64,Free Bird,Lynyrd Skynyrd,Lynyrd Skynyrd,rock,classic rock,19741123,87,19,12,19741221
54,47,Whatever You Got I Want,Jackson Five,Jackson Five,rnb / soul,soul,19741026,89,38,11,19741221
55,57,Sugar Pie Guy,The Joneses,The Joneses,pop,punk,19740928,107,47,17,19741221
56,40,Whatever Gets You Through The Night,John Lennon,John Lennon,rock,classic rock,19740928,53,1,15,19741221
57,74,You're No Good,Linda Ronstadt,Linda Ronstadt,pop,female vocalists,19741207,86,1,16,19741221
58,43,Let's Straighten It Out,Latimore,Latimore,rnb / soul,soul,19741026,82,31,12,19741221
59,73,Fire,Ohio Players,Ohio Players,rnb / soul,funk,19741214,73,1,17,19741221
60,42,Back Home Again,John Denver,John Denver,country / folk,country,19740921,70,5,16,19741221
61,46,After The Goldrush,Prelude,Prelude,country / folk,folk,19741005,87,22,13,19741221
62,51,Rockin' Soul,Hues Corporation,Hues Corporation,disco,disco,19741012,63,18,12,19741221
63,52,The Need To Be,Jim Weatherley,Jim Weatherley,pop,unknown,19740907,104,11,17,19741221
64,71,Ready,Cat Stevens,Cat Stevens,country / folk,folk,19741207,82,26,10,19741221
65,68,My Eyes Adored You,Frankie Valli,Frankie Valli,pop,oldies,19741116,103,1,24,19741221
66,59,You And I,Johnny Bristol,Johnny Bristol,rnb / soul,soul,19741116,68,48,7,19741221
67,78,Changes,David Bowie,David Bowie,rock,rock,19741207,89,41,11,19741221
68,NEW,#9 Dream,John Lennon,John Lennon,rock,classic rock,19741221,68,9,12,19741221
69,80,Struttin',Billy Preston,Billy Preston,rnb / soul,soul,19741214,80,22,10,19741221
70,75,Sunshine,O'Jays,O'Jays,rnb / soul,soul,19741214,75,48,6,19741221
71,37,Fire Baby I'm On Fire,Andy Kim,Andy Kim,pop,pop,19741026,87,28,9,19741221
72,55,Tin Man,America,America,rock,classic rock,19740810,106,4,20,19741221
73,81,Philadelphia,B.B. King,B.B. King,rock,blues,19741130,89,64,7,19741221
74,NEW,Look In My Eyes Pretty Woman,Tony Orlando & Dawn,Tony Orlando & Dawn,pop,70s,19741221,74,11,12,19741221
75,NEW,Black Water,Doobie Brothers,Doobie Brothers,rock,classic rock,19741221,75,1,17,19741221
76,82,My Main Man,Staple Singers,Staple Singers,rnb / soul,soul,19741207,94,76,3,19741221
77,84,One Tear,Eddie Kendricks,Eddie Kendricks,rnb / soul,soul,19741130,105,71,9,19741221
78,87,Sexy Ida,Ike & Tina Turner,Ike & Tina Turner,rnb / soul,soul,19741026,107,65,9,19741221
79,NEW,Your Bulldog Drinks Champagne,Jim Stafford,Jim Stafford,country / folk,folk,19741221,79,24,10,19741221
80,91,Baby Hang Up The Phone,Carl Graves,Carl Graves,pop,unknown,19741207,95,50,9,19741221
81,77,I Feel Sanctified,Commodores,Commodores,rnb / soul,soul,19741116,84,75,8,19741221
82,85,I Am I Am,Smokey Robinson,Smokey Robinson,rnb / soul,soul,19741214,85,56,9,19741221
83,95,Lady,Styx,Styx,rock,classic rock,19741207,104,6,18,19741221
84,97,When A Child Is Born,Michael Holm,Michael Holm,pop,schlager,19741214,97,53,7,19741221
85,NEW,Happy People,Temptations,Temptations,rnb / soul,soul,19741221,85,40,10,19741221
86,NEW,Day Tripper,Anne Murray,Anne Murray,country / folk,country,19741221,86,59,6,19741221
87,101,Can't Get It Out Of My Head,The Electric Light Orchestra,The Electric Light Orchestra,rock,classic rock,19741214,101,9,17,19741221
88,NEW,Don't Cha Love It,Miracles,Miracles,rnb / soul,soul,19741221,88,78,4,19741221
89,NEW,To The Door Of The Sun,Al Martino,Al Martino,jazz,swing,19741221,89,17,16,19741221
90,110,"Hoppy, Gene And Me",Roy Rogers,Roy Rogers,country / folk,country,19741214,110,65,8,19741221
91,93,Mine For Me,Rod Stewart,Rod Stewart,rock,classic rock,19741123,104,91,5,19741221
92,92,I Wouldn't Treat A Dog (The Way You Treated Me),"Bobby ""Blue"" Bland","Bobby ""Blue"" Bland",rock,blues,19741123,95,88,7,19741221
93,96,Costafine Town,Splinter,Splinter,rock,progressive rock,19741207,110,77,9,19741221
94,NEW,Gee Baby,Peter Shelley,Peter Shelley,pop,pop,19741221,94,81,6,19741221
95,105,Words (Are Impossible),Marge Joseph,Marge Joseph,pop,unknown,19741109,109,91,10,19741221
96,98,Don't Call Us We'll Call You,Sugarloaf,Sugarloaf,rock,classic rock,19741130,102,9,22,19741221
97,NEW,Christmas Dream,Perry Como,Perry Como,jazz,jazz,19741221,97,92,2,19741221
98,107,Ms. Grace,The Tymes,The Tymes,rnb / soul,soul,19741207,106,91,6,19741221
99,76,I'll Be Your Everything,Percy Sledge,Percy Sledge,rnb / soul,soul,19741102,110,62,8,19741221
100,56,So You Are A Star,Hudson Brothers,Hudson Brothers,pop,power pop,19740914,110,21,15,19741221
101,109,Sad Sweet Dreamer,Sweet Sensation,Sweet Sensation,pop,freestyle,19741207,108,14,21,19741221
102,NEW,You Are So Beautiful / It's A Sin When You Love Somebody,Joe Cocker,Joe Cocker,rock,classic rock,19741221,102,5,20,19741221
103,NEW,Crazy Talk,Chilliwack,Chilliwack,pop,canadian,19741221,103,98,7,19741221
104,NEW,Lady Marmalade (Voulez-Vous Coucher Avec Moi),Labelle,Labelle,rnb / soul,soul,19741221,104,1,20,19741221
105,108,Gonna Make You A Star,David Essex,David Essex,pop,70s,19741207,109,105,4,19741221
106,NEW,Baby Blues,The Love Unlimited Orchestra,The Love Unlimited Orchestra,disco,disco,19741221,106,102,4,19741221
107,106,The Credit Card Song,Dick Feller,Dick Feller,country / folk,country,19741214,106,105,4,19741221
108,102,Let Me Start Tonight,Lamont Dozier,Lamont Dozier,rnb / soul,soul,19741130,109,87,10,19741221
109,NEW,Don't Take Your Love,The Manhattans,The Manhattans,rnb / soul,soul,19741221,109,37,12,19741221
110,NEW,"What A Man, My Man Is",Lynn Anderson,Lynn Anderson,country / folk,country,19741221,110,93,5,19741221
1,1,Kung Fu Fighting,Carl Douglas,Carl Douglas,disco,disco,19741005,108,1,19,19741214
2,3,When Will I See You Again,Three Degrees,Three Degrees,rnb / soul,soul,19740921,106,2,19,19741214
3,2,I Can Help,Billy Swan,Billy Swan,country / folk,country,19740928,90,1,18,19741214
4,5,Cat's In The Cradle,Harry Chapin,Harry Chapin,country / folk,folk,19740928,110,1,20,19741214
5,6,Angie Baby,Helen Reddy,Helen Reddy,pop,female vocalists,19741019,60,1,17,19741214
6,4,Do It (Til You're Satisfied),B.T. Express,B.T. Express,rnb / soul,funk,19740928,60,2,18,19741214
7,10,You're The First The Last My Everything,Barry White,Barry White,rnb / soul,soul,19741102,60,2,15,19741214
8,9,Sha-La-La (Make Me Happy),Al Green,Al Green,rnb / soul,soul,19740928,87,7,19,19741214
9,36,Lucy In The Sky With Diamonds,Elton John,Elton John,pop,pop,19741130,48,1,14,19741214
10,12,Junior's Farm,Paul Mccartney & Wings,Paul Mccartney & Wings,rock,classic rock,19741109,59,3,17,19741214
11,15,You Got The Love,Rufus & Chaka Khan,Rufus & Chaka Khan,rnb / soul,funk,19741012,90,11,16,19741214
12,8,You Ain't Seen Nothing Yet,Bachman-Turner Overdrive,Bachman-Turner Overdrive,rock,classic rock,19740914,103,1,18,19741214
13,16,Fairytale,Pointer Sisters,Pointer Sisters,disco,disco,19740921,108,13,18,19741214
14,17,Promised Land,Elvis Presley,Elvis Presley,rock,rock n roll,19741026,86,14,13,19741214
15,11,Wishing You Were Here,Chicago,Chicago,rock,classic rock,19741019,56,11,15,19741214
16,20,Laughter In The Rain,Neil Sedaka,Neil Sedaka,pop,oldies,19741019,95,1,20,19741214
17,21,Ain't Too Proud To Beg,Rolling Stones,Rolling Stones,rock,classic rock,19741109,64,17,10,19741214
18,25,Only You,Ringo Starr,Ringo Starr,rock,classic rock,19741116,63,6,13,19741214
19,7,My Melody Of Love,Bobby Vinton,Bobby Vinton,pop,oldies,19740914,106,3,18,19741214
20,24,Must Have Got Lost,J.Geils Band,J.Geils Band,rock,classic rock,19741109,61,12,11,19741214
21,23,I Feel A Song,Gladys Knight And The Pips,Gladys Knight And The Pips,rnb / soul,soul,19741012,92,21,17,19741214
22,13,Longfellow Serenade,Neil Diamond,Neil Diamond,country / folk,singer-songwriter,19741005,59,5,15,19741214
23,27,Boogie On Reggae Woman,Stevie Wonder,Stevie Wonder,rnb / soul,soul,19741116,62,3,17,19741214
24,30,One Man Woman - One Woman Man,Paul Anka & Odia Coates,Paul Anka & Odia Coates,jazz,swing,19741109,79,7,16,19741214
25,32,Bungle In The Jungle,Jethro Tull,Jethro Tull,rock,progressive rock,19741102,82,12,16,19741214
26,26,Willie And The Hand Jive,Eric Clapton,Eric Clapton,rock,classic rock,19741102,78,26,9,19741214
27,33,Ride 'Em Cowboy,Paul Davis,Paul Davis,rock,soft rock,19741005,104,23,19,19741214
28,34,Never Can Say Goodbye,Gloria Gaynor,Gloria Gaynor,disco,disco,19741012,110,9,20,19741214
29,18,I've Got The Music In Me,Kiki Dee,Kiki Dee,pop,pop,19740907,107,12,21,19741214
30,37,Mandy,Barry Manilow,Barry Manilow,pop,pop,19741109,110,1,17,19741214
31,39,Please Mr. Postman,Carpenters,Carpenters,pop,pop,19741123,77,1,17,19741214
32,43,Dark Horse,George Harrison,George Harrison,rock,classic rock,19741123,69,15,10,19741214
33,22,Woman To Woman,Shirley Brown,Shirley Brown,rnb / soul,soul,19741102,68,22,14,19741214
34,42,Morning Side Of The Mountain,Donny & Marie Osmond,Donny & Marie Osmond,pop,seventies pop,19741116,74,8,16,19741214
35,35,Dream On,Righteous Brothers,Righteous Brothers,pop,oldies,19741109,75,32,8,19741214
36,14,Everlasting Love,Carl Carlton,Carl Carlton,rnb / soul,funk,19740921,87,6,15,19741214
37,28,Fire Baby I'm On Fire,Andy Kim,Andy Kim,pop,pop,19741026,87,28,9,19741214
38,46,Dancin' Fool,Guess Who,Guess Who,hip-hop,hip-hop,19741123,81,28,11,19741214
39,45,The Heartbreak Kid,Bo Donaldson & The Heywoods,Bo Donaldson & The Heywoods,pop,70s,19741116,65,39,7,19741214
40,40,Whatever Gets You Through The Night,John Lennon,John Lennon,rock,classic rock,19740928,53,1,15,19741214
41,19,Touch Me,Fancy,Fancy,pop,80s,19741012,87,19,10,19741214
42,29,Back Home Again,John Denver,John Denver,country / folk,country,19740921,70,5,16,19741214
43,31,Let's Straighten It Out,Latimore,Latimore,rnb / soul,soul,19741026,82,31,12,19741214
44,63,Doctor's Orders,Carol Douglas,Carol Douglas,disco,disco,19741130,79,11,16,19741214
45,47,Heavy Fallin' Out,Stylistics,Stylistics,rnb / soul,soul,19741019,90,41,11,19741214
46,41,After The Goldrush,Prelude,Prelude,country / folk,folk,19741005,87,22,13,19741214
