this_week_position,last_week_position,track,artist,clean_artist,genre,entry_date,entry_position,peak_position,total_weeks,chart_date
49,48,Call Me,Johnny Mathis,Johnny Mathis,pop,19580929,74,21,15,19581229
50,35,Peek-A-Boo,The Cadillacs,The Cadillacs,pop,19581208,61,28,10,19581229
51,55,The Wedding,June Valli,June Valli,pop,19581124,99,43,13,19581229
52,54,Sweet Little Rock And Roll,Chuck Berry,Chuck Berry,rock,19581110,80,47,9,19581229
53,66,Stagger Lee,Lloyd Price,Lloyd Price,rnb / soul,19581208,94,1,21,19581229
54,62,It's Just About Time,Johnny Cash And The Tennessee Two,Johnny Cash And The Tennessee Two,country / folk,19581215,78,47,7,19581229
55,63,Don't Pity Me,Dion And The Belmonts,Dion And The Belmonts,pop,19581222,63,40,12,19581229
56,77,Lucky Ladybug,Billy And Lillie,Billy And Lillie,pop,19581222,77,14,13,19581229
57,58,Sing Sing Sing,The Bernie Lowe Orchestra,The Bernie Lowe Orchestra,pop,19581124,76,46,7,19581229
58,64,Rocka-Conga,The Applejacks,The Applejacks,pop,19581222,64,38,10,19581229
59,42,A Letter To An Angel,Jimmy Clanton,Jimmy Clanton,pop,19581020,76,25,12,19581229
60,51,Tea For Two Cha Cha,The Tommy Dorsey Orchestra Starring Warren Covington,The Tommy Dorsey Orchestra Starring Warren Covington,pop,19580901,74,7,20,19581229
61,67,Try Me,James Brown,James Brown,rnb / soul,19581215,80,48,13,19581229
62,28,Need You,Donnie Owens,Donnie Owens,pop,19581006,92,25,15,19581229
63,61,Hideaway,The Four Esquires,The Four Esquires,rock,19580922,81,21,17,19581229
64,76,Mr. Success,Frank Sinatra,Frank Sinatra,jazz,19581027,89,41,11,19581229
65,40,I'll Remember Tonight,Pat Boone,Pat Boone,pop,19581027,72,34,11,19581229
66,86,White Christmas,Bing Crosby,Bing Crosby,jazz,19581222,86,66,2,19581229
67,75,Come Prima (Koma Preema),Polly Bergen,Polly Bergen,jazz,19581215,100,67,6,19581229
68,81,Teasin',The Quaker City Boys,The Quaker City Boys,pop,19581222,81,39,9,19581229
69,73,Run Rudolph Run,Chuck Berry,Chuck Berry,rock,19581215,83,69,3,19581229
70,46,The Mocking Bird,The Four Lads,The Four Lads,pop,19581103,86,32,10,19581229
71,79,Merry Christmas Baby,Chuck Berry,Chuck Berry,rock,19581215,90,71,3,19581229
72,NEW,The Hawaiian Wedding Song (Ke Kali Nei Au),Andy Williams,Andy Williams,pop,19581229,72,11,20,19581229
73,NEW,Blue Hawaii,Billy Vaughn And His Orchestra,Billy Vaughn And His Orchestra,pop,19581229,73,37,10,19581229
74,69,Cinderella,The Four Preps,The Four Preps,pop,19581201,97,69,6,19581229
75,33,Walking Along,The Diamonds,The Diamonds,pop,19581027,82,29,12,19581229
76,NEW,The Worryin' Kind,Tommy Sands,Tommy Sands,rock,19581229,76,76,1,19581229
77,84,The Fool And The Angel,Bobby Helms,Bobby Helms,country / folk,19581208,91,75,6,19581229
78,83,Diamond Ring,Jerry Wallace,Jerry Wallace,country / folk,19581208,90,78,4,19581229
79,95,Rockhouse (Part 2),Ray Charles,Ray Charles,jazz,19581222,95,79,2,19581229
80,78,Love Of My Life,The Everly Brothers,The Everly Brothers,pop,19581124,85,40,6,19581229
81,NEW,La Bamba,Ritchie Valens,Ritchie Valens,rock,19581229,81,22,15,19581229
82,49,Pussy Cat,The Ames Brothers,The Ames Brothers,pop,19580929,60,17,15,19581229
83,92,Dreamy Eyes,Johnny Tillotson,Johnny Tillotson,pop,19581215,97,63,7,19581229
84,NEW,Little Red Riding Hood,The Big Bopper,The Big Bopper,pop,19581229,84,84,1,19581229
85,96,"Wiggle, Wiggle",The Accents,The Accents,pop,19581222,96,51,7,19581229
86,50,Forget Me Not,The Kalin Twins,The Kalin Twins,pop,19580929,100,12,15,19581229
87,97,So Much,Little Anthony And The Imperials,Little Anthony And The Imperials,rnb / soul,19581222,97,87,2,19581229
88,NEW,The Voice In My Heart,Eydie Gorme,Eydie Gorme,jazz,19581229,88,88,1,19581229
89,93,Philadelphia U.S.A.,Art Lund,Art Lund,jazz,19581215,92,89,3,19581229
90,47,The Day The Rains Came,Jane Morgan,Jane Morgan,pop,19580922,60,21,15,19581229
91,65,There Goes My Heart,Joni James,Joni James,jazz,19580915,61,19,16,19581229
92,NEW,"The Bluebird, The Buzzard And The Oriole",Bobby Day,Bobby Day,rock,19581229,92,54,6,19581229
93,NEW,Funny,Jessie Belvin,Jessie Belvin,rnb / soul,19581229,93,81,4,19581229
94,70,Come Prima,Tony Dallara,Tony Dallara,pop,19581208,80,60,7,19581229
95,82,Mandolins In The Moonlight,Perry Como,Perry Como,jazz,19581027,94,47,10,19581229
96,NEW,The World Outside,Roger Williams,Roger Williams,pop,19581229,96,96,1,19581229
97,72,The Ten Commandments Of Love,Harvey And The Moonglows,Harvey And The Moonglows,pop,19580915,59,22,16,19581229
98,NEW,Save My Soul,Jack Scott,Jack Scott,rock,19581229,98,98,1,19581229
99,NEW,Heartbeat,Buddy Holly,Buddy Holly,rock,19581229,99,82,4,19581229
100,NEW,Red River Rose,The Ames Brothers,The Ames Brothers,pop,19581229,100,37,10,19581229
1,10,The Chipmunk Song,The Chipmunks With The Music Of David Seville,The Chipmunks With The Music Of David Seville,pop,19581201,62,1,13,19581222
2,6,Smoke Gets In Your Eyes,The Platters,The Platters,pop,19581117,86,1,19,19581222
3,1,To Know Him Is To Love Him,The Teddy Bears,The Teddy Bears,pop,19580922,88,1,23,19581222
4,2,Problems,The Everly Brothers,The Everly Brothers,pop,19581110,51,2,15,19581222
5,3,Tom Dooley,The Kingston Trio,The Kingston Trio,country / folk,19580929,83,1,21,19581222
6,4,One Night,Elvis Presley,Elvis Presley,rock,19581110,30,4,17,19581222
7,5,Beep Beep,The Playmates,The Playmates,pop,19581103,54,4,15,19581222
8,7,Lonesome Town,Ricky Nelson,Ricky Nelson,rock,19581020,86,7,18,19581222
9,8,It's Only Make Believe,Conway Twitty,Conway Twitty,country / folk,19580915,65,1,21,19581222
10,13,A Lover's Question,Clyde Mcphatter,Clyde Mcphatter,rnb / soul,19581020,72,6,23,19581222
11,9,I Got Stung,Elvis Presley,Elvis Presley,rock,19581103,65,8,16,19581222
12,15,Whole Lotta Loving,Fats Domino,Fats Domino,rock,19581117,81,6,16,19581222
13,11,Bimbombey,Jimmie Rodgers,Jimmie Rodgers,country / folk,19581110,67,11,16,19581222
14,20,Gotta Travel On,Billy Grammer,Billy Grammer,country / folk,19581124,86,4,20,19581222
15,16,Love Is All We Need,Tommy Edwards,Tommy Edwards,pop,19581027,88,15,16,19581222
16,14,Queen Of The Hop,Bobby Darin,Bobby Darin,jazz,19581006,95,9,19,19581222
17,38,My Happiness,Connie Francis,Connie Francis,pop,19581208,57,2,18,19581222
18,19,Cannonball,Duane Eddy,Duane Eddy,rock,19581103,88,15,12,19581222
19,24,Lonely Teardrops,Jackie Wilson,Jackie Wilson,rnb / soul,19581124,88,7,21,19581222
20,12,Topsy II,Cozy Cole,Cozy Cole,jazz,19580825,82,3,21,19581222
21,23,I'll Wait For You,Frankie Avalon,Frankie Avalon,pop,19581027,69,15,16,19581222
22,17,I Got A Feeling,Ricky Nelson,Ricky Nelson,rock,19581013,70,10,17,19581222
23,22,Poor Boy,The Royaltones,The Royaltones,pop,19581020,51,17,17,19581222
24,18,That Old Black Magic,Louis Prima & Keely Smith,Louis Prima & Keely Smith,jazz,19581103,100,18,13,19581222
25,26,Chantilly Lace,The Big Bopper,The Big Bopper,pop,19580804,31,6,25,19581222
26,37,Philadelphia U.S.A.,The Nu Tornados,The Nu Tornados,pop,19581117,79,26,12,19581222
27,33,Donna,Ritchie Valens,Ritchie Valens,rock,19581124,93,2,23,19581222
28,27,Need You,Donnie Owens,Donnie Owens,pop,19581006,92,25,15,19581222
29,25,It's All In The Game,Tommy Edwards,Tommy Edwards,pop,19580818,96,1,22,19581222
30,30,The World Outside,The Four Coins,The Four Coins,pop,19581110,81,21,11,19581222
31,55,Manhattan Spiritual,Reg Owen And His Orchestra,Reg Owen And His Orchestra,pop,19581208,69,10,16,19581222
32,48,16 Candles,The Crests,The Crests,pop,19581124,91,2,21,19581222
33,32,Walking Along,The Diamonds,The Diamonds,pop,19581027,82,29,12,19581222
34,21,The End,Earl Grant,Earl Grant,jazz,19580915,87,7,19,19581222
35,42,Peek-A-Boo,The Cadillacs,The Cadillacs,pop,19581208,61,28,10,19581222
36,36,Love You Most Of All,Sam Cooke,Sam Cooke,rnb / soul,19581117,74,26,16,19581222
37,34,The Teen Commandments,Paul Anka - George Hamilton Iv - Johnny Nash,Paul Anka - George Hamilton Iv - Johnny Nash,pop,19581201,87,29,8,19581222
38,44,Big Bopper's Wedding,The Big Bopper,The Big Bopper,pop,19581208,64,38,7,19581222
39,NEW,(All Of A Sudden) My Heart Sings,Paul Anka,Paul Anka,jazz,19581222,39,15,17,19581222
40,54,I'll Remember Tonight,Pat Boone,Pat Boone,pop,19581027,72,34,11,19581222
41,51,The Diary,Neil Sedaka,Neil Sedaka,pop,19581208,83,14,15,19581222
42,28,A Letter To An Angel,Jimmy Clanton,Jimmy Clanton,pop,19581020,76,25,12,19581222
43,65,C'mon Everybody,Eddie Cochran,Eddie Cochran,rock,19581124,94,35,12,19581222
44,41,Turvy II,Cozy Cole,Cozy Cole,jazz,19581201,66,36,8,19581222
45,75,I Cried A Tear,Lavern Baker,Lavern Baker,pop,19581208,93,5,21,19581222
46,45,The Mocking Bird,The Four Lads,The Four Lads,pop,19581103,86,32,10,19581222
47,29,The Day The Rains Came,Jane Morgan,Jane Morgan,pop,19580922,60,21,15,19581222
48,43,Call Me,Johnny Mathis,Johnny Mathis,pop,19580929,74,21,15,19581222
49,39,Pussy Cat,The Ames Brothers,The Ames Brothers,pop,19580929,60,17,15,19581222
50,35,Forget Me Not,The Kalin Twins,The Kalin Twins,pop,19580929,100,12,15,19581222
51,31,Tea For Two Cha Cha,The Tommy Dorsey Orchestra Starring Warren Covington,The Tommy Dorsey Orchestra Starring Warren Covington,pop,19580901,74,7,20,19581222
52,59,Nobody But You,Dee Clark,Dee Clark,rnb / soul,19581201,70,21,17,19581222
53,66,Donde esta Santa Claus (Where Is Santa Claus),Augie Rios,Augie Rios,pop,19581215,66,47,4,19581222
54,56,Sweet Little Rock And Roll,Chuck Berry,Chuck Berry,rock,19581110,80,47,9,19581222
55,52,The Wedding,June Valli,June Valli,pop,19581124,99,43,13,19581222
56,NEW,The All American Boy,Bill Parsons (Bobby Bare),Bill Parsons (Bobby Bare),rock,19581222,56,2,16,19581222
57,NEW,Jingle Bell Rock,Bobby Helms,Bobby Helms,country / folk,19581222,57,35,4,19581222
58,46,Sing Sing Sing,The Bernie Lowe Orchestra,The Bernie Lowe Orchestra,pop,19581124,76,46,7,19581222
59,53,Pledging My Love,Roy Hamilton,Roy Hamilton,rnb / soul,19581117,71,45,12,19581222
60,49,Cimarron (Roll On),Billy Vaughn And His Orchestra,Billy Vaughn And His Orchestra,pop,19581020,96,44,10,19581222
61,50,Hideaway,The Four Esquires,The Four Esquires,rock,19580922,81,21,17,19581222
62,78,It's Just About Time,Johnny Cash And The Tennessee Two,Johnny Cash And The Tennessee Two,country / folk,19581215,78,47,7,19581222
63,NEW,Don't Pity Me,Dion And The Belmonts,Dion And The Belmonts,pop,19581222,63,40,12,19581222
64,NEW,Rocka-Conga,The Applejacks,The Applejacks,pop,19581222,64,38,10,19581222
65,57,There Goes My Heart,Joni James,Joni James,jazz,19580915,61,19,16,19581222
66,77,Stagger Lee,Lloyd Price,Lloyd Price,rnb / soul,19581208,94,1,21,19581222
67,80,Try Me,James Brown,James Brown,rnb / soul,19581215,80,48,13,19581222
68,81,Goodbye Baby,Jack Scott,Jack Scott,rock,19581215,81,8,16,19581222
69,76,Cinderella,The Four Preps,The Four Preps,pop,19581201,97,69,6,19581222
70,72,Come Prima,Tony Dallara,Tony Dallara,pop,19581208,80,60,7,19581222
71,74,The Day The Rains Came,Raymond Lefevre And His Orchestra,Raymond Lefevre And His Orchestra,pop,19581027,67,30,9,19581222
72,73,The Ten Commandments Of Love,Harvey And The Moonglows,Harvey And The Moonglows,pop,19580915,59,22,16,19581222
73,83,Run Rudolph Run,Chuck Berry,Chuck Berry,rock,19581215,83,69,3,19581222
74,62,Jealous Heart,Tab Hunter,Tab Hunter,pop,19581020,98,62,10,19581222
75,100,Come Prima (Koma Preema),Polly Bergen,Polly Bergen,jazz,19581215,100,67,6,19581222
76,47,Mr. Success,Frank Sinatra,Frank Sinatra,jazz,19581027,89,41,11,19581222
77,NEW,Lucky Ladybug,Billy And Lillie,Billy And Lillie,pop,19581222,77,14,13,19581222
78,40,Love Of My Life,The Everly Brothers,The Everly Brothers,pop,19581124,85,40,6,19581222
79,90,Merry Christmas Baby,Chuck Berry,Chuck Berry,rock,19581215,90,71,3,19581222
80,67,Mexican Hat Rock,The Applejacks,The Applejacks,pop,19580915,76,16,15,19581222
81,NEW,Teasin',The Quaker City Boys,The Quaker City Boys,pop,19581222,81,39,9,19581222
82,58,Mandolins In The Moonlight,Perry Como,Perry Como,jazz,19581027,94,47,10,19581222
83,88,Diamond Ring,Jerry Wallace,Jerry Wallace,country / folk,19581208,90,78,4,19581222
84,91,The Fool And The Angel,Bobby Helms,Bobby Helms,country / folk,19581208,91,75,6,19581222
85,98,Seven Minutes In Heaven,The Poni-Tails,The Poni-Tails,pop,19581215,98,85,2,19581222
86,NEW,White Christmas,Bing Crosby,Bing Crosby,jazz,19581222,86,66,2,19581222
87,79,Non Dimenticar (Don't Forget),Nat King Cole,Nat King Cole,jazz,19581013,97,45,11,19581222
88,NEW,The Little Drummer Boy,The Harry Simeon Chorale,The Harry Simeon Chorale,pop,19581222,88,13,9,19581222
89,60,I Want To Be Happy Cha Cha,Enoch Light And The Light Brigade,Enoch Light And The Light Brigade,pop,19581110,79,48,7,19581222
90,61,Need Your Love,Bobby Freeman,Bobby Freeman,pop,19581124,72,54,5,19581222
91,69,Rock-In Robin,Bobby Day,Bobby Day,rock,19580804,35,2,21,19581222
92,97,Dreamy Eyes,Johnny Tillotson,Johnny Tillotson,pop,19581215,97,63,7,19581222
93,92,Philadelphia U.S.A.,Art Lund,Art Lund,jazz,19581215,92,89,3,19581222
94,89,Joe Joe Gun,Chuck Berry,Chuck Berry,rock,19581215,89,89,2,19581222
95,NEW,Rockhouse (Part 2),Ray Charles,Ray Charles,jazz,19581222,95,79,2,19581222
96,NEW,"Wiggle, Wiggle",The Accents,The Accents,pop,19581222,96,51,7,19581222
97,NEW,So Much,Little Anthony And The Imperials,Little Anthony And The Imperials,rnb / soul,19581222,97,87,2,19581222
98,NEW,The Reason,The 5 Chanels,The 5 Chanels,pop,19581222,98,98,1,19581222
99,NEW,Here I Stand,Wade Flemons And The Newcomers,Wade Flemons And The Newcomers,pop,19581222,99,99,1,19581222
100,NEW,(I Wanna) Dance With The Teacher,The Olympics,The Olympics,rnb / soul,19581222,100,100,1,19581222
1,1,To Know Him Is To Love Him,The Teddy Bears,The Teddy Bears,pop,19580922,88,1,23,19581215
2,6,Problems,The Everly Brothers,The Everly Brothers,pop,19581110,51,2,15,19581215
3,2,Tom Dooley,The Kingston Trio,The Kingston Trio,country / folk,19580929,83,1,21,19581215
4,5,One Night,Elvis Presley,Elvis Presley,rock,19581110,30,4,17,19581215
5,4,Beep Beep,The Playmates,The Playmates,pop,19581103,54,4,15,19581215
6,11,Smoke Gets In Your Eyes,The Platters,The Platters,pop,19581117,86,1,19,19581215
7,7,Lonesome Town,Ricky Nelson,Ricky Nelson,rock,19581020,86,7,18,19581215
8,3,It's Only Make Believe,Conway Twitty,Conway Twitty,country / folk,19580915,65,1,21,19581215
9,9,I Got Stung,Elvis Presley,Elvis Presley,rock,19581103,65,8,16,19581215
10,37,The Chipmunk Song,The Chipmunks With The Music Of David Seville,The Chipmunks With The Music Of David Seville,pop,19581201,62,1,13,19581215
11,18,Bimbombey,Jimmie Rodgers,Jimmie Rodgers,country / folk,19581110,67,11,16,19581215
12,8,Topsy II,Cozy Cole,Cozy Cole,jazz,19580825,82,3,21,19581215
13,14,A Lover's Question,Clyde Mcphatter,Clyde Mcphatter,rnb / soul,19581020,72,6,23,19581215
14,10,Queen Of The Hop,Bobby Darin,Bobby Darin,jazz,19581006,95,9,19,19581215
15,16,Whole Lotta Loving,Fats Domino,Fats Domino,rock,19581117,81,6,16,19581215
16,19,Love Is All We Need,Tommy Edwards,Tommy Edwards,pop,19581027,88,15,16,19581215
17,13,I Got A Feeling,Ricky Nelson,Ricky Nelson,rock,19581013,70,10,17,19581215
18,22,That Old Black Magic,Louis Prima & Keely Smith,Louis Prima & Keely Smith,jazz,19581103,100,18,13,19581215
19,17,Cannonball,Duane Eddy,Duane Eddy,rock,19581103,88,15,12,19581215
20,30,Gotta Travel On,Billy Grammer,Billy Grammer,country / folk,19581124,86,4,20,19581215
21,20,The End,Earl Grant,Earl Grant,jazz,19580915,87,7,19,19581215
22,24,Poor Boy,The Royaltones,The Royaltones,pop,19581020,51,17,17,19581215
23,21,I'll Wait For You,Frankie Avalon,Frankie Avalon,pop,19581027,69,15,16,19581215
24,33,Lonely Teardrops,Jackie Wilson,Jackie Wilson,rnb / soul,19581124,88,7,21,19581215
25,12,It's All In The Game,Tommy Edwards,Tommy Edwards,pop,19580818,96,1,22,19581215
26,15,Chantilly Lace,The Big Bopper,The Big Bopper,pop,19580804,31,6,25,19581215
27,25,Need You,Donnie Owens,Donnie Owens,pop,19581006,92,25,15,19581215
28,29,A Letter To An Angel,Jimmy Clanton,Jimmy Clanton,pop,19581020,76,25,12,19581215
29,28,The Day The Rains Came,Jane Morgan,Jane Morgan,pop,19580922,60,21,15,19581215
30,26,The World Outside,The Four Coins,The Four Coins,pop,19581110,81,21,11,19581215
31,23,Tea For Two Cha Cha,The Tommy Dorsey Orchestra Starring Warren Covington,The Tommy Dorsey Orchestra Starring Warren Covington,pop,19580901,74,7,20,19581215
32,34,Walking Along,The Diamonds,The Diamonds,pop,19581027,82,29,12,19581215
33,55,Donna,Ritchie Valens,Ritchie Valens,rock,19581124,93,2,23,19581215
34,42,The Teen Commandments,Paul Anka - George Hamilton Iv - Johnny Nash,Paul Anka - George Hamilton Iv - Johnny Nash,pop,19581201,87,29,8,19581215
35,27,Forget Me Not,The Kalin Twins,The Kalin Twins,pop,19580929,100,12,15,19581215
36,65,Love You Most Of All,Sam Cooke,Sam Cooke,rnb / soul,19581117,74,26,16,19581215
37,45,Philadelphia U.S.A.,The Nu Tornados,The Nu Tornados,pop,19581117,79,26,12,19581215
38,57,My Happiness,Connie Francis,Connie Francis,pop,19581208,57,2,18,19581215
39,41,Pussy Cat,The Ames Brothers,The Ames Brothers,pop,19580929,60,17,15,19581215
40,73,Love Of My Life,The Everly Brothers,The Everly Brothers,pop,19581124,85,40,6,19581215
41,58,Turvy II,Cozy Cole,Cozy Cole,jazz,19581201,66,36,8,19581215
42,61,Peek-A-Boo,The Cadillacs,The Cadillacs,pop,19581208,61,28,10,19581215
43,35,Call Me,Johnny Mathis,Johnny Mathis,pop,19580929,74,21,15,19581215
44,64,Big Bopper's Wedding,The Big Bopper,The Big Bopper,pop,19581208,64,38,7,19581215
45,32,The Mocking Bird,The Four Lads,The Four Lads,pop,19581103,86,32,10,19581215
46,52,Sing Sing Sing,The Bernie Lowe Orchestra,The Bernie Lowe Orchestra,pop,19581124,76,46,7,19581215
47,47,Mr. Success,Frank Sinatra,Frank Sinatra,jazz,19581027,89,41,11,19581215
48,68,16 Candles,The Crests,The Crests,pop,19581124,91,2,21,19581215
49,44,Cimarron (Roll On),Billy Vaughn And His Orchestra,Billy Vaughn And His Orchestra,pop,19581020,96,44,10,19581215
50,31,Hideaway,The Four Esquires,The Four Esquires,rock,19580922,81,21,17,19581215
51,83,The Diary,Neil Sedaka,Neil Sedaka,pop,19581208,83,14,15,19581215
52,71,The Wedding,June Valli,June Valli,pop,19581124,99,43,13,19581215
53,50,Pledging My Love,Roy Hamilton,Roy Hamilton,rnb / soul,19581117,71,45,12,19581215
54,40,I'll Remember Tonight,Pat Boone,Pat Boone,pop,19581027,72,34,11,19581215
55,69,Manhattan Spiritual,Reg Owen And His Orchestra,Reg Owen And His Orchestra,pop,19581208,69,10,16,19581215
56,59,Sweet Little Rock And Roll,Chuck Berry,Chuck Berry,rock,19581110,80,47,9,19581215
57,36,There Goes My Heart,Joni James,Joni James,jazz,19580915,61,19,16,19581215
58,62,Mandolins In The Moonlight,Perry Como,Perry Como,jazz,19581027,94,47,10,19581215
59,63,Nobody But You,Dee Clark,Dee Clark,rnb / soul,19581201,70,21,17,19581215
60,48,I Want To Be Happy Cha Cha,Enoch Light And The Light Brigade,Enoch Light And The Light Brigade,pop,19581110,79,48,7,19581215
61,54,Need Your Love,Bobby Freeman,Bobby Freeman,pop,19581124,72,54,5,19581215
62,67,Jealous Heart,Tab Hunter,Tab Hunter,pop,19581020,98,62,10,19581215
63,79,The World Outside,The Four Aces,The Four Aces,pop,19581124,92,63,4,19581215
64,39,A Part Of Me,Jimmy Clanton,Jimmy Clanton,pop,19581103,98,38,7,19581215
65,77,C'mon Everybody,Eddie Cochran,Eddie Cochran,rock,19581124,94,35,12,19581215
66,NEW,Donde esta Santa Claus (Where Is Santa Claus),Augie Rios,Augie Rios,pop,19581215,66,47,4,19581215
67,43,Mexican Hat Rock,The Applejacks,The Applejacks,pop,19580915,76,16,15,19581215
68,49,Tunnel Of Love,Doris Day,Doris Day,jazz,19581027,97,43,8,19581215
69,38,Rock-In Robin,Bobby Day,Bobby Day,rock,19580804,35,2,21,19581215
70,81,I Want To Be Happy Cha Cha,The Tommy Dorsey Orchestra Starring Warren Covington,The Tommy Dorsey Orchestra Starring Warren Covington,pop,19581201,92,70,3,19581215
71,86,The World Outside,Roger Williams,Roger Williams,pop,19581208,86,71,2,19581215
72,80,Come Prima,Tony Dallara,Tony Dallara,pop,19581208,80,60,7,19581215
73,56,The Ten Commandments Of Love,Harvey And The Moonglows,Harvey And The Moonglows,pop,19580915,59,22,16,19581215
74,75,The Day The Rains Came,Raymond Lefevre And His Orchestra,Raymond Lefevre And His Orchestra,pop,19581027,67,30,9,19581215
75,93,I Cried A Tear,Lavern Baker,Lavern Baker,pop,19581208,93,5,21,19581215
76,87,Cinderella,The Four Preps,The Four Preps,pop,19581201,97,69,6,19581215
77,94,Stagger Lee,Lloyd Price,Lloyd Price,rnb / soul,19581208,94,1,21,19581215
78,NEW,It's Just About Time,Johnny Cash And The Tennessee Two,Johnny Cash And The Tennessee Two,country / folk,19581215,78,47,7,19581215
79,53,Non Dimenticar (Don't Forget),Nat King Cole,Nat King Cole,jazz,19581013,97,45,11,19581215
80,NEW,Try Me,James Brown,James Brown,rnb / soul,19581215,80,48,13,19581215
81,NEW,Goodbye Baby,Jack Scott,Jack Scott,rock,19581215,81,8,16,19581215
82,76,All Over Again,Johnny Cash,Johnny Cash,country / folk,19581006,88,38,11,19581215
