this_week_position,last_week_position,track,artist,clean_artist,clean_genre,genre,entry_date,entry_position,peak_position,total_weeks,chart_date
33,36,Love U 4 Life,Jodeci,Jodeci,rnb / soul,rnb,19951104,90,31,20,19951230
34,35,Set U Free,Planet Soul,Planet Soul,electronic,house,19951021,84,26,26,19951230
35,37,Too Hot,Coolio,Coolio,hip-hop,rap,19951209,43,24,15,19951230
36,30,Run-Around,Blues Traveller,Blues Traveller,rock,blues,19950325,80,8,49,19951230
37,25,I'd Lie For You (And That's The Truth),Meat Loaf,Meat Loaf,rock,rock,19951021,35,13,20,19951230
38,34,Blessed,Elton John,Elton John,pop,pop,19951104,87,34,20,19951230
39,41,Hook,Blues Traveller,Blues Traveller,rock,blues,19951007,93,23,34,19951230
40,40,The World I Know,Collective Soul,Collective Soul,rock,rock,19951118,73,19,34,19951230
41,44,Wonder,Natalie Merchant,Natalie Merchant,pop,female vocalists,19951209,57,20,38,19951230
42,42,Natural One,Folk Implosion,Folk Implosion,pop,lo-fi,19951209,54,29,20,19951230
43,45,No One Else,Total,Total,rock,russian rock,19951216,45,22,20,19951230
44,43,Waterfalls,Tlc,Tlc,rnb / soul,rnb,19950610,39,1,34,19951230
45,38,December,Collective Soul,Collective Soul,rock,rock,19950513,58,20,39,19951230
46,NEW,Sittin' Up In My Room,Brandy,Brandy,rnb / soul,rnb,19951230,46,2,33,19951230
47,51,Just Tah Let U Know,Eazy-E,Eazy-E,hip-hop,rap,19951223,51,45,12,19951230
48,39,I Can Love You Like That,All-4-One,All-4-One,rnb / soul,rnb,19950617,27,5,29,19951230
49,57,Nobody Knows,Tony Rich Project,Tony Rich Project,rnb / soul,soul,19951216,79,2,47,19951230
50,55,Get Together,Big Mountain,Big Mountain,reggae,reggae,19951216,65,44,13,19951230
51,47,Cell Therapy,Goodie Mob,Goodie Mob,hip-hop,hip-hop,19951014,81,39,20,19951230
52,46,Pretty Girl,Jon B,Jon B,rnb / soul,rnb,19950902,63,25,20,19951230
53,61,Cruisin',D'Angelo,D'Angelo,rnb / soul,soul,19951104,89,53,18,19951230
54,48,Danger,Blahzay Blahzay,Blahzay Blahzay,hip-hop,hip-hop,19951007,97,46,20,19951230
55,52,I'll Be There For You / This House Is Not A Home,The Rembrandts,The Rembrandts,rock,rock,19950930,18,17,25,19951230
56,63,I Remember,Boyz Ii Men,Boyz Ii Men,rnb / soul,rnb,19951202,86,46,11,19951230
57,54,You Are Not Alone,Michael Jackson,Michael Jackson,pop,pop,19950902,1,1,20,19951230
58,49,Where Ever You Are,Terry Ellis,Terry Ellis,rnb / soul,rnb,19951104,75,49,15,19951230
59,59,When Love And Hate Collide,Def Leppard,Def Leppard,rock,hard rock,19951202,70,58,14,19951230
60,62,Ridin' Low,L.A.D.,L.A.D.,pop,los angeles,19951118,94,47,20,19951230
61,53,Comedown,Bush,Bush,rock,grunge,19950902,57,30,20,19951230
62,50,Do You Sleep?,Lisa Loeb & Nine Stories,Lisa Loeb & Nine Stories,pop,female vocalists,19950923,47,18,20,19951230
63,56,Brokenhearted,Brandy,Brandy,rnb / soul,rnb,19950909,37,9,20,19951230
64,58,Come With Me,Shai,Shai,rnb / soul,rnb,19950916,94,43,20,19951230
65,72,We Got It,Immature,Immature,rnb / soul,rnb,19951209,95,37,20,19951230
66,64,I Like It I Love It,Tim Mcgraw,Tim Mcgraw,country / folk,country,19950826,64,25,20,19951230
67,70,I Will Rememeber You,Sarah Mclachlan,Sarah Mclachlan,pop,female vocalists,19951111,94,65,20,19951230
68,66,Macarena (Bayside Boyx Mix),Los Del Rio,Los Del Rio,electronic,dance,19950902,70,45,20,19951230
69,75,I Miss You,Monifah,Monifah,rnb / soul,rnb,19951028,85,56,20,19951230
70,60,Max-A-Million,Sexual Healing,Sexual Healing,rock,heavy metal,19951104,81,60,20,19951230
71,65,Throw Your Hands Up,L.V.,L.V.,electronic,dubstep,19951118,89,63,16,19951230
72,68,Incarcerated Scarfaces / Ice Cream,Raekwon,Raekwon,hip-hop,hip-hop,19951014,64,37,18,19951230
73,69,Magic Carper Ride,Mighty Dub Cats,Mighty Dub Cats,pop,crazy club 90tiies,19951014,90,58,20,19951230
74,67,Hooked On You,Silk,Silk,rnb / soul,rnb,19951104,79,54,18,19951230
75,73,Runnin',The Pharcyde,The Pharcyde,hip-hop,hip-hop,19951021,81,55,15,19951230
76,77,East 1999,Bone Thugs-N-Harmony,Bone Thugs-N-Harmony,hip-hop,hip-hop,19951209,94,62,13,19951230
77,85,Hurricane,The Click,The Click,pop,west coast rap,19951111,63,63,14,19951230
78,80,Just A Girl,No Doubt,No Doubt,rock,rock,19951216,84,23,29,19951230
79,71,Roselia,Better Than Ezra,Better Than Ezra,rock,alternative rock,19951125,94,71,12,19951230
80,84,Boom Boom Boom,Outhere Brothers,Outhere Brothers,electronic,dance,19950930,100,65,20,19951230
81,86,I'm Outta Here,Shania Twain,Shania Twain,country / folk,country,19951216,94,74,8,19951230
82,78,Ain't Nuthin' But A She Thing,Salt-N-Pepa,Salt-N-Pepa,hip-hop,hip-hop,19951021,54,38,15,19951230
83,83,Throw Your Set In The Air,Cypress Hill,Cypress Hill,hip-hop,hip-hop,19951014,53,45,18,19951230
84,81,Fast Life,Kool G Rap,Kool G Rap,hip-hop,hip-hop,19951202,92,74,12,19951230
85,74,Sentimental,Deborah Cox,Deborah Cox,rnb / soul,rnb,19950909,89,27,20,19951230
86,79,Automatic Lover,Mc Sar & Real Mccoy,Mc Sar & Real Mccoy,electronic,dance,19951021,67,52,19,19951230
87,96,It Matters To Me,Faith Hill,Faith Hill,country / folk,country,19951223,96,74,16,19951230
88,76,Solitude,Edwin Mccain,Edwin Mccain,rock,rock,19951007,95,72,20,19951230
89,NEW,Fu-Gee-La,Fugees,Fugees,hip-hop,hip-hop,19951230,89,29,20,19951230
90,82,Beware Of My Crew,L.B.C. Crew,L.B.C. Crew,hip-hop,rap,19951216,92,75,20,19951230
91,90,A Mover La Colita,Artie The 1 Man Party,Artie The 1 Man Party,electronic,electronic,19950930,69,65,19,19951230
92,98,Summertime In The LBC,Dove Shack,Dove Shack,rnb / soul,g-funk,19950812,90,54,26,19951230
93,91,We've Got It Going On,Backstreet Boys,Backstreet Boys,pop,pop,19951028,97,69,22,19951230
94,89,Wings Of The Morning,Capleton,Capleton,reggae,reggae,19951028,88,79,10,19951230
95,97,Sometimes I Miss You So Much,P.M. Dawn,P.M. Dawn,hip-hop,hip-hop,19951223,97,95,5,19951230
96,99,1st Of Tha Month,Bone Thugs-N-Harmony,Bone Thugs-N-Harmony,hip-hop,hip-hop,19950826,53,14,20,19951230
97,NEW,Cold World,Genius / Gza,Genius / Gza,hip-hop,hip-hop,19951230,97,97,3,19951230
98,NEW,You Put A Move On My Heart,Quincy Jones,Quincy Jones,jazz,jazz,19951230,98,98,4,19951230
99,95,The Riddler,Method Man,Method Man,hip-hop,hip-hop,19951111,56,56,11,19951230
100,88,Gold,Prince,Prince,rnb / soul,funk,19951223,88,88,2,19951230
1,1,One Sweet Day,Mariah Carey & Boyz Ii Men,Mariah Carey & Boyz Ii Men,pop,pop,19951202,1,1,27,19951223
2,2,Exhale (Shoop Shoop),Whitney Houston,Whitney Houston,pop,pop,19951125,1,1,21,19951223
3,3,Hey Lover,Ll Cool J,Ll Cool J,hip-hop,hip-hop,19951118,30,3,21,19951223
4,5,Gangsta's Paradise,Coolio Featuring L.V.,Coolio,hip-hop,rap,19950819,28,1,38,19951223
5,4,Fantasy,Mariah Carey,Mariah Carey,pop,pop,19950930,1,1,25,19951223
6,7,Diggin' On You,Tlc,Tlc,rnb / soul,rnb,19951118,12,5,20,19951223
7,NEW,I Got Id / Long Road,Pearl Jam,Pearl Jam,rock,grunge,19951223,7,7,20,19951223
8,9,Name,Goo Goo Dolls,Goo Goo Dolls,rock,rock,19951014,22,5,36,19951223
9,6,You'll See,Madonna,Madonna,pop,pop,19951209,8,6,20,19951223
10,11,Breakfast At Tiffany's,Deep Blue Something,Deep Blue Something,rock,rock,19950819,90,5,36,19951223
11,10,Runaway,Janet Jackson,Janet Jackson,pop,pop,19950916,6,3,24,19951223
12,14,Before You Walk Out Of My Life / Like This And Like That,Monica,Monica,rnb / soul,rnb,19951021,51,7,28,19951223
13,8,You Remind Me Of Something,R. Kelly,R. Kelly,rnb / soul,rnb,19951118,4,4,20,19951223
14,17,Missing,Everything But The Girl,Everything But The Girl,electronic,electronic,19950812,94,2,55,19951223
15,13,Tell Me,Groove Theory,Groove Theory,rnb / soul,soul,19950826,63,5,33,19951223
16,18,One Of us,Joan Osborne,Joan Osborne,pop,female vocalists,19951209,26,4,22,19951223
17,15,Beautiful Life,Ace Of Base,Ace Of Base,pop,pop,19951111,30,15,20,19951223
18,12,Back For Good,Take That,Take That,pop,pop,19950812,63,7,30,19951223
19,16,As I Lay Me Down,Sophie B. Hawkins,Sophie B. Hawkins,pop,female vocalists,19950603,96,6,44,19951223
20,20,Only Wanna Be With You,Hootie And The Blowfish,Hootie And The Blowfish,rock,rock,19950805,30,6,32,19951223
21,21,Carnival,Natalie Merchant,Natalie Merchant,pop,female vocalists,19950805,51,10,31,19951223
22,23,Kiss From A Rose,Seal,Seal,rnb / soul,soul,19950624,87,1,36,19951223
23,22,Who Can I Run To,Xscape,Xscape,rnb / soul,rnb,19951014,27,8,20,19951223
24,24,Roll To Me,Del Amitri,Del Amitri,rock,rock,19950708,90,10,36,19951223
25,19,I'd Lie For You (And That's The Truth),Meat Loaf,Meat Loaf,rock,rock,19951021,35,13,20,19951223
26,27,Anything,3T,3T,pop,pop,19951007,73,15,33,19951223
27,31,Time,Hootie And The Blowfish,Hootie And The Blowfish,rock,rock,19951111,62,14,26,19951223
28,25,Bullet With Butterfly Wings,The Smashing Pumpkins,The Smashing Pumpkins,rock,alternative rock,19951111,28,22,20,19951223
29,30,Soon As I Get Home,Faith Evans,Faith Evans,rnb / soul,rnb,19951209,40,21,20,19951223
30,26,Run-Around,Blues Traveller,Blues Traveller,rock,blues,19950325,80,8,49,19951223
31,28,Dreaming Of You,Selena,Selena,pop,latin,19951028,38,22,20,19951223
32,36,Tonite's Tha Night,Kris Kross,Kris Kross,hip-hop,hip-hop,19951209,44,12,20,19951223
33,35,Be My Lover,La Bouche,La Bouche,electronic,eurodance,19951111,85,6,38,19951223
34,34,Blessed,Elton John,Elton John,pop,pop,19951104,87,34,20,19951223
35,29,Set U Free,Planet Soul,Planet Soul,electronic,house,19951021,84,26,26,19951223
36,41,Love U 4 Life,Jodeci,Jodeci,rnb / soul,rnb,19951104,90,31,20,19951223
37,38,Too Hot,Coolio,Coolio,hip-hop,rap,19951209,43,24,15,19951223
38,33,December,Collective Soul,Collective Soul,rock,rock,19950513,58,20,39,19951223
39,32,I Can Love You Like That,All-4-One,All-4-One,rnb / soul,rnb,19950617,27,5,29,19951223
40,42,The World I Know,Collective Soul,Collective Soul,rock,rock,19951118,73,19,34,19951223
41,44,Hook,Blues Traveller,Blues Traveller,rock,blues,19951007,93,23,34,19951223
42,43,Natural One,Folk Implosion,Folk Implosion,pop,lo-fi,19951209,54,29,20,19951223
43,40,Waterfalls,Tlc,Tlc,rnb / soul,rnb,19950610,39,1,34,19951223
44,55,Wonder,Natalie Merchant,Natalie Merchant,pop,female vocalists,19951209,57,20,38,19951223
45,45,No One Else,Total,Total,rock,russian rock,19951216,45,22,20,19951223
46,39,Pretty Girl,Jon B,Jon B,rnb / soul,rnb,19950902,63,25,20,19951223
47,47,Cell Therapy,Goodie Mob,Goodie Mob,hip-hop,hip-hop,19951014,81,39,20,19951223
48,46,Danger,Blahzay Blahzay,Blahzay Blahzay,hip-hop,hip-hop,19951007,97,46,20,19951223
49,53,Where Ever You Are,Terry Ellis,Terry Ellis,rnb / soul,rnb,19951104,75,49,15,19951223
50,37,Do You Sleep?,Lisa Loeb & Nine Stories,Lisa Loeb & Nine Stories,pop,female vocalists,19950923,47,18,20,19951223
51,NEW,Just Tah Let U Know,Eazy-E,Eazy-E,hip-hop,rap,19951223,51,45,12,19951223
52,52,I'll Be There For You / This House Is Not A Home,The Rembrandts,The Rembrandts,rock,rock,19950930,18,17,25,19951223
53,56,Comedown,Bush,Bush,rock,grunge,19950902,57,30,20,19951223
54,51,You Are Not Alone,Michael Jackson,Michael Jackson,pop,pop,19950902,1,1,20,19951223
55,65,Get Together,Big Mountain,Big Mountain,reggae,reggae,19951216,65,44,13,19951223
56,54,Brokenhearted,Brandy,Brandy,rnb / soul,rnb,19950909,37,9,20,19951223
57,79,Nobody Knows,Tony Rich Project,Tony Rich Project,rnb / soul,soul,19951216,79,2,47,19951223
58,50,Come With Me,Shai,Shai,rnb / soul,rnb,19950916,94,43,20,19951223
59,59,When Love And Hate Collide,Def Leppard,Def Leppard,rock,hard rock,19951202,70,58,14,19951223
60,60,Max-A-Million,Sexual Healing,Sexual Healing,rock,heavy metal,19951104,81,60,20,19951223
61,57,Cruisin',D'Angelo,D'Angelo,rnb / soul,soul,19951104,89,53,18,19951223
62,63,Ridin' Low,L.A.D.,L.A.D.,pop,los angeles,19951118,94,47,20,19951223
63,64,I Remember,Boyz Ii Men,Boyz Ii Men,rnb / soul,rnb,19951202,86,46,11,19951223
64,67,I Like It I Love It,Tim Mcgraw,Tim Mcgraw,country / folk,country,19950826,64,25,20,19951223
65,88,Throw Your Hands Up,L.V.,L.V.,electronic,dubstep,19951118,89,63,16,19951223
66,61,Macarena (Bayside Boyx Mix),Los Del Rio,Los Del Rio,electronic,dance,19950902,70,45,20,19951223
67,62,Hooked On You,Silk,Silk,rnb / soul,rnb,19951104,79,54,18,19951223
68,66,Incarcerated Scarfaces / Ice Cream,Raekwon,Raekwon,hip-hop,hip-hop,19951014,64,37,18,19951223
69,58,Magic Carper Ride,Mighty Dub Cats,Mighty Dub Cats,pop,crazy club 90tiies,19951014,90,58,20,19951223
70,68,I Will Rememeber You,Sarah Mclachlan,Sarah Mclachlan,pop,female vocalists,19951111,94,65,20,19951223
71,71,Roselia,Better Than Ezra,Better Than Ezra,rock,alternative rock,19951125,94,71,12,19951223
72,75,We Got It,Immature,Immature,rnb / soul,rnb,19951209,95,37,20,19951223
73,78,Runnin',The Pharcyde,The Pharcyde,hip-hop,hip-hop,19951021,81,55,15,19951223
74,48,Sentimental,Deborah Cox,Deborah Cox,rnb / soul,rnb,19950909,89,27,20,19951223
75,70,I Miss You,Monifah,Monifah,rnb / soul,rnb,19951028,85,56,20,19951223
76,72,Solitude,Edwin Mccain,Edwin Mccain,rock,rock,19951007,95,72,20,19951223
77,81,East 1999,Bone Thugs-N-Harmony,Bone Thugs-N-Harmony,hip-hop,hip-hop,19951209,94,62,13,19951223
78,69,Ain't Nuthin' But A She Thing,Salt-N-Pepa,Salt-N-Pepa,hip-hop,hip-hop,19951021,54,38,15,19951223
79,76,Automatic Lover,Mc Sar & Real Mccoy,Mc Sar & Real Mccoy,electronic,dance,19951021,67,52,19,19951223
80,84,Just A Girl,No Doubt,No Doubt,rock,rock,19951216,84,23,29,19951223
81,74,Fast Life,Kool G Rap,Kool G Rap,hip-hop,hip-hop,19951202,92,74,12,19951223
82,92,Beware Of My Crew,L.B.C. Crew,L.B.C. Crew,hip-hop,rap,19951216,92,75,20,19951223
83,100,Throw Your Set In The Air,Cypress Hill,Cypress Hill,hip-hop,hip-hop,19951014,53,45,18,19951223
84,77,Boom Boom Boom,Outhere Brothers,Outhere Brothers,electronic,dance,19950930,100,65,20,19951223
85,83,Hurricane,The Click,The Click,pop,west coast rap,19951111,63,63,14,19951223
86,94,I'm Outta Here,Shania Twain,Shania Twain,country / folk,country,19951216,94,74,8,19951223
87,73,A Girl Like You,Edwyn Collins,Edwyn Collins,rock,rock,19951028,43,32,9,19951223
88,NEW,Gold,Prince,Prince,rnb / soul,funk,19951223,88,88,2,19951223
89,87,Wings Of The Morning,Capleton,Capleton,reggae,reggae,19951028,88,79,10,19951223
90,85,A Mover La Colita,Artie The 1 Man Party,Artie The 1 Man Party,electronic,electronic,19950930,69,65,19,19951223
91,86,We've Got It Going On,Backstreet Boys,Backstreet Boys,pop,pop,19951028,97,69,22,19951223
92,82,Friends Of P.,Rentals,Rentals,rock,alternative,19951209,82,82,3,19951223
93,93,Already Missing You,Gerald & Eddie Levert,Gerald,pop,latin,19951021,80,75,10,19951223
94,90,Heaven,Solo,Solo,pop,seen live,19950812,95,42,20,19951223
95,80,The Riddler,Method Man,Method Man,hip-hop,hip-hop,19951111,56,56,11,19951223
96,NEW,It Matters To Me,Faith Hill,Faith Hill,country / folk,country,19951223,96,74,16,19951223
97,NEW,Sometimes I Miss You So Much,P.M. Dawn,P.M. Dawn,hip-hop,hip-hop,19951223,97,95,5,19951223
98,95,Summertime In The LBC,Dove Shack,Dove Shack,rnb / soul,g-funk,19950812,90,54,26,19951223
99,96,1st Of Tha Month,Bone Thugs-N-Harmony,Bone Thugs-N-Harmony,hip-hop,hip-hop,19950826,53,14,20,19951223
100,91,Runaway,Corrs,Corrs,pop,pop,19951014,83,68,11,19951223
1,1,One Sweet Day,Mariah Carey & Boyz Ii Men,Mariah Carey & Boyz Ii Men,pop,pop,19951202,1,1,27,19951216
2,2,Exhale (Shoop Shoop),Whitney Houston,Whitney Houston,pop,pop,19951125,1,1,21,19951216
3,3,Hey Lover,Ll Cool J,Ll Cool J,hip-hop,hip-hop,19951118,30,3,21,19951216
4,4,Fantasy,Mariah Carey,Mariah Carey,pop,pop,19950930,1,1,25,19951216
5,5,Gangsta's Paradise,Coolio Featuring L.V.,Coolio,hip-hop,rap,19950819,28,1,38,19951216
6,8,You'll See,Madonna,Madonna,pop,pop,19951209,8,6,20,19951216
7,6,Diggin' On You,Tlc,Tlc,rnb / soul,rnb,19951118,12,5,20,19951216
8,7,You Remind Me Of Something,R. Kelly,R. Kelly,rnb / soul,rnb,19951118,4,4,20,19951216
9,9,Name,Goo Goo Dolls,Goo Goo Dolls,rock,rock,19951014,22,5,36,19951216
10,10,Runaway,Janet Jackson,Janet Jackson,pop,pop,19950916,6,3,24,19951216
11,13,Breakfast At Tiffany's,Deep Blue Something,Deep Blue Something,rock,rock,19950819,90,5,36,19951216
12,12,Back For Good,Take That,Take That,pop,pop,19950812,63,7,30,19951216
13,11,Tell Me,Groove Theory,Groove Theory,rnb / soul,soul,19950826,63,5,33,19951216
14,15,Before You Walk Out Of My Life / Like This And Like That,Monica,Monica,rnb / soul,rnb,19951021,51,7,28,19951216
15,16,Beautiful Life,Ace Of Base,Ace Of Base,pop,pop,19951111,30,15,20,19951216
16,17,As I Lay Me Down,Sophie B. Hawkins,Sophie B. Hawkins,pop,female vocalists,19950603,96,6,44,19951216
17,23,Missing,Everything But The Girl,Everything But The Girl,electronic,electronic,19950812,94,2,55,19951216
18,26,One Of us,Joan Osborne,Joan Osborne,pop,female vocalists,19951209,26,4,22,19951216
19,14,I'd Lie For You (And That's The Truth),Meat Loaf,Meat Loaf,rock,rock,19951021,35,13,20,19951216
20,21,Only Wanna Be With You,Hootie And The Blowfish,Hootie And The Blowfish,rock,rock,19950805,30,6,32,19951216
21,20,Carnival,Natalie Merchant,Natalie Merchant,pop,female vocalists,19950805,51,10,31,19951216
22,19,Who Can I Run To,Xscape,Xscape,rnb / soul,rnb,19951014,27,8,20,19951216
23,18,Kiss From A Rose,Seal,Seal,rnb / soul,soul,19950624,87,1,36,19951216
24,22,Roll To Me,Del Amitri,Del Amitri,rock,rock,19950708,90,10,36,19951216
25,25,Bullet With Butterfly Wings,The Smashing Pumpkins,The Smashing Pumpkins,rock,alternative rock,19951111,28,22,20,19951216
26,27,Run-Around,Blues Traveller,Blues Traveller,rock,blues,19950325,80,8,49,19951216
27,28,Anything,3T,3T,pop,pop,19951007,73,15,33,19951216
28,24,Dreaming Of You,Selena,Selena,pop,latin,19951028,38,22,20,19951216
29,30,Set U Free,Planet Soul,Planet Soul,electronic,house,19951021,84,26,26,19951216
30,40,Soon As I Get Home,Faith Evans,Faith Evans,rnb / soul,rnb,19951209,40,21,20,19951216
31,36,Time,Hootie And The Blowfish,Hootie And The Blowfish,rock,rock,19951111,62,14,26,19951216
32,29,I Can Love You Like That,All-4-One,All-4-One,rnb / soul,rnb,19950617,27,5,29,19951216
33,34,December,Collective Soul,Collective Soul,rock,rock,19950513,58,20,39,19951216
34,38,Blessed,Elton John,Elton John,pop,pop,19951104,87,34,20,19951216
35,41,Be My Lover,La Bouche,La Bouche,electronic,eurodance,19951111,85,6,38,19951216
36,44,Tonite's Tha Night,Kris Kross,Kris Kross,hip-hop,hip-hop,19951209,44,12,20,19951216
37,31,Do You Sleep?,Lisa Loeb & Nine Stories,Lisa Loeb & Nine Stories,pop,female vocalists,19950923,47,18,20,19951216
38,43,Too Hot,Coolio,Coolio,hip-hop,rap,19951209,43,24,15,19951216
39,35,Pretty Girl,Jon B,Jon B,rnb / soul,rnb,19950902,63,25,20,19951216
40,32,Waterfalls,Tlc,Tlc,rnb / soul,rnb,19950610,39,1,34,19951216
41,33,Love U 4 Life,Jodeci,Jodeci,rnb / soul,rnb,19951104,90,31,20,19951216
42,51,The World I Know,Collective Soul,Collective Soul,rock,rock,19951118,73,19,34,19951216
43,54,Natural One,Folk Implosion,Folk Implosion,pop,lo-fi,19951209,54,29,20,19951216
44,45,Hook,Blues Traveller,Blues Traveller,rock,blues,19951007,93,23,34,19951216
45,NEW,No One Else,Total,Total,rock,russian rock,19951216,45,22,20,19951216
46,46,Danger,Blahzay Blahzay,Blahzay Blahzay,hip-hop,hip-hop,19951007,97,46,20,19951216
47,47,Cell Therapy,Goodie Mob,Goodie Mob,hip-hop,hip-hop,19951014,81,39,20,19951216
48,37,Sentimental,Deborah Cox,Deborah Cox,rnb / soul,rnb,19950909,89,27,20,19951216
49,48,Let Me Be The One,Blessed Union Of Souls,Blessed Union Of Souls,pop,pop,19950805,88,29,20,19951216
50,49,Come With Me,Shai,Shai,rnb / soul,rnb,19950916,94,43,20,19951216
51,42,You Are Not Alone,Michael Jackson,Michael Jackson,pop,pop,19950902,1,1,20,19951216
52,55,I'll Be There For You / This House Is Not A Home,The Rembrandts,The Rembrandts,rock,rock,19950930,18,17,25,19951216
53,52,Where Ever You Are,Terry Ellis,Terry Ellis,rnb / soul,rnb,19951104,75,49,15,19951216
54,39,Brokenhearted,Brandy,Brandy,rnb / soul,rnb,19950909,37,9,20,19951216
55,57,Wonder,Natalie Merchant,Natalie Merchant,pop,female vocalists,19951209,57,20,38,19951216
56,50,Comedown,Bush,Bush,rock,grunge,19950902,57,30,20,19951216
57,53,Cruisin',D'Angelo,D'Angelo,rnb / soul,soul,19951104,89,53,18,19951216
58,58,Magic Carper Ride,Mighty Dub Cats,Mighty Dub Cats,pop,crazy club 90tiies,19951014,90,58,20,19951216
59,67,When Love And Hate Collide,Def Leppard,Def Leppard,rock,hard rock,19951202,70,58,14,19951216
60,62,Max-A-Million,Sexual Healing,Sexual Healing,rock,heavy metal,19951104,81,60,20,19951216
61,60,Macarena (Bayside Boyx Mix),Los Del Rio,Los Del Rio,electronic,dance,19950902,70,45,20,19951216
62,59,Hooked On You,Silk,Silk,rnb / soul,rnb,19951104,79,54,18,19951216
63,72,Ridin' Low,L.A.D.,L.A.D.,pop,los angeles,19951118,94,47,20,19951216
64,56,I Remember,Boyz Ii Men,Boyz Ii Men,rnb / soul,rnb,19951202,86,46,11,19951216
65,NEW,Get Together,Big Mountain,Big Mountain,reggae,reggae,19951216,65,44,13,19951216
66,61,Incarcerated Scarfaces / Ice Cream,Raekwon,Raekwon,hip-hop,hip-hop,19951014,64,37,18,19951216
67,64,I Like It I Love It,Tim Mcgraw,Tim Mcgraw,country / folk,country,19950826,64,25,20,19951216
68,68,I Will Rememeber You,Sarah Mclachlan,Sarah Mclachlan,pop,female vocalists,19951111,94,65,20,19951216
69,66,Ain't Nuthin' But A She Thing,Salt-N-Pepa,Salt-N-Pepa,hip-hop,hip-hop,19951021,54,38,15,19951216
70,71,I Miss You,Monifah,Monifah,rnb / soul,rnb,19951028,85,56,20,19951216
71,85,Roselia,Better Than Ezra,Better Than Ezra,rock,alternative rock,19951125,94,71,12,19951216
72,75,Solitude,Edwin Mccain,Edwin Mccain,rock,rock,19951007,95,72,20,19951216
73,63,A Girl Like You,Edwyn Collins,Edwyn Collins,rock,rock,19951028,43,32,9,19951216
74,81,Fast Life,Kool G Rap,Kool G Rap,hip-hop,hip-hop,19951202,92,74,12,19951216
