this_week_position,last_week_position,track,artist,clean_artist,clean_genre,genre,entry_date,entry_position,peak_position,total_weeks,chart_date
78,88,A World Without Heroes,Kiss,Kiss,rock,hard rock,19811205,103,56,10,19811226
79,60,When She Was My Girl,The Four Tops,The Four Tops,rnb / soul,soul,19810815,85,11,22,19811226
80,NEW,Southern Pacific,Neil Young And Crazy Horse,Neil Young And Crazy Horse,rock,classic rock,19811226,80,70,5,19811226
81,61,Sausalito Summernight,Diesel,Diesel,electronic,dubstep,19810912,86,25,18,19811226
82,NEW,Through The Years,Kenny Rogers,Kenny Rogers,country / folk,country,19811226,82,13,15,19811226
83,NEW,Crazy (Keep On Falling),The John Hall Band,The John Hall Band,rock,classic rock,19811226,83,42,11,19811226
84,84,Runaway Rita,Leif Garrett,Leif Garrett,pop,70s,19811205,90,84,6,19811226
85,NEW,Tonight Tonight,Bill Champlin,Bill Champlin,pop,aor,19811226,85,55,8,19811226
86,62,We're In This Love Together,Al Jarreau,Al Jarreau,jazz,jazz,19810801,88,15,24,19811226
87,75,"She's A Bad Mama Jama (She's Built, She's Stacked)",Carl Carlton,Carl Carlton,rnb / soul,funk,19810822,86,22,21,19811226
88,92,Chariots Of Fire - Titles,Vangelis,Vangelis,electronic,electronic,19811212,94,1,28,19811226
89,66,Blaze Of Glory,Kenny Rogers,Kenny Rogers,country / folk,country,19811121,86,66,9,19811226
90,68,For Your Eyes Only,Sheena Easton,Sheena Easton,pop,pop,19810725,83,4,25,19811226
91,107,Can't Hold Back (Your Loving),Kano,Kano,pop,grime,19811212,107,89,7,19811226
92,96,It's My Party,Dave Stewart & Barbara Gaskin,Dave Stewart & Barbara Gaskin,rock,new wave,19811219,96,72,8,19811226
93,93,Better Things,The Kinks,The Kinks,rock,classic rock,19811128,98,92,8,19811226
94,72,Super Freak,Rick James,Rick James,rnb / soul,funk,19810808,74,16,24,19811226
95,73,Endless Love,Diana Ross & Lionel Richie,Diana Ross & Lionel Richie,rnb / soul,soul,19810711,54,1,27,19811226
96,90,Hard To Say,Dan Fogelberg,Dan Fogelberg,country / folk,singer-songwriter,19810829,72,7,19,19811226
97,81,Controversy,Prince,Prince,rnb / soul,funk,19811024,90,70,11,19811226
98,86,"I Want You, I Need You",Chris Christian,Chris Christian,pop,west coast,19811003,82,37,14,19811226
99,89,Twilight,Elo,Elo,rock,classic rock,19811024,79,38,11,19811226
100,91,Sharing The Love,Rufus With Chaka Khan,Rufus With Chaka Khan,pop,music for my trips to the sea,19811114,104,91,8,19811226
101,103,Hit And Run,The Bar-Kays,The Bar-Kays,rnb / soul,funk,19811212,103,101,7,19811226
102,101,Sandy Beaches,Dilbert Mcclinton,Dilbert Mcclinton,rock,blues,19811121,107,101,7,19811226
103,102,Kickin' Back,L.T.D.,L.T.D.,rnb / soul,soul,19811205,102,102,8,19811226
104,105,Be Mine (Tonight),Grover Washington Jr. With Grady Tate,Grover Washington Jr. With Grady Tate,pop,unknown,19811212,105,92,12,19811226
105,NEW,Only One You,T.G. Sheppard,T.G. Sheppard,country / folk,country,19811226,105,68,13,19811226
106,108,Hurt,Carly Simon,Carly Simon,pop,female vocalists,19811219,108,106,4,19811226
107,106,Looker,Sue Saad,Sue Saad,pop,soundtrack,19811212,109,104,5,19811226
108,104,Numbers,Kraftwerk,Kraftwerk,electronic,electronic,19811212,104,103,5,19811226
109,109,Some Guys Have All The Luck,Nikki Wills,Nikki Wills,pop,unknown,19811219,109,109,3,19811226
110,NEW,Tube Snake Boogie,Zz Top,Zz Top,rock,classic rock,19811226,110,103,6,19811226
1,1,Physical,Olivia Newton-John,Olivia Newton-John,pop,pop,19811003,66,1,26,19811219
2,2,Waiting For A Girl Like You,Foreigner,Foreigner,rock,classic rock,19811010,42,2,23,19811219
3,5,Let's Groove,"Earth, Wind And Fire","Earth, Wind And Fire",rnb / soul,funk,19811003,83,3,24,19811219
4,4,Oh No,The Commodores,The Commodores,rnb / soul,soul,19810926,71,4,20,19811219
5,6,Young Turks,Rod Stewart,Rod Stewart,rock,classic rock,19811017,61,5,19,19811219
6,13,I Can't Go For That (No Can Do),Daryl Hall & John Oates,Daryl Hall & John Oates,pop,80s,19811114,59,1,21,19811219
7,8,Why Do Fools Fall In Love,Diana Ross,Diana Ross,rnb / soul,soul,19811017,56,7,20,19811219
8,9,Harden My Heart,Quarterflash,Quarterflash,pop,80s,19811017,80,3,24,19811219
9,10,Don't Stop Believin',Journey,Journey,rock,classic rock,19811031,56,9,16,19811219
10,11,Leather And Lace,Stevie Nicks With Don Henley,Stevie Nicks With Don Henley,pop,female vocalists,19811024,73,6,19,19811219
11,12,Trouble,Lindsey Buckingham,Lindsey Buckingham,country / folk,singer-songwriter,19811024,74,9,19,19811219
12,3,Every Little Thing She Does Is Magic,The Police,The Police,rock,rock,19810926,66,3,19,19811219
13,14,Yesterday's Songs,Neil Diamond,Neil Diamond,country / folk,singer-songwriter,19811107,51,11,15,19811219
14,15,Comin' In And Out Of Your Life,Barbra Streisand,Barbra Streisand,pop,female vocalists,19811114,62,11,16,19811219
15,16,Turn Your Love Around,George Benson,George Benson,jazz,jazz,19811024,86,5,22,19811219
16,17,The Sweetest Thing (I've Ever Known),Juice Newton,Juice Newton,country / folk,country,19811017,79,7,24,19811219
17,7,Here I Am (Just When I Thought I Was Over You),Air Supply,Air Supply,pop,80s,19810926,54,5,20,19811219
18,19,Take My Heart (You Can Have It If You Want It),Kool And The Gang,Kool And The Gang,rnb / soul,funk,19811017,67,17,17,19811219
19,21,Cool Night,Paul Davis,Paul Davis,rock,soft rock,19811107,83,11,19,19811219
20,20,Our Lips Are Sealed,The Go-Go'S,The Go-Go'S,rock,new wave,19810808,105,20,33,19811219
21,23,Hooked On Classics (Medley),Louis Clark Conducting The Royal Philharmonic Orchestra,Louis Clark Conducting The Royal Philharmonic Orchestra,pop,classical,19811024,103,10,21,19811219
22,22,"My Girl (Gone, Gone, Gone)",Chilliwack,Chilliwack,pop,canadian,19810926,81,22,19,19811219
23,25,Centerfold,The J. Geils Band,The J. Geils Band,rock,classic rock,19811107,70,1,25,19811219
24,24,Heart Like A Wheel,The Steve Miller Band,The Steve Miller Band,rock,classic rock,19811031,74,24,14,19811219
25,27,Someone Could Lose A Heart Tonight,Eddie Rabbitt,Eddie Rabbitt,country / folk,country,19811114,76,15,15,19811219
26,26,Steal The Night,Stevie Woods,Stevie Woods,rnb / soul,soul,19810912,82,25,21,19811219
27,30,I Wouldn't Have Missed It For The World,Ronnie Milsap,Ronnie Milsap,country / folk,country,19811024,85,20,17,19811219
28,32,Shake It Up,The Cars,The Cars,rock,new wave,19811121,76,4,22,19811219
29,18,Private Eyes,Daryl Hall & John Oates,Daryl Hall & John Oates,pop,80s,19810829,68,1,23,19811219
30,36,Waiting On A Friend,The Rolling Stones,The Rolling Stones,rock,classic rock,19811205,70,13,15,19811219
31,28,Start Me Up,The Rolling Stones,The Rolling Stones,rock,classic rock,19810822,61,2,24,19811219
32,37,She's Got A Way,Billy Joel,Billy Joel,rock,classic rock,19811121,79,23,14,19811219
33,35,Under Pressure,Queen & David Bowie,Queen & David Bowie,rock,classic rock,19811107,80,29,15,19811219
34,41,Come Go With Me,The Beach Boys,The Beach Boys,rock,classic rock,19811121,89,18,15,19811219
35,29,The Old Songs,Barry Manilow,Barry Manilow,pop,pop,19811010,57,15,16,19811219
36,31,Arthur's Theme (Best That You Can Do),Christopher Cross,Christopher Cross,rock,soft rock,19810815,71,1,24,19811219
37,53,Leader Of The Band,Dan Fogelberg,Dan Fogelberg,country / folk,singer-songwriter,19811128,81,9,20,19811219
38,40,Castles In The Air (1981 version),Don Mclean,Don Mclean,rock,classic rock,19811031,88,36,14,19811219
39,42,More Than Just The Two Of Us,Sneaker,Sneaker,rock,rock,19811031,89,34,15,19811219
40,48,You Could Have Been With Me,Sheena Easton,Sheena Easton,pop,pop,19811128,78,15,18,19811219
41,49,Take It Easy On Me,The Little River Band,The Little River Band,rock,classic rock,19811205,82,10,19,19811219
42,34,No Reply At All,Genesis,Genesis,rock,progressive rock,19810926,85,29,18,19811219
43,38,Wrack My Brain,Ringo Starr,Ringo Starr,rock,classic rock,19811107,79,38,11,19811219
44,50,Working For The Weekend,Loverboy,Loverboy,pop,80s,19811114,79,29,20,19811219
45,33,Poor Man's Son,Survivor,Survivor,rock,rock,19811017,78,33,14,19811219
46,39,Tryin' To Life My Life Without You,Bob Seger,Bob Seger,rock,classic rock,19810912,61,5,19,19811219
47,43,Never Too Much,Luther Vandross,Luther Vandross,rnb / soul,soul,19810919,101,33,18,19811219
48,56,Love In The First Degree,Alabama,Alabama,country / folk,country,19811114,90,15,21,19811219
49,60,Love Is Alright Tonite,Rick Springfield,Rick Springfield,pop,80s,19811205,84,20,16,19811219
50,59,If I Were You,Lulu,Lulu,pop,pop,19811121,85,44,11,19811219
51,57,Key Largo,Bertie Higgins,Bertie Higgins,pop,80s,19811114,86,8,29,19811219
52,58,Let Me Love You Once,Greg Lake,Greg Lake,rock,progressive rock,19811121,83,48,10,19811219
53,74,Sweet Dreams,Air Supply,Air Supply,pop,80s,19811212,74,5,20,19811219
54,44,"The Theme From ""Hill Street Blues""",Mike Post,Mike Post,pop,soundtrack,19810822,83,10,22,19811219
55,45,Living Eyes,The Bee Gees,The Bee Gees,disco,disco,19811107,84,45,10,19811219
56,46,Just Once,Quincy Jones Featuring James Ingram,Quincy Jones,jazz,jazz,19810815,84,17,23,19811219
57,63,My Kinda Lover,Billy Squier,Billy Squier,rock,classic rock,19811128,82,45,10,19811219
58,47,I've Done Everything For You,Rick Springfield,Rick Springfield,pop,80s,19810822,79,8,22,19811219
59,51,The Night Owls,The Little River Band,The Little River Band,rock,classic rock,19810822,68,6,21,19811219
60,52,When She Was My Girl,The Four Tops,The Four Tops,rnb / soul,soul,19810815,85,11,22,19811219
61,54,Sausalito Summernight,Diesel,Diesel,electronic,dubstep,19810912,86,25,18,19811219
62,55,We're In This Love Together,Al Jarreau,Al Jarreau,jazz,jazz,19810801,88,15,24,19811219
63,71,Breakin' Away,Al Jarreau,Al Jarreau,jazz,jazz,19811205,81,43,10,19811219
64,72,Anyone Can See,Irene Cara,Irene Cara,pop,80s,19811128,90,64,7,19811219
65,67,Falling In Love,Balance,Balance,pop,hardcore,19811121,90,58,11,19811219
66,66,Blaze Of Glory,Kenny Rogers,Kenny Rogers,country / folk,country,19811121,86,66,9,19811219
67,80,All Our Tomorrows,Eddie Schwartz,Eddie Schwartz,pop,canadian,19811212,80,28,15,19811219
68,61,For Your Eyes Only,Sheena Easton,Sheena Easton,pop,pop,19810725,83,4,25,19811219
69,79,Little Darlin',Sheila,Sheila,pop,french,19811205,89,49,9,19811219
70,78,Could It Be Love,Jennifer Warnes,Jennifer Warnes,pop,female vocalists,19811205,88,47,10,19811219
71,81,Sea Of Love,Del Shannon,Del Shannon,pop,60s,19811212,81,33,12,19811219
72,64,Super Freak,Rick James,Rick James,rnb / soul,funk,19810808,74,16,24,19811219
73,62,Endless Love,Diana Ross & Lionel Richie,Diana Ross & Lionel Richie,rnb / soul,soul,19810711,54,1,27,19811219
74,82,WKRP In Cincinnati,Steve Carlisle,Steve Carlisle,pop,unknown,19811121,87,65,10,19811219
75,65,"She's A Bad Mama Jama (She's Built, She's Stacked)",Carl Carlton,Carl Carlton,rnb / soul,funk,19810822,86,22,21,19811219
76,NEW,Somewhere Down The Road,Barry Manilow,Barry Manilow,pop,pop,19811219,76,21,15,19811219
77,77,The Woman In Me,Crystal Gayle,Crystal Gayle,country / folk,country,19811017,108,76,13,19811219
78,88,Keeping Our Love Alive,The Henry Paul Band,The Henry Paul Band,pop,unknown,19811212,88,50,10,19811219
79,NEW,Feel Like A Number,Bob Seger And The Silver Bullet Band,Bob Seger And The Silver Bullet Band,rock,classic rock,19811219,79,48,8,19811219
80,90,Closer To The Heart (Live Version),Rush,Rush,rock,progressive rock,19811212,90,69,7,19811219
81,76,Controversy,Prince,Prince,rnb / soul,funk,19811024,90,70,11,19811219
82,NEW,Those Good Old Dreams,The Carpenters,The Carpenters,pop,pop,19811219,82,63,6,19811219
83,NEW,One Hundred Ways,Quincy Jones Featuring James Ingram,Quincy Jones,jazz,jazz,19811219,83,14,21,19811219
84,85,Runaway Rita,Leif Garrett,Leif Garrett,pop,70s,19811205,90,84,6,19811219
85,93,Every Home Should Have One,Patti Austin,Patti Austin,rnb / soul,soul,19811212,93,62,8,19811219
86,68,"I Want You, I Need You",Chris Christian,Chris Christian,pop,west coast,19811003,82,37,14,19811219
87,NEW,Love Is Like A Rock,Donnie Iris,Donnie Iris,rock,rock,19811219,87,37,14,19811219
88,92,A World Without Heroes,Kiss,Kiss,rock,hard rock,19811205,103,56,10,19811219
89,69,Twilight,Elo,Elo,rock,classic rock,19811024,79,38,11,19811219
90,70,Hard To Say,Dan Fogelberg,Dan Fogelberg,country / folk,singer-songwriter,19810829,72,7,19,19811219
91,91,Sharing The Love,Rufus With Chaka Khan,Rufus With Chaka Khan,pop,music for my trips to the sea,19811114,104,91,8,19811219
92,94,Chariots Of Fire - Titles,Vangelis,Vangelis,electronic,electronic,19811212,94,1,28,19811219
93,95,Better Things,The Kinks,The Kinks,rock,classic rock,19811128,98,92,8,19811219
94,73,Step By Step,Eddie Rabbitt,Eddie Rabbitt,country / folk,country,19810725,65,5,22,19811219
95,75,Say Goodbye To Hollywood,Billy Joel,Billy Joel,rock,classic rock,19810912,70,17,15,19811219
96,NEW,It's My Party,Dave Stewart & Barbara Gaskin,Dave Stewart & Barbara Gaskin,rock,new wave,19811219,96,72,8,19811219
97,87,I'm Just Too Shy,Jermaine Jackson,Jermaine Jackson,rnb / soul,soul,19811024,104,60,9,19811219
98,83,I Heard It Through The Grapevine (Part 1),Roger,Roger,rnb / soul,funk,19811031,102,79,8,19811219
99,84,Walking Into Sunshine,Central Line,Central Line,rnb / soul,funk,19811114,91,84,6,19811219
100,86,Talking Out Of Turn,The Moody Blues,The Moody Blues,rock,classic rock,19811107,88,65,7,19811219
101,101,Sandy Beaches,Dilbert Mcclinton,Dilbert Mcclinton,rock,blues,19811121,107,101,7,19811219
102,102,Kickin' Back,L.T.D.,L.T.D.,rnb / soul,soul,19811205,102,102,8,19811219
103,103,Hit And Run,The Bar-Kays,The Bar-Kays,rnb / soul,funk,19811212,103,101,7,19811219
104,104,Numbers,Kraftwerk,Kraftwerk,electronic,electronic,19811212,104,103,5,19811219
105,105,Be Mine (Tonight),Grover Washington Jr. With Grady Tate,Grover Washington Jr. With Grady Tate,pop,unknown,19811212,105,92,12,19811219
106,109,Looker,Sue Saad,Sue Saad,pop,soundtrack,19811212,109,104,5,19811219
107,107,Can't Hold Back (Your Loving),Kano,Kano,pop,grime,19811212,107,89,7,19811219
108,NEW,Hurt,Carly Simon,Carly Simon,pop,female vocalists,19811219,108,106,4,19811219
109,NEW,Some Guys Have All The Luck,Nikki Wills,Nikki Wills,pop,unknown,19811219,109,109,3,19811219
110,106,"Oh, What A Night",The Temptations,The Temptations,rnb / soul,soul,19811128,107,104,4,19811219
1,1,Physical,Olivia Newton-John,Olivia Newton-John,pop,pop,19811003,66,1,26,19811212
2,2,Waiting For A Girl Like You,Foreigner,Foreigner,rock,classic rock,19811010,42,2,23,19811212
3,3,Every Little Thing She Does Is Magic,The Police,The Police,rock,rock,19810926,66,3,19,19811212
4,4,Oh No,The Commodores,The Commodores,rnb / soul,soul,19810926,71,4,20,19811212
5,7,Let's Groove,"Earth, Wind And Fire","Earth, Wind And Fire",rnb / soul,funk,19811003,83,3,24,19811212
6,8,Young Turks,Rod Stewart,Rod Stewart,rock,classic rock,19811017,61,5,19,19811212
7,5,Here I Am (Just When I Thought I Was Over You),Air Supply,Air Supply,pop,80s,19810926,54,5,20,19811212
8,9,Why Do Fools Fall In Love,Diana Ross,Diana Ross,rnb / soul,soul,19811017,56,7,20,19811212
9,14,Harden My Heart,Quarterflash,Quarterflash,pop,80s,19811017,80,3,24,19811212
10,11,Don't Stop Believin',Journey,Journey,rock,classic rock,19811031,56,9,16,19811212
11,12,Leather And Lace,Stevie Nicks With Don Henley,Stevie Nicks With Don Henley,pop,female vocalists,19811024,73,6,19,19811212
12,13,Trouble,Lindsey Buckingham,Lindsey Buckingham,country / folk,singer-songwriter,19811024,74,9,19,19811212
13,18,I Can't Go For That (No Can Do),Daryl Hall & John Oates,Daryl Hall & John Oates,pop,80s,19811114,59,1,21,19811212
14,16,Yesterday's Songs,Neil Diamond,Neil Diamond,country / folk,singer-songwriter,19811107,51,11,15,19811212
15,19,Comin' In And Out Of Your Life,Barbra Streisand,Barbra Streisand,pop,female vocalists,19811114,62,11,16,19811212
16,23,Turn Your Love Around,George Benson,George Benson,jazz,jazz,19811024,86,5,22,19811212
17,20,The Sweetest Thing (I've Ever Known),Juice Newton,Juice Newton,country / folk,country,19811017,79,7,24,19811212
18,6,Private Eyes,Daryl Hall & John Oates,Daryl Hall & John Oates,pop,80s,19810829,68,1,23,19811212
19,22,Take My Heart (You Can Have It If You Want It),Kool And The Gang,Kool And The Gang,rnb / soul,funk,19811017,67,17,17,19811212
20,21,Our Lips Are Sealed,The Go-Go'S,The Go-Go'S,rock,new wave,19810808,105,20,33,19811212
21,25,Cool Night,Paul Davis,Paul Davis,rock,soft rock,19811107,83,11,19,19811212
22,24,"My Girl (Gone, Gone, Gone)",Chilliwack,Chilliwack,pop,canadian,19810926,81,22,19,19811212
23,27,Hooked On Classics (Medley),Louis Clark Conducting The Royal Philharmonic Orchestra,Louis Clark Conducting The Royal Philharmonic Orchestra,pop,classical,19811024,103,10,21,19811212
24,26,Heart Like A Wheel,The Steve Miller Band,The Steve Miller Band,rock,classic rock,19811031,74,24,14,19811212
25,30,Centerfold,The J. Geils Band,The J. Geils Band,rock,classic rock,19811107,70,1,25,19811212
26,28,Steal The Night,Stevie Woods,Stevie Woods,rnb / soul,soul,19810912,82,25,21,19811212
27,32,Someone Could Lose A Heart Tonight,Eddie Rabbitt,Eddie Rabbitt,country / folk,country,19811114,76,15,15,19811212
28,10,Start Me Up,The Rolling Stones,The Rolling Stones,rock,classic rock,19810822,61,2,24,19811212
29,15,The Old Songs,Barry Manilow,Barry Manilow,pop,pop,19811010,57,15,16,19811212
30,36,I Wouldn't Have Missed It For The World,Ronnie Milsap,Ronnie Milsap,country / folk,country,19811024,85,20,17,19811212
31,17,Arthur's Theme (Best That You Can Do),Christopher Cross,Christopher Cross,rock,soft rock,19810815,71,1,24,19811212
32,43,Shake It Up,The Cars,The Cars,rock,new wave,19811121,76,4,22,19811212
33,34,Poor Man's Son,Survivor,Survivor,rock,rock,19811017,78,33,14,19811212
34,29,No Reply At All,Genesis,Genesis,rock,progressive rock,19810926,85,29,18,19811212
35,40,Under Pressure,Queen & David Bowie,Queen & David Bowie,rock,classic rock,19811107,80,29,15,19811212
36,70,Waiting On A Friend,The Rolling Stones,The Rolling Stones,rock,classic rock,19811205,70,13,15,19811212
37,52,She's Got A Way,Billy Joel,Billy Joel,rock,classic rock,19811121,79,23,14,19811212
38,39,Wrack My Brain,Ringo Starr,Ringo Starr,rock,classic rock,19811107,79,38,11,19811212
39,31,Tryin' To Life My Life Without You,Bob Seger,Bob Seger,rock,classic rock,19810912,61,5,19,19811212
40,44,Castles In The Air (1981 version),Don Mclean,Don Mclean,rock,classic rock,19811031,88,36,14,19811212
41,62,Come Go With Me,The Beach Boys,The Beach Boys,rock,classic rock,19811121,89,18,15,19811212
42,46,More Than Just The Two Of Us,Sneaker,Sneaker,rock,rock,19811031,89,34,15,19811212
43,33,Never Too Much,Luther Vandross,Luther Vandross,rnb / soul,soul,19810919,101,33,18,19811212
