this_week_position,last_week_position,track,artist,clean_artist,clean_genre,genre,entry_date,entry_position,peak_position,total_weeks,chart_date
76,82,Take Me As I Am,Mary J. Blige,Mary J. Blige,rnb / soul,rnb,20061007,97,58,14,20061230
77,70,Anna-Molly,Incubus,Incubus,rock,alternative rock,20061216,66,66,9,20061230
78,83,Face Down,The Red Jumpsuit Apparatus,The Red Jumpsuit Apparatus,rock,alternative,20061125,98,24,30,20061230
79,62,Come Back To Me,Vanessa Hudgens,Vanessa Hudgens,pop,pop,20060930,79,55,19,20061230
80,86,Pain,Three Days Grace,Three Days Grace,rock,alternative rock,20061216,98,44,20,20061230
81,NEW,The Carpal Tunnel Of Love,Fall Out Boy,Fall Out Boy,pop,pop punk,20061230,81,81,1,20061230
82,95,Stupid Boy,Keith Urban,Keith Urban,country / folk,country,20061223,95,43,20,20061230
83,88,Top Back,T.I.,T.I.,hip-hop,hip-hop,20061223,88,29,20,20061230
84,79,Chain Hang Low,Jibbs,Jibbs,hip-hop,rap,20060819,69,7,20,20061230
85,67,Dem Jeans,Chingy Featuring Jermaine Dupri,Chingy,hip-hop,rap,20061118,93,59,9,20061230
86,100,Throw Some D's,Rich Boy Featuring Polow Da Don,Rich Boy,hip-hop,rap,20061223,100,6,21,20061230
87,80,I Loved Her First,Heartland,Heartland,rock,hard rock,20060826,75,34,20,20061230
88,NEW,Love Like Winter,Afi,Afi,pop,punk,20061230,88,68,5,20061230
89,65,Let's Ride,The Game,The Game,hip-hop,rap,20061202,46,46,5,20061230
90,90,Ladies Love Country Boys,Trace Adkins,Trace Adkins,country / folk,country,20061223,90,61,20,20061230
91,92,Lost Without U,Robin Thicke,Robin Thicke,rnb / soul,soul,20061223,92,91,3,20061230
92,91,Nothing Left To Lose,Mat Kearney,Mat Kearney,country / folk,singer-songwriter,20061223,91,41,14,20061230
93,NEW,The Sweet Escape,Gwen Stefani Featuring Akon,Gwen Stefani,pop,pop,20061230,93,2,40,20061230
94,98,Red High Heels,Kellie Pickler,Kellie Pickler,country / folk,country,20061223,98,64,10,20061230
95,NEW,I'll Be Home For Christmas,Josh Groban,Josh Groban,pop,classical,20061230,95,95,1,20061230
96,93,Ay Chico (Lengua Afuera),Pitbull,Pitbull,hip-hop,hip-hop,20061209,97,92,5,20061230
97,94,Little Bit Of Life,Craig Morgan,Craig Morgan,country / folk,country,20061216,100,94,3,20061230
98,NEW,Fidelity,Regina Spektor,Regina Spektor,pop,female vocalists,20061230,98,84,3,20061230
99,96,One Wing In The Fire,Trent Tomlinson,Trent Tomlinson,country / folk,country,20061223,96,96,2,20061230
100,NEW,The Way I Live,Baby Boy Da Prince Featuring Lil Boosie,Baby Boy Da Prince,hip-hop,rap,20061230,100,21,26,20061230
1,1,Irreplaceable,Beyonce,Beyonce,rnb / soul,rnb,20061104,87,1,30,20061223
2,2,I Wanna Love You,Akon Featuring Snoop Dogg,Akon,hip-hop,hip-hop,20061014,95,1,29,20061223
3,4,Fergalicious,Fergie Featuring Will.I.Am,Fergie,pop,pop,20061007,79,2,27,20061223
4,3,Smack That,Akon Featuring Eminem,Akon,hip-hop,hip-hop,20061007,95,2,30,20061223
5,5,My Love,Justin Timberlake Featuring T.I.,Justin Timberlake,pop,pop,20060923,89,1,29,20061223
6,12,Say It Right,Nelly Furtado,Nelly Furtado,pop,pop,20061125,93,1,30,20061223
7,6,Wind It Up,Gwen Stefani,Gwen Stefani,pop,pop,20061118,40,6,18,20061223
8,10,We Fly High,Jim Jones,Jim Jones,hip-hop,rap,20061021,87,5,27,20061223
9,7,How To Save A Life,The Fray,The Fray,rock,alternative,20060513,85,3,56,20061223
10,9,Shortie Like Mine,Bow Wow Featuring Chris Brown & Johnta Austin,Bow Wow,hip-hop,hip-hop,20061021,80,9,21,20061223
11,8,Lips Of An Angel,Hinder,Hinder,rock,rock,20060729,97,3,33,20061223
12,NEW,You Don't Know,"Eminem, 50 Cent, Lloyd Banks & Cashis","Eminem, 50 Cent, Lloyd Banks & Cashis",hip-hop,rap,20061223,12,12,6,20061223
13,11,Money Maker,Ludacris Featuring Pharrell,Ludacris,hip-hop,rap,20060826,96,1,25,20061223
14,23,Promise,Ciara,Ciara,rnb / soul,rnb,20061125,45,11,20,20061223
15,14,Walk It Out,Unk,Unk,hip-hop,hip-hop,20060923,95,10,36,20061223
16,15,It Ends Tonight,The All-American Rejects,The All-American Rejects,rock,rock,20061014,97,8,23,20061223
17,22,Keep Holding On,Avril Lavigne,Avril Lavigne,pop,pop,20061216,22,17,21,20061223
18,18,SexyBack,Justin Timberlake,Justin Timberlake,pop,pop,20060722,90,1,36,20061223
19,13,Chasing Cars,Snow Patrol,Snow Patrol,rock,indie,20060603,54,5,45,20061223
20,16,Far Away,Nickelback,Nickelback,rock,rock,20060805,72,8,30,20061223
21,19,Hurt,Christina Aguilera,Christina Aguilera,pop,pop,20061014,100,19,20,20061223
22,39,I Luv It,Young Jeezy,Young Jeezy,hip-hop,rap,20061202,100,14,15,20061223
23,17,Say Goodbye,Chris Brown,Chris Brown,rnb / soul,rnb,20060826,79,10,23,20061223
24,21,Before He Cheats,Carrie Underwood,Carrie Underwood,country / folk,country,20060916,92,8,64,20061223
25,20,That's That Shit,Snoop Dogg Featuring R. Kelly,Snoop Dogg,hip-hop,hip-hop,20061202,85,20,16,20061223
26,24,Walk Away (Remember Me),Paula Deanda Featuring The Dey,Paula Deanda,pop,pop,20061021,95,18,22,20061223
27,29,Welcome To The Black Parade,My Chemical Romance,My Chemical Romance,rock,rock,20060930,71,9,26,20061223
28,31,Money In The Bank,Lil Scrappy Featuring Young Buck,Lil Scrappy,hip-hop,rap,20060930,100,28,20,20061223
29,27,Waiting On The World To Change,John Mayer,John Mayer,country / folk,singer-songwriter,20060729,25,14,40,20061223
30,33,Make It Rain,Fat Joe Featuring Lil' Wayne,Fat Joe,hip-hop,rap,20061118,55,13,24,20061223
31,26,Call Me When You're A Sobber,Evanescence,Evanescence,rock,rock,20060902,25,10,22,20061223
32,61,You,Lloyd Featuring Lil' Wayne,Lloyd,rnb / soul,rnb,20061125,94,9,24,20061223
33,32,My Wish,Rascal Flatts,Rascal Flatts,country / folk,country,20060923,99,28,20,20061223
34,28,Too Little Too Late,Jojo,Jojo,pop,pop,20060902,90,3,22,20061223
35,35,She's Everything,Brad Paisley,Brad Paisley,country / folk,country,20061021,96,35,20,20061223
36,30,Stuntin' Like My Daddy,Birdman & Lil Wayne,Birdman & Lil Wayne,hip-hop,hip-hop,20060916,95,21,20,20061223
37,25,Show Me What You Got,Jay-Z,Jay-Z,hip-hop,hip-hop,20061021,90,8,15,20061223
38,36,Want To,Sugarland,Sugarland,country / folk,country,20061007,41,32,20,20061223
39,40,Wait A Minute,The Pussycat Dolls Featuring Timbaland,The Pussycat Dolls,pop,pop,20061125,77,28,16,20061223
40,38,My Little Girl,Tim Mcgraw,Tim Mcgraw,country / folk,country,20060930,99,35,20,20061223
41,53,Runaway Love,Ludacris Featuring Mary J. Blige,Ludacris,hip-hop,rap,20061202,91,2,20,20061223
42,42,Get Up,Ciara Featuring Chamillionaire,Ciara,rnb / soul,rnb,20060812,93,7,20,20061223
43,34,Come To Me,Diddy Featuring Nicole Scherzinger,Diddy,hip-hop,hip-hop,20060916,93,9,20,20061223
44,45,Through Glass,Stone Sour,Stone Sour,rock,hard rock,20060819,87,39,26,20061223
45,48,Watching You,Rodney Atkins,Rodney Atkins,country / folk,country,20061118,90,36,20,20061223
46,44,Tim McGraw,Taylor Swift,Taylor Swift,country / folk,country,20060923,86,40,20,20061223
47,49,London Bridge,Fergie,Fergie,pop,pop,20060805,84,1,21,20061223
48,41,Unappreciated,Cherish,Cherish,rnb / soul,rnb,20061014,98,41,17,20061223
49,50,Tell Me,Diddy Featuring Christina Aguilera,Diddy,hip-hop,hip-hop,20061104,62,47,20,20061223
50,47,What Hurts The Most,Rascal Flatts,Rascal Flatts,country / folk,country,20060218,97,6,51,20061223
51,51,It's Not Over,Daughtry,Daughtry,rock,rock,20061209,65,4,29,20061223
52,52,When You Were Young,The Killers,The Killers,rock,indie,20060826,29,14,20,20061223
53,37,Show Stopper,Danity Kane,Danity Kane,pop,pop,20060902,17,8,20,20061223
54,NEW,A Great Big Sled,The Killers Featuring Toni Halliday,The Killers,rock,indie,20061223,54,54,1,20061223
55,43,You Save Me,Kenny Chesney,Kenny Chesney,country / folk,country,20060916,81,41,20,20061223
56,67,Snow (Hey Oh),Red Hot Chili Peppers,Red Hot Chili Peppers,rock,rock,20061209,92,22,19,20061223
57,55,White & Nerdy,Weird Al Yankovic,Weird Al Yankovic,pop,comedy,20061014,28,9,20,20061223
58,58,It Just Comes Natural,George Strait,George Strait,country / folk,country,20061118,86,58,19,20061223
59,64,Upgrade U,Beyonce Featuring Jay-Z,Beyonce,rnb / soul,rnb,20061118,92,59,8,20061223
60,57,Some People Change,Montgomery Gentry,Montgomery Gentry,country / folk,country,20061028,97,57,13,20061223
61,54,Maneater,Nelly Furtado,Nelly Furtado,pop,pop,20060930,62,16,20,20061223
62,59,Come Back To Me,Vanessa Hudgens,Vanessa Hudgens,pop,pop,20060930,79,55,19,20061223
63,71,Break It Off,Rihanna & Sean Paul,Rihanna & Sean Paul,pop,pop,20061209,95,54,5,20061223
64,NEW,What Goes Around...,Justin Timberlake,Justin Timberlake,pop,pop,20061223,64,1,25,20061223
65,56,Let's Ride,The Game,The Game,hip-hop,rap,20061202,46,46,5,20061223
66,NEW,Lost One,Jay-Z Featuring Chrisette Michele,Jay-Z,hip-hop,hip-hop,20061223,66,58,8,20061223
67,62,Dem Jeans,Chingy Featuring Jermaine Dupri,Chingy,hip-hop,rap,20061118,93,59,9,20061223
68,69,Amarillo Sky,Jason Aldean,Jason Aldean,country / folk,country,20061028,100,59,20,20061223
69,81,Ice Box,Omarion,Omarion,rnb / soul,rnb,20061216,81,12,21,20061223
70,66,Anna-Molly,Incubus,Incubus,rock,alternative rock,20061216,66,66,9,20061223
71,60,The Saints Are Coming,U2 & Green Day,U2 & Green Day,rock,rock,20061202,65,51,8,20061223
72,65,Streetcorner Symphony,Rob Thomas,Rob Thomas,pop,pop,20061028,93,64,18,20061223
73,82,Poppin',Chris Brown Featuring Jay Biz,Chris Brown,rnb / soul,rnb,20061216,82,42,20,20061223
74,70,Boston,Augustana,Augustana,rock,alternative,20061021,88,34,24,20061223
75,73,Here (In Your Arms),Hellogoodbye,Hellogoodbye,rock,indie,20061118,97,14,21,20061223
76,NEW,Hip Hop Is Dead,Nas Featuring Will.I.Am,Nas,hip-hop,hip-hop,20061223,76,41,5,20061223
77,74,Rockstar,Nickelback,Nickelback,rock,rock,20061014,94,54,19,20061223
78,NEW,River,Sarah Mclachlan,Sarah Mclachlan,pop,female vocalists,20061223,78,71,3,20061223
79,63,Chain Hang Low,Jibbs,Jibbs,hip-hop,rap,20060819,69,7,20,20061223
80,68,I Loved Her First,Heartland,Heartland,rock,hard rock,20060826,75,34,20,20061223
81,78,Zoom,Lil' Boosie Featuring Yung Joc,Lil' Boosie,hip-hop,rap,20061216,78,61,12,20061223
82,72,Take Me As I Am,Mary J. Blige,Mary J. Blige,rnb / soul,rnb,20061007,97,58,14,20061223
83,76,Face Down,The Red Jumpsuit Apparatus,The Red Jumpsuit Apparatus,rock,alternative,20061125,98,24,30,20061223
84,77,Mountains,Lonestar,Lonestar,country / folk,country,20061028,99,77,9,20061223
85,NEW,Into The Ocean,Blue October,Blue October,rock,alternative rock,20061223,85,53,20,20061223
86,98,Pain,Three Days Grace,Three Days Grace,rock,alternative rock,20061216,98,44,20,20061223
87,75,Here It Goes Again,Ok Go,Ok Go,rock,indie,20060916,87,38,20,20061223
88,NEW,Top Back,T.I.,T.I.,hip-hop,hip-hop,20061223,88,29,20,20061223
89,96,Tu Recuerdo,Ricky Martin Featuring La Mari,Ricky Martin,pop,latin,20061216,96,89,2,20061223
90,NEW,Ladies Love Country Boys,Trace Adkins,Trace Adkins,country / folk,country,20061223,90,61,20,20061223
91,NEW,Nothing Left To Lose,Mat Kearney,Mat Kearney,country / folk,singer-songwriter,20061223,91,41,14,20061223
92,NEW,Lost Without U,Robin Thicke,Robin Thicke,rnb / soul,soul,20061223,92,91,3,20061223
93,92,Ay Chico (Lengua Afuera),Pitbull,Pitbull,hip-hop,hip-hop,20061209,97,92,5,20061223
94,100,Little Bit Of Life,Craig Morgan,Craig Morgan,country / folk,country,20061216,100,94,3,20061223
95,NEW,Stupid Boy,Keith Urban,Keith Urban,country / folk,country,20061223,95,43,20,20061223
96,NEW,One Wing In The Fire,Trent Tomlinson,Trent Tomlinson,country / folk,country,20061223,96,96,2,20061223
97,93,The Diary Of Jane,Breaking Benjamin,Breaking Benjamin,rock,alternative rock,20060812,55,50,20,20061223
98,NEW,Red High Heels,Kellie Pickler,Kellie Pickler,country / folk,country,20061223,98,64,10,20061223
99,91,Give It Away,George Strait,George Strait,country / folk,country,20060819,99,35,19,20061223
100,NEW,Throw Some D's,Rich Boy Featuring Polow Da Don,Rich Boy,hip-hop,rap,20061223,100,6,21,20061223
1,2,Irreplaceable,Beyonce,Beyonce,rnb / soul,rnb,20061104,87,1,30,20061216
2,1,I Wanna Love You,Akon Featuring Snoop Dogg,Akon,hip-hop,hip-hop,20061014,95,1,29,20061216
3,3,Smack That,Akon Featuring Eminem,Akon,hip-hop,hip-hop,20061007,95,2,30,20061216
4,10,Fergalicious,Fergie Featuring Will.I.Am,Fergie,pop,pop,20061007,79,2,27,20061216
5,4,My Love,Justin Timberlake Featuring T.I.,Justin Timberlake,pop,pop,20060923,89,1,29,20061216
6,7,Wind It Up,Gwen Stefani,Gwen Stefani,pop,pop,20061118,40,6,18,20061216
7,5,How To Save A Life,The Fray,The Fray,rock,alternative,20060513,85,3,56,20061216
8,6,Lips Of An Angel,Hinder,Hinder,rock,rock,20060729,97,3,33,20061216
9,11,Shortie Like Mine,Bow Wow Featuring Chris Brown & Johnta Austin,Bow Wow,hip-hop,hip-hop,20061021,80,9,21,20061216
10,12,We Fly High,Jim Jones,Jim Jones,hip-hop,rap,20061021,87,5,27,20061216
11,8,Money Maker,Ludacris Featuring Pharrell,Ludacris,hip-hop,rap,20060826,96,1,25,20061216
12,25,Say It Right,Nelly Furtado,Nelly Furtado,pop,pop,20061125,93,1,30,20061216
13,9,Chasing Cars,Snow Patrol,Snow Patrol,rock,indie,20060603,54,5,45,20061216
14,18,Walk It Out,Unk,Unk,hip-hop,hip-hop,20060923,95,10,36,20061216
15,15,It Ends Tonight,The All-American Rejects,The All-American Rejects,rock,rock,20061014,97,8,23,20061216
16,17,Far Away,Nickelback,Nickelback,rock,rock,20060805,72,8,30,20061216
17,16,Say Goodbye,Chris Brown,Chris Brown,rnb / soul,rnb,20060826,79,10,23,20061216
18,14,SexyBack,Justin Timberlake,Justin Timberlake,pop,pop,20060722,90,1,36,20061216
19,21,Hurt,Christina Aguilera,Christina Aguilera,pop,pop,20061014,100,19,20,20061216
20,20,That's That Shit,Snoop Dogg Featuring R. Kelly,Snoop Dogg,hip-hop,hip-hop,20061202,85,20,16,20061216
21,19,Before He Cheats,Carrie Underwood,Carrie Underwood,country / folk,country,20060916,92,8,64,20061216
22,NEW,Keep Holding On,Avril Lavigne,Avril Lavigne,pop,pop,20061216,22,17,21,20061216
23,31,Promise,Ciara,Ciara,rnb / soul,rnb,20061125,45,11,20,20061216
24,28,Walk Away (Remember Me),Paula Deanda Featuring The Dey,Paula Deanda,pop,pop,20061021,95,18,22,20061216
25,13,Show Me What You Got,Jay-Z,Jay-Z,hip-hop,hip-hop,20061021,90,8,15,20061216
26,24,Call Me When You're A Sobber,Evanescence,Evanescence,rock,rock,20060902,25,10,22,20061216
27,23,Waiting On The World To Change,John Mayer,John Mayer,country / folk,singer-songwriter,20060729,25,14,40,20061216
28,22,Too Little Too Late,Jojo,Jojo,pop,pop,20060902,90,3,22,20061216
29,30,Welcome To The Black Parade,My Chemical Romance,My Chemical Romance,rock,rock,20060930,71,9,26,20061216
30,27,Stuntin' Like My Daddy,Birdman & Lil Wayne,Birdman & Lil Wayne,hip-hop,hip-hop,20060916,95,21,20,20061216
31,32,Money In The Bank,Lil Scrappy Featuring Young Buck,Lil Scrappy,hip-hop,rap,20060930,100,28,20,20061216
32,33,My Wish,Rascal Flatts,Rascal Flatts,country / folk,country,20060923,99,28,20,20061216
33,40,Make It Rain,Fat Joe Featuring Lil' Wayne,Fat Joe,hip-hop,rap,20061118,55,13,24,20061216
34,26,Come To Me,Diddy Featuring Nicole Scherzinger,Diddy,hip-hop,hip-hop,20060916,93,9,20,20061216
35,37,She's Everything,Brad Paisley,Brad Paisley,country / folk,country,20061021,96,35,20,20061216
36,35,Want To,Sugarland,Sugarland,country / folk,country,20061007,41,32,20,20061216
37,29,Show Stopper,Danity Kane,Danity Kane,pop,pop,20060902,17,8,20,20061216
38,39,My Little Girl,Tim Mcgraw,Tim Mcgraw,country / folk,country,20060930,99,35,20,20061216
39,84,I Luv It,Young Jeezy,Young Jeezy,hip-hop,rap,20061202,100,14,15,20061216
40,41,Wait A Minute,The Pussycat Dolls Featuring Timbaland,The Pussycat Dolls,pop,pop,20061125,77,28,16,20061216
41,47,Unappreciated,Cherish,Cherish,rnb / soul,rnb,20061014,98,41,17,20061216
42,34,Get Up,Ciara Featuring Chamillionaire,Ciara,rnb / soul,rnb,20060812,93,7,20,20061216
43,43,You Save Me,Kenny Chesney,Kenny Chesney,country / folk,country,20060916,81,41,20,20061216
44,45,Tim McGraw,Taylor Swift,Taylor Swift,country / folk,country,20060923,86,40,20,20061216
45,49,Through Glass,Stone Sour,Stone Sour,rock,hard rock,20060819,87,39,26,20061216
46,36,Buttons,The Pussycat Dolls Featuring Big Snoop Dogg,The Pussycat Dolls,pop,pop,20060527,71,3,30,20061216
47,38,What Hurts The Most,Rascal Flatts,Rascal Flatts,country / folk,country,20060218,97,6,51,20061216
48,56,Watching You,Rodney Atkins,Rodney Atkins,country / folk,country,20061118,90,36,20,20061216
49,75,London Bridge,Fergie,Fergie,pop,pop,20060805,84,1,21,20061216
50,52,Tell Me,Diddy Featuring Christina Aguilera,Diddy,hip-hop,hip-hop,20061104,62,47,20,20061216
51,65,It's Not Over,Daughtry,Daughtry,rock,rock,20061209,65,4,29,20061216
52,48,When You Were Young,The Killers,The Killers,rock,indie,20060826,29,14,20,20061216
53,69,Runaway Love,Ludacris Featuring Mary J. Blige,Ludacris,hip-hop,rap,20061202,91,2,20,20061216
54,53,Maneater,Nelly Furtado,Nelly Furtado,pop,pop,20060930,62,16,20,20061216
55,42,White & Nerdy,Weird Al Yankovic,Weird Al Yankovic,pop,comedy,20061014,28,9,20,20061216
56,54,Let's Ride,The Game,The Game,hip-hop,rap,20061202,46,46,5,20061216
57,60,Some People Change,Montgomery Gentry,Montgomery Gentry,country / folk,country,20061028,97,57,13,20061216
58,63,It Just Comes Natural,George Strait,George Strait,country / folk,country,20061118,86,58,19,20061216
59,55,Come Back To Me,Vanessa Hudgens,Vanessa Hudgens,pop,pop,20060930,79,55,19,20061216
60,51,The Saints Are Coming,U2 & Green Day,U2 & Green Day,rock,rock,20061202,65,51,8,20061216
61,74,You,Lloyd Featuring Lil' Wayne,Lloyd,rnb / soul,rnb,20061125,94,9,24,20061216
62,59,Dem Jeans,Chingy Featuring Jermaine Dupri,Chingy,hip-hop,rap,20061118,93,59,9,20061216
63,50,Chain Hang Low,Jibbs,Jibbs,hip-hop,rap,20060819,69,7,20,20061216
64,78,Upgrade U,Beyonce Featuring Jay-Z,Beyonce,rnb / soul,rnb,20061118,92,59,8,20061216
65,64,Streetcorner Symphony,Rob Thomas,Rob Thomas,pop,pop,20061028,93,64,18,20061216
66,NEW,Anna-Molly,Incubus,Incubus,rock,alternative rock,20061216,66,66,9,20061216
67,92,Snow (Hey Oh),Red Hot Chili Peppers,Red Hot Chili Peppers,rock,rock,20061209,92,22,19,20061216
