this_week_position,last_week_position,track,artist,clean_artist,genre,entry_date,entry_position,peak_position,total_weeks,chart_date
31,36,For Your Precious Love,Garnet Mimms And The Enchanters,Garnet Mimms And The Enchanters,pop,19631109,113,26,11,19631228
32,40,That Luck Old Sun,Ray Charles,Ray Charles,jazz,19631207,72,20,9,19631228
33,34,Bad Girl,Neil Sedaka,Neil Sedaka,pop,19631102,107,33,10,19631228
34,19,Little Red Rooster,Sam Cooke,Sam Cooke,rnb / soul,19631019,113,11,11,19631228
35,42,Stewball,"Peter, Paul And Mary","Peter, Paul And Mary",country / folk,19631123,125,35,8,19631228
36,30,Baby Don't You Weep,Garnet Mimms And The Enchanters,Garnet Mimms And The Enchanters,pop,19631109,107,30,10,19631228
37,80,Whispering,Nino Tempo & April Stevens,Nino Tempo & April Stevens,pop,19631221,80,11,9,19631228
38,59,Out Of Limits,The Marketts,The Marketts,pop,19631207,85,3,14,19631228
39,43,Need To Belong,Jerry Butler,Jerry Butler,rnb / soul,19631123,79,31,11,19631228
40,55,When The Lovelight Starts Shining Through His Eyes,The Supremes,The Supremes,rnb / soul,19631123,128,23,12,19631228
41,44,I Have A Boyfriend,The Chiffons,The Chiffons,pop,19631109,127,36,11,19631228
42,52,Somewhere,The Tymes,The Tymes,rnb / soul,19631207,82,19,11,19631228
43,29,Living A Lie,Al Martino,Al Martino,jazz,19631026,90,22,10,19631228
44,37,Twenty Four Hours From Tulsa,Gene Pitney,Gene Pitney,pop,19631019,99,17,11,19631228
45,47,I Gotta Dance To Keep From Crying,The Miracles,The Miracles,rnb / soul,19631123,92,35,10,19631228
46,69,Hey Little Cobra,The Rip Cords,The Rip Cords,pop,19631214,84,4,14,19631228
47,28,Sugar Shack,Jimmy Gilmer And The Fireballs,Jimmy Gilmer And The Fireballs,pop,19630914,106,1,16,19631228
48,27,It's All Right,The Impressions,The Impressions,rnb / soul,19630928,86,4,14,19631228
49,46,Ta La La La Suzy,Dean And Jean,Dean And Jean,pop,19631102,91,35,13,19631228
50,45,Rags To Riches,Sunny And The Sunliners,Sunny And The Sunliners,rnb / soul,19631116,89,45,7,19631228
51,57,Girls Grow Up Faster Than Boys,The Cookies,The Cookies,pop,19631123,130,33,12,19631228
52,72,Daisy Petal Pickin',Jimmy Gilmer And The Fireballs,Jimmy Gilmer And The Fireballs,pop,19631214,90,15,11,19631228
53,51,Long Tall Texan,Murry Kellum,Murry Kellum,rock,19631102,119,51,12,19631228
54,58,Misery,The Dynamics,The Dynamics,reggae,19631026,109,44,11,19631228
55,62,Hooka Tooka,Chubby Checker,Chubby Checker,rock,19631207,83,17,14,19631228
56,65,The Marvelous Toy,The Chad Mitchell Trio,The Chad Mitchell Trio,country / folk,19631123,131,43,10,19631228
57,61,The Impossible Happened,Little Peggy March,Little Peggy March,pop,19631116,129,57,7,19631228
58,63,As Long As I Know He's Mine,The Marvelettes,The Marvelettes,rnb / soul,19631102,115,47,14,19631228
59,68,Today's Teardrops,Rick Nelson,Rick Nelson,rock,19631130,94,54,9,19631228
60,76,It's All In The Game,Cliff Richard,Cliff Richard,pop,19631130,119,25,14,19631228
61,NEW,For You,Rick Nelson,Rick Nelson,rock,19631228,61,6,11,19631228
62,66,Ally Ally Oxen Free,The Kingston Trio,The Kingston Trio,country / folk,19631116,122,61,8,19631228
63,100,"Baby, I Love You",The Ronettes,The Ronettes,pop,19631221,100,24,9,19631228
64,77,Anyone Who Had A Heart,Dionne Warwick,Dionne Warwick,rnb / soul,19631207,100,8,14,19631228
65,73,Charade,Henry Mancini And His Orchestra,Henry Mancini And His Orchestra,pop,19631130,125,36,12,19631228
66,64,Be Mad Little Girl,Bobby Darin,Bobby Darin,jazz,19631123,90,64,7,19631228
67,88,I Can't Stop Talking About It,Steve And Eydie,Steve And Eydie,pop,19631207,125,35,11,19631228
68,71,That Boy John,The Raindrops,The Raindrops,pop,19631130,89,64,8,19631228
69,67,Dawn,David Rockingham Trio,David Rockingham Trio,rnb / soul,19631026,128,62,10,19631228
70,86,Dumb Head,Ginny Arnell,Ginny Arnell,pop,19631116,98,50,13,19631228
71,93,Bon-Doo-Wah,The Orlons,The Orlons,rnb / soul,19631214,98,55,6,19631228
72,NEW,You Don't Own Me,Lesley Gore,Lesley Gore,pop,19631228,72,2,13,19631228
73,96,Comin' In The Back Door,The Baja Marimba Band,The Baja Marimba Band,pop,19631221,96,41,9,19631228
74,78,Begging To You,Marty Robbins,Marty Robbins,country / folk,19631130,83,74,8,19631228
75,83,What Kind Of Fool (Do You Think I Am),The Tams,The Tams,rnb / soul,19631214,83,9,14,19631228
76,79,Come Dance With Me,Jay And The Americans,Jay And The Americans,pop,19631123,107,76,9,19631228
77,81,Watch Your Step,Brooks O'Dell,Brooks Odell,pop,19631130,132,58,11,19631228
78,103,True Love Goes On And On,Burl Ives,Burl Ives,country / folk,19631214,115,66,7,19631228
79,NEW,What's Easy For Two Is So Hard For One,Mary Wells,Mary Wells,rnb / soul,19631228,79,29,12,19631228
80,82,Please,Frank Ifield,Frank Ifield,pop,19631214,94,71,6,19631228
81,90,The Little Boy,Tony Bennett,Tony Bennett,jazz,19631214,130,52,10,19631228
82,85,We Belong Together,Jimmy Velvet,Jimmy Velvet,pop,19631116,112,75,11,19631228
83,118,Letter From Sherry,Dale Ward,Dale Ward,pop,19631214,128,25,13,19631228
84,127,"My One And Only, Jimmy Boy",The Girlfriends,The Girlfriends,pop,19631221,127,49,8,19631228
85,104,In The Summer Of His Years,Connie Francis,Connie Francis,pop,19631221,104,46,7,19631228
86,87,The Cheer Leader,Paul Petersen,Paul Petersen,pop,19631109,125,78,10,19631228
87,101,Baby's Gone,Gene Thomas,Gene Thomas,pop,19631019,129,84,13,19631228
88,91,Cold Cold Winter,The Pixies Three,The Pixies Three,pop,19631214,100,79,5,19631228
89,92,Hootenanny Saturday Night,The Brothers Four,The Brothers Four,country / folk,19631214,97,89,5,19631228
90,94,I'll Search My Heart,Johnny Mathis,Johnny Mathis,pop,19631207,110,90,5,19631228
91,99,The Shelter Of Your Arms,Sammy Davis Jr.,Sammy Davis Jr.,jazz,19631130,100,17,18,19631228
92,89,Did You Have A Happy Birthday,Paul Anka,Paul Anka,jazz,19631207,101,89,4,19631228
93,NEW,Here Comes The Boy,Tracey Dey,Tracey Dey,pop,19631228,93,93,3,19631228
94,95,Harlem Shuffle,Bob And Earl,Bob And Earl,rnb / soul,19631130,124,44,14,19631228
95,NEW,Pink Dominoes,The Crescents,The Crescents,rock,19631228,95,69,10,19631228
96,NEW,Snap Your Fingers,Barbara Lewis,Barbara Lewis,rnb / soul,19631228,96,71,5,19631228
97,111,The Feeling Is Gone,Bobby Bland,Bobby Bland,rock,19631221,111,91,5,19631228
98,120,For Your Sweet Love,The Cascades,The Cascades,pop,19631207,129,86,6,19631228
99,NEW,Never Love A Robin,Bobby Vee,Bobby Vee,pop,19631228,99,99,3,19631228
100,NEW,Where Or When,The Lettermen,The Lettermen,pop,19631228,100,98,2,19631228
101,107,Crossfire Time,Dee-Clark,Dee-Clark,pop,19631116,110,92,7,19631228
102,105,The Son Of Rebel Rouser,Duane Eddy,Duane Eddy,rock,19631214,108,97,6,19631228
103,97,Why Do Kids Grow Up,Randy And The Raindrops,Randy And The Raindrops,pop,19631130,106,97,7,19631228
104,NEW,Sneaky Sue,Patty Lace And The Petticoats,Patty Lace And The Petticoats,pop,19631228,104,104,1,19631228
105,119,Do-Wah-Diddy,The Exciters,The Exciters,rnb / soul,19631207,127,78,8,19631228
106,NEW,Since I Found A New Love,Little Johnny Taylor,Little Johnny Taylor,rock,19631228,106,78,4,19631228
107,NEW,In The Summer Of His Years,Millicent Martin,Millicent Martin,pop,19631228,107,104,3,19631228
108,98,Pain In My Heart,Otis Redding,Otis Redding,rnb / soul,19631221,98,61,9,19631228
109,125,"Theme From ""The Cardinal""",Roger Williams,Roger Williams,pop,19631221,125,109,3,19631228
110,NEW,Java,Al Hirt,Al Hirt,jazz,19631228,110,4,17,19631228
111,NEW,Deep In The Heart Of Harlem,Clyde Mcphatter,Clyde Mcphatter,rnb / soul,19631228,111,90,7,19631228
112,124,Big Boss Man,Charlie Rich,Charlie Rich,country / folk,19631130,131,108,8,19631228
113,106,I Can't Stop Singing,Bobby Bland,Bobby Bland,rock,19631221,106,106,4,19631228
114,110,Coming Back To You,Maxine Brown,Maxine Brown,rnb / soul,19631221,110,99,5,19631228
115,115,Rock Candy,Jack Mcduff,Jack Mcduff,jazz,19631130,110,109,7,19631228
116,NEW,Slipin' And Slidin',Jim And Monica,Jim And Monica,pop,19631228,116,96,7,19631228
117,126,When You Walk In The Room,Jackie Deshannon,Jackie Deshannon,pop,19631214,131,99,9,19631228
118,121,Red Don't Go With Blue,Jimmy Clanton,Jimmy Clanton,pop,19631221,121,115,6,19631228
119,NEW,Puppy Love,Barbara Lewis,Barbara Lewis,rnb / soul,19631228,119,38,14,19631228
120,117,Where There's A Will,Lonnie Mack,Lonnie Mack,rock,19631214,123,113,5,19631228
121,114,I Can't Give You Anything But Love,Fats Domino,Fats Domino,rock,19631130,127,114,5,19631228
122,NEW,Queridita mia (Little Darlin'),Keith Colley,Keith Colley,pop,19631228,122,122,1,19631228
123,NEW,See The Funny Little Clown,Bobby Goldsboro,Bobby Goldsboro,pop,19631228,123,9,15,19631228
124,130,Heartless Heart,Floyd Cramer,Floyd Cramer,pop,19631221,130,124,2,19631228
125,128,Last Day In The Mines,Dave Dudley,Dave Dudley,country / folk,19631214,133,125,3,19631228
126,NEW,He Was A Friend Of Mine,The Briarwood Singers,The Briarwood Singers,pop,19631228,126,126,1,19631228
127,NEW,Crystal Fingers,Ferrante And Teicher,Ferrante And Teicher,pop,19631228,127,127,1,19631228
128,NEW,Near To You,Wilbert Harrison,Wilbert Harrison,pop,19631228,128,122,2,19631228
129,NEW,Waitin' For The Evening Train,The Anita Kerr Quartet,The Anita Kerr Quartet,pop,19631228,129,125,2,19631228
130,NEW,Little Boxes,Pete Seeger,Pete Seeger,country / folk,19631228,130,70,10,19631228
131,NEW,Bless 'Em All,Jane Morgan,Jane Morgan,pop,19631228,131,131,1,19631228
132,NEW,Jimmy Boy,Carol Shaw,Carol Shaw,pop,19631228,132,132,1,19631228
1,1,Dominique,The Singing Nun,The Singing Nun,pop,19631102,110,1,14,19631221
2,2,Louie Louie,The Kingsmen,The Kingsmen,rock,19631102,132,2,17,19631221
3,5,You Don't Have To Be A Baby To Cry,The Caravelles,The Caravelles,pop,19631102,84,3,13,19631221
4,9,There I've Said It Again,Bobby Vinton,Bobby Vinton,pop,19631130,50,1,13,19631221
5,6,Since I Fell For You,Lenny Welch,Lenny Welch,pop,19631026,99,4,16,19631221
6,7,Be True To Your School,The Beach Boys,The Beach Boys,rock,19631102,83,6,12,19631221
7,8,Drip Drop,Dion Di Muci,Dion Di Muci,pop,19631116,73,6,11,19631221
8,4,I'm Leaving It Up To You,Dale And Grace,Dale And Grace,pop,19630928,117,1,16,19631221
9,3,Everybody,Tommy Roe,Tommy Roe,pop,19630928,128,3,16,19631221
10,16,Popsicles And Icicles,The Murmaids,The Murmaids,pop,19631109,117,3,16,19631221
11,18,Talk Back Trembling Lips,Johnny Tillotson,Johnny Tillotson,pop,19631109,91,7,13,19631221
12,15,Loddy Lo,Chubby Checker,Chubby Checker,rock,19631102,71,12,13,19631221
13,25,Forget Him,Bobby Rydell,Bobby Rydell,pop,19631102,131,4,17,19631221
14,14,Wonderful Summer,Robin Ward,Robin Ward,pop,19631019,102,14,12,19631221
15,12,She's A Fool,Lesley Gore,Lesley Gore,pop,19630928,81,5,15,19631221
16,10,Walking The Dog,Rufus Thomas,Rufus Thomas,rnb / soul,19631005,80,10,14,19631221
17,23,Quicksand,Martha And The Vandellas,Martha And The Vandellas,rnb / soul,19631123,75,8,12,19631221
18,20,Have You Heard,The Duprees,The Duprees,pop,19631102,112,18,11,19631221
19,11,Little Red Rooster,Sam Cooke,Sam Cooke,rnb / soul,19631019,113,11,11,19631221
20,26,Wives And Lovers,Jack Jones,Jack Jones,jazz,19631026,105,14,15,19631221
21,35,The Boy Next Door,The Secrets,The Secrets,pop,19631102,123,18,11,19631221
22,28,The Nitty Gritty,Shirley Ellis,Shirley Ellis,rnb / soul,19631109,114,8,15,19631221
23,33,In My Room,The Beach Boys,The Beach Boys,rock,19631102,86,23,11,19631221
24,27,Midnight Mary,Joey Powers,Joey Powers,pop,19631102,102,10,14,19631221
25,31,Kansas City,Trini Lopez,Trini Lopez,pop,19631116,91,23,10,19631221
26,24,Can I Get A Witness,Marvin Gaye,Marvin Gaye,rnb / soul,19631012,117,22,17,19631221
27,19,It's All Right,The Impressions,The Impressions,rnb / soul,19630928,86,4,14,19631221
28,13,Sugar Shack,Jimmy Gilmer And The Fireballs,Jimmy Gilmer And The Fireballs,pop,19630914,106,1,16,19631221
29,22,Living A Lie,Al Martino,Al Martino,jazz,19631026,90,22,10,19631221
30,32,Baby Don't You Weep,Garnet Mimms And The Enchanters,Garnet Mimms And The Enchanters,pop,19631109,107,30,10,19631221
31,54,Drag City,Jan And Dean,Jan And Dean,pop,19631130,107,10,12,19631221
32,17,Washington Square,The Village Stompers,The Village Stompers,pop,19630921,100,2,14,19631221
33,60,Pretty Paper,Roy Orbison,Roy Orbison,rock,19631130,111,15,9,19631221
34,39,Bad Girl,Neil Sedaka,Neil Sedaka,pop,19631102,107,33,10,19631221
35,29,Hey Little Girl,Major Lance,Major Lance,rnb / soul,19631019,74,13,10,19631221
36,42,For Your Precious Love,Garnet Mimms And The Enchanters,Garnet Mimms And The Enchanters,pop,19631109,113,26,11,19631221
37,34,Twenty Four Hours From Tulsa,Gene Pitney,Gene Pitney,pop,19631019,99,17,11,19631221
38,48,Turn Around,Dick And Deedee,Dick And Deedee,pop,19631116,120,27,10,19631221
39,21,Deep Purple,Nino Tempo & April Stevens,Nino Tempo & April Stevens,pop,19630907,131,1,16,19631221
40,53,That Luck Old Sun,Ray Charles,Ray Charles,jazz,19631207,72,20,9,19631221
41,30,I Wonder What She's Doing Tonight,Barry And The Tamarlanes,Barry And The Tamarlanes,pop,19631005,120,21,12,19631221
42,52,Stewball,"Peter, Paul And Mary","Peter, Paul And Mary",country / folk,19631123,125,35,8,19631221
43,45,Need To Belong,Jerry Butler,Jerry Butler,rnb / soul,19631123,79,31,11,19631221
44,46,I Have A Boyfriend,The Chiffons,The Chiffons,pop,19631109,127,36,11,19631221
45,51,Rags To Riches,Sunny And The Sunliners,Sunny And The Sunliners,rnb / soul,19631116,89,45,7,19631221
46,40,Ta La La La Suzy,Dean And Jean,Dean And Jean,pop,19631102,91,35,13,19631221
47,50,I Gotta Dance To Keep From Crying,The Miracles,The Miracles,rnb / soul,19631123,92,35,10,19631221
48,75,As Usual,Brenda Lee,Brenda Lee,pop,19631214,75,12,11,19631221
49,49,You're Good For Me,Solomon Burke,Solomon Burke,rnb / soul,19631019,112,49,10,19631221
50,38,Maria Elena,Los Indios Tabarajas,Los Indios Tabarajas,pop,19630921,99,6,14,19631221
51,57,Long Tall Texan,Murry Kellum,Murry Kellum,rock,19631102,119,51,12,19631221
52,67,Somewhere,The Tymes,The Tymes,rnb / soul,19631207,82,19,11,19631221
53,70,Surfin' Bird,The Trashmen,The Trashmen,rock,19631207,97,4,13,19631221
54,36,(Down At) Papa Joe's,The Dixiebelles,The Dixiebelles,pop,19630928,90,9,13,19631221
55,63,When The Lovelight Starts Shining Through His Eyes,The Supremes,The Supremes,rnb / soul,19631123,128,23,12,19631221
56,37,Bossa Nova Baby,Elvis Presley,Elvis Presley,rock,19631019,77,8,10,19631221
57,65,Girls Grow Up Faster Than Boys,The Cookies,The Cookies,pop,19631123,130,33,12,19631221
58,44,Misery,The Dynamics,The Dynamics,reggae,19631026,109,44,11,19631221
59,69,Out Of Limits,The Marketts,The Marketts,pop,19631207,85,3,14,19631221
60,55,Yesterday And You (Armen's Theme),Bobby Vee,Bobby Vee,pop,19631026,126,55,9,19631221
61,59,The Impossible Happened,Little Peggy March,Little Peggy March,pop,19631116,129,57,7,19631221
62,71,Hooka Tooka,Chubby Checker,Chubby Checker,rock,19631207,83,17,14,19631221
63,47,As Long As I Know He's Mine,The Marvelettes,The Marvelettes,rnb / soul,19631102,115,47,14,19631221
64,64,Be Mad Little Girl,Bobby Darin,Bobby Darin,jazz,19631123,90,64,7,19631221
65,73,The Marvelous Toy,The Chad Mitchell Trio,The Chad Mitchell Trio,country / folk,19631123,131,43,10,19631221
66,61,Ally Ally Oxen Free,The Kingston Trio,The Kingston Trio,country / folk,19631116,122,61,8,19631221
67,62,Dawn,David Rockingham Trio,David Rockingham Trio,rnb / soul,19631026,128,62,10,19631221
68,76,Today's Teardrops,Rick Nelson,Rick Nelson,rock,19631130,94,54,9,19631221
69,84,Hey Little Cobra,The Rip Cords,The Rip Cords,pop,19631214,84,4,14,19631221
70,74,Baby I Do Love You,The Galens,The Galens,pop,19631109,122,70,7,19631221
71,79,That Boy John,The Raindrops,The Raindrops,pop,19631130,89,64,8,19631221
72,90,Daisy Petal Pickin',Jimmy Gilmer And The Fireballs,Jimmy Gilmer And The Fireballs,pop,19631214,90,15,11,19631221
73,80,Charade,Henry Mancini And His Orchestra,Henry Mancini And His Orchestra,pop,19631130,125,36,12,19631221
74,77,Gotta Love Love,Steve Alaimo,Steve Alaimo,pop,19631116,97,74,6,19631221
75,58,You're No Good,Betty Everett,Betty Everett,rnb / soul,19631109,118,58,7,19631221
76,85,It's All In The Game,Cliff Richard,Cliff Richard,pop,19631130,119,25,14,19631221
77,96,Anyone Who Had A Heart,Dionne Warwick,Dionne Warwick,rnb / soul,19631207,100,8,14,19631221
78,78,Begging To You,Marty Robbins,Marty Robbins,country / folk,19631130,83,74,8,19631221
79,81,Come Dance With Me,Jay And The Americans,Jay And The Americans,pop,19631123,107,76,9,19631221
80,NEW,Whispering,Nino Tempo & April Stevens,Nino Tempo & April Stevens,pop,19631221,80,11,9,19631221
81,82,Watch Your Step,Brooks O'Dell,Brooks Odell,pop,19631130,132,58,11,19631221
82,94,Please,Frank Ifield,Frank Ifield,pop,19631214,94,71,6,19631221
83,83,What Kind Of Fool (Do You Think I Am),The Tams,The Tams,rnb / soul,19631214,83,9,14,19631221
84,86,Thank You And Goodnight,The Angels,The Angels,pop,19631207,90,84,3,19631221
85,88,We Belong Together,Jimmy Velvet,Jimmy Velvet,pop,19631116,112,75,11,19631221
86,91,Dumb Head,Ginny Arnell,Ginny Arnell,pop,19631116,98,50,13,19631221
87,87,The Cheer Leader,Paul Petersen,Paul Petersen,pop,19631109,125,78,10,19631221
88,124,I Can't Stop Talking About It,Steve And Eydie,Steve And Eydie,pop,19631207,125,35,11,19631221
89,89,Did You Have A Happy Birthday,Paul Anka,Paul Anka,jazz,19631207,101,89,4,19631221
90,130,The Little Boy,Tony Bennett,Tony Bennett,jazz,19631214,130,52,10,19631221
91,100,Cold Cold Winter,The Pixies Three,The Pixies Three,pop,19631214,100,79,5,19631221
92,97,Hootenanny Saturday Night,The Brothers Four,The Brothers Four,country / folk,19631214,97,89,5,19631221
93,98,Bon-Doo-Wah,The Orlons,The Orlons,rnb / soul,19631214,98,55,6,19631221
94,95,I'll Search My Heart,Johnny Mathis,Johnny Mathis,pop,19631207,110,90,5,19631221
95,110,Harlem Shuffle,Bob And Earl,Bob And Earl,rnb / soul,19631130,124,44,14,19631221
96,NEW,Comin' In The Back Door,The Baja Marimba Band,The Baja Marimba Band,pop,19631221,96,41,9,19631221
97,99,Why Do Kids Grow Up,Randy And The Raindrops,Randy And The Raindrops,pop,19631130,106,97,7,19631221
98,NEW,Pain In My Heart,Otis Redding,Otis Redding,rnb / soul,19631221,98,61,9,19631221
99,117,The Shelter Of Your Arms,Sammy Davis Jr.,Sammy Davis Jr.,jazz,19631130,100,17,18,19631221
100,NEW,"Baby, I Love You",The Ronettes,The Ronettes,pop,19631221,100,24,9,19631221
101,102,Baby's Gone,Gene Thomas,Gene Thomas,pop,19631019,129,84,13,19631221
102,107,Hi Diddle Diddle,Inez Foxx,Inez Foxx,rnb / soul,19631130,114,98,4,19631221
103,115,True Love Goes On And On,Burl Ives,Burl Ives,country / folk,19631214,115,66,7,19631221
104,NEW,In The Summer Of His Years,Connie Francis,Connie Francis,pop,19631221,104,46,7,19631221
105,108,The Son Of Rebel Rouser,Duane Eddy,Duane Eddy,rock,19631214,108,97,6,19631221
106,NEW,I Can't Stop Singing,Bobby Bland,Bobby Bland,rock,19631221,106,106,4,19631221
107,92,Crossfire Time,Dee-Clark,Dee-Clark,pop,19631116,110,92,7,19631221
108,NEW,Just A Lonely Man,Fats Domino,Fats Domino,rock,19631221,108,108,1,19631221
109,93,Surfer Street,The Allisons,The Allisons,pop,19631116,113,93,6,19631221
110,NEW,Coming Back To You,Maxine Brown,Maxine Brown,rnb / soul,19631221,110,99,5,19631221
111,NEW,The Feeling Is Gone,Bobby Bland,Bobby Bland,rock,19631221,111,91,5,19631221
112,113,I'm Down To My last Heart Break,Wilson Pickett,Wilson Pickett,rnb / soul,19631102,130,95,8,19631221
113,111,Shy Guy,Maurice Mcalister And The Radiants,Maurice Mcalister And The Radiants,pop,19631123,104,104,5,19631221
114,116,I Can't Give You Anything But Love,Fats Domino,Fats Domino,rock,19631130,127,114,5,19631221
115,109,Rock Candy,Jack Mcduff,Jack Mcduff,jazz,19631130,110,109,7,19631221
116,NEW,In The Summer Of His Years,Mahalia Jackson,Mahalia Jackson,pop,19631221,116,116,1,19631221
117,123,Where There's A Will,Lonnie Mack,Lonnie Mack,rock,19631214,123,113,5,19631221
118,128,Letter From Sherry,Dale Ward,Dale Ward,pop,19631214,128,25,13,19631221
119,125,Do-Wah-Diddy,The Exciters,The Exciters,rnb / soul,19631207,127,78,8,19631221
120,121,For Your Sweet Love,The Cascades,The Cascades,pop,19631207,129,86,6,19631221
121,NEW,Red Don't Go With Blue,Jimmy Clanton,Jimmy Clanton,pop,19631221,121,115,6,19631221
122,104,Swanee River,Ace Cannon,Ace Cannon,pop,19631116,121,103,6,19631221
123,114,"Baby, What's Wrong",Lonnie Mack,Lonnie Mack,rock,19631130,93,93,4,19631221
124,126,Big Boss Man,Charlie Rich,Charlie Rich,country / folk,19631130,131,108,8,19631221
125,NEW,"Theme From ""The Cardinal""",Roger Williams,Roger Williams,pop,19631221,125,109,3,19631221
126,131,When You Walk In The Room,Jackie Deshannon,Jackie Deshannon,pop,19631214,131,99,9,19631221
127,NEW,"My One And Only, Jimmy Boy",The Girlfriends,The Girlfriends,pop,19631221,127,49,8,19631221
128,133,Last Day In The Mines,Dave Dudley,Dave Dudley,country / folk,19631214,133,125,3,19631221
129,103,Hit The Road Jack,Jerry Lee Lewis,Jerry Lee Lewis,rock,19631123,127,103,5,19631221
130,NEW,Heartless Heart,Floyd Cramer,Floyd Cramer,pop,19631221,130,124,2,19631221
131,NEW,Mama Was A Cotton Picker,Jimmie Rodgers,Jimmie Rodgers,country / folk,19631221,131,131,1,19631221
1,1,Dominique,The Singing Nun,The Singing Nun,pop,19631102,110,1,14,19631214
2,4,Louie Louie,The Kingsmen,The Kingsmen,rock,19631102,132,2,17,19631214
3,3,Everybody,Tommy Roe,Tommy Roe,pop,19630928,128,3,16,19631214
4,2,I'm Leaving It Up To You,Dale And Grace,Dale And Grace,pop,19630928,117,1,16,19631214
5,7,You Don't Have To Be A Baby To Cry,The Caravelles,The Caravelles,pop,19631102,84,3,13,19631214
6,14,Since I Fell For You,Lenny Welch,Lenny Welch,pop,19631026,99,4,16,19631214
7,8,Be True To Your School,The Beach Boys,The Beach Boys,rock,19631102,83,6,12,19631214
8,15,Drip Drop,Dion Di Muci,Dion Di Muci,pop,19631116,73,6,11,19631214
9,22,There I've Said It Again,Bobby Vinton,Bobby Vinton,pop,19631130,50,1,13,19631214
10,10,Walking The Dog,Rufus Thomas,Rufus Thomas,rnb / soul,19631005,80,10,14,19631214
11,12,Little Red Rooster,Sam Cooke,Sam Cooke,rnb / soul,19631019,113,11,11,19631214
12,5,She's A Fool,Lesley Gore,Lesley Gore,pop,19630928,81,5,15,19631214
13,6,Sugar Shack,Jimmy Gilmer And The Fireballs,Jimmy Gilmer And The Fireballs,pop,19630914,106,1,16,19631214
14,19,Wonderful Summer,Robin Ward,Robin Ward,pop,19631019,102,14,12,19631214
15,20,Loddy Lo,Chubby Checker,Chubby Checker,rock,19631102,71,12,13,19631214
16,32,Popsicles And Icicles,The Murmaids,The Murmaids,pop,19631109,117,3,16,19631214
17,9,Washington Square,The Village Stompers,The Village Stompers,pop,19630921,100,2,14,19631214
18,26,Talk Back Trembling Lips,Johnny Tillotson,Johnny Tillotson,pop,19631109,91,7,13,19631214
19,16,It's All Right,The Impressions,The Impressions,rnb / soul,19630928,86,4,14,19631214
20,25,Have You Heard,The Duprees,The Duprees,pop,19631102,112,18,11,19631214
21,11,Deep Purple,Nino Tempo & April Stevens,Nino Tempo & April Stevens,pop,19630907,131,1,16,19631214
