this_week_position,last_week_position,track,artist,clean_artist,genre,entry_date,entry_position,peak_position,total_weeks,chart_date
23,67,Jingle Bell Rock,Bobby Helms,Bobby Helms,country / folk,19571214,67,6,6,19571221
24,22,Honeycomb,Jimmie Rodgers,Jimmie Rodgers,country / folk,19570803,93,1,28,19571221
25,20,I'm Available,Margie Rayburn,Margie Rayburn,pop,19571019,66,16,19,19571221
26,19,Liechtensteiner Polka,Will Glahe And His Orchestra,Will Glahe And His Orchestra,pop,19571109,68,19,23,19571221
27,16,Little Bitty Pretty One,Thurston Harris,Thurston Harris,rock,19571012,68,6,17,19571221
28,26,Just Born (To Be Your Baby),Perry Como,Perry Como,jazz,19571012,79,19,17,19571221
29,25,Fascination,Jane Morgan And The Troubadors,Jane Morgan And The Troubadors,pop,19570817,88,11,27,19571221
30,39,I'll Come Running Back To You,Sam Cooke,Sam Cooke,rnb / soul,19571214,39,22,14,19571221
31,30,The Joker (That's What They Call Me),Billy Myles,Billy Myles,rock,19571109,77,30,14,19571221
32,70,Santa And The Satellite (Parts 1 And 2),Buchanan And Goodman,Buchanan And Goodman,rock,19571214,70,32,5,19571221
33,NEW,Stood Up,Ricky Nelson,Ricky Nelson,rock,19571221,33,5,18,19571221
34,33,The Story Of My Life,Marty Robbins,Marty Robbins,country / folk,19571102,79,30,22,19571221
35,27,Tammy,Debbie Reynolds,Debbie Reynolds,pop,19570713,70,1,31,19571221
36,53,The Big Beat,Fats Domino,Fats Domino,rock,19571214,53,36,9,19571221
37,41,Put A Light In The Window,The Four Lads,The Four Lads,pop,19571130,94,35,14,19571221
38,51,Wild Is The Wind,Johnny Mathis,Johnny Mathis,pop,19571207,82,38,14,19571221
39,NEW,Waitin' In School,Ricky Nelson,Ricky Nelson,rock,19571221,39,18,14,19571221
40,34,Could This Be Magic,The Dubs,The Dubs,pop,19571026,96,24,16,19571221
41,42,White Christmas,Bing Crosby,Bing Crosby,jazz,19571207,78,34,6,19571221
42,49,Raunchy,Billy Vaughn And His Orchestra,Billy Vaughn And His Orchestra,pop,19571123,87,33,21,19571221
43,37,The Joker (That's What They Call Me),The Hilltoppers Featuring Jimmy Sacca,The Hilltoppers,pop,19571116,98,37,12,19571221
44,89,Penny Loafers And Bobby Socks,Joe Bennett And The Sparkletones,Joe Bennett And The Sparkletones,rock,19571214,89,44,8,19571221
45,99,Little Sandy Sleighfoot,Jimmy Dean,Jimmy Dean,country / folk,19571214,99,32,5,19571221
46,35,Till,Roger Williams,Roger Williams,pop,19571019,92,27,17,19571221
47,32,Ivy Rose,Perry Como,Perry Como,jazz,19571026,70,32,15,19571221
48,71,Hard Times (The Slop),"Noble ""Thin Man"" Watts And His Rhythm Sparks","Noble ""Thin Man"" Watts And His Rhythm Sparks",pop,19571214,71,48,2,19571221
49,43,Dance To The Bop,Gene Vincent And His Blue Caps,Gene Vincent And His Blue Caps,rock,19571130,83,43,9,19571221
50,NEW,I Want You To Know,Fats Domino,Fats Domino,rock,19571221,50,48,9,19571221
51,NEW,Hey Little Girl,The Techniques,The Techniques,rock,19571221,51,51,9,19571221
52,63,No Love (But Your Love),Johnny Mathis,Johnny Mathis,pop,19571214,63,48,10,19571221
53,40,You Send Me,Teresa Brewer,Teresa Brewer,pop,19571109,56,31,12,19571221
54,45,Alone (Why Must I Be Alone),The Shepherd Sisters,The Shepherd Sisters,pop,19570921,89,20,17,19571221
55,NEW,Let's Light The Christmas Tree,Ruby Wright,Ruby Wright,pop,19571221,55,55,2,19571221
56,NEW,Silent Night,Bing Crosby,Bing Crosby,jazz,19571221,56,56,3,19571221
57,31,Keep A Knockin',Little Richard,Little Richard,rock,19570921,65,8,18,19571221
58,47,"You Bug Me, Baby",Larry Williams,Larry Williams,rock,19571102,93,47,11,19571221
59,38,"Happy, Happy Birthday Baby",The Tune Weavers,The Tune Weavers,pop,19570907,65,5,19,19571221
60,92,Forever,Sam Cooke,Sam Cooke,rnb / soul,19571214,92,60,4,19571221
61,58,Freulein,Bobby Helms,Bobby Helms,country / folk,19570720,100,36,24,19571221
62,83,Sail Along Silvery Moon,Billy Vaughn And His Orchestra,Billy Vaughn And His Orchestra,pop,19571214,83,5,26,19571221
63,80,Silhouettes,The Diamonds,The Diamonds,pop,19571102,91,63,10,19571221
64,64,Little Bitty Pretty One,Bobby Day And The Satellites,Bobby Day And The Satellites,pop,19571109,82,59,8,19571221
65,59,Love Me Forever,The Four Esquires,The Four Esquires,rock,19571109,89,52,10,19571221
66,78,Honest I Do,Jimmy Reed,Jimmy Reed,rock,19570921,99,32,14,19571221
67,69,Reet Petite (The Finest Girl You Ever Want To Meet),Jackie Wilson,Jackie Wilson,rnb / soul,19571026,95,62,10,19571221
68,52,The Twelfth Of Never,Johnny Mathis,Johnny Mathis,pop,19570622,53,13,35,19571221
69,50,"Wun'erful, Wun'erful (Sides uh-one and uh-two) (Medley)",Stan Freberg,Stan Freberg,pop,19571102,57,37,9,19571221
70,NEW,Rudolph The Red-Nosed Reindeer (1957 Version),Gene Autry,Gene Autry,country / folk,19571221,70,70,2,19571221
71,44,I'll Remember Today,Patti Page,Patti Page,jazz,19571019,87,32,14,19571221
72,62,Liechtenstein Polka,Lawrence Welk And His Champagne Music,Lawrence Welk And His Champagne Music,pop,19571123,86,62,6,19571221
73,NEW,This Is The Nite,The Valiants,The Valiants,pop,19571221,73,69,6,19571221
74,NEW,A Very Special Love,Johnny Nash,Johnny Nash,reggae,19571221,74,46,10,19571221
75,NEW,Geisha Girl,Hank Locklin,Hank Locklin,pop,19571221,75,66,10,19571221
76,NEW,"Jingle Bells (From the ""Merry Christmas Music"" EP)",Perry Como,Perry Como,jazz,19571221,76,76,2,19571221
77,55,Pretend You Don't See Her,Jerry Vale,Jerry Vale,pop,19571116,86,55,9,19571221
78,73,Around The World,Mantovani And His Orchestra,Mantovani And His Orchestra,pop,19570605,97,25,32,19571221
79,NEW,(I Love You) For Sentimental Reasons,Sam Cooke,Sam Cooke,rnb / soul,19571221,79,43,11,19571221
80,36,Hula Love,Buddy Knox With The Rhythm Orchids,Buddy Knox With The Rhythm Orchids,rock,19570824,69,12,23,19571221
81,46,Peanuts,Little Joe And The Thrillers,Little Joe And The Thrillers,pop,19570921,70,23,15,19571221
82,NEW,Sugartime,The Mcguire Sisters,The Mcguire Sisters,pop,19571221,82,5,23,19571221
83,NEW,Silver Bells,Bing Crosby & Carol Richards,Bing Crosby,jazz,19571221,83,81,2,19571221
84,57,Wait And See,Fats Domino,Fats Domino,rock,19571012,83,27,13,19571221
85,74,Diana,Paul Anka,Paul Anka,jazz,19570706,78,2,29,19571221
86,87,That's Why I Was Born,Janice Harper,Janice Harper,pop,19571207,93,86,4,19571221
87,48,Black Slacks,Joe Bennett And The Sparkletones,Joe Bennett And The Sparkletones,rock,19570817,95,17,19,19571221
88,65,Soft,Bill Doggett,Bill Doggett,jazz,19571026,68,52,9,19571221
89,NEW,The Stroll,The Diamonds,The Diamonds,pop,19571221,89,5,21,19571221
90,66,Swanee River Rock (Talkin' 'Bout That River),Ray Charles,Ray Charles,jazz,19571019,70,43,15,19571221
91,77,You Can Make If If You Try,Gene Allison,Gene Allison,rnb / soul,19571207,84,37,17,19571221
92,84,Around The World,Bing Crosby,Bing Crosby,jazz,19570612,73,54,29,19571221
93,NEW,At The Hop,Nick Todd,Nick Todd,pop,19571221,93,70,4,19571221
94,90,The Creature (From The Science Fiction Movie) (Parts 1 & 2),Buchanan And Ancell,Buchanan And Ancell,pop,19571130,89,85,5,19571221
95,NEW,Desire Me,Sam Cooke,Sam Cooke,rnb / soul,19571221,95,47,12,19571221
96,NEW,Uh-Huh-Mm,Sonny James,Sonny James,pop,19571221,96,96,1,19571221
97,61,Back To School Again,"Timmie ""Oh Yeah!"" Rogers","Timmie ""Oh Yeah!"" Rogers",rnb / soul,19570928,89,36,15,19571221
98,NEW,Loving You,Elvis Presley,Elvis Presley,rock,19571221,98,96,2,19571221
99,NEW,How Lovely Is Christmas,Bing Crosby,Bing Crosby,jazz,19571221,99,99,1,19571221
100,100,Love Letters In The Sand,Pat Boone,Pat Boone,pop,19571130,99,82,5,19571221
1,1,You Send Me,Sam Cooke,Sam Cooke,rnb / soul,19571012,96,1,26,19571214
2,2,Jailhouse Rock,Elvis Presley,Elvis Presley,rock,19571005,15,1,27,19571214
3,3,Raunchy,Bill Justis And His Orchestra,Bill Justis And His Orchestra,rock,19571109,31,3,20,19571214
4,6,April Love,Pat Boone,Pat Boone,pop,19571026,46,1,26,19571214
5,10,Peggy Sue,Buddy Holly,Buddy Holly,rock,19571102,61,3,22,19571214
6,16,At The Hop,Danny And The Juniors,Danny And The Juniors,rock,19571130,23,1,20,19571214
7,5,Silhouettes,The Rays,The Rays,pop,19571005,95,3,20,19571214
8,9,Rock And Roll Music,Chuck Berry,Chuck Berry,rock,19571102,55,8,18,19571214
9,14,Great Balls Of Fire,Jerry Lee Lewis,Jerry Lee Lewis,rock,19571116,89,2,21,19571214
10,4,Wake Up Little Susie,The Everly Brothers,The Everly Brothers,pop,19570921,43,1,25,19571214
11,7,Chances Are,Johnny Mathis,Johnny Mathis,pop,19570907,80,5,28,19571214
12,13,Kiss Sweeter Than Wine,Jimmie Rodgers,Jimmie Rodgers,country / folk,19571109,88,7,21,19571214
13,8,Be-Bop Baby,Ricky Nelson,Ricky Nelson,rock,19570928,53,5,20,19571214
14,12,My Special Angel,Bobby Helms,Bobby Helms,country / folk,19571005,56,7,23,19571214
15,15,Raunchy,Ernie Freeman,Ernie Freeman,pop,19571109,40,12,18,19571214
16,11,Little Bitty Pretty One,Thurston Harris,Thurston Harris,rock,19571012,68,6,17,19571214
17,17,All The Way,Frank Sinatra,Frank Sinatra,jazz,19571026,78,15,30,19571214
18,18,Melodie D'Amour (Melody Of Love),The Ames Brothers,The Ames Brothers,pop,19570928,74,12,20,19571214
19,20,Liechtensteiner Polka,Will Glahe And His Orchestra,Will Glahe And His Orchestra,pop,19571109,68,19,23,19571214
20,19,I'm Available,Margie Rayburn,Margie Rayburn,pop,19571019,66,16,19,19571214
21,25,Why Don't They Understand,George Hamilton Iv,George Hamilton Iv,country / folk,19571123,74,18,19,19571214
22,22,Honeycomb,Jimmie Rodgers,Jimmie Rodgers,country / folk,19570803,93,1,28,19571214
23,27,Bony Maronie,Larry Williams,Larry Williams,rock,19571102,58,18,18,19571214
24,26,"Oh, Boy",The Crickets,The Crickets,pop,19571116,91,10,20,19571214
25,21,Fascination,Jane Morgan And The Troubadors,Jane Morgan And The Troubadors,pop,19570817,88,11,27,19571214
26,24,Just Born (To Be Your Baby),Perry Como,Perry Como,jazz,19571012,79,19,17,19571214
27,23,Tammy,Debbie Reynolds,Debbie Reynolds,pop,19570713,70,1,31,19571214
28,34,Buzz-Buzz-Buzz,Hollywood Flames,Hollywood Flames,pop,19571116,82,11,17,19571214
29,35,Tear Drops,Lee Andrews And The Hearts,Lee Andrews And The Hearts,pop,19571116,80,20,15,19571214
30,30,The Joker (That's What They Call Me),Billy Myles,Billy Myles,rock,19571109,77,30,14,19571214
31,29,Keep A Knockin',Little Richard,Little Richard,rock,19570921,65,8,18,19571214
32,37,Ivy Rose,Perry Como,Perry Como,jazz,19571026,70,32,15,19571214
33,40,The Story Of My Life,Marty Robbins,Marty Robbins,country / folk,19571102,79,30,22,19571214
34,28,Could This Be Magic,The Dubs,The Dubs,pop,19571026,96,24,16,19571214
35,33,Till,Roger Williams,Roger Williams,pop,19571019,92,27,17,19571214
36,31,Hula Love,Buddy Knox With The Rhythm Orchids,Buddy Knox With The Rhythm Orchids,rock,19570824,69,12,23,19571214
37,58,The Joker (That's What They Call Me),The Hilltoppers Featuring Jimmy Sacca,The Hilltoppers,pop,19571116,98,37,12,19571214
38,32,"Happy, Happy Birthday Baby",The Tune Weavers,The Tune Weavers,pop,19570907,65,5,19,19571214
39,NEW,I'll Come Running Back To You,Sam Cooke,Sam Cooke,rnb / soul,19571214,39,22,14,19571214
40,36,You Send Me,Teresa Brewer,Teresa Brewer,pop,19571109,56,31,12,19571214
41,71,Put A Light In The Window,The Four Lads,The Four Lads,pop,19571130,94,35,14,19571214
42,78,White Christmas,Bing Crosby,Bing Crosby,jazz,19571207,78,34,6,19571214
43,61,Dance To The Bop,Gene Vincent And His Blue Caps,Gene Vincent And His Blue Caps,rock,19571130,83,43,9,19571214
44,43,I'll Remember Today,Patti Page,Patti Page,jazz,19571019,87,32,14,19571214
45,39,Alone (Why Must I Be Alone),The Shepherd Sisters,The Shepherd Sisters,pop,19570921,89,20,17,19571214
46,38,Peanuts,Little Joe And The Thrillers,Little Joe And The Thrillers,pop,19570921,70,23,15,19571214
47,52,"You Bug Me, Baby",Larry Williams,Larry Williams,rock,19571102,93,47,11,19571214
48,42,Black Slacks,Joe Bennett And The Sparkletones,Joe Bennett And The Sparkletones,rock,19570817,95,17,19,19571214
49,56,Raunchy,Billy Vaughn And His Orchestra,Billy Vaughn And His Orchestra,pop,19571123,87,33,21,19571214
50,49,"Wun'erful, Wun'erful (Sides uh-one and uh-two) (Medley)",Stan Freberg,Stan Freberg,pop,19571102,57,37,9,19571214
51,82,Wild Is The Wind,Johnny Mathis,Johnny Mathis,pop,19571207,82,38,14,19571214
52,66,The Twelfth Of Never,Johnny Mathis,Johnny Mathis,pop,19570622,53,13,35,19571214
53,NEW,The Big Beat,Fats Domino,Fats Domino,rock,19571214,53,36,9,19571214
54,44,With You On My Mind,Nat King Cole,Nat King Cole,jazz,19570914,91,33,14,19571214
55,59,Pretend You Don't See Her,Jerry Vale,Jerry Vale,pop,19571116,86,55,9,19571214
56,41,That'll Be The Day,The Crickets,The Crickets,pop,19570803,65,3,20,19571214
57,51,Wait And See,Fats Domino,Fats Domino,rock,19571012,83,27,13,19571214
58,63,Freulein,Bobby Helms,Bobby Helms,country / folk,19570720,100,36,24,19571214
59,54,Love Me Forever,The Four Esquires,The Four Esquires,rock,19571109,89,52,10,19571214
60,47,And That Reminds Me,Della Reese,Della Reese,jazz,19570817,87,29,18,19571214
61,45,Back To School Again,"Timmie ""Oh Yeah!"" Rogers","Timmie ""Oh Yeah!"" Rogers",rnb / soul,19570928,89,36,15,19571214
62,69,Liechtenstein Polka,Lawrence Welk And His Champagne Music,Lawrence Welk And His Champagne Music,pop,19571123,86,62,6,19571214
63,NEW,No Love (But Your Love),Johnny Mathis,Johnny Mathis,pop,19571214,63,48,10,19571214
64,62,Little Bitty Pretty One,Bobby Day And The Satellites,Bobby Day And The Satellites,pop,19571109,82,59,8,19571214
65,53,Soft,Bill Doggett,Bill Doggett,jazz,19571026,68,52,9,19571214
66,50,Swanee River Rock (Talkin' 'Bout That River),Ray Charles,Ray Charles,jazz,19571019,70,43,15,19571214
67,NEW,Jingle Bell Rock,Bobby Helms,Bobby Helms,country / folk,19571214,67,6,6,19571214
68,65,Mr. Lee,The Bobbettes,The Bobbettes,pop,19570727,71,6,21,19571214
69,72,Reet Petite (The Finest Girl You Ever Want To Meet),Jackie Wilson,Jackie Wilson,rnb / soul,19571026,95,62,10,19571214
70,NEW,Santa And The Satellite (Parts 1 And 2),Buchanan And Goodman,Buchanan And Goodman,rock,19571214,70,32,5,19571214
71,NEW,Hard Times (The Slop),"Noble ""Thin Man"" Watts And His Rhythm Sparks","Noble ""Thin Man"" Watts And His Rhythm Sparks",pop,19571214,71,48,2,19571214
72,48,Whole Lot Of Shakin' Going On,Jerry Lee Lewis,Jerry Lee Lewis,rock,19570619,71,4,27,19571214
