this_week_position,last_week_position,track,artist,clean_artist,clean_genre,genre,entry_date,entry_position,peak_position,total_weeks,chart_date
55,62,Everytime We Touch,Cascada,Cascada,electronic,dance,20051217,86,10,31,20051231
56,47,Who You'd Be Today,Kenny Chesney,Kenny Chesney,country / folk,country,20051008,64,37,17,20051231
57,59,Better Days,Goo Goo Dolls,Goo Goo Dolls,rock,rock,20051008,57,36,20,20051231
58,56,Boondocks,Little Big Town,Little Big Town,country / folk,country,20051029,93,46,20,20051231
59,61,Good Ride Cowboy,Garth Brooks,Garth Brooks,country / folk,country,20051022,93,59,12,20051231
60,81,Soul Meets Body,Death Cab For Cutie,Death Cab For Cutie,rock,indie,20051008,100,60,19,20051231
61,52,Don't Bother,Shakira,Shakira,pop,pop,20051126,81,42,8,20051231
62,72,When I Get Where I'm Going,Brad Paisley Featuring Dolly Parton,Brad Paisley,country / folk,country,20051203,81,39,20,20051231
63,65,Hypnotize,System Of A Down,System Of A Down,rock,metal,20051119,98,57,14,20051231
64,83,Nasty Girl,"The Notorious B.I.G. Feat Diddy, Nelly, Jagged Edge & Avery",The Notorious B.I.G. Feat Diddy,pop,unknown,20051217,92,44,15,20051231
65,64,Twisted Transistor,Korn,Korn,rock,nu metal,20051203,95,64,10,20051231
66,70,Rompe,Daddy Yankee,Daddy Yankee,pop,reggaeton,20051203,90,24,28,20051231
67,88,Touch It,Busta Rhymes,Busta Rhymes,hip-hop,hip-hop,20051224,88,16,23,20051231
68,67,Gotta Go,Trey Songz,Trey Songz,rnb / soul,rnb,20051203,96,67,18,20051231
69,71,Miss Me Baby,Chris Cagle,Chris Cagle,country / folk,country,20051112,95,67,13,20051231
70,90,Pump It,The Black Eyed Peas,The Black Eyed Peas,hip-hop,hip-hop,20051224,90,18,20,20051231
71,63,Shake,Ying Yang Twins Featuring Pitbull,Ying Yang Twins,hip-hop,rap,20050903,94,41,20,20051231
72,80,Rodeo,Juvenile,Juvenile,hip-hop,rap,20051210,93,41,19,20051231
73,84,Fresh Azimiz,Bow Wow Featuring J-Kwon & Jermaine Dupri,Bow Wow,hip-hop,hip-hop,20051224,84,23,20,20051231
74,53,Seasons Of Love,Cast Of Rent,Cast Of Rent,pop,broadway,20051119,95,33,10,20051231
75,66,Better Life,Keith Urban,Keith Urban,country / folk,country,20050910,98,44,20,20051231
76,NEW,L.O.V.E.,Ashlee Simpson,Ashlee Simpson,pop,pop,20051231,76,22,17,20051231
77,55,Big Blue Note,Toby Keith,Toby Keith,country / folk,country,20051015,94,55,12,20051231
78,79,Bat Country,Avenged Sevenfold,Avenged Sevenfold,rock,metalcore,20051112,87,60,15,20051231
79,75,Just Might (Make Me Believe),Sugarland,Sugarland,country / folk,country,20051203,91,60,16,20051231
80,73,Save Me,Shinedown,Shinedown,rock,rock,20051119,92,72,11,20051231
81,92,Perfect Situation,Weezer,Weezer,rock,rock,20051224,92,51,17,20051231
82,68,DOA,Foo Fighters,Foo Fighters,rock,rock,20051112,86,68,12,20051231
83,77,Looking For You,Kirk Franklin,Kirk Franklin,pop,gospel,20051210,92,61,20,20051231
84,69,More Than Words,Frankie J,Frankie J,rnb / soul,rnb,20050917,94,25,18,20051231
85,99,Rakata,Wisin & Jandel,Wisin,pop,reggaeton,20051210,97,85,5,20051231
86,NEW,Tonight I Wanna Cry,Keith Urban,Keith Urban,country / folk,country,20051231,86,36,20,20051231
87,NEW,I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones,T-Pain,rnb / soul,rnb,20051231,87,5,20,20051231
88,89,My Old Friend,Tim Mcgraw,Tim Mcgraw,country / folk,country,20051203,97,87,6,20051231
89,NEW,Yo (Excuse Me Miss),Chris Brown,Chris Brown,rnb / soul,rnb,20051231,89,7,21,20051231
90,NEW,Kerosene,Miranda Lambert,Miranda Lambert,country / folk,country,20051231,90,61,15,20051231
91,NEW,Presidential,Youngbloodz,Youngbloodz,hip-hop,rap,20051231,91,86,3,20051231
92,86,Boyfriend,Ashlee Simpson,Ashlee Simpson,pop,pop,20050924,71,19,20,20051231
93,96,Your Man,Josh Turner,Josh Turner,country / folk,country,20051224,96,93,3,20051231
94,NEW,Remedy,Seether,Seether,rock,rock,20051231,94,70,4,20051231
95,97,Believe,Brooks & Dunn,Brooks & Dunn,country / folk,country,20051224,97,91,3,20051231
96,100,Hit The Floor,Twista Featuring Pitbull,Twista,hip-hop,rap,20051217,95,94,4,20051231
97,57,Confessions Of A Broken Heart (Daughter To Father),Lindsay Lohan,Lindsay Lohan,pop,pop,20051126,66,57,6,20051231
98,NEW,She Don't Tell Me To,Montgomery Gentry,Montgomery Gentry,country / folk,country,20051231,98,98,1,20051231
99,95,Have A Nice Day,Bon Jovi,Bon Jovi,rock,rock,20051210,95,58,9,20051231
100,93,Comin' To Your City,Big & Rich,Big & Rich,country / folk,country,20051203,72,72,5,20051231
1,1,Run It!,Chris Brown,Chris Brown,rnb / soul,rnb,20050827,92,1,38,20051224
2,7,Don't Forget About Us,Mariah Carey,Mariah Carey,pop,pop,20051022,81,1,21,20051224
3,2,Laffy Taffy,D4L,D4L,hip-hop,hip-hop,20051001,98,1,26,20051224
4,11,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",Nelly,hip-hop,hip-hop,20051119,84,1,28,20051224
5,4,Photograph,Nickelback,Nickelback,rock,rock,20050910,75,2,33,20051224
6,3,Gold Digger,Kanye West Featuring Jamie Foxx,Kanye West,hip-hop,hip-hop,20050730,92,1,39,20051224
7,9,Stickwitu,The Pussycat Dolls,The Pussycat Dolls,pop,pop,20051022,85,5,26,20051224
8,8,When I'm Gone,Eminem,Eminem,hip-hop,rap,20051126,87,8,17,20051224
9,6,My Humps,Black Eyed Peas,Black Eyed Peas,hip-hop,hip-hop,20050820,85,3,36,20051224
10,12,Because Of You,Kelly Clarkson,Kelly Clarkson,pop,pop,20050903,99,7,37,20051224
11,5,Soul Survivor,Young Jeezy Featuring Akon,Young Jeezy,hip-hop,rap,20050903,83,4,24,20051224
12,15,There It Go! (The Whistle Song),Juelz Santana,Juelz Santana,hip-hop,rap,20051015,88,6,24,20051224
13,17,Stay Fly,Three 6 Mafia Featuring Young Buck & Eightball & Mjg,Three 6 Mafia,hip-hop,rap,20050924,91,13,23,20051224
14,13,I'm Sprung,T-Pain,T-Pain,rnb / soul,rnb,20050827,100,8,26,20051224
15,10,We Be Burnin',Sean Paul,Sean Paul,electronic,dancehall,20050917,88,6,28,20051224
16,18,One Wish,Ray J,Ray J,rnb / soul,rnb,20051008,84,11,25,20051224
17,16,I Think They Like Me,"Dem Franchize Boyz Feat Jermaine Dupri, Da Brat & Bow Wow",Dem Franchize Boyz Feat Jermaine Dupri,pop,unknown,20050924,90,15,26,20051224
18,21,Check On It,Beyonce Featuring Slim Thug,Beyonce,rnb / soul,rnb,20051119,72,1,28,20051224
19,14,Hung Up,Madonna,Madonna,pop,pop,20051105,20,7,20,20051224
20,19,Here We Go,Trina Featuring Kelly Rowland,Trina,hip-hop,rap,20051008,92,17,20,20051224
21,20,"Sugar, We're Goin' Down",Fall Out Boy,Fall Out Boy,pop,pop punk,20050702,93,8,42,20051224
22,46,You're Beautiful,James Blunt,James Blunt,pop,pop,20051112,88,1,38,20051224
23,22,Luxurious,Gwen Stefani,Gwen Stefani,pop,pop,20051105,80,21,20,20051224
24,27,"Dance, Dance",Fall Out Boy,Fall Out Boy,pop,pop punk,20051105,66,9,31,20051224
25,32,Be Without You,Mary J. Blige,Mary J. Blige,rnb / soul,rnb,20051126,93,3,33,20051224
26,26,Hear 'Em Say,Kanye West Featuring Adam Levine,Kanye West,hip-hop,hip-hop,20051029,100,26,16,20051224
27,23,Window Shopper,50 Cent,50 Cent,hip-hop,rap,20051112,82,20,11,20051224
28,31,Dirty Little Secret,All-American Rejects,All-American Rejects,rock,rock,20050820,91,9,38,20051224
29,28,You & Me,Lifehouse,Lifehouse,rock,rock,20050319,99,5,58,20051224
30,29,Wake Me Up When September Ends,Green Day,Green Day,rock,punk rock,20050806,98,6,27,20051224
31,30,I Should Have Cheated,Keyshia Cole,Keyshia Cole,rnb / soul,rnb,20051008,85,30,19,20051224
32,24,Shake It Off,Mariah Carey,Mariah Carey,pop,pop,20050730,66,2,26,20051224
33,35,Feel Good Inc,Gorillaz / De La Soul,Gorillaz / De La Soul,pop,unknown,20050528,74,14,45,20051224
34,25,Girl Tonite,Twista Featuring Trey Songz,Twista,hip-hop,rap,20050910,100,14,20,20051224
35,54,So Sick,Ne-Yo,Ne-Yo,rnb / soul,rnb,20051210,79,1,25,20051224
36,50,Fireman,Lil' Wayne,Lil' Wayne,hip-hop,rap,20051119,91,32,17,20051224
37,38,Beverly Hills,Weezer,Weezer,rock,rock,20050416,25,10,43,20051224
38,43,If It's Lovin' That You Want,Rihanna,Rihanna,pop,pop,20051022,96,36,20,20051224
39,36,Come A Little Closer,Dierks Bentley,Dierks Bentley,country / folk,country,20050924,98,31,20,20051224
40,37,Unbreakable,Alicia Keys,Alicia Keys,rnb / soul,soul,20051001,61,34,19,20051224
41,34,Tequila Makes Her Clothes Fall Off,Joe Nichols,Joe Nichols,country / folk,country,20051015,96,32,19,20051224
42,40,"Jesus, Take The Wheel",Carrie Underwood,Carrie Underwood,country / folk,country,20051119,48,20,24,20051224
43,51,Kryptonite (I'm On It),Purple Ribbon All-Stars,Purple Ribbon All-Stars,hip-hop,hip-hop,20051126,91,35,19,20051224
44,47,Must Be Doin' Somethin' Right,Billy Currington,Billy Currington,country / folk,country,20051022,100,39,20,20051224
45,41,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,The Pussycat Dolls,pop,pop,20050507,95,2,40,20051224
46,45,Honky Tonk Badonkadonk,Trace Adkins,Trace Adkins,country / folk,country,20051105,91,30,20,20051224
47,44,Who You'd Be Today,Kenny Chesney,Kenny Chesney,country / folk,country,20051008,64,37,17,20051224
48,53,Turn It Up,Chamillionaire Featuring Lil' Flip,Chamillionaire,hip-hop,rap,20051105,95,41,20,20051224
49,49,We Belong Together,Mariah Carey,Mariah Carey,pop,pop,20050416,81,1,43,20051224
50,39,Like You,Bow Wow Featuring Ciara,Bow Wow,hip-hop,hip-hop,20050806,63,3,21,20051224
51,52,Like We Never Loved At All,Faith Hill,Faith Hill,country / folk,country,20051008,97,45,21,20051224
52,42,Don't Bother,Shakira,Shakira,pop,pop,20051126,81,42,8,20051224
53,33,Seasons Of Love,Cast Of Rent,Cast Of Rent,pop,broadway,20051119,95,33,10,20051224
54,56,She Let Herself Go,George Strait,George Strait,country / folk,country,20051105,99,54,19,20051224
55,55,Big Blue Note,Toby Keith,Toby Keith,country / folk,country,20051015,94,55,12,20051224
56,59,Boondocks,Little Big Town,Little Big Town,country / folk,country,20051029,93,46,20,20051224
57,91,Confessions Of A Broken Heart (Daughter To Father),Lindsay Lohan,Lindsay Lohan,pop,pop,20051126,66,57,6,20051224
58,66,Unpredictable,Jamie Foxx Featuring Ludacris,Jamie Foxx,rnb / soul,rnb,20051203,100,8,22,20051224
59,57,Better Days,Goo Goo Dolls,Goo Goo Dolls,rock,rock,20051008,57,36,20,20051224
60,65,Unwritten,Natasha Bedingfield,Natasha Bedingfield,pop,pop,20051210,77,5,42,20051224
61,61,Good Ride Cowboy,Garth Brooks,Garth Brooks,country / folk,country,20051022,93,59,12,20051224
62,86,Everytime We Touch,Cascada,Cascada,electronic,dance,20051217,86,10,31,20051224
63,58,Shake,Ying Yang Twins Featuring Pitbull,Ying Yang Twins,hip-hop,rap,20050903,94,41,20,20051224
64,83,Twisted Transistor,Korn,Korn,rock,nu metal,20051203,95,64,10,20051224
65,64,Hypnotize,System Of A Down,System Of A Down,rock,metal,20051119,98,57,14,20051224
66,62,Better Life,Keith Urban,Keith Urban,country / folk,country,20050910,98,44,20,20051224
67,85,Gotta Go,Trey Songz,Trey Songz,rnb / soul,rnb,20051203,96,67,18,20051224
68,68,DOA,Foo Fighters,Foo Fighters,rock,rock,20051112,86,68,12,20051224
69,63,More Than Words,Frankie J,Frankie J,rnb / soul,rnb,20050917,94,25,18,20051224
70,70,Rompe,Daddy Yankee,Daddy Yankee,pop,reggaeton,20051203,90,24,28,20051224
71,67,Miss Me Baby,Chris Cagle,Chris Cagle,country / folk,country,20051112,95,67,13,20051224
72,71,When I Get Where I'm Going,Brad Paisley Featuring Dolly Parton,Brad Paisley,country / folk,country,20051203,81,39,20,20051224
73,72,Save Me,Shinedown,Shinedown,rock,rock,20051119,92,72,11,20051224
74,60,Best I Ever Had,Gary Allan,Gary Allan,country / folk,country,20050903,98,51,17,20051224
75,78,Just Might (Make Me Believe),Sugarland,Sugarland,country / folk,country,20051203,91,60,16,20051224
76,NEW,Shake That,Eminem Featuring Nate Dogg,Eminem,hip-hop,rap,20051224,76,6,21,20051224
77,74,Looking For You,Kirk Franklin,Kirk Franklin,pop,gospel,20051210,92,61,20,20051224
78,NEW,Amor Eterno,Christian Castro,Christian Castro,pop,latin,20051224,78,78,1,20051224
79,76,Bat Country,Avenged Sevenfold,Avenged Sevenfold,rock,metalcore,20051112,87,60,15,20051224
80,84,Rodeo,Juvenile,Juvenile,hip-hop,rap,20051210,93,41,19,20051224
81,79,Soul Meets Body,Death Cab For Cutie,Death Cab For Cutie,rock,indie,20051008,100,60,19,20051224
82,77,Pretty Vegas,Inxs,Inxs,rock,rock,20051217,77,77,2,20051224
83,92,Nasty Girl,"The Notorious B.I.G. Feat Diddy, Nelly, Jagged Edge & Avery",The Notorious B.I.G. Feat Diddy,pop,unknown,20051217,92,44,15,20051224
84,NEW,Fresh Azimiz,Bow Wow Featuring J-Kwon & Jermaine Dupri,Bow Wow,hip-hop,hip-hop,20051224,84,23,20,20051224
85,82,Can I Have It Like That,Pharrell Featuring Gwen Stefani,Pharrell,hip-hop,hip-hop,20051105,97,49,8,20051224
86,80,Boyfriend,Ashlee Simpson,Ashlee Simpson,pop,pop,20050924,71,19,20,20051224
87,69,Belly Dancer (Bananza),Akon,Akon,hip-hop,hip-hop,20050813,98,30,20,20051224
88,NEW,Touch It,Busta Rhymes,Busta Rhymes,hip-hop,hip-hop,20051224,88,16,23,20051224
89,87,My Old Friend,Tim Mcgraw,Tim Mcgraw,country / folk,country,20051203,97,87,6,20051224
90,NEW,Pump It,The Black Eyed Peas,The Black Eyed Peas,hip-hop,hip-hop,20051224,90,18,20,20051224
91,90,Only,Nine Inch Nails,Nine Inch Nails,pop,industrial,20051112,97,90,7,20051224
92,NEW,Perfect Situation,Weezer,Weezer,rock,rock,20051224,92,51,17,20051224
93,88,Comin' To Your City,Big & Rich,Big & Rich,country / folk,country,20051203,72,72,5,20051224
94,73,Don't Lie,Black Eyed Peas,Black Eyed Peas,hip-hop,hip-hop,20050813,81,14,20,20051224
95,96,Have A Nice Day,Bon Jovi,Bon Jovi,rock,rock,20051210,95,58,9,20051224
96,NEW,Your Man,Josh Turner,Josh Turner,country / folk,country,20051224,96,93,3,20051224
97,NEW,Believe,Brooks & Dunn,Brooks & Dunn,country / folk,country,20051224,97,91,3,20051224
98,81,Skin (Sarabeth),Rascal Flatts,Rascal Flatts,country / folk,country,20050924,86,42,14,20051224
99,89,Rakata,Wisin & Jandel,Wisin,pop,reggaeton,20051210,97,85,5,20051224
100,95,Hit The Floor,Twista Featuring Pitbull,Twista,hip-hop,rap,20051217,95,94,4,20051224
1,1,Run It!,Chris Brown,Chris Brown,rnb / soul,rnb,20050827,92,1,38,20051217
2,4,Laffy Taffy,D4L,D4L,hip-hop,hip-hop,20051001,98,1,26,20051217
3,2,Gold Digger,Kanye West Featuring Jamie Foxx,Kanye West,hip-hop,hip-hop,20050730,92,1,39,20051217
4,6,Photograph,Nickelback,Nickelback,rock,rock,20050910,75,2,33,20051217
5,5,Soul Survivor,Young Jeezy Featuring Akon,Young Jeezy,hip-hop,rap,20050903,83,4,24,20051217
6,3,My Humps,Black Eyed Peas,Black Eyed Peas,hip-hop,hip-hop,20050820,85,3,36,20051217
7,12,Don't Forget About Us,Mariah Carey,Mariah Carey,pop,pop,20051022,81,1,21,20051217
8,25,When I'm Gone,Eminem,Eminem,hip-hop,rap,20051126,87,8,17,20051217
9,8,Stickwitu,The Pussycat Dolls,The Pussycat Dolls,pop,pop,20051022,85,5,26,20051217
10,9,We Be Burnin',Sean Paul,Sean Paul,electronic,dancehall,20050917,88,6,28,20051217
11,19,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",Nelly,hip-hop,hip-hop,20051119,84,1,28,20051217
12,10,Because Of You,Kelly Clarkson,Kelly Clarkson,pop,pop,20050903,99,7,37,20051217
13,13,I'm Sprung,T-Pain,T-Pain,rnb / soul,rnb,20050827,100,8,26,20051217
14,7,Hung Up,Madonna,Madonna,pop,pop,20051105,20,7,20,20051217
15,11,There It Go! (The Whistle Song),Juelz Santana,Juelz Santana,hip-hop,rap,20051015,88,6,24,20051217
16,15,I Think They Like Me,"Dem Franchize Boyz Feat Jermaine Dupri, Da Brat & Bow Wow",Dem Franchize Boyz Feat Jermaine Dupri,pop,unknown,20050924,90,15,26,20051217
17,14,Stay Fly,Three 6 Mafia Featuring Young Buck & Eightball & Mjg,Three 6 Mafia,hip-hop,rap,20050924,91,13,23,20051217
18,16,One Wish,Ray J,Ray J,rnb / soul,rnb,20051008,84,11,25,20051217
19,18,Here We Go,Trina Featuring Kelly Rowland,Trina,hip-hop,rap,20051008,92,17,20,20051217
20,17,"Sugar, We're Goin' Down",Fall Out Boy,Fall Out Boy,pop,pop punk,20050702,93,8,42,20051217
21,27,Check On It,Beyonce Featuring Slim Thug,Beyonce,rnb / soul,rnb,20051119,72,1,28,20051217
22,21,Luxurious,Gwen Stefani,Gwen Stefani,pop,pop,20051105,80,21,20,20051217
23,23,Window Shopper,50 Cent,50 Cent,hip-hop,rap,20051112,82,20,11,20051217
24,20,Shake It Off,Mariah Carey,Mariah Carey,pop,pop,20050730,66,2,26,20051217
25,24,Girl Tonite,Twista Featuring Trey Songz,Twista,hip-hop,rap,20050910,100,14,20,20051217
26,35,Hear 'Em Say,Kanye West Featuring Adam Levine,Kanye West,hip-hop,hip-hop,20051029,100,26,16,20051217
27,26,"Dance, Dance",Fall Out Boy,Fall Out Boy,pop,pop punk,20051105,66,9,31,20051217
28,29,You & Me,Lifehouse,Lifehouse,rock,rock,20050319,99,5,58,20051217
29,22,Wake Me Up When September Ends,Green Day,Green Day,rock,punk rock,20050806,98,6,27,20051217
30,38,I Should Have Cheated,Keyshia Cole,Keyshia Cole,rnb / soul,rnb,20051008,85,30,19,20051217
31,30,Dirty Little Secret,All-American Rejects,All-American Rejects,rock,rock,20050820,91,9,38,20051217
32,50,Be Without You,Mary J. Blige,Mary J. Blige,rnb / soul,rnb,20051126,93,3,33,20051217
33,43,Seasons Of Love,Cast Of Rent,Cast Of Rent,pop,broadway,20051119,95,33,10,20051217
34,37,Tequila Makes Her Clothes Fall Off,Joe Nichols,Joe Nichols,country / folk,country,20051015,96,32,19,20051217
35,32,Feel Good Inc,Gorillaz / De La Soul,Gorillaz / De La Soul,pop,unknown,20050528,74,14,45,20051217
36,34,Come A Little Closer,Dierks Bentley,Dierks Bentley,country / folk,country,20050924,98,31,20,20051217
37,39,Unbreakable,Alicia Keys,Alicia Keys,rnb / soul,soul,20051001,61,34,19,20051217
38,31,Beverly Hills,Weezer,Weezer,rock,rock,20050416,25,10,43,20051217
39,28,Like You,Bow Wow Featuring Ciara,Bow Wow,hip-hop,hip-hop,20050806,63,3,21,20051217
40,45,"Jesus, Take The Wheel",Carrie Underwood,Carrie Underwood,country / folk,country,20051119,48,20,24,20051217
41,33,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,The Pussycat Dolls,pop,pop,20050507,95,2,40,20051217
42,62,Don't Bother,Shakira,Shakira,pop,pop,20051126,81,42,8,20051217
43,46,If It's Lovin' That You Want,Rihanna,Rihanna,pop,pop,20051022,96,36,20,20051217
44,41,Who You'd Be Today,Kenny Chesney,Kenny Chesney,country / folk,country,20051008,64,37,17,20051217
45,47,Honky Tonk Badonkadonk,Trace Adkins,Trace Adkins,country / folk,country,20051105,91,30,20,20051217
46,67,You're Beautiful,James Blunt,James Blunt,pop,pop,20051112,88,1,38,20051217
47,49,Must Be Doin' Somethin' Right,Billy Currington,Billy Currington,country / folk,country,20051022,100,39,20,20051217
48,36,Your Body,Pretty Ricky,Pretty Ricky,rnb / soul,rnb,20050806,88,12,20,20051217
49,40,We Belong Together,Mariah Carey,Mariah Carey,pop,pop,20050416,81,1,43,20051217
50,72,Fireman,Lil' Wayne,Lil' Wayne,hip-hop,rap,20051119,91,32,17,20051217
51,57,Kryptonite (I'm On It),Purple Ribbon All-Stars,Purple Ribbon All-Stars,hip-hop,hip-hop,20051126,91,35,19,20051217
52,48,Like We Never Loved At All,Faith Hill,Faith Hill,country / folk,country,20051008,97,45,21,20051217
53,51,Turn It Up,Chamillionaire Featuring Lil' Flip,Chamillionaire,hip-hop,rap,20051105,95,41,20,20051217
54,79,So Sick,Ne-Yo,Ne-Yo,rnb / soul,rnb,20051210,79,1,25,20051217
55,59,Big Blue Note,Toby Keith,Toby Keith,country / folk,country,20051015,94,55,12,20051217
56,64,She Let Herself Go,George Strait,George Strait,country / folk,country,20051105,99,54,19,20051217
57,65,Better Days,Goo Goo Dolls,Goo Goo Dolls,rock,rock,20051008,57,36,20,20051217
58,52,Shake,Ying Yang Twins Featuring Pitbull,Ying Yang Twins,hip-hop,rap,20050903,94,41,20,20051217
59,60,Boondocks,Little Big Town,Little Big Town,country / folk,country,20051029,93,46,20,20051217
60,55,Best I Ever Had,Gary Allan,Gary Allan,country / folk,country,20050903,98,51,17,20051217
61,69,Good Ride Cowboy,Garth Brooks,Garth Brooks,country / folk,country,20051022,93,59,12,20051217
62,53,Better Life,Keith Urban,Keith Urban,country / folk,country,20050910,98,44,20,20051217
