this_week_position,last_week_position,track,artist,clean_artist,genre,entry_date,entry_position,peak_position,total_weeks,chart_date
33,35,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,Rick Ross,hip-hop,20101023,96,30,19,20101225
34,43,Back To December,Taylor Swift,Taylor Swift,country / folk,20101127,74,18,18,20101225
35,25,Christmas Light,Coldplay,Coldplay,rock,20101218,25,25,3,20101225
36,34,Deuces,Chris Brown Featuring Tyga & Kevin Mccall,Chris Brown,rnb / soul,20100717,87,14,27,20101225
37,40,Somewhere With You,Kenny Chesney,Kenny Chesney,country / folk,20101120,67,31,20,20101225
38,39,No Love,Eminem Featuring Lil Wayne,Eminem,hip-hop,20101016,89,29,16,20101225
39,46,My Kinda Party,Jason Aldean,Jason Aldean,country / folk,20100911,54,39,20,20101225
40,37,Love The Way You Lie,Eminem Featuring Rihanna,Eminem,hip-hop,20100710,2,1,29,20101225
41,48,Felt Good On My Lips,Tim Mcgraw,Tim Mcgraw,country / folk,20101120,26,26,20,20101225
42,36,Love Like Woe,The Ready Set,The Ready Set,pop,20100828,97,27,21,20101225
43,42,Stuck Like Glue,Sugarland,Sugarland,country / folk,20100814,20,17,24,20101225
44,45,Can't Be Friends,Trey Songz,Trey Songz,rnb / soul,20101002,74,43,20,20101225
45,62,Pretty Girl Rock,Keri Hilson,Keri Hilson,rnb / soul,20101211,72,24,22,20101225
46,50,Memories,David Guetta Featuring Kid Cudi,David Guetta,electronic,20101023,94,46,14,20101225
47,44,As She's Walking Away,Zac Brown Band Featuring Alan Jackson,Zac Brown Band,country / folk,20100828,77,32,20,20101225
48,21,Dog Days Are Over,Florence + The Machine,Florence + The Machine,rock,20101030,77,21,16,20101225
49,65,Jar Of Hearts,Christina Perri,Christina Perri,pop,20101113,96,17,27,20101225
50,47,Mine,Taylor Swift,Taylor Swift,country / folk,20100821,3,3,23,20101225
51,49,We No Speak Americano,Yolanda Be Cool & Dcup,Yolanda Be Cool & Dcup,pop,20101002,83,29,20,20101225
52,58,Kush,Dr. Dre Featuring Snoop Dogg & Akon,Dr. Dre,hip-hop,20101204,49,34,17,20101225
53,63,Turn On To The Radio,Reba,Reba,country / folk,20101002,94,53,18,20101225
54,64,Who Are You When I'm Not Looking,Blake Shelton,Blake Shelton,country / folk,20101120,99,46,20,20101225
55,71,Rhythm Of Love,Plain White T'S,Plain White T'S,rock,20101023,89,38,18,20101225
56,59,Mama's Song,Carrie Underwood,Carrie Underwood,country / folk,20101016,87,56,18,20101225
57,NEW,"Baby, It's Cold Outside",Glee Cast,Glee Cast,pop,20101225,57,57,2,20101225
58,53,Why Wait,Rascal Flatts,Rascal Flatts,country / folk,20100904,48,48,20,20101225
59,NEW,Welcome Christmas,Glee Cast,Glee Cast,pop,20101225,59,59,1,20101225
60,93,Rocketeer,Far*East Movement Featuring Ryan Tedder,Far*East Movement,hip-hop,20101218,93,7,20,20101225
61,61,Put You In A Song,Keith Urban,Keith Urban,country / folk,20101030,89,53,18,20101225
62,72,Down On Me,Jeremih Featuring 50 Cent,Jeremih,rnb / soul,20101127,67,4,33,20101225
63,67,Only Prettier,Miranda Lambert,Miranda Lambert,country / folk,20100918,96,61,23,20101225
64,69,Lay It Down,Lloyd,Lloyd,rnb / soul,20101106,91,64,19,20101225
65,66,Hold My Hand,Michael Jackson Duet With Akon,Michael Jackson Duet With Akon,pop,20101204,84,39,9,20101225
66,70,The Breath You Take,George Strait,George Strait,country / folk,20100918,95,63,20,20101225
67,55,Who Dat Girl,Flo Rida Featuring Akon,Flo Rida,hip-hop,20101218,55,29,15,20101225
68,NEW,Rolling In The Deep,Adele,Adele,rnb / soul,20101225,68,68,1,20101225
69,77,Voices,Chris Young,Chris Young,country / folk,20101120,89,53,20,20101225
70,87,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,Jason Aldean With Kelly Clarkson,country / folk,20101120,93,31,26,20101225
71,88,Let Me Down Easy,Billy Currington,Billy Currington,country / folk,20101211,97,46,20,20101225
72,68,Anything Like Me,Brad Paisley,Brad Paisley,country / folk,20100918,100,48,19,20101225
73,52,Runaway,Kanye West Featuring Pusha T,Kanye West,hip-hop,20101023,12,12,13,20101225
74,83,Waiting For The End,Linkin Park,Linkin Park,rock,20101106,100,42,21,20101225
75,81,Fancy,Drake Featuring T.I. & Swizz Beats,Drake,hip-hop,20100821,97,25,19,20101225
76,86,Maybe,Sick Puppies,Sick Puppies,rock,20101211,100,56,15,20101225
77,89,Hello World,Lady Antebellum,Lady Antebellum,country / folk,20101127,70,58,20,20101225
78,75,Someone Else Calling You Baby,Luke Bryan,Luke Bryan,country / folk,20101113,100,56,20,20101225
79,73,All I Want Is You,Miguel Featuring J Cole,Miguel,rnb / soul,20101002,91,58,14,20101225
80,91,Make A Movie,Twista Featuring Chris Brown,Twista,hip-hop,20101127,94,71,14,20101225
81,80,Little Lion Man,Mumford & Sons,Mumford & Sons,country / folk,20100828,98,61,21,20101225
82,84,Fire Flame,Birdman Featuring Lil Wayne,Birdman,hip-hop,20101218,84,64,10,20101225
83,56,Angel,Akon,Akon,hip-hop,20101218,56,56,2,20101225
84,95,Bullets In The Gun,Toby Keith,Toby Keith,country / folk,20101120,97,83,14,20101225
85,94,Marry Me,Train,Train,rock,20101204,95,34,20,20101225
86,74,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,Sean Kingston,rnb / soul,20100821,46,36,20,20101225
87,82,Smoke A Little Smoke,Eric Church,Eric Church,country / folk,20101002,97,78,20,20101225
88,76,Shake,Jesse Mccartney,Jesse Mccartney,pop,20101030,78,54,9,20101225
89,NEW,No BS,Chris Brown,Chris Brown,rnb / soul,20101225,89,62,18,20101225
90,100,Loca,Shakira Featuring El Cata,Shakira,pop,20101023,98,32,11,20101225
91,NEW,Strip Me,Natasha Bedingfield,Natasha Bedingfield,pop,20101225,91,91,1,20101225
92,60,Forget You,Glee Cast Featuring Gwyneth Paltrow,Glee Cast,pop,20101204,11,11,4,20101225
93,98,Monster,"Kanye West Feat Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",Kanye West Feat Jay-Z,hip-hop,20101218,98,93,2,20101225
94,NEW,Bass Down Low,Dev Featuring The Cataracs,Dev,pop,20101225,94,74,2,20101225
95,NEW,Fall For Your Type,Jamie Foxx Featuring Drake,Jamie Foxx,rnb / soul,20101225,95,50,18,20101225
96,85,September,Daughtry,Daughtry,rock,20100821,94,36,20,20101225
97,92,One In A Million,Ne-Yo,Ne-Yo,rnb / soul,20101113,97,87,7,20101225
98,90,Marry You,Bruno Mars,Bruno Mars,pop,20101211,91,90,3,20101225
99,NEW,Porn Star Dancing,My Darkest Days Featuring Zakk Wylde,My Darkest Days,rock,20101225,99,99,1,20101225
100,NEW,"Bon, Bon",Pitbull,Pitbull,hip-hop,20101225,100,100,1,20101225
1,2,Firework,Katy Perry,Katy Perry,pop,20101106,57,1,39,20101218
2,1,Raise Your Glass,P!Nk,P!Nk,pop,20101023,51,1,30,20101218
3,5,What's My Name?,Rihanna Featuring Drake,Rihanna,pop,20101106,83,1,22,20101218
4,9,The Time (Dirty Bit),The Black Eyed Peas,The Black Eyed Peas,hip-hop,20101127,12,4,20,20101218
5,10,Grenade,Bruno Mars,Bruno Mars,pop,20101016,81,1,36,20101218
6,3,Only Girl (In The World),Rihanna,Rihanna,pop,20100925,75,1,27,20101218
7,4,Just The Way You Are,Bruno Mars,Bruno Mars,pop,20100807,43,1,48,20101218
8,6,We R Who We R,Ke$Ha,Ke$Ha,pop,20101113,1,1,20,20101218
9,8,Just A Dream,Nelly,Nelly,hip-hop,20100904,12,3,28,20101218
10,11,Bottoms Up,Trey Songz Featuring Nicki Minaj,Trey Songz,rnb / soul,20100828,22,6,26,20101218
11,7,Like A G6,Far*East Movement Featuring Cataracs & Dev,Far*East Movement,hip-hop,20100828,92,1,26,20101218
12,12,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,Usher,rnb / soul,20100731,19,4,34,20101218
13,13,Dynamite,Taio Cruz,Taio Cruz,rnb / soul,20100619,26,2,47,20101218
14,19,Black And Yellow,Wiz Khalifa,Wiz Khalifa,hip-hop,20101030,64,1,24,20101218
15,14,Teenage Dream,Katy Perry,Katy Perry,pop,20100807,20,1,33,20101218
16,15,Animal,Neon Trees,Neon Trees,rock,20100619,100,13,36,20101218
17,17,Fuck You!,Cee Lo Green,Cee Lo Green,rnb / soul,20100911,96,2,48,20101218
18,22,No Hands,Waka Flocka Flame Feauring Roscoe Dash & Wal,Waka Flocka Flame Feauring Roscoe Dash,pop,20100925,45,13,32,20101218
19,16,Please Don't Go,Mike Posner,Mike Posner,rnb / soul,20101009,94,16,20,20101218
20,18,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & Dj Frank E,Enrique Iglesias,pop,20101211,18,4,25,20101218
21,58,Dog Days Are Over,Florence + The Machine,Florence + The Machine,rock,20101030,77,21,16,20101218
22,NEW,Dog Days Are Over,Glee Cast,Glee Cast,pop,20101218,22,22,1,20101218
23,21,Club Can't Handle Me,Flo Rida Featuring David Guetta,Flo Rida,hip-hop,20100717,65,9,29,20101218
24,26,Stereo Love,Edward Maya & Vika Jigulina,Edward Maya & Vika Jigulina,electronic,20101023,93,16,28,20101218
25,NEW,Christmas Light,Coldplay,Coldplay,rock,20101218,25,25,3,20101218
26,20,I Like It,Enrique Iglesias Featuring Pitbull,Enrique Iglesias,pop,20100529,89,4,38,20101218
27,23,Whip My Hair,Willow,Willow,rock,20101106,78,11,16,20101218
28,25,Secrets,Onerepublic,Onerepublic,rock,20100717,83,21,32,20101218
29,NEW,"Hey, Soul Sister",Glee Cast,Glee Cast,pop,20101218,29,29,1,20101218
30,24,If I Die Young,The Band Perry,The Band Perry,country / folk,20100724,92,19,28,20101218
31,31,Right Thru Me,Nicki Minaj,Nicki Minaj,hip-hop,20101016,74,26,19,20101218
32,28,Right Above It,Lil Wayne Featuring Drake,Lil Wayne,hip-hop,20100904,6,6,24,20101218
33,39,Yeah 3X,Chris Brown,Chris Brown,rnb / soul,20101113,33,15,24,20101218
34,29,Deuces,Chris Brown Featuring Tyga & Kevin Mccall,Chris Brown,rnb / soul,20100717,87,14,27,20101218
35,38,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,Rick Ross,hip-hop,20101023,96,30,19,20101218
36,27,Love Like Woe,The Ready Set,The Ready Set,pop,20100828,97,27,21,20101218
37,33,Love The Way You Lie,Eminem Featuring Rihanna,Eminem,hip-hop,20100710,2,1,29,20101218
38,NEW,(I've Had) The Time Of My Life,Glee Cast,Glee Cast,pop,20101218,38,38,1,20101218
39,41,No Love,Eminem Featuring Lil Wayne,Eminem,hip-hop,20101016,89,29,16,20101218
40,49,Somewhere With You,Kenny Chesney,Kenny Chesney,country / folk,20101120,67,31,20,20101218
41,43,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,Pitbull,hip-hop,20101016,51,7,31,20101218
42,30,Stuck Like Glue,Sugarland,Sugarland,country / folk,20100814,20,17,24,20101218
43,47,Back To December,Taylor Swift,Taylor Swift,country / folk,20101127,74,18,18,20101218
44,36,As She's Walking Away,Zac Brown Band Featuring Alan Jackson,Zac Brown Band,country / folk,20100828,77,32,20,20101218
45,48,Can't Be Friends,Trey Songz,Trey Songz,rnb / soul,20101002,74,43,20,20101218
46,46,My Kinda Party,Jason Aldean,Jason Aldean,country / folk,20100911,54,39,20,20101218
47,37,Mine,Taylor Swift,Taylor Swift,country / folk,20100821,3,3,23,20101218
48,45,Felt Good On My Lips,Tim Mcgraw,Tim Mcgraw,country / folk,20101120,26,26,20,20101218
49,44,We No Speak Americano,Yolanda Be Cool & Dcup,Yolanda Be Cool & Dcup,pop,20101002,83,29,20,20101218
50,51,Memories,David Guetta Featuring Kid Cudi,David Guetta,electronic,20101023,94,46,14,20101218
51,61,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,Diddy - Dirty Money,hip-hop,20101211,61,11,24,20101218
52,42,Runaway,Kanye West Featuring Pusha T,Kanye West,hip-hop,20101023,12,12,13,20101218
53,53,Why Wait,Rascal Flatts,Rascal Flatts,country / folk,20100904,48,48,20,20101218
54,NEW,Valerie,Glee Cast,Glee Cast,pop,20101218,54,54,1,20101218
55,NEW,Who Dat Girl,Flo Rida Featuring Akon,Flo Rida,hip-hop,20101218,55,29,15,20101218
56,NEW,Angel,Akon,Akon,hip-hop,20101218,56,56,2,20101218
57,32,Marry You,Glee Cast,Glee Cast,pop,20101211,32,32,2,20101218
58,34,Kush,Dr. Dre Featuring Snoop Dogg & Akon,Dr. Dre,hip-hop,20101204,49,34,17,20101218
59,59,Mama's Song,Carrie Underwood,Carrie Underwood,country / folk,20101016,87,56,18,20101218
60,35,Forget You,Glee Cast Featuring Gwyneth Paltrow,Glee Cast,pop,20101204,11,11,4,20101218
61,62,Put You In A Song,Keith Urban,Keith Urban,country / folk,20101030,89,53,18,20101218
62,72,Pretty Girl Rock,Keri Hilson,Keri Hilson,rnb / soul,20101211,72,24,22,20101218
63,64,Turn On To The Radio,Reba,Reba,country / folk,20101002,94,53,18,20101218
64,71,Who Are You When I'm Not Looking,Blake Shelton,Blake Shelton,country / folk,20101120,99,46,20,20101218
65,65,Jar Of Hearts,Christina Perri,Christina Perri,pop,20101113,96,17,27,20101218
66,50,Hold My Hand,Michael Jackson Duet With Akon,Michael Jackson Duet With Akon,pop,20101204,84,39,9,20101218
67,63,Only Prettier,Miranda Lambert,Miranda Lambert,country / folk,20100918,96,61,23,20101218
68,54,Anything Like Me,Brad Paisley,Brad Paisley,country / folk,20100918,100,48,19,20101218
69,74,Lay It Down,Lloyd,Lloyd,rnb / soul,20101106,91,64,19,20101218
70,67,The Breath You Take,George Strait,George Strait,country / folk,20100918,95,63,20,20101218
71,68,Rhythm Of Love,Plain White T'S,Plain White T'S,rock,20101023,89,38,18,20101218
72,82,Down On Me,Jeremih Featuring 50 Cent,Jeremih,rnb / soul,20101127,67,4,33,20101218
73,89,All I Want Is You,Miguel Featuring J Cole,Miguel,rnb / soul,20101002,91,58,14,20101218
74,52,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,Sean Kingston,rnb / soul,20100821,46,36,20,20101218
75,78,Someone Else Calling You Baby,Luke Bryan,Luke Bryan,country / folk,20101113,100,56,20,20101218
76,55,Shake,Jesse Mccartney,Jesse Mccartney,pop,20101030,78,54,9,20101218
77,81,Voices,Chris Young,Chris Young,country / folk,20101120,89,53,20,20101218
78,NEW,Freak The Freak Out,Victorious Cast Featuring Victoria Justice,Victorious Cast,pop,20101218,78,78,1,20101218
79,NEW,Boots,The Killers,The Killers,rock,20101218,79,79,1,20101218
80,77,Little Lion Man,Mumford & Sons,Mumford & Sons,country / folk,20100828,98,61,21,20101218
81,75,Fancy,Drake Featuring T.I. & Swizz Beats,Drake,hip-hop,20100821,97,25,19,20101218
82,83,Smoke A Little Smoke,Eric Church,Eric Church,country / folk,20101002,97,78,20,20101218
83,88,Waiting For The End,Linkin Park,Linkin Park,rock,20101106,100,42,21,20101218
84,NEW,Fire Flame,Birdman Featuring Lil Wayne,Birdman,hip-hop,20101218,84,64,10,20101218
85,69,September,Daughtry,Daughtry,rock,20100821,94,36,20,20101218
86,100,Maybe,Sick Puppies,Sick Puppies,rock,20101211,100,56,15,20101218
87,95,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,Jason Aldean With Kelly Clarkson,country / folk,20101120,93,31,26,20101218
88,97,Let Me Down Easy,Billy Currington,Billy Currington,country / folk,20101211,97,46,20,20101218
89,84,Hello World,Lady Antebellum,Lady Antebellum,country / folk,20101127,70,58,20,20101218
90,91,Marry You,Bruno Mars,Bruno Mars,pop,20101211,91,90,3,20101218
91,96,Make A Movie,Twista Featuring Chris Brown,Twista,hip-hop,20101127,94,71,14,20101218
92,87,One In A Million,Ne-Yo,Ne-Yo,rnb / soul,20101113,97,87,7,20101218
93,NEW,Rocketeer,Far*East Movement Featuring Ryan Tedder,Far*East Movement,hip-hop,20101218,93,7,20,20101218
94,86,Marry Me,Train,Train,rock,20101204,95,34,20,20101218
95,94,Bullets In The Gun,Toby Keith,Toby Keith,country / folk,20101120,97,83,14,20101218
96,66,Check It Out,Will.I.Am & Nicki Minaj,Will.I.Am & Nicki Minaj,hip-hop,20100925,78,24,13,20101218
97,NEW,Don't Cry For Me Argentina,Glee Cast,Glee Cast,pop,20101218,97,97,1,20101218
98,NEW,Monster,"Kanye West Feat Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",Kanye West Feat Jay-Z,hip-hop,20101218,98,93,2,20101218
99,56,Singing In The Rain / Umbrella,Glee Cast Featuring Gwyneth Paltrow,Glee Cast,pop,20101204,18,18,3,20101218
100,90,Loca,Shakira Featuring El Cata,Shakira,pop,20101023,98,32,11,20101218
1,2,Raise Your Glass,P!Nk,P!Nk,pop,20101023,51,1,30,20101211
2,6,Firework,Katy Perry,Katy Perry,pop,20101106,57,1,39,20101211
3,1,Only Girl (In The World),Rihanna,Rihanna,pop,20100925,75,1,27,20101211
4,7,Just The Way You Are,Bruno Mars,Bruno Mars,pop,20100807,43,1,48,20101211
5,8,What's My Name?,Rihanna Featuring Drake,Rihanna,pop,20101106,83,1,22,20101211
6,4,We R Who We R,Ke$Ha,Ke$Ha,pop,20101113,1,1,20,20101211
7,3,Like A G6,Far*East Movement Featuring Cataracs & Dev,Far*East Movement,hip-hop,20100828,92,1,26,20101211
8,5,Just A Dream,Nelly,Nelly,hip-hop,20100904,12,3,28,20101211
9,13,The Time (Dirty Bit),The Black Eyed Peas,The Black Eyed Peas,hip-hop,20101127,12,4,20,20101211
10,17,Grenade,Bruno Mars,Bruno Mars,pop,20101016,81,1,36,20101211
11,10,Bottoms Up,Trey Songz Featuring Nicki Minaj,Trey Songz,rnb / soul,20100828,22,6,26,20101211
12,12,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,Usher,rnb / soul,20100731,19,4,34,20101211
13,14,Dynamite,Taio Cruz,Taio Cruz,rnb / soul,20100619,26,2,47,20101211
14,15,Teenage Dream,Katy Perry,Katy Perry,pop,20100807,20,1,33,20101211
15,16,Animal,Neon Trees,Neon Trees,rock,20100619,100,13,36,20101211
16,20,Please Don't Go,Mike Posner,Mike Posner,rnb / soul,20101009,94,16,20,20101211
17,9,Fuck You!,Cee Lo Green,Cee Lo Green,rnb / soul,20100911,96,2,48,20101211
18,NEW,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & Dj Frank E,Enrique Iglesias,pop,20101211,18,4,25,20101211
19,25,Black And Yellow,Wiz Khalifa,Wiz Khalifa,hip-hop,20101030,64,1,24,20101211
20,21,I Like It,Enrique Iglesias Featuring Pitbull,Enrique Iglesias,pop,20100529,89,4,38,20101211
21,19,Club Can't Handle Me,Flo Rida Featuring David Guetta,Flo Rida,hip-hop,20100717,65,9,29,20101211
22,23,No Hands,Waka Flocka Flame Feauring Roscoe Dash & Wal,Waka Flocka Flame Feauring Roscoe Dash,pop,20100925,45,13,32,20101211
23,22,Whip My Hair,Willow,Willow,rock,20101106,78,11,16,20101211
24,27,If I Die Young,The Band Perry,The Band Perry,country / folk,20100724,92,19,28,20101211
25,24,Secrets,Onerepublic,Onerepublic,rock,20100717,83,21,32,20101211
26,35,Stereo Love,Edward Maya & Vika Jigulina,Edward Maya & Vika Jigulina,electronic,20101023,93,16,28,20101211
27,31,Love Like Woe,The Ready Set,The Ready Set,pop,20100828,97,27,21,20101211
28,29,Right Above It,Lil Wayne Featuring Drake,Lil Wayne,hip-hop,20100904,6,6,24,20101211
29,28,Deuces,Chris Brown Featuring Tyga & Kevin Mccall,Chris Brown,rnb / soul,20100717,87,14,27,20101211
30,26,Stuck Like Glue,Sugarland,Sugarland,country / folk,20100814,20,17,24,20101211
31,32,Right Thru Me,Nicki Minaj,Nicki Minaj,hip-hop,20101016,74,26,19,20101211
32,NEW,Marry You,Glee Cast,Glee Cast,pop,20101211,32,32,2,20101211
33,30,Love The Way You Lie,Eminem Featuring Rihanna,Eminem,hip-hop,20100710,2,1,29,20101211
34,49,Kush,Dr. Dre Featuring Snoop Dogg & Akon,Dr. Dre,hip-hop,20101204,49,34,17,20101211
35,11,Forget You,Glee Cast Featuring Gwyneth Paltrow,Glee Cast,pop,20101204,11,11,4,20101211
36,34,As She's Walking Away,Zac Brown Band Featuring Alan Jackson,Zac Brown Band,country / folk,20100828,77,32,20,20101211
37,33,Mine,Taylor Swift,Taylor Swift,country / folk,20100821,3,3,23,20101211
38,37,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,Rick Ross,hip-hop,20101023,96,30,19,20101211
39,44,Yeah 3X,Chris Brown,Chris Brown,rnb / soul,20101113,33,15,24,20101211
40,NEW,Just The Way You Are,Glee Cast,Glee Cast,pop,20101211,40,40,1,20101211
41,38,No Love,Eminem Featuring Lil Wayne,Eminem,hip-hop,20101016,89,29,16,20101211
42,50,Runaway,Kanye West Featuring Pusha T,Kanye West,hip-hop,20101023,12,12,13,20101211
43,40,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,Pitbull,hip-hop,20101016,51,7,31,20101211
44,39,We No Speak Americano,Yolanda Be Cool & Dcup,Yolanda Be Cool & Dcup,pop,20101002,83,29,20,20101211
45,42,Felt Good On My Lips,Tim Mcgraw,Tim Mcgraw,country / folk,20101120,26,26,20,20101211
46,45,My Kinda Party,Jason Aldean,Jason Aldean,country / folk,20100911,54,39,20,20101211
47,67,Back To December,Taylor Swift,Taylor Swift,country / folk,20101127,74,18,18,20101211
48,43,Can't Be Friends,Trey Songz,Trey Songz,rnb / soul,20101002,74,43,20,20101211
49,46,Somewhere With You,Kenny Chesney,Kenny Chesney,country / folk,20101120,67,31,20,20101211
50,84,Hold My Hand,Michael Jackson Duet With Akon,Michael Jackson Duet With Akon,pop,20101204,84,39,9,20101211
51,51,Memories,David Guetta Featuring Kid Cudi,David Guetta,electronic,20101023,94,46,14,20101211
52,47,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,Sean Kingston,rnb / soul,20100821,46,36,20,20101211
53,52,Why Wait,Rascal Flatts,Rascal Flatts,country / folk,20100904,48,48,20,20101211
54,48,Anything Like Me,Brad Paisley,Brad Paisley,country / folk,20100918,100,48,19,20101211
55,54,Shake,Jesse Mccartney,Jesse Mccartney,pop,20101030,78,54,9,20101211
56,18,Singing In The Rain / Umbrella,Glee Cast Featuring Gwyneth Paltrow,Glee Cast,pop,20101204,18,18,3,20101211
57,55,Take It Off,Ke$Ha,Ke$Ha,pop,20100807,92,8,19,20101211
58,69,Dog Days Are Over,Florence + The Machine,Florence + The Machine,rock,20101030,77,21,16,20101211
59,58,Mama's Song,Carrie Underwood,Carrie Underwood,country / folk,20101016,87,56,18,20101211
60,NEW,Dark Fantasy,"Kanye West Featuring Teyana Taylor, Nicki Minaj & Bon Iver",Kanye West,hip-hop,20101211,60,60,1,20101211
61,NEW,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,Diddy - Dirty Money,hip-hop,20101211,61,11,24,20101211
62,60,Put You In A Song,Keith Urban,Keith Urban,country / folk,20101030,89,53,18,20101211
63,61,Only Prettier,Miranda Lambert,Miranda Lambert,country / folk,20100918,96,61,23,20101211
64,63,Turn On To The Radio,Reba,Reba,country / folk,20101002,94,53,18,20101211
65,62,Jar Of Hearts,Christina Perri,Christina Perri,pop,20101113,96,17,27,20101211
66,57,Check It Out,Will.I.Am & Nicki Minaj,Will.I.Am & Nicki Minaj,hip-hop,20100925,78,24,13,20101211
67,65,The Breath You Take,George Strait,George Strait,country / folk,20100918,95,63,20,20101211
68,66,Rhythm Of Love,Plain White T'S,Plain White T'S,rock,20101023,89,38,18,20101211
69,56,September,Daughtry,Daughtry,rock,20100821,94,36,20,20101211
70,NEW,Show Me How You Burlesque,Christina Aguilera,Christina Aguilera,pop,20101211,70,70,1,20101211
71,76,Who Are You When I'm Not Looking,Blake Shelton,Blake Shelton,country / folk,20101120,99,46,20,20101211
72,NEW,Pretty Girl Rock,Keri Hilson,Keri Hilson,rnb / soul,20101211,72,24,22,20101211
73,NEW,Who's That Chick?,David Guetta Featuring Rihanna,David Guetta,electronic,20101211,73,73,1,20101211
74,72,Lay It Down,Lloyd,Lloyd,rnb / soul,20101106,91,64,19,20101211
75,64,Fancy,Drake Featuring T.I. & Swizz Beats,Drake,hip-hop,20100821,97,25,19,20101211
