this_week_position,last_week_position,track,artist,clean_artist,genre,entry_date,entry_position,peak_position,total_weeks,chart_date
71,74,I'm Gonna Love You Through It,Martina Mcbride,Martina Mcbride,country / folk,20111029,71,61,19,20111231
72,90,Alone With You,Jake Owen,Jake Owen,country / folk,20111224,90,41,20,20111231
73,73,That Way,Wale Featuring Jeremih & Rick Ross,Wale,hip-hop,20110924,91,49,16,20111231
74,77,Home,Dierks Bentley,Dierks Bentley,country / folk,20111126,70,44,20,20111231
75,48,Bang Bang Pow Pow,T-Pain Featuring Lil Wayne,T-Pain,rnb / soul,20111224,48,48,2,20111231
76,79,Reality,Kenny Chesney,Kenny Chesney,country / folk,20111119,97,76,7,20111231
77,80,Levels,Avicii,Avicii,electronic,20111203,66,60,20,20111231
78,53,We Are Young,Fun. Featuring Janelle Monae,Fun.,pop,20111224,53,53,2,20111231
79,91,You Gonna Fly,Keith Urban,Keith Urban,country / folk,20111224,91,79,2,20111231
80,84,Wish You Were Here,Avril Lavigne,Avril Lavigne,pop,20111224,84,65,6,20111231
81,NEW,Better Than I Used To Be,Tim Mcgraw,Tim Mcgraw,country / folk,20111231,81,81,1,20111231
82,81,Shake It Out,Florence + The Machine,Florence + The Machine,rock,20111112,86,73,16,20111231
83,87,Bait A Hook,Justin Moore,Justin Moore,country / folk,20111224,87,63,9,20111231
84,75,The Trouble With Girls,Scotty Mcgreery,Scotty Mcgreery,pop,20111210,93,55,16,20111231
85,86,Storm Warning,Hunter Hayes,Hunter Hayes,country / folk,20111210,98,78,11,20111231
86,97,Round Of Applause,Waka Flocka Flame Featuring Drake,Waka Flocka Flame,hip-hop,20111224,97,86,2,20111231
87,82,Nothing,The Script,The Script,rock,20110827,89,32,20,20111231
88,95,Camouflage,Brad Paisley,Brad Paisley,country / folk,20111217,100,87,9,20111231
89,100,Sail,Awolnation,Awolnation,pop,20110903,89,82,20,20111231
90,99,Amen,Edens Edge,Edens Edge,country / folk,20111224,99,90,2,20111231
91,NEW,Countdown,Beyonce,Beyonce,rnb / soul,20111231,91,80,7,20111231
92,NEW,Do They Know It's Christmas?,Glee Cast,Glee Cast,pop,20111231,92,92,1,20111231
93,69,Tongue Tied,Grouplove,Grouplove,rock,20111217,78,69,3,20111231
94,98,Love On Top,Beyonce,Beyonce,rnb / soul,20111224,98,48,17,20111231
95,78,I Got You,Thompson Square,Thompson Square,country / folk,20110903,95,68,18,20111231
96,NEW,A Woman Like You,Lee Brice,Lee Brice,country / folk,20111231,96,96,1,20111231
97,89,Promise,Romeo Santos Featuring Usher,Romeo Santos,pop,20111105,94,83,9,20111231
98,NEW,Good Good Night,Roscoe Dash,Roscoe Dash,hip-hop,20111231,98,93,3,20111231
99,NEW,All I Want For Christmas Is You,Michael Buble,Michael Buble,jazz,20111231,99,99,1,20111231
100,NEW,Ass Back Home,Gym Class Heroes Featuring Neon Hitch,Gym Class Heroes,hip-hop,20111231,100,12,23,20111231
1,1,We Found Love,Rihanna Featuring Calvin Harris,Rihanna,pop,20111008,16,1,41,20111224
2,2,Sexy And I Know It,Lmfao,Lmfao,pop,20110917,76,1,42,20111224
3,3,It Will Rain,Bruno Mars,Bruno Mars,pop,20111015,28,3,29,20111224
4,9,The One That Got Away,Katy Perry,Katy Perry,pop,20111029,94,3,24,20111224
5,5,Good Feeling,Flo Rida,Flo Rida,hip-hop,20111022,77,3,36,20111224
6,8,Ni**as In Paris,Jay-Z & Kanye West,Jay-Z & Kanye West,hip-hop,20110827,75,5,36,20111224
7,6,Someone Like You,Adele,Adele,rnb / soul,20110730,97,1,38,20111224
8,4,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,Maroon 5,rock,20110709,8,1,49,20111224
9,7,Without You,David Guetta Featuring Usher,David Guetta,electronic,20110917,39,4,30,20111224
10,11,5 O'Clock,T-Pain Featuring Wiz Khalifa & Lily Allen,T-Pain,rnb / soul,20111015,62,10,20,20111224
11,10,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,Gym Class Heroes,hip-hop,20110702,85,4,37,20111224
12,NEW,We Are Young,Glee Cast,Glee Cast,pop,20111224,12,12,3,20111224
13,12,Party Rock Anthem,Lmfao Featuring Lauren Bennett & Goonrock,Lmfao,pop,20110416,88,1,67,20111224
14,16,Dance (A$$),Big Sean,Big Sean,hip-hop,20111022,93,10,24,20111224
15,14,Work Out,J. Cole,J. Cole,hip-hop,20110924,98,13,27,20111224
16,13,Headlines,Drake,Drake,hip-hop,20110827,13,13,25,20111224
17,35,Red Solo Cup,Toby Keith,Toby Keith,country / folk,20111112,37,15,20,20111224
18,17,Pumped Up Kicks,Foster The People,Foster The People,rock,20110514,96,3,40,20111224
19,15,You Make Me Feel...,Cobra Starship Featuring Sabi,Cobra Starship,pop,20110730,76,7,29,20111224
20,18,Mr. Know It All,Kelly Clarkson,Kelly Clarkson,pop,20110924,18,10,23,20111224
21,37,Set Fire To The Rain,Adele,Adele,rnb / soul,20111126,89,1,33,20111224
22,29,"Young, Wild & Free",Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,Snoop Dogg & Wiz Khalifa,hip-hop,20111029,10,7,32,20111224
23,19,You Da One,Rihanna,Rihanna,pop,20111126,73,14,20,20111224
24,23,Not Over You,Gavin Degraw,Gavin Degraw,country / folk,20110903,99,18,34,20111224
25,22,I Don't Want To This Night To End,Luke Bryan,Luke Bryan,country / folk,20111015,90,22,23,20111224
26,20,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",Pitbull,hip-hop,20110416,60,1,45,20111224
27,28,Make Me Proud,Drake Featuring Nicki Minaj,Drake,hip-hop,20111029,97,9,20,20111224
28,26,Just A Kiss,Lady Antebellum,Lady Antebellum,country / folk,20110521,7,7,42,20111224
29,32,Marry The Night,Lady Gaga,Lady Gaga,pop,20111203,97,29,11,20111224
30,27,The Motto,Drake Featuring Lil Wayne,Drake,hip-hop,20111203,18,14,35,20111224
31,34,Love You Like A Love Song,Selena Gomez & The Scene,Selena Gomez & The Scene,pop,20110709,72,22,38,20111224
32,24,In The Dark,Dev,Dev,pop,20110820,92,11,20,20111224
33,21,Super Bass,Nicki Minaj,Nicki Minaj,hip-hop,20110514,98,3,39,20111224
34,44,Mistletoe,Justin Bieber,Justin Bieber,pop,20111126,85,19,8,20111224
35,41,Keep Me In Mind,Zac Brown Band,Zac Brown Band,country / folk,20111015,99,35,20,20111224
36,30,She Will,Lil Wayne Featuring Drake,Lil Wayne,hip-hop,20110903,3,3,21,20111224
37,25,Fly,Nicki Minaj Featuring Rihanna,Nicki Minaj,hip-hop,20110917,64,19,19,20111224
38,48,Domino,Jessie J,Jessie J,pop,20111029,96,6,29,20111224
39,38,Tattoos On This Town,Jason Aldean,Jason Aldean,country / folk,20111008,81,38,20,20111224
40,36,Rolling In The Deep,Adele,Adele,rnb / soul,20110129,97,1,64,20111224
41,42,God Gave Me You,Blake Shelton,Blake Shelton,country / folk,20110730,65,22,25,20111224
42,33,Paradise,Coldplay,Coldplay,rock,20111001,16,15,29,20111224
43,45,Easy,Rascal Flatts Featuring Natasha Bedingfield,Rascal Flatts,country / folk,20110813,87,43,23,20111224
44,46,Lotus Flower Bomb,Wale Featuring Miguel,Wale,hip-hop,20111112,87,38,20,20111224
45,31,We Owned The Night,Lady Antebellum,Lady Antebellum,country / folk,20110903,47,31,20,20111224
46,56,International Love,Pitbull Featuring Chris Brown,Pitbull,hip-hop,20111126,92,13,25,20111224
47,51,All Your Life,The Band Perry,The Band Perry,country / folk,20110924,95,37,23,20111224
48,NEW,Bang Bang Pow Pow,T-Pain Featuring Lil Wayne,T-Pain,rnb / soul,20111224,48,48,2,20111224
49,43,I Like It Like That,Hot Chelle Rae Featuring New Boyz,Hot Chelle Rae,rock,20111022,51,28,20,20111224
50,47,Drink In My Hand,Eric Church,Eric Church,country / folk,20111008,96,40,20,20111224
51,NEW,Survivor / I Will Survive,Glee Cast,Glee Cast,pop,20111224,51,51,1,20111224
52,40,It Girl,Jason Derulo,Jason Derulo,rnb / soul,20110827,39,17,22,20111224
53,NEW,We Are Young,Fun. Featuring Janelle Monae,Fun.,pop,20111224,53,53,2,20111224
54,54,Let It Rain,David Nail,David Nail,country / folk,20111001,95,51,20,20111224
55,50,Party,Beyonce Featuring Andre 3000,Beyonce,rnb / soul,20111022,95,50,18,20111224
56,58,You,Chris Young,Chris Young,country / folk,20111105,85,34,20,20111224
57,73,Rack City,Tyga,Tyga,hip-hop,20111210,94,7,25,20111224
58,61,Blackout,Breathe Carolina,Breathe Carolina,pop,20111119,92,32,20,20111224
59,39,You And I,Lady Gaga,Lady Gaga,pop,20110827,96,6,19,20111224
60,62,Strange Clouds,B.O.B Featuring Lil Wayne,B.O.B,hip-hop,20111015,7,7,20,20111224
61,49,Take Care,Drake Featuring Rihanna,Drake,hip-hop,20111203,9,7,34,20111224
62,55,A Thousand Years,Christina Perri,Christina Perri,pop,20111105,74,31,26,20111224
63,60,Brighter Than The Sun,Colbie Caillat,Colbie Caillat,pop,20110903,90,47,25,20111224
64,69,Lonely Boy,The Black Keys,The Black Keys,rock,20111203,94,64,19,20111224
65,83,Ours,Taylor Swift,Taylor Swift,country / folk,20111126,13,13,20,20111224
66,53,Baggage Claim,Miranda Lambert,Miranda Lambert,country / folk,20110827,67,44,20,20111224
67,63,Heartbeat,The Fray,The Fray,rock,20111119,95,42,16,20111224
68,70,Tonight Is The Night,Outasight,Outasight,hip-hop,20111210,96,38,20,20111224
69,78,Tongue Tied,Grouplove,Grouplove,rock,20111217,78,69,3,20111224
70,52,When We Stand Together,Nickelback,Nickelback,rock,20111015,48,44,16,20111224
71,82,Can't Get Enough,J. Cole Featuring Trey Songz,J. Cole,hip-hop,20111217,82,52,20,20111224
72,72,You The Boss,Rick Ross Featuring Nicki Minaj,Rick Ross,hip-hop,20111105,84,62,17,20111224
73,67,That Way,Wale Featuring Jeremih & Rick Ross,Wale,hip-hop,20110924,91,49,16,20111224
74,75,I'm Gonna Love You Through It,Martina Mcbride,Martina Mcbride,country / folk,20111029,71,61,19,20111224
75,95,The Trouble With Girls,Scotty Mcgreery,Scotty Mcgreery,pop,20111210,93,55,16,20111224
76,NEW,Man In The Mirror,Glee Cast,Glee Cast,pop,20111224,76,76,1,20111224
77,79,Home,Dierks Bentley,Dierks Bentley,country / folk,20111126,70,44,20,20111224
78,68,I Got You,Thompson Square,Thompson Square,country / folk,20110903,95,68,18,20111224
79,80,Reality,Kenny Chesney,Kenny Chesney,country / folk,20111119,97,76,7,20111224
80,71,Levels,Avicii,Avicii,electronic,20111203,66,60,20,20111224
81,88,Shake It Out,Florence + The Machine,Florence + The Machine,rock,20111112,86,73,16,20111224
82,74,Nothing,The Script,The Script,rock,20110827,89,32,20,20111224
83,64,Roman In Moscow,Nicki Minaj,Nicki Minaj,hip-hop,20111217,64,64,2,20111224
84,NEW,Wish You Were Here,Avril Lavigne,Avril Lavigne,pop,20111224,84,65,6,20111224
85,65,Sparks Fly,Taylor Swift,Taylor Swift,country / folk,20110827,84,42,18,20111224
86,92,Storm Warning,Hunter Hayes,Hunter Hayes,country / folk,20111210,98,78,11,20111224
87,NEW,Bait A Hook,Justin Moore,Justin Moore,country / folk,20111224,87,63,9,20111224
88,NEW,ABC,Glee Cast,Glee Cast,pop,20111224,88,88,1,20111224
89,97,Promise,Romeo Santos Featuring Usher,Romeo Santos,pop,20111105,94,83,9,20111224
90,NEW,Alone With You,Jake Owen,Jake Owen,country / folk,20111224,90,41,20,20111224
91,NEW,You Gonna Fly,Keith Urban,Keith Urban,country / folk,20111224,91,79,2,20111224
92,NEW,Red Solo Cup,Glee Cast,Glee Cast,pop,20111224,92,92,1,20111224
93,NEW,I'll Be Home For Christmas,Kelly Clarkson,Kelly Clarkson,pop,20111224,93,93,1,20111224
94,81,Crawling Back To You,Daughtry,Daughtry,rock,20111210,78,78,3,20111224
95,100,Camouflage,Brad Paisley,Brad Paisley,country / folk,20111217,100,87,9,20111224
96,84,Body 2 Body,Ace Hood Featuring Chris Brown,Ace Hood,hip-hop,20111001,98,65,13,20111224
97,NEW,Round Of Applause,Waka Flocka Flame Featuring Drake,Waka Flocka Flame,hip-hop,20111224,97,86,2,20111224
98,NEW,Love On Top,Beyonce,Beyonce,rnb / soul,20111224,98,48,17,20111224
99,NEW,Amen,Edens Edge,Edens Edge,country / folk,20111224,99,90,2,20111224
100,94,Sail,Awolnation,Awolnation,pop,20110903,89,82,20,20111224
1,1,We Found Love,Rihanna Featuring Calvin Harris,Rihanna,pop,20111008,16,1,41,20111217
2,2,Sexy And I Know It,Lmfao,Lmfao,pop,20110917,76,1,42,20111217
3,3,It Will Rain,Bruno Mars,Bruno Mars,pop,20111015,28,3,29,20111217
4,4,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,Maroon 5,rock,20110709,8,1,49,20111217
5,8,Good Feeling,Flo Rida,Flo Rida,hip-hop,20111022,77,3,36,20111217
6,5,Someone Like You,Adele,Adele,rnb / soul,20110730,97,1,38,20111217
7,6,Without You,David Guetta Featuring Usher,David Guetta,electronic,20110917,39,4,30,20111217
8,15,Ni**as In Paris,Jay-Z & Kanye West,Jay-Z & Kanye West,hip-hop,20110827,75,5,36,20111217
9,9,The One That Got Away,Katy Perry,Katy Perry,pop,20111029,94,3,24,20111217
10,7,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,Gym Class Heroes,hip-hop,20110702,85,4,37,20111217
11,11,5 O'Clock,T-Pain Featuring Wiz Khalifa & Lily Allen,T-Pain,rnb / soul,20111015,62,10,20,20111217
12,10,Party Rock Anthem,Lmfao Featuring Lauren Bennett & Goonrock,Lmfao,pop,20110416,88,1,67,20111217
13,14,Headlines,Drake,Drake,hip-hop,20110827,13,13,25,20111217
14,17,Work Out,J. Cole,J. Cole,hip-hop,20110924,98,13,27,20111217
15,12,You Make Me Feel...,Cobra Starship Featuring Sabi,Cobra Starship,pop,20110730,76,7,29,20111217
16,18,Dance (A$$),Big Sean,Big Sean,hip-hop,20111022,93,10,24,20111217
17,13,Pumped Up Kicks,Foster The People,Foster The People,rock,20110514,96,3,40,20111217
18,16,Mr. Know It All,Kelly Clarkson,Kelly Clarkson,pop,20110924,18,10,23,20111217
19,22,You Da One,Rihanna,Rihanna,pop,20111126,73,14,20,20111217
20,23,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",Pitbull,hip-hop,20110416,60,1,45,20111217
21,20,Super Bass,Nicki Minaj,Nicki Minaj,hip-hop,20110514,98,3,39,20111217
22,28,I Don't Want To This Night To End,Luke Bryan,Luke Bryan,country / folk,20111015,90,22,23,20111217
23,26,Not Over You,Gavin Degraw,Gavin Degraw,country / folk,20110903,99,18,34,20111217
24,21,In The Dark,Dev,Dev,pop,20110820,92,11,20,20111217
25,19,Fly,Nicki Minaj Featuring Rihanna,Nicki Minaj,hip-hop,20110917,64,19,19,20111217
26,27,Just A Kiss,Lady Antebellum,Lady Antebellum,country / folk,20110521,7,7,42,20111217
27,32,The Motto,Drake Featuring Lil Wayne,Drake,hip-hop,20111203,18,14,35,20111217
28,39,Make Me Proud,Drake Featuring Nicki Minaj,Drake,hip-hop,20111029,97,9,20,20111217
29,47,"Young, Wild & Free",Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,Snoop Dogg & Wiz Khalifa,hip-hop,20111029,10,7,32,20111217
30,33,She Will,Lil Wayne Featuring Drake,Lil Wayne,hip-hop,20110903,3,3,21,20111217
31,34,We Owned The Night,Lady Antebellum,Lady Antebellum,country / folk,20110903,47,31,20,20111217
32,59,Marry The Night,Lady Gaga,Lady Gaga,pop,20111203,97,29,11,20111217
33,30,Paradise,Coldplay,Coldplay,rock,20111001,16,15,29,20111217
34,40,Love You Like A Love Song,Selena Gomez & The Scene,Selena Gomez & The Scene,pop,20110709,72,22,38,20111217
35,35,Red Solo Cup,Toby Keith,Toby Keith,country / folk,20111112,37,15,20,20111217
36,38,Rolling In The Deep,Adele,Adele,rnb / soul,20110129,97,1,64,20111217
37,56,Set Fire To The Rain,Adele,Adele,rnb / soul,20111126,89,1,33,20111217
38,42,Tattoos On This Town,Jason Aldean,Jason Aldean,country / folk,20111008,81,38,20,20111217
39,29,You And I,Lady Gaga,Lady Gaga,pop,20110827,96,6,19,20111217
40,24,It Girl,Jason Derulo,Jason Derulo,rnb / soul,20110827,39,17,22,20111217
41,45,Keep Me In Mind,Zac Brown Band,Zac Brown Band,country / folk,20111015,99,35,20,20111217
42,37,God Gave Me You,Blake Shelton,Blake Shelton,country / folk,20110730,65,22,25,20111217
43,58,I Like It Like That,Hot Chelle Rae Featuring New Boyz,Hot Chelle Rae,rock,20111022,51,28,20,20111217
44,60,Mistletoe,Justin Bieber,Justin Bieber,pop,20111126,85,19,8,20111217
45,46,Easy,Rascal Flatts Featuring Natasha Bedingfield,Rascal Flatts,country / folk,20110813,87,43,23,20111217
46,57,Lotus Flower Bomb,Wale Featuring Miguel,Wale,hip-hop,20111112,87,38,20,20111217
47,53,Drink In My Hand,Eric Church,Eric Church,country / folk,20111008,96,40,20,20111217
48,54,Domino,Jessie J,Jessie J,pop,20111029,96,6,29,20111217
49,25,Take Care,Drake Featuring Rihanna,Drake,hip-hop,20111203,9,7,34,20111217
50,52,Party,Beyonce Featuring Andre 3000,Beyonce,rnb / soul,20111022,95,50,18,20111217
51,51,All Your Life,The Band Perry,The Band Perry,country / folk,20110924,95,37,23,20111217
52,48,When We Stand Together,Nickelback,Nickelback,rock,20111015,48,44,16,20111217
53,49,Baggage Claim,Miranda Lambert,Miranda Lambert,country / folk,20110827,67,44,20,20111217
54,61,Let It Rain,David Nail,David Nail,country / folk,20111001,95,51,20,20111217
55,50,A Thousand Years,Christina Perri,Christina Perri,pop,20111105,74,31,26,20111217
56,68,International Love,Pitbull Featuring Chris Brown,Pitbull,hip-hop,20111126,92,13,25,20111217
57,NEW,Perfect,Glee Cast,Glee Cast,pop,20111217,57,57,1,20111217
58,64,You,Chris Young,Chris Young,country / folk,20111105,85,34,20,20111217
59,NEW,Girls Just Want To Have Fun,Glee Cast,Glee Cast,pop,20111217,59,59,1,20111217
60,63,Brighter Than The Sun,Colbie Caillat,Colbie Caillat,pop,20110903,90,47,25,20111217
61,69,Blackout,Breathe Carolina,Breathe Carolina,pop,20111119,92,32,20,20111217
62,73,Strange Clouds,B.O.B Featuring Lil Wayne,B.O.B,hip-hop,20111015,7,7,20,20111217
63,70,Heartbeat,The Fray,The Fray,rock,20111119,95,42,16,20111217
64,NEW,Roman In Moscow,Nicki Minaj,Nicki Minaj,hip-hop,20111217,64,64,2,20111217
65,55,Sparks Fly,Taylor Swift,Taylor Swift,country / folk,20110827,84,42,18,20111217
66,NEW,I Kissed A Girl,Glee Cast,Glee Cast,pop,20111217,66,66,1,20111217
67,67,That Way,Wale Featuring Jeremih & Rick Ross,Wale,hip-hop,20110924,91,49,16,20111217
68,72,I Got You,Thompson Square,Thompson Square,country / folk,20110903,95,68,18,20111217
69,92,Lonely Boy,The Black Keys,The Black Keys,rock,20111203,94,64,19,20111217
70,96,Tonight Is The Night,Outasight,Outasight,hip-hop,20111210,96,38,20,20111217
71,75,Levels,Avicii,Avicii,electronic,20111203,66,60,20,20111217
72,84,You The Boss,Rick Ross Featuring Nicki Minaj,Rick Ross,hip-hop,20111105,84,62,17,20111217
73,94,Rack City,Tyga,Tyga,hip-hop,20111210,94,7,25,20111217
74,66,Nothing,The Script,The Script,rock,20110827,89,32,20,20111217
75,76,I'm Gonna Love You Through It,Martina Mcbride,Martina Mcbride,country / folk,20111029,71,61,19,20111217
76,71,Marvin & Chardonnay,Big Sean Featuring Kanye West & Roscoe Dash,Big Sean,hip-hop,20110806,88,32,20,20111217
77,31,Talk That Talk,Rihanna Featuring Jay-Z,Rihanna,pop,20111210,31,31,2,20111217
78,NEW,Tongue Tied,Grouplove,Grouplove,rock,20111217,78,69,3,20111217
79,91,Home,Dierks Bentley,Dierks Bentley,country / folk,20111126,70,44,20,20111217
80,87,Reality,Kenny Chesney,Kenny Chesney,country / folk,20111119,97,76,7,20111217
81,78,Crawling Back To You,Daughtry,Daughtry,rock,20111210,78,78,3,20111217
82,NEW,Can't Get Enough,J. Cole Featuring Trey Songz,J. Cole,hip-hop,20111217,82,52,20,20111217
83,81,Ours,Taylor Swift,Taylor Swift,country / folk,20111126,13,13,20,20111217
84,83,Body 2 Body,Ace Hood Featuring Chris Brown,Ace Hood,hip-hop,20111001,98,65,13,20111217
85,62,Rumour Has It / Someone Like You,Glee Cast,Glee Cast,pop,20111203,11,11,3,20111217
86,NEW,I'm The Only One,Glee Cast,Glee Cast,pop,20111217,86,86,1,20111217
87,82,Rumour Has It,Adele,Adele,rnb / soul,20111203,60,60,3,20111217
88,79,Shake It Out,Florence + The Machine,Florence + The Machine,rock,20111112,86,73,16,20111217
